RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,01666,Bernhard Langer,27' 6",11,302.500,+1.00
2,0,02133,Craig Stadler,28' 4",13,368.667,+7.00
3,0,23338,David Gossett,29' 2",35,1021.417,+2.00
4,0,02257,Brian Watts,32' 4",16,517.417,+2.00
5,0,06036,Scott Dunlap,32' 5",29,940.333,+8.00
6,0,10809,Jim Furyk,33' 4",25,834.250,-3.00
6,0,01569,Peter Jacobsen,33' 4",29,966.833,+3.00
8,0,19972,José Coceres,34' 2",20,683.083,+6.00
9,0,06595,Kevin Sutherland,34' 3",35,1197.667,+9.00
10,0,06575,Dudley Hart,34' 4",26,892.333,+10.00
11,0,02002,John Riegger,34' 5",41,1410.583,+5.00
12,0,01527,Scott Hoch,34' 7",29,1002.167,+2.00
13,0,01219,John Cook,35' 1",22,772.417,+7.00
14,0,20105,Jeff Gove,35' 2",51,1794.833,+15.00
14,0,20436,Garrett Willis,35' 2",36,1264.833,+16.00
16,0,01226,Fred Couples,35' 4",20,705.917,+4.00
17,0,07721,Pat Bates,36' 0",30,1080.667,+3.00
17,0,21259,Jason Hill,36' 0",28,1008.667,+3.00
19,0,19846,Brian Gay,36' 3",51,1847.583,+1.00
19,0,24361,Pat Perez,36' 3",24,870.333,+4.00
21,0,20593,Greg Chalmers,36' 5",35,1275.250,+6.00
22,0,01203,Russ Cochran,37' 1",29,1074.750,+1.00
22,0,02106,Chris Smith,37' 1",38,1410.167,+8.00
24,0,20127,Chris Riley,38' 0",39,1482.500,+4.00
25,0,08535,Gary Nicklaus,38' 5",31,1192.083,+3.00
25,0,02010,Loren Roberts,38' 5",24,921.083,+4.00
27,0,11032,Frank Lickliter II,38' 6",34,1307.833,+3.00
28,0,06621,Joe Durant,38' 7",15,579.083,+2.00
28,0,02101,Joey Sindelar,38' 7",54,2081.500,+6.00
30,0,20029,Notah Begay III,38' 8",27,1044.000,-4.00
31,0,20043,Edward Fryatt,38' 11",35,1361.083,+4.00
32,0,09011,David Duval,39' 2",31,1214.333,+7.00
33,0,01361,Dan Forsman,39' 3",25,980.333,+6.00
34,0,20157,Retief Goosen,39' 4",18,707.917,E
35,0,02322,Richard Zokol,39' 6",17,671.750,+3.00
36,0,01313,Steve Elkington,39' 7",22,871.250,+3.00
37,0,10565,Ian Leggatt,39' 9",43,1709.333,+14.00
37,0,01797,Rocco Mediate,39' 9",24,954.500,+9.00
39,0,01249,John Daly,39' 11",26,1038.750,+11.00
39,0,01706,Davis Love III,39' 11",33,1316.500,+5.00
41,0,01948,Tim Petrovic,40' 2",37,1487.000,E
42,0,02245,Grant Waite,40' 3",38,1530.167,+7.00
43,0,07003,David Berganio Jr.,40' 4",32,1291.000,+1.00
43,0,23621,Rory Sabbatini,40' 4",30,1210.333,+10.00
45,0,23614,Rich Beem,40' 6",40,1619.000,+14.00
46,0,01175,Jim Carter,40' 8",32,1301.083,+5.00
46,0,02223,Bob Tway,40' 8",43,1750.333,+4.00
48,0,06809,Bob Burns,40' 9",44,1791.583,+14.00
49,0,23353,J.J. Henry,40' 10",49,2000.833,+2.00
50,0,02099,Scott Simpson,40' 11",21,859.083,+4.00
51,0,22913,John Rollins,41' 1",42,1726.750,+7.00
51,0,02239,Scott Verplank,41' 1",17,699.000,+3.00
53,0,06573,Brandt Jobe,41' 2",44,1809.667,+9.00
53,0,23177,Kenneth Staton,41' 2",43,1768.583,-1.00
55,0,01724,Jeff Maggert,41' 3",20,825.167,+7.00
55,0,02206,David Toms,41' 3",40,1648.750,+14.00
57,0,12510,Chad Campbell,41' 4",42,1735.333,+1.00
57,0,06251,Chris DiMarco,41' 4",39,1613.333,+3.00
59,0,01553,John Huston,41' 5",19,787.667,-1.00
60,0,01941,Tom Pernice Jr.,41' 6",35,1453.500,+5.00
61,0,10201,Matt Gogel,41' 7",29,1206.000,+10.00
61,0,06332,Neal Lancaster,41' 7",50,2079.167,+10.00
61,0,10860,Justin Leonard,41' 7",31,1288.333,+7.00
64,0,21805,Harrison Frazar,41' 8",39,1625.667,E
64,0,01771,Blaine McCallister,41' 8",26,1083.250,+4.00
66,0,20663,Brenden Pappas,41' 9",45,1879.333,+18.00
67,0,01381,Fred Funk,41' 10",29,1212.250,+7.00
68,0,01766,Billy Mayfair,42' 0",27,1134.833,+5.00
69,0,01920,Craig Parry,42' 1",19,799.917,+4.00
69,0,02110,Jerry Smith,42' 1",28,1178.167,+7.00
71,0,01139,Olin Browne,42' 2",46,1940.333,+10.00
71,0,08633,Per-Ulrik Johansson,42' 2",32,1350.417,+7.00
73,0,20498,Briny Baird,42' 3",39,1646.833,+6.00
73,0,01926,Steve Pate,42' 3",17,718.083,+2.00
73,0,26289,Boo Weekley,42' 3",27,1141.250,+15.00
76,0,12663,Phil Tataurangi,42' 5",41,1739.583,+10.00
77,0,23541,Ben Crane,42' 6",44,1871.083,-4.00
77,0,08881,Tripp Isenhour,42' 6",43,1828.000,+6.00
79,0,01723,Andrew Magee,42' 8",31,1323.083,+3.00
80,0,07867,Woody Austin,42' 10",51,2182.583,+15.00
80,0,24357,K.J. Choi,42' 10",36,1543.417,+6.00
80,0,06016,Brad Lardon,42' 10",23,985.750,+8.00
80,0,02246,Duffy Waldorf,42' 10",40,1712.500,+5.00
84,0,19958,Miguel Angel Jiménez,42' 11",20,858.750,+7.00
84,0,01685,J.L. Lewis,42' 11",43,1844.500,+1.00
86,0,08537,J.P. Hayes,43' 0",35,1503.833,+9.00
87,0,01035,Tommy Armour III,43' 1",29,1249.333,+7.00
87,0,19824,Craig Barlow,43' 1",35,1508.917,+1.00
87,0,07223,Brian Bateman,43' 1",35,1507.333,+9.00
87,0,06515,Shaun Micheel,43' 1",39,1679.167,+6.00
91,0,01014,Fulton Allem,43' 4",28,1213.083,+15.00
91,0,08545,Glen Hnatiuk,43' 4",28,1212.583,+6.00
93,0,20566,Kaname Yokoo,43' 5",24,1042.417,+1.00
94,0,01938,David Peoples,43' 6",40,1738.417,+1.00
95,0,01619,Skip Kendall,43' 7",35,1525.500,+8.00
96,0,20098,Stuart Appleby,43' 8",42,1834.417,+11.00
96,0,01677,Tom Lehman,43' 8",18,785.667,+4.00
98,0,24937,Jess Daley,43' 9",35,1530.583,+4.00
98,0,12645,Brent Geiberger,43' 9",27,1180.417,+8.00
98,0,20548,Hidemichi Tanaka,43' 9",36,1576.167,+3.00
101,0,12680,Shigeki Maruyama,44' 0",30,1320.500,+5.00
101,0,01887,Mark O'Meara,44' 0",20,879.333,+8.00
103,0,01549,Mike Hulbert,44' 1",27,1190.583,+5.00
104,0,01185,Brandel Chamblee,44' 2",41,1809.417,+7.00
104,0,12823,Carlos Franco,44' 2",57,2516.500,+5.00
106,0,10107,Deane Pappas,44' 5",48,2133.500,+6.00
107,0,01157,Tom Byrum,44' 6",30,1335.167,+7.00
108,0,01132,Mark Brooks,44' 7",42,1871.083,+12.00
108,0,10912,Craig Perks,44' 7",46,2050.083,+13.00
110,0,01945,Kenny Perry,44' 8",45,2009.083,E
110,0,10649,Tom Scherrer,44' 8",55,2455.333,+5.00
112,0,06567,Vijay Singh,44' 10",43,1927.833,+3.00
113,0,08123,Jeff Brehaut,44' 11",37,1661.333,+6.00
114,0,01968,Nick Price,45' 1",23,1036.500,+7.00
114,0,02170,Hal Sutton,45' 1",19,856.250,+4.00
116,0,01577,Lee Janzen,45' 2",40,1806.917,+3.00
117,0,21961,Charles Howell III,45' 4",38,1721.500,+4.00
117,0,12753,David Morland IV,45' 4",27,1224.333,+4.00
117,0,20645,John Senden,45' 4",34,1541.417,+9.00
120,0,20634,Peter Lonard,45' 5",25,1135.750,+1.00
121,0,23108,Matt Kuchar,45' 7",28,1275.167,+4.00
122,0,01707,Steve Lowery,45' 8",42,1917.500,+2.00
123,0,07457,Steve Flesch,45' 9",30,1371.333,+6.00
124,0,06197,Michael Allen,45' 10",27,1237.500,+5.00
125,0,12782,Tim Herron,46' 0",42,1930.333,+3.00
126,0,21633,Steve Allan,46' 1",54,2488.167,+16.00
127,0,01161,Mark Calcavecchia,46' 2",18,831.417,+10.00
127,0,10117,Bob Heintz,46' 2",33,1524.250,+12.00
129,0,12388,Michael Clark II,46' 3",29,1340.083,+7.00
130,0,10585,Scott McCarron,46' 4",50,2314.917,+1.00
130,0,01927,Dennis Paulson,46' 4",47,2179.000,+6.00
130,0,06078,Esteban Toledo,46' 4",37,1715.333,+9.00
133,0,06617,Brian Henninger,46' 5",27,1252.667,+1.00
134,0,06004,Stephen Ames,46' 7",24,1118.500,+4.00
134,0,23135,Tim Clark,46' 7",24,1118.333,+6.00
134,0,21209,Sergio Garcia,46' 7",25,1163.667,+8.00
134,0,06315,Pete Jordan,46' 7",32,1491.667,+9.00
138,0,07749,Brett Quigley,46' 8",60,2799.833,+6.00
139,0,01307,Joel Edwards,47' 0",37,1740.000,+7.00
139,0,08075,Jerry Kelly,47' 0",37,1738.833,+10.00
141,0,11011,Mike Sposa,47' 1",46,2164.667,+11.00
142,0,01042,Paul Azinger,47' 2",19,896.167,+3.00
143,0,01599,Steve Jones,47' 7",26,1237.250,+7.00
144,0,10962,Bradley Hughes,47' 8",32,1524.833,+7.00
144,0,06498,Matt Peterson,47' 8",36,1715.333,+14.00
146,0,19817,Michael Muehr,47' 11",27,1292.750,+6.00
147,0,02104,Jeff Sluman,48' 0",42,2015.250,+7.00
148,0,08375,Paul Stankowski,48' 1",50,2403.917,+12.00
149,0,24925,Jonathan Byrd,48' 2",46,2215.500,+11.00
149,0,21806,Paul Gow,48' 2",37,1781.333,+14.00
149,0,20502,Michael Long,48' 2",49,2360.750,+4.00
149,0,21949,Joe Ogilvie,48' 2",27,1299.417,+5.00
153,0,06350,Bob May,48' 5",52,2516.417,+11.00
153,0,10213,Dicky Pride,48' 5",37,1792.750,+17.00
155,0,01098,Jay Don Blake,48' 6",37,1794.667,+11.00
155,0,20094,Jonathan Kaye,48' 6",35,1698.833,+2.00
157,0,06522,Ernie Els,48' 8",25,1217.167,+3.00
158,0,12652,Cameron Beckman,49' 0",35,1715.083,+12.00
158,0,08339,Spike McRoy,49' 0",33,1617.667,+5.00
160,0,06012,Greg Kraft,49' 2",38,1868.083,+17.00
161,0,01761,Len Mattiace,49' 4",46,2270.083,+3.00
162,0,23903,Stephen Gangluff,49' 6",34,1683.000,+17.00
163,0,01320,Bob Estes,49' 8",16,794.167,+2.00
164,0,22046,Geoff Ogilvy,49' 9",54,2684.500,+14.00
164,0,06373,José María Olazábal,49' 9",42,2090.583,+12.00
164,0,08793,Tiger Woods,49' 9",32,1592.833,-8.00
167,0,08993,Franklin Langham,50' 1",43,2153.083,+10.00
168,0,23983,Luke Donald,50' 4",54,2719.083,+10.00
169,0,01457,Jay Haas,50' 5",30,1512.417,+8.00
170,0,01810,Phil Mickelson,50' 10",41,2084.167,+2.00
171,0,10457,Frank Nobilo,50' 11",42,2137.250,+11.00
172,0,10885,Robert Allenby,51' 0",30,1530.750,E
173,0,01388,Robert Gamez,51' 1",30,1532.333,+4.00
174,0,10425,Jay Williamson,51' 2",35,1789.667,+6.00
175,0,20095,Carl Paulson,51' 7",30,1547.167,+6.00
175,0,02214,Kirk Triplett,51' 7",17,877.333,+4.00
177,0,06643,Paul Goydos,51' 8",20,1032.917,+1.00
177,0,10423,Mike Weir,51' 8",31,1601.583,+3.00
179,0,20572,Rod Pampling,51' 9",41,2122.167,+6.00
180,0,08931,Glen Day,51' 11",43,2234.167,+2.00
181,0,23125,Brad Elder,52' 2",43,2241.667,+11.00
182,0,01378,David Frost,52' 3",41,2143.167,+6.00
182,0,01928,Corey Pavin,52' 3",20,1044.833,+3.00
184,0,23322,Brett Wetterich,52' 5",46,2410.583,+17.00
185,0,23800,Bryce Molder,53' 1",33,1752.833,+8.00
186,0,06613,Tommy Tolles,53' 5",38,2030.083,+8.00
187,0,10733,Kent Jones,53' 7",39,2089.667,+11.00
188,0,01514,Eduardo Herrera,53' 9",34,1826.667,+16.00
189,0,12826,Paul Claxton,53' 11",36,1941.583,+11.00
190,0,01024,Billy Andrade,54' 3",36,1951.500,+4.00
190,0,23623,Bo Van Pelt,54' 3",42,2278.500,+17.00
192,0,08553,Lee Porter,54' 10",37,2028.917,+9.00
193,0,01475,Donnie Hammond,54' 11",19,1042.750,+3.00
194,0,22293,Heath Slocum,55' 8",22,1225.000,+7.00
195,0,20229,Stewart Cink,56' 8",29,1642.667,+8.00
196,0,19881,Robert Damron,57' 2",34,1942.667,+12.00
197,0,01329,Brad Faxon,57' 10",27,1562.000,+8.00
198,0,01374,Robin Freeman,58' 8",38,2229.167,+10.00
199,0,01142,Bart Bryant,59' 4",27,1601.417,+13.00
200,0,20574,Mathew Goggin,60' 4",44,2654.417,+16.00
201,0,12660,Jesper Parnevik,66' 6",18,1196.417,+11.00
202,0,06527,Steve Stricker,73' 4",23,1685.917,+1.00
