RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,01161,Mark Calcavecchia,-.063,80,-5.00
2,0,10107,Deane Pappas,-.034,89,-3.00
3,0,02010,Loren Roberts,-.033,90,-3.00
4,0,12660,Jesper Parnevik,-.031,98,-3.00
5,0,20127,Chris Riley,-.026,76,-2.00
6,0,24925,Jonathan Byrd,-.024,84,-2.00
7,0,07721,Pat Bates,-.017,120,-2.00
8,0,20121,Todd Fischer,-.015,136,-2.00
9,0,08793,Tiger Woods,-.014,69,-1.00
10,0,02214,Kirk Triplett,-.012,81,-1.00
11,0,06567,Vijay Singh,-.011,90,-1.00
12,0,10201,Matt Gogel,-.009,114,-1.00
13,0,25345,Carl Pettersson,-.008,120,-1.00
14,0,01035,Tommy Armour III,E,99,E
14,0,12510,Chad Campbell,E,102,E
14,0,19825,Darren Clarke,E,44,E
14,0,06522,Ernie Els,E,43,E
14,0,19846,Brian Gay,E,122,E
14,0,12782,Tim Herron,E,72,E
14,0,08075,Jerry Kelly,E,123,E
14,0,12753,David Morland IV,E,85,E
14,0,01928,Corey Pavin,E,114,E
14,0,10213,Dicky Pride,E,75,E
14,0,20548,Hidemichi Tanaka,E,88,E
14,0,02239,Scott Verplank,E,101,E
26,0,06527,Steve Stricker,+.008,127,+1.00
27,0,01381,Fred Funk,+.009,115,+1.00
28,0,01457,Jay Haas,+.010,96,+1.00
28,0,02104,Jeff Sluman,+.010,100,+1.00
30,0,19824,Craig Barlow,+.011,93,+1.00
31,0,24357,K.J. Choi,+.013,75,+1.00
31,0,22548,Patrick Sheehan,+.013,158,+2.00
33,0,01388,Robert Gamez,+.014,138,+2.00
34,0,01157,Tom Byrum,+.016,126,+2.00
34,0,22621,Ben Curtis,+.016,62,+1.00
36,0,01938,David Peoples,+.017,119,+2.00
37,0,20433,Mark Hensby,+.018,114,+2.00
38,0,02101,Joey Sindelar,+.020,148,+3.00
39,0,01313,Steve Elkington,+.023,87,+2.00
40,0,01249,John Daly,+.027,74,+2.00
40,0,01619,Skip Kendall,+.027,146,+4.00
42,0,12652,Cameron Beckman,+.028,143,+4.00
42,0,12823,Carlos Franco,+.028,106,+3.00
44,0,06004,Stephen Ames,+.029,104,+3.00
45,0,01968,Nick Price,+.031,65,+2.00
46,0,25686,Jason Dufner,+.033,90,+3.00
47,0,20472,Alex Cejka,+.035,86,+3.00
47,0,21893,Brian Kortan,+.035,86,+3.00
47,0,22405,Justin Rose,+.035,86,+3.00
50,0,21949,Joe Ogilvie,+.038,131,+5.00
50,0,23621,Rory Sabbatini,+.038,106,+4.00
52,0,06595,Kevin Sutherland,+.040,126,+5.00
53,0,12680,Shigeki Maruyama,+.041,97,+4.00
54,0,01127,Danny Briggs,+.043,93,+4.00
55,0,06251,Chris DiMarco,+.045,110,+5.00
55,0,24024,Zach Johnson,+.045,111,+5.00
55,0,23108,Matt Kuchar,+.045,110,+5.00
58,0,23614,Rich Beem,+.046,87,+4.00
59,0,01361,Dan Forsman,+.047,106,+5.00
60,0,20593,Greg Chalmers,+.048,83,+4.00
60,0,21959,Ted Purdy,+.048,146,+7.00
62,0,25396,Kevin Na,+.050,141,+7.00
63,0,01378,David Frost,+.051,98,+5.00
63,0,01553,John Huston,+.051,78,+4.00
63,0,01677,Tom Lehman,+.051,79,+4.00
63,0,10585,Scott McCarron,+.051,117,+6.00
67,0,20229,Stewart Cink,+.052,115,+6.00
68,0,01761,Len Mattiace,+.055,109,+6.00
69,0,21805,Harrison Frazar,+.056,107,+6.00
69,0,21209,Sergio Garcia,+.056,54,+3.00
69,0,26420,Richard Johnson,+.056,142,+8.00
72,0,01132,Mark Brooks,+.057,106,+6.00
72,0,21731,Freddie Jacobson,+.057,87,+5.00
72,0,02246,Duffy Waldorf,+.057,87,+5.00
75,0,21633,Steve Allan,+.060,116,+7.00
75,0,06373,José María Olazábal,+.060,50,+3.00
77,0,06197,Michael Allen,+.061,115,+7.00
77,0,07363,Craig Bowden,+.061,115,+7.00
77,0,01329,Brad Faxon,+.061,99,+6.00
80,0,07867,Woody Austin,+.062,113,+7.00
80,0,01142,Bart Bryant,+.062,81,+5.00
80,0,01203,Russ Cochran,+.062,81,+5.00
80,0,11032,Frank Lickliter II,+.062,113,+7.00
84,0,20157,Retief Goosen,+.063,48,+3.00
84,0,10912,Craig Perks,+.063,80,+5.00
86,0,12705,Cliff Kresge,+.065,123,+8.00
86,0,23325,Vaughn Taylor,+.065,77,+5.00
88,0,01024,Billy Andrade,+.066,136,+9.00
88,0,06621,Joe Durant,+.066,106,+7.00
88,0,01527,Scott Hoch,+.066,61,+4.00
88,0,20663,Brenden Pappas,+.066,137,+9.00
