RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,33413,Ben Martin,14
1,0,21528,Henrik Stenson,14
3,0,27141,J.B. Holmes,13
4,0,48081,Xander Schauffele,12
5,0,45526,Abraham Ancer,11
5,0,39954,Cody Gribble,11
5,0,33399,Adam Hadwin,11
5,0,25198,Francesco Molinari,11
5,0,36699,Patrick Rodgers,11
10,0,27895,Jonas Blixt,10
10,0,34021,Bud Cauley,10
10,0,20593,Greg Chalmers,10
10,0,23983,Luke Donald,10
10,0,31416,Derek Fathauer,10
10,0,28500,Martin Flores,10
10,0,37455,Si Woo Kim,10
10,0,25396,Kevin Na,10
10,0,26331,Charl Schwartzel,10
10,0,29221,Webb Simpson,10
10,0,35891,Cameron Smith,10
10,0,25804,Bubba Watson,10
22,0,33948,Byeong Hun An,9
22,0,12510,Chad Campbell,9
22,0,46435,Austin Cook,9
22,0,23638,Brendon de Jonge,9
22,0,25686,Jason Dufner,9
22,0,21209,Sergio Garcia,9
22,0,29974,Branden Grace,9
22,0,24924,Bill Haas,9
22,0,35461,Beau Hossler,9
22,0,29378,Daisuke Kataoka,9
22,0,47239,Phachara Khongwatmai,9
22,0,37454,Whee Kim,9
22,0,33122,Russell Knox,9
22,0,27936,Martin Laird,9
22,0,47993,Denny McCarthy,9
22,0,28237,Rory McIlroy,9
22,0,51394,A.J. McInerney,9
22,0,27942,Rob Oppenheim,9
22,0,20572,Rod Pampling,9
22,0,22056,Cameron Percy,9
22,0,25818,Scott Piercy,9
22,0,34360,Patrick Reed,9
22,0,21452,Steve Scott,9
22,0,29518,Brendan Steele,9
22,0,27214,Kevin Streelman,9
22,0,47574,Scott Strohmeyer,9
22,0,23325,Vaughn Taylor,9
22,0,27064,Jhonattan Vegas,9
22,0,47128,Richy Werenski,9
22,0,31323,Gary Woodland,9
52,0,20098,Stuart Appleby,8
52,0,24846,Ricky Barnes,8
52,0,12652,Cameron Beckman,8
52,0,27958,Ryan Blaum,8
52,0,25274,Steven Bowditch,8
52,0,48084,Wesley Bryan,8
52,0,26499,Rafa Cabrera Bello,8
52,0,20850,Daniel Chopra,8
52,0,20229,Stewart Cink,8
52,0,23541,Ben Crane,8
52,0,34262,Jon Curran,8
52,0,34076,Joel Dahmen,8
52,0,28089,Jason Day,8
52,0,47959,Bryson DeChambeau,8
52,0,34099,Harris English,8
52,0,40098,Matt Fitzpatrick,8
52,0,24358,Robert Garrigus,8
52,0,46402,Talor Gooch,8
52,0,31646,Emiliano Grillo,8
52,0,35421,Brandon Harkins,8
52,0,34098,Russell Henley,8
52,0,21961,Charles Howell III,8
52,0,35506,Mackenzie Hughes,8
52,0,29222,Billy Hurley III,8
52,0,01577,Lee Janzen,8
52,0,24024,Zach Johnson,8
52,0,39975,Michael Kim,8
52,0,30926,Chris Kirk,8
52,0,36689,Brooks Koepka,8
52,0,30944,Jason Kokrak,8
52,0,23108,Matt Kuchar,8
52,0,26851,Marc Leishman,8
52,0,29461,Jamie Lovemark,8
52,0,24781,Hunter Mahan,8
52,0,34466,Peter Malnati,8
52,0,32839,Hideki Matsuyama,8
52,0,35675,Nyasha Mauchaza,8
52,0,31202,William McGirt,8
52,0,46442,Maverick McNealy,8
52,0,46601,Trey Mullinax,8
52,0,34213,Grayson Murray,8
52,0,27349,Alex Noren,8
52,0,24140,Sean O'Hair,8
52,0,26329,Louis Oosthuizen,8
52,0,32876,Martin Piller,8
52,0,28252,Seamus Power,8
52,0,34358,Jonathan Randolph,8
52,0,39327,Ben Silverman,8
52,0,34046,Jordan Spieth,8
52,0,33418,Shawn Stefani,8
52,0,25834,Daniel Summerhays,8
52,0,33448,Justin Thomas,8
52,0,47287,Ethan Tracy,8
52,0,29484,Peter Uihlein,8
52,0,25892,Steve Wheatcroft,8
52,0,08793,Tiger Woods,8
108,0,29334,Jaco Ahlers,7
108,0,30978,Kiradech Aphibarnrat,7
108,0,21407,Arjun Atwal,7
108,0,22371,Aaron Baddeley,7
108,0,28259,Sangmoon Bae,7
108,0,35545,Blayne Barber,7
108,0,40026,Daniel Berger,7
108,0,40058,Zac Blair,7
108,0,29268,Bronson Burgoon,7
108,0,32366,Kevin Chappell,7
108,0,24357,K.J. Choi,7
108,0,51766,Wyndham Clark,7
108,0,23452,Nicolas Colsaerts,7
108,0,39997,Corey Conners,7
108,0,01226,Fred Couples,7
108,0,35376,Roberto Díaz,7
108,0,20104,Ken Duke,7
108,0,45609,Tyler Duncan,7
108,0,01320,Bob Estes,7
108,0,28307,Matt Every,7
108,0,47334,Sam Fidone,7
108,0,32102,Rickie Fowler,7
108,0,29535,Brice Garnett,7
108,0,32698,Bobby Gates,7
108,0,19846,Brian Gay,7
108,0,28679,Fabián Gómez,7
108,0,35310,Lanto Griffin,7
108,0,34563,Chesson Hadley,7
108,0,27644,Brian Harman,7
108,0,34363,Tyrrell Hatton,7
108,0,12716,Charley Hoffman,7
108,0,29420,Billy Horschel,7
108,0,34174,John Huh,7
108,0,35819,Vince India,7
108,0,30925,Dustin Johnson,7
108,0,26300,Matt Jones,7
108,0,27974,Sung Kang,7
108,0,32757,Patton Kizzire,7
108,0,32816,Satoshi Kodaira,7
108,0,35879,Kelly Kraft,7
108,0,31420,Anirban Lahiri,7
108,0,33410,Andrew Landry,7
108,0,29926,Danny Lee,7
108,0,47996,Jack Maguire,7
108,0,25572,Graeme McDowell,7
108,0,24449,Parker McLachlin,7
108,0,52330,Dylan Meyer,7
108,0,01810,Phil Mickelson,7
108,0,39546,Keith Mitchell,7
108,0,26596,Ryan Moore,7
108,0,29908,C.T. Pan,7
108,0,35541,John Peterson,7
108,0,25240,D.A. Points,7
108,0,49771,J.T. Poston,7
108,0,34256,Andrew Putnam,7
108,0,26476,Chez Reavie,7
108,0,25562,Andres Romero,7
108,0,37275,Sam Ryder,7
108,0,23621,Rory Sabbatini,7
108,0,29223,Sam Saunders,7
108,0,46501,Ollie Schniederjans,7
108,0,27139,David Skinns,7
108,0,39324,J.J. Spaun,7
108,0,30692,Scott Stallings,7
108,0,29485,Brett Stegmaier,7
108,0,25493,Nick Taylor,7
108,0,08385,Omar Uresti,7
108,0,37189,Harold Varner III,7
108,0,25632,Jimmy Walker,7
108,0,27095,Nick Watney,7
108,0,10423,Mike Weir,7
108,0,49964,Aaron Wise,7
108,0,26497,Casey Wittenberg,7
181,0,19803,Ryan Armour,6
181,0,47125,Matt Atkins,6
181,0,23048,Eric Axley,6
181,0,34310,Alexander Björk,6
181,0,40009,Dominic Bozzelli,6
181,0,33141,Keegan Bradley,6
181,0,24671,David Bradshaw,6
181,0,29479,Scott Brown,6
181,0,47504,Sam Burns,6
181,0,24925,Jonathan Byrd,6
181,0,32367,Jorge Campillo,6
181,0,35450,Patrick Cantlay,6
181,0,25364,Paul Casey,6
181,0,20472,Alex Cejka,6
181,0,28455,Will Claxton,6
181,0,47906,Austin Connelly,6
181,0,45157,Cam Davis,6
181,0,46567,Paul Dunne,6
181,0,06522,Ernie Els,6
181,0,29725,Tony Finau,6
181,0,30911,Tommy Fleetwood,6
181,0,10809,Jim Furyk,6
181,0,30750,Tommy Gainey,6
181,0,25900,Lucas Glover,6
181,0,20157,Retief Goosen,6
181,0,31273,Gavin Kyle Green,6
181,0,46439,Will Grimmer,6
181,0,34017,Jhared Hack,6
181,0,32448,James Hahn,6
181,0,47988,Nick Hardy,6
181,0,20766,Padraig Harrington,6
181,0,26758,David Hearn,6
181,0,31557,Jim Herman,6
181,0,12782,Tim Herron,6
181,0,35532,Tom Hoge,6
181,0,36799,Stephan Jaeger,6
181,0,08075,Jerry Kelly,6
181,0,55752,Ben Kern,6
181,0,29478,Kevin Kisner,6
181,0,46732,Rick Lamb,6
181,0,28775,Nate Lashley,6
181,0,35139,Richard Lee,6
181,0,35296,Haotong Li,6
181,0,37278,Nicholas Lindheim,6
181,0,34409,David Lingmerth,6
181,0,27129,Luke List,6
181,0,39004,Dru Love,6
181,0,01706,Davis Love III,6
181,0,50526,Tom Lovelady,6
181,0,33204,Shane Lowry,6
181,0,01717,Sandy Lyle,6
181,0,28158,Steve Marino,6
181,0,32640,Troy Merritt,6
181,0,06515,Shaun Micheel,6
181,0,29256,James Morrison,6
181,0,45486,Joaquin Niemann,6
181,0,22046,Geoff Ogilvy,6
181,0,26341,Wade Ormsby,6
