RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,46970,Jon Rahm,64.34,92,143,-0.14
2,0,33122,Russell Knox,63.37,173,273,-0.07
3,0,29725,Tony Finau,63.04,116,184,-0.16
4,0,47856,Seth Reeves,62.81,76,121,-0.18
5,0,24925,Jonathan Byrd,62.50,90,144,-0.16
6,0,49771,J.T. Poston,61.92,174,281,-0.09
7,0,29221,Webb Simpson,61.54,96,156,-0.17
8,0,45522,Christiaan Bezuidenhout,61.45,110,179,-0.13
9,0,34255,Joseph Bramlett,61.40,105,171,-0.15
10,0,39971,Sungjae Im,61.34,146,238,-0.11
11,0,39997,Corey Conners,60.92,145,238,-0.12
12,0,46046,Scottie Scheffler,60.87,112,184,-0.16
13,0,47483,Will Zalatoris,60.67,91,150,-0.14
14,0,45540,Jared Wolfe,60.61,80,132,-0.16
15,0,48699,Callum Tarren,60.38,96,159,-0.16
16,0,32150,Michael Thompson,60.29,164,272,-0.17
17,0,49960,Sepp Straka,60.24,153,254,-0.14
18,0,23983,Luke Donald,60.22,112,186,-0.14
19,0,30911,Tommy Fleetwood,60.00,81,135,-0.14
19,0,36852,Jim Knous,60.00,69,115,-0.17
19,0,32791,K.H. Lee,60.00,159,265,-0.09
22,0,36871,Matthew NeSmith,59.93,175,292,-0.10
23,0,52374,Brandon Wu,59.88,100,167,-0.18
24,0,34264,Hudson Swafford,59.87,94,157,-0.14
25,0,23325,Vaughn Taylor,59.86,88,147,-0.10
26,0,27129,Luke List,59.77,104,174,-0.13
27,0,25900,Lucas Glover,59.69,154,258,-0.13
28,0,47995,Davis Riley,59.67,145,243,-0.21
29,0,24024,Zach Johnson,59.46,110,185,-0.19
30,0,54421,Garrick Higgo,59.43,63,106,-0.02
31,0,35110,Brett Drewitt,59.31,86,145,-0.07
32,0,35532,Tom Hoge,59.21,135,228,-0.14
33,0,54628,Lee Hodges,59.18,158,267,-0.16
34,0,48117,Kurt Kitayama,59.06,75,127,-0.21
35,0,34563,Chesson Hadley,59.02,108,183,-0.10
36,0,30692,Scott Stallings,58.92,142,241,-0.14
37,0,32102,Rickie Fowler,58.76,104,177,-0.08
38,0,45526,Abraham Ancer,58.74,84,143,-0.25
39,0,47504,Sam Burns,58.73,111,189,-0.25
40,0,40098,Matt Fitzpatrick,58.54,96,164,-0.14
41,0,20229,Stewart Cink,58.45,121,207,-0.17
42,0,40006,Erik van Rooyen,58.39,80,137,-0.10
43,0,30978,Kiradech Aphibarnrat,58.33,70,120,-0.13
44,0,24502,Adam Scott,58.29,102,175,-0.14
45,0,32816,Satoshi Kodaira,58.16,82,141,-0.22
46,0,37212,Paul Barjon,58.15,107,184,-0.16
47,0,24980,Scott Gutschewski,58.14,75,129,-0.20
48,0,34431,Robert Streb,58.09,140,241,-0.19
49,0,37455,Si Woo Kim,58.03,159,274,-0.11
50,0,52375,Doug Ghim,57.98,138,238,-0.04
51,0,27095,Nick Watney,57.92,117,202,-0.11
52,0,34256,Andrew Putnam,57.91,172,297,-0.15
53,0,39546,Keith Mitchell,57.89,121,209,-0.04
54,0,28237,Rory McIlroy,57.86,81,140,-0.26
55,0,46414,Aaron Rai,57.81,137,237,-0.14
56,0,34610,Matthias Schwab,57.71,101,175,-0.12
57,0,33448,Justin Thomas,57.67,94,163,-0.17
58,0,55708,Hayden Buckley,57.56,137,238,-0.13
59,0,35449,Adam Long,57.50,161,280,-0.14
60,0,31557,Jim Herman,57.33,86,150,-0.07
61,0,54783,Dylan Wu,57.32,94,164,-0.10
62,0,47347,Adam Schenk,57.25,146,255,-0.11
63,0,26851,Marc Leishman,57.07,105,184,-0.15
63,0,50525,Collin Morikawa,57.07,105,184,-0.17
65,0,31420,Anirban Lahiri,57.01,122,214,-0.09
66,0,37189,Harold Varner III,56.98,98,172,-0.13
67,0,27064,Jhonattan Vegas,56.97,94,165,-0.16
68,0,34098,Russell Henley,56.94,123,216,-0.18
69,0,45609,Tyler Duncan,56.93,115,202,-0.12
70,0,36799,Stephan Jaeger,56.75,143,252,-0.11
71,0,36884,Ben Kohles,56.67,85,150,-0.16
72,0,30927,Brendon Todd,56.66,166,293,-0.09
73,0,27936,Martin Laird,56.64,128,226,-0.14
