RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,31323,Gary Woodland,75.7,28,37,-7.00
2,0,33204,Shane Lowry,69.6,32,46,-5.00
3,0,52375,Doug Ghim,69.1,38,55,-1.00
4,0,26300,Matt Jones,69.0,40,58,-7.00
5,0,27064,Jhonattan Vegas,63.8,37,58,-3.00
6,0,21961,Charles Howell III,63.0,29,46,-8.00
7,0,54783,Dylan Wu,61.8,34,55,-7.00
8,0,46550,Brandon Hagy,61.4,27,44,-7.00
9,0,32816,Satoshi Kodaira,60.9,14,23,-3.00
10,0,39997,Corey Conners,60.7,34,56,-8.00
11,0,24924,Bill Haas,59.7,46,77,-9.00
11,0,32839,Hideki Matsuyama,59.7,40,67,-10.00
11,0,51890,Greyson Sigg,59.7,43,72,-17.00
14,0,52372,Cameron Champ,59.5,22,37,-2.00
15,0,51894,Vince Whaley,59.4,38,64,-12.00
16,0,46046,Scottie Scheffler,59.2,42,71,-13.00
17,0,40250,Taylor Pendrith,58.5,31,53,-7.00
17,0,27095,Nick Watney,58.5,31,53,-4.00
19,0,39436,Joshua Creel,58.3,14,24,-4.00
19,0,34098,Russell Henley,58.3,21,36,-4.00
19,0,24502,Adam Scott,58.3,35,60,-9.00
22,0,48699,Callum Tarren,58.1,25,43,-5.00
23,0,45157,Cam Davis,57.9,44,76,-11.00
23,0,30944,Jason Kokrak,57.9,22,38,-6.00
25,0,37455,Si Woo Kim,57.8,37,64,-5.00
26,0,52374,Brandon Wu,57.1,20,35,-9.00
27,0,27129,Luke List,56.9,41,72,+4.00
27,0,48081,Xander Schauffele,56.9,29,51,-10.00
29,0,27349,Alex Noren,56.5,35,62,-6.00
30,0,30163,Henrik Norlander,56.4,22,39,-6.00
30,0,33448,Justin Thomas,56.4,31,55,-4.00
30,0,48887,Matt Wallace,56.4,22,39,-1.00
33,0,54421,Garrick Higgo,56.1,23,41,-5.00
33,0,26851,Marc Leishman,56.1,32,57,-11.00
35,0,32366,Kevin Chappell,55.8,24,43,-6.00
35,0,28089,Jason Day,55.8,29,52,-4.00
37,0,31646,Emiliano Grillo,55.7,39,70,-6.00
38,0,47993,Denny McCarthy,55.4,36,65,-6.00
39,0,40006,Erik van Rooyen,55.2,16,29,-8.00
40,0,29420,Billy Horschel,55.0,33,60,-8.00
41,0,50095,Austin Smotherman,54.9,28,51,-12.00
42,0,32640,Troy Merritt,54.5,36,66,-9.00
43,0,35506,Mackenzie Hughes,54.2,26,48,-5.00
43,0,36871,Matthew NeSmith,54.2,26,48,-4.00
45,0,30911,Tommy Fleetwood,54.1,20,37,-8.00
45,0,32757,Patton Kizzire,54.1,40,74,-7.00
47,0,37189,Harold Varner III,54.0,27,50,-9.00
48,0,19803,Ryan Armour,53.8,7,13,-1.00
48,0,34255,Joseph Bramlett,53.8,21,39,-4.00
48,0,29289,S.Y. Noh,53.8,21,39,-9.00
48,0,47995,Davis Riley,53.8,28,52,-5.00
48,0,25493,Nick Taylor,53.8,42,78,-7.00
53,0,51997,Andrew Novak,53.7,29,54,-4.00
54,0,48822,Sebastián Muñoz,53.6,37,69,-12.00
55,0,35310,Lanto Griffin,53.4,31,58,-9.00
56,0,33486,Roger Sloan,53.3,16,30,-5.00
57,0,12716,Charley Hoffman,53.2,25,47,-3.00
58,0,34264,Hudson Swafford,53.1,17,32,-3.00
58,0,35617,Martin Trainer,53.1,26,49,-5.00
60,0,27139,David Skinns,52.9,18,34,-5.00
61,0,39977,Max Homa,52.8,38,72,-5.00
62,0,39971,Sungjae Im,52.7,29,55,-5.00
63,0,32150,Michael Thompson,52.5,32,61,-7.00
64,0,23983,Luke Donald,52.4,33,63,-8.00
65,0,46442,Maverick McNealy,52.3,45,86,-7.00
66,0,32662,Michael Gligic,52.1,25,48,-2.00
67,0,34563,Chesson Hadley,52.0,26,50,-5.00
68,0,31557,Jim Herman,51.9,14,27,+1.00
68,0,28252,Seamus Power,51.9,27,52,-11.00
70,0,20229,Stewart Cink,51.8,29,56,-6.00
71,0,23108,Matt Kuchar,51.7,30,58,-8.00
71,0,57366,Cameron Young,51.7,31,60,-11.00
73,0,31560,Brian Stuard,51.4,19,37,-2.00
74,0,29725,Tony Finau,51.2,22,43,-7.00
74,0,46402,Talor Gooch,51.2,22,43,-6.00
74,0,36801,Mark Hubbard,51.2,21,41,-5.00
74,0,34174,John Huh,51.2,21,41,-3.00
74,0,53165,Doc Redman,51.2,22,43,-3.00
79,0,26476,Chez Reavie,51.1,24,47,E
79,0,34360,Patrick Reed,51.1,23,45,-6.00
79,0,30927,Brendon Todd,51.1,23,45,-2.00
82,0,51766,Wyndham Clark,50.9,29,57,-9.00
82,0,36799,Stephan Jaeger,50.9,29,57,-1.00
84,0,40115,Adam Svensson,50.7,35,69,-6.00
85,0,33141,Keegan Bradley,50.0,28,56,-3.00
