RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,39997,Corey Conners,68.84,696,1011,-0.20
2,0,29725,Tony Finau,68.12,671,985,-0.19
3,0,33122,Russell Knox,68.00,750,1103,-0.16
4,0,39971,Sungjae Im,67.65,713,1054,-0.19
5,0,46970,Jon Rahm,67.56,502,743,-0.18
6,0,46046,Scottie Scheffler,67.36,613,910,-0.22
7,0,48081,Xander Schauffele,67.29,543,807,-0.24
8,0,47529,Mito Pereira,66.88,715,1069,-0.20
9,0,21961,Charles Howell III,66.77,434,650,-0.18
10,0,34098,Russell Henley,66.63,615,923,-0.20
11,0,50525,Collin Morikawa,66.43,471,709,-0.22
12,0,19803,Ryan Armour,66.42,358,539,-0.21
13,0,31646,Emiliano Grillo,66.21,674,1018,-0.21
14,0,47988,Nick Hardy,66.08,413,625,-0.18
15,0,47483,Will Zalatoris,66.06,512,775,-0.25
16,0,55708,Hayden Buckley,65.97,698,1058,-0.16
17,0,46414,Aaron Rai,65.88,668,1014,-0.16
18,0,27064,Jhonattan Vegas,65.81,537,816,-0.16
19,0,40250,Taylor Pendrith,65.74,518,788,-0.14
20,0,50095,Austin Smotherman,65.60,574,875,-0.17
21,0,34610,Matthias Schwab,65.33,539,825,-0.17
22,0,47504,Sam Burns,65.27,637,976,-0.23
22,0,20229,Stewart Cink,65.27,609,933,-0.19
24,0,36871,Matthew NeSmith,65.16,737,1131,-0.17
25,0,25900,Lucas Glover,65.14,796,1222,-0.19
26,0,29518,Brendan Steele,65.02,565,869,-0.14
27,0,27129,Luke List,64.96,558,859,-0.14
28,0,54628,Lee Hodges,64.95,782,1204,-0.18
29,0,34255,Joseph Bramlett,64.94,578,890,-0.16
29,0,52374,Brandon Wu,64.94,463,713,-0.18
31,0,27936,Martin Laird,64.90,577,889,-0.14
31,0,53165,Doc Redman,64.90,577,889,-0.16
33,0,36801,Mark Hubbard,64.75,518,800,-0.20
34,0,33448,Justin Thomas,64.72,543,839,-0.22
35,0,49964,Aaron Wise,64.70,702,1085,-0.21
36,0,24980,Scott Gutschewski,64.63,349,540,-0.16
37,0,45540,Jared Wolfe,64.62,422,653,-0.13
38,0,34563,Chesson Hadley,64.58,589,912,-0.20
39,0,28775,Nate Lashley,64.50,556,862,-0.19
40,0,30163,Henrik Norlander,64.42,574,891,-0.15
41,0,26476,Chez Reavie,64.30,733,1140,-0.18
42,0,32839,Hideki Matsuyama,64.27,509,792,-0.22
42,0,28252,Seamus Power,64.27,536,834,-0.20
44,0,31557,Jim Herman,64.22,420,654,-0.13
45,0,45486,Joaquin Niemann,64.14,517,806,-0.22
46,0,36326,David Lipsky,64.11,661,1031,-0.18
47,0,33399,Adam Hadwin,64.07,706,1102,-0.19
