RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,10505,Shane Bertsch,+.651,106,+69.00
2,0,01553,John Huston,+.654,52,+34.00
3,0,20634,Peter Lonard,+.670,94,+63.00
4,0,20382,Stephen Leaney,+.673,52,+35.00
5,0,01313,Steve Elkington,+.677,62,+42.00
6,0,20127,Chris Riley,+.686,51,+35.00
7,0,01928,Corey Pavin,+.697,76,+53.00
8,0,08075,Jerry Kelly,+.698,86,+60.00
9,0,23125,Brad Elder,+.701,77,+54.00
10,0,24449,Parker McLachlin,+.708,113,+80.00
11,0,29718,Anthony Kim,+.711,76,+54.00
12,0,06004,Stephen Ames,+.712,66,+47.00
13,0,23541,Ben Crane,+.713,80,+57.00
14,0,01320,Bob Estes,+.716,88,+63.00
15,0,02223,Bob Tway,+.722,54,+39.00
16,0,10809,Jim Furyk,+.725,69,+50.00
17,0,25345,Carl Pettersson,+.726,124,+90.00
17,0,10423,Mike Weir,+.726,73,+53.00
19,0,08385,Omar Uresti,+.727,66,+48.00
20,0,06595,Kevin Sutherland,+.735,83,+61.00
21,0,23778,Brad Adamonis,+.744,90,+67.00
22,0,26300,Matt Jones,+.754,114,+86.00
23,0,20098,Stuart Appleby,+.756,86,+65.00
23,0,25349,Tim Wilkinson,+.756,86,+65.00
25,0,19846,Brian Gay,+.757,103,+78.00
26,0,20160,Charlie Wi,+.758,99,+75.00
27,0,01766,Billy Mayfair,+.761,88,+67.00
27,0,27649,Brandt Snedeker,+.761,88,+67.00
29,0,07457,Steve Flesch,+.762,101,+77.00
30,0,08845,Scott Sterling,+.763,80,+61.00
31,0,20472,Alex Cejka,+.774,62,+48.00
32,0,07867,Woody Austin,+.778,63,+49.00
32,0,21949,Joe Ogilvie,+.778,90,+70.00
34,0,21753,Brian Davis,+.782,87,+68.00
34,0,01945,Kenny Perry,+.782,87,+68.00
36,0,22371,Aaron Baddeley,+.784,74,+58.00
37,0,23135,Tim Clark,+.788,66,+52.00
