RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,26489,Cameron Yancey,.88,91,8
2,0,20127,Chris Riley,.85,118,10
3,0,23125,Brad Elder,.84,95,8
4,0,10809,Jim Furyk,.81,149,12
5,0,08547,John Maginnes,.78,115,9
6,0,08931,Glen Day,.77,183,14
7,0,02010,Loren Roberts,.74,148,11
8,0,02223,Bob Tway,.73,151,11
9,0,01378,David Frost,.72,166,12
10,0,21209,Sergio Garcia,.71,70,5
10,0,20568,Anthony Painter,.71,141,10
12,0,06621,Joe Durant,.70,143,10
13,0,20593,Greg Chalmers,.68,176,12
13,0,21961,Charles Howell III,.68,234,16
15,0,21806,Paul Gow,.67,105,7
16,0,01098,Jay Don Blake,.66,121,8
16,0,02206,David Toms,.66,122,8
18,0,01388,Robert Gamez,.65,169,11
19,0,20095,Carl Paulson,.64,156,10
20,0,06034,Marco Dawson,.63,142,9
20,0,07749,Brett Quigley,.63,175,11
22,0,20940,Kenichi Kuboya,.62,161,10
23,0,22913,John Rollins,.61,114,7
23,0,20436,Garrett Willis,.61,165,10
25,0,01569,Peter Jacobsen,.60,134,8
26,0,24502,Adam Scott,.58,69,4
26,0,25450,Ty Tryon,.58,69,4
28,0,01329,Brad Faxon,.57,122,7
29,0,06004,Stephen Ames,.56,177,10
29,0,22371,Aaron Baddeley,.56,108,6
29,0,01619,Skip Kendall,.56,179,10
29,0,10107,Deane Pappas,.56,143,8
29,0,02049,Gene Sauers,.56,142,8
34,0,23983,Luke Donald,.54,149,8
34,0,12602,Dean Wilson,.54,149,8
36,0,01381,Fred Funk,.53,171,9
36,0,10201,Matt Gogel,.53,150,8
36,0,10213,Dicky Pride,.53,133,7
39,0,01024,Billy Andrade,.52,154,8
39,0,19824,Craig Barlow,.52,172,9
39,0,08337,Mike Heinen,.52,174,9
39,0,26950,John Morgan,.52,135,7
39,0,01968,Nick Price,.52,97,5
44,0,10885,Robert Allenby,.50,119,6
44,0,08123,Jeff Brehaut,.50,258,13
44,0,01132,Mark Brooks,.50,121,6
44,0,20472,Alex Cejka,.50,141,7
44,0,23621,Rory Sabbatini,.50,140,7
49,0,06475,Jeff Klein,.49,103,5
50,0,24357,K.J. Choi,.48,189,9
50,0,19846,Brian Gay,.48,146,7
50,0,23108,Matt Kuchar,.48,126,6
50,0,01928,Corey Pavin,.48,124,6
50,0,25692,Akio Sadakata,.48,125,6
55,0,23541,Ben Crane,.47,172,8
55,0,20121,Todd Fischer,.47,169,8
55,0,08339,Spike McRoy,.47,215,10
55,0,20663,Brenden Pappas,.47,172,8
59,0,23036,Chris Anderson,.46,153,7
59,0,06643,Paul Goydos,.46,131,6
59,0,26420,Richard Johnson,.46,151,7
59,0,12660,Jesper Parnevik,.46,196,9
63,0,01553,John Huston,.45,110,5
63,0,01685,J.L. Lewis,.45,155,7
65,0,23614,Rich Beem,.44,113,5
65,0,06581,David Sutherland,.44,158,7
67,0,23656,Jason Caron,.43,141,6
68,0,12510,Chad Campbell,.42,144,6
68,0,19881,Robert Damron,.42,144,6
68,0,22293,Heath Slocum,.42,216,9
71,0,01307,Joel Edwards,.41,98,4
71,0,01320,Bob Estes,.41,146,6
71,0,01475,Donnie Hammond,.41,170,7
71,0,11032,Frank Lickliter II,.41,145,6
71,0,01766,Billy Mayfair,.41,220,9
76,0,12652,Cameron Beckman,.40,149,6
76,0,19972,José Coceres,.40,99,4
76,0,07457,Steve Flesch,.40,199,8
76,0,08537,J.P. Hayes,.40,101,4
76,0,23353,J.J. Henry,.40,224,9
76,0,01810,Phil Mickelson,.40,99,4
76,0,22046,Geoff Ogilvy,.40,150,6
76,0,20548,Hidemichi Tanaka,.40,199,8
84,0,01042,Paul Azinger,.39,128,5
84,0,24356,Jason Buha,.39,127,5
84,0,10860,Justin Leonard,.39,129,5
84,0,22548,Patrick Sheehan,.39,152,6
84,0,02170,Hal Sutton,.39,154,6
89,0,20771,Steven Alker,.38,158,6
89,0,20498,Briny Baird,.38,240,9
89,0,01175,Jim Carter,.38,183,7
89,0,02246,Duffy Waldorf,.38,156,6
93,0,12388,Michael Clark II,.37,107,4
93,0,20157,Retief Goosen,.37,81,3
93,0,23338,David Gossett,.37,188,7
93,0,10733,Kent Jones,.37,135,5
93,0,25031,Andy Miller,.37,134,5
93,0,02101,Joey Sindelar,.37,162,6
93,0,02214,Kirk Triplett,.37,164,6
100,0,07867,Woody Austin,.36,167,6
100,0,06251,Chris DiMarco,.36,138,5
100,0,20574,Mathew Goggin,.36,165,6
100,0,06575,Dudley Hart,.36,112,4
100,0,08075,Jerry Kelly,.36,194,7
100,0,06515,Shaun Micheel,.36,194,7
100,0,01887,Mark O'Meara,.36,83,3
