RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,01457,Jay Haas,27.46
2,0,20157,Retief Goosen,27.34
3,0,06522,Ernie Els,26.80
3,0,01388,Robert Gamez,26.80
5,0,09011,David Duval,26.54
6,0,10860,Justin Leonard,26.39
7,0,12645,Brent Geiberger,26.21
8,0,10585,Scott McCarron,26.10
9,0,02206,David Toms,25.97
10,0,01475,Donnie Hammond,25.95
11,0,10423,Mike Weir,25.90
12,0,06373,José María Olazábal,25.73
13,0,01381,Fred Funk,25.11
14,0,07457,Steve Flesch,24.75
14,0,06527,Steve Stricker,24.75
16,0,01226,Fred Couples,24.69
17,0,10565,Ian Leggatt,24.62
18,0,10117,Bob Heintz,24.60
19,0,20498,Briny Baird,24.46
20,0,20593,Greg Chalmers,24.44
21,0,23135,Tim Clark,24.37
22,0,12652,Cameron Beckman,24.17
23,0,12680,Shigeki Maruyama,24.03
24,0,21209,Sergio Garcia,24.00
25,0,01361,Dan Forsman,23.94
26,0,01161,Mark Calcavecchia,23.89
27,0,07223,Brian Bateman,23.88
28,0,21633,Steve Allan,23.85
28,0,01724,Jeff Maggert,23.85
30,0,23800,Bryce Molder,23.63
31,0,24357,K.J. Choi,23.62
32,0,26289,Boo Weekley,23.44
33,0,20634,Peter Lonard,23.29
34,0,08545,Glen Hnatiuk,23.23
35,0,24925,Jonathan Byrd,23.14
36,0,06643,Paul Goydos,22.99
37,0,23621,Rory Sabbatini,22.95
38,0,01927,Dennis Paulson,22.92
39,0,19881,Robert Damron,22.89
40,0,06613,Tommy Tolles,22.86
41,0,02214,Kirk Triplett,22.84
42,0,23177,Kenneth Staton,22.67
43,0,02106,Chris Smith,22.51
44,0,08075,Jerry Kelly,22.33
45,0,02133,Craig Stadler,22.28
46,0,01706,Davis Love III,22.27
47,0,22913,John Rollins,22.26
48,0,23614,Rich Beem,22.09
49,0,20229,Stewart Cink,22.08
50,0,23541,Ben Crane,22.05
51,0,01024,Billy Andrade,22.02
52,0,19846,Brian Gay,22.00
53,0,08793,Tiger Woods,21.93
54,0,23338,David Gossett,21.92
55,0,01941,Tom Pernice Jr.,21.90
56,0,01553,John Huston,21.89
57,0,20043,Edward Fryatt,21.80
57,0,02002,John Riegger,21.80
59,0,06575,Dudley Hart,21.74
59,0,01723,Andrew Magee,21.74
61,0,01527,Scott Hoch,21.71
62,0,21805,Harrison Frazar,21.63
62,0,06567,Vijay Singh,21.63
64,0,01098,Jay Don Blake,21.60
65,0,01797,Rocco Mediate,21.58
66,0,01139,Olin Browne,21.53
66,0,08537,J.P. Hayes,21.53
68,0,01142,Bart Bryant,21.52
69,0,20645,John Senden,21.51
70,0,12826,Paul Claxton,21.49
70,0,06573,Brandt Jobe,21.49
72,0,10649,Tom Scherrer,21.35
73,0,01666,Bernhard Langer,21.23
74,0,11032,Frank Lickliter II,21.18
75,0,01810,Phil Mickelson,21.05
76,0,20095,Carl Paulson,21.03
77,0,08375,Paul Stankowski,20.90
78,0,10912,Craig Perks,20.79
79,0,20502,Michael Long,20.69
80,0,10885,Robert Allenby,20.49
81,0,23108,Matt Kuchar,20.43
82,0,02010,Loren Roberts,20.42
83,0,02239,Scott Verplank,20.38
84,0,01185,Brandel Chamblee,20.36
84,0,20127,Chris Riley,20.36
86,0,12753,David Morland IV,20.35
87,0,12388,Michael Clark II,20.30
88,0,01771,Blaine McCallister,20.28
89,0,02223,Bob Tway,20.18
90,0,06809,Bob Burns,20.17
91,0,06315,Pete Jordan,20.16
92,0,02101,Joey Sindelar,20.15
93,0,06016,Brad Lardon,20.09
94,0,23623,Bo Van Pelt,20.07
95,0,08633,Per-Ulrik Johansson,20.00
95,0,01761,Len Mattiace,20.00
95,0,01766,Billy Mayfair,20.00
95,0,01926,Steve Pate,20.00
95,0,01928,Corey Pavin,20.00
95,0,10425,Jay Williamson,20.00
101,0,10733,Kent Jones,19.93
102,0,01685,J.L. Lewis,19.92
102,0,20572,Rod Pampling,19.92
104,0,06617,Brian Henninger,19.90
105,0,12663,Phil Tataurangi,19.82
106,0,06515,Shaun Micheel,19.74
107,0,10107,Deane Pappas,19.73
108,0,01132,Mark Brooks,19.70
108,0,01203,Russ Cochran,19.70
110,0,20574,Mathew Goggin,19.67
111,0,23322,Brett Wetterich,19.62
112,0,24361,Pat Perez,19.47
113,0,20094,Jonathan Kaye,19.43
113,0,02245,Grant Waite,19.43
115,0,07749,Brett Quigley,19.37
116,0,01249,John Daly,19.35
117,0,01945,Kenny Perry,19.33
118,0,01157,Tom Byrum,19.29
119,0,01313,Steve Elkington,19.25
120,0,01677,Tom Lehman,19.21
121,0,21961,Charles Howell III,19.20
122,0,01175,Jim Carter,19.17
123,0,02110,Jerry Smith,19.12
124,0,22046,Geoff Ogilvy,19.03
125,0,23125,Brad Elder,18.97
125,0,20105,Jeff Gove,18.97
125,0,19958,Miguel Angel Jiménez,18.97
128,0,07721,Pat Bates,18.94
128,0,08553,Lee Porter,18.94
130,0,08881,Tripp Isenhour,18.91
131,0,06004,Stephen Ames,18.86
132,0,08931,Glen Day,18.82
132,0,10457,Frank Nobilo,18.82
134,0,10201,Matt Gogel,18.75
134,0,20566,Kaname Yokoo,18.75
136,0,01707,Steve Lowery,18.66
137,0,20098,Stuart Appleby,18.65
138,0,01619,Skip Kendall,18.62
139,0,06251,Chris DiMarco,18.47
140,0,02246,Duffy Waldorf,18.45
141,0,01219,John Cook,18.43
141,0,23903,Stephen Gangluff,18.43
143,0,21806,Paul Gow,18.40
143,0,01569,Peter Jacobsen,18.40
145,0,01938,David Peoples,18.37
146,0,01948,Tim Petrovic,18.35
147,0,12510,Chad Campbell,18.25
148,0,06350,Bob May,18.22
149,0,12782,Tim Herron,18.18
149,0,01920,Craig Parry,18.18
151,0,22293,Heath Slocum,18.01
152,0,07867,Woody Austin,18.00
153,0,01374,Robin Freeman,17.99
154,0,21949,Joe Ogilvie,17.75
155,0,06498,Matt Peterson,17.73
156,0,23983,Luke Donald,17.69
157,0,06078,Esteban Toledo,17.53
158,0,06012,Greg Kraft,17.52
159,0,20663,Brenden Pappas,17.49
160,0,08993,Franklin Langham,17.45
161,0,08123,Jeff Brehaut,17.36
162,0,19972,José Coceres,17.33
162,0,10213,Dicky Pride,17.33
164,0,02099,Scott Simpson,17.24
165,0,01577,Lee Janzen,17.22
166,0,10962,Bradley Hughes,17.19
167,0,24937,Jess Daley,16.59
168,0,02104,Jeff Sluman,16.54
168,0,20436,Garrett Willis,16.54
170,0,02170,Hal Sutton,16.52
171,0,20548,Hidemichi Tanaka,16.42
172,0,07003,David Berganio Jr.,16.34
173,0,01378,David Frost,16.33
174,0,06197,Michael Allen,16.25
174,0,06332,Neal Lancaster,16.25
174,0,11011,Mike Sposa,16.25
177,0,01042,Paul Azinger,16.22
178,0,01014,Fulton Allem,16.20
179,0,01514,Eduardo Herrera,16.19
180,0,06621,Joe Durant,16.06
181,0,21259,Jason Hill,16.02
182,0,12660,Jesper Parnevik,15.98
183,0,20029,Notah Begay III,15.96
184,0,01035,Tommy Armour III,15.95
184,0,19817,Michael Muehr,15.95
186,0,12823,Carlos Franco,15.89
187,0,02322,Richard Zokol,15.88
188,0,23353,J.J. Henry,15.83
189,0,01968,Nick Price,15.82
190,0,06036,Scott Dunlap,15.56
191,0,01320,Bob Estes,15.53
192,0,10809,Jim Furyk,15.52
193,0,06595,Kevin Sutherland,15.13
194,0,08535,Gary Nicklaus,14.93
195,0,01599,Steve Jones,14.71
196,0,01887,Mark O'Meara,14.36
197,0,01329,Brad Faxon,13.78
198,0,01549,Mike Hulbert,13.69
199,0,19824,Craig Barlow,12.08
200,0,01307,Joel Edwards,11.93
201,0,02257,Brian Watts,11.90
