RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
114,0,23983,Luke Donald,13.30,56,421
115,0,19972,José Coceres,13.24,27,204
115,0,02110,Jerry Smith,13.24,47,355
117,0,23108,Matt Kuchar,13.21,44,333
118,0,07457,Steve Flesch,13.15,56,426
118,0,20502,Michael Long,13.15,38,289
120,0,01203,Russ Cochran,13.14,36,274
121,0,08545,Glen Hnatiuk,13.09,50,382
122,0,06012,Greg Kraft,13.04,45,345
123,0,01771,Blaine McCallister,12.99,40,308
124,0,06515,Shaun Micheel,12.98,51,393
125,0,12826,Paul Claxton,12.90,44,341
126,0,06004,Stephen Ames,12.86,45,350
127,0,06373,José María Olazábal,12.84,33,257
128,0,06573,Brandt Jobe,12.83,49,382
128,0,01619,Skip Kendall,12.83,53,413
130,0,20029,Notah Begay III,12.79,38,297
131,0,01927,Dennis Paulson,12.78,45,352
132,0,01329,Brad Faxon,12.76,43,337
133,0,20548,Hidemichi Tanaka,12.71,53,417
134,0,01157,Tom Byrum,12.70,40,315
135,0,12388,Michael Clark II,12.60,49,389
136,0,01599,Steve Jones,12.59,35,278
137,0,06251,Chris DiMarco,12.56,53,422
138,0,20645,John Senden,12.53,47,375
139,0,11032,Frank Lickliter II,12.46,44,353
140,0,06036,Scott Dunlap,12.41,36,290
141,0,01766,Billy Mayfair,12.40,47,379
142,0,23125,Brad Elder,12.38,38,307
143,0,01378,David Frost,12.36,45,364
144,0,01024,Billy Andrade,12.34,48,389
145,0,08553,Lee Porter,12.32,44,357
146,0,01553,John Huston,12.31,48,390
146,0,08375,Paul Stankowski,12.31,49,398
148,0,01161,Mark Calcavecchia,12.30,39,317
149,0,23177,Kenneth Staton,12.26,51,416
150,0,10649,Tom Scherrer,12.24,47,384
151,0,06527,Steve Stricker,12.20,31,254
152,0,21961,Charles Howell III,12.09,55,455
153,0,10860,Justin Leonard,12.03,45,374
154,0,24937,Jess Daley,11.97,37,309
155,0,01920,Craig Parry,11.96,33,276
156,0,01042,Paul Azinger,11.86,30,253
156,0,20593,Greg Chalmers,11.86,44,371
158,0,08535,Gary Nicklaus,11.85,32,270
159,0,06016,Brad Lardon,11.72,28,239
160,0,08993,Franklin Langham,11.70,33,282
161,0,07867,Woody Austin,11.58,47,406
162,0,10809,Jim Furyk,11.57,39,337
163,0,10213,Dicky Pride,11.48,24,209
164,0,08881,Tripp Isenhour,11.47,32,279
165,0,23614,Rich Beem,11.43,44,385
166,0,19817,Michael Muehr,11.38,33,290
167,0,07223,Brian Bateman,11.32,42,371
168,0,24925,Jonathan Byrd,11.23,42,374
169,0,01569,Peter Jacobsen,11.19,31,277
170,0,02245,Grant Waite,11.17,44,394
171,0,20094,Jonathan Kaye,11.11,36,324
172,0,01142,Bart Bryant,11.03,30,272
173,0,20663,Brenden Pappas,10.98,28,255
174,0,02257,Brian Watts,10.86,24,221
175,0,01724,Jeff Maggert,10.81,36,333
176,0,01928,Corey Pavin,10.65,33,310
177,0,12753,David Morland IV,10.55,25,237
178,0,02099,Scott Simpson,10.53,26,247
179,0,11011,Mike Sposa,10.43,46,441
180,0,01313,Steve Elkington,10.38,33,318
181,0,20229,Stewart Cink,10.36,37,357
182,0,19958,Miguel Angel Jiménez,10.30,24,233
183,0,01723,Andrew Magee,10.28,37,360
184,0,06595,Kevin Sutherland,10.19,37,363
185,0,06621,Joe Durant,10.14,35,345
186,0,10962,Bradley Hughes,10.12,25,247
187,0,06197,Michael Allen,10.00,30,300
188,0,21259,Jason Hill,9.92,24,242
188,0,01948,Tim Petrovic,9.92,36,363
190,0,20436,Garrett Willis,9.90,31,313
190,0,20566,Kaname Yokoo,9.90,29,293
192,0,01014,Fulton Allem,9.80,25,255
193,0,01249,John Daly,9.72,24,247
193,0,01666,Bernhard Langer,9.72,21,216
195,0,20095,Carl Paulson,9.64,32,332
196,0,02170,Hal Sutton,9.52,28,294
197,0,07003,David Berganio Jr.,9.51,31,326
197,0,21209,Sergio Garcia,9.51,27,284
199,0,23353,J.J. Henry,9.36,41,438
200,0,20043,Edward Fryatt,8.87,33,372
201,0,08123,Jeff Brehaut,8.78,31,353
202,0,01514,Eduardo Herrera,8.26,20,242
