RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
69,0,02298,Jim Woodward,2
69,0,02322,Richard Zokol,2,1
98,0,01006,John Adams,1,1
98,0,01060,Dave Barr,1
98,0,01068,Andy Bean,1
98,0,01139,Olin Browne,1
98,0,01142,Bart Bryant,1
98,0,06124,Patrick Burke,1
98,0,01157,Tom Byrum,1,1
98,0,07569,Mark Carnevale,1,1
98,0,01214,Frank Conner,1
98,0,01239,Michael Cunning,1
98,0,01284,Mike Donald,1,1
98,0,01303,Bob Eastwood,1,1
98,0,01360,Anders Forsbrand,1
98,0,01374,Robin Freeman,1
98,0,01390,Buddy Gardner,1
98,0,01435,Wayne Grady,1
98,0,06044,Scott Gump,1
98,0,01458,Jerry Haas,1
98,0,01495,Morris Hatalsky,1
98,0,08537,J.P. Hayes,1
98,0,01499,Mark Hayes,1
98,0,01522,Lon Hinkle,1
98,0,01550,Ed Humenik,1
98,0,01559,Hale Irwin,1
98,0,01610,Yoshinori Kaneko,1,1
98,0,06012,Greg Kraft,1
98,0,06128,Steve Lamontagne,1
98,0,06332,Neal Lancaster,1
98,0,08277,Greg Lesher,1
98,0,01717,Sandy Lyle,1
98,0,01736,Roger Maltbie,1
98,0,01748,Doug Martin,1
98,0,01766,Billy Mayfair,1
98,0,01779,Gary McCord,1
98,0,01783,Mark McCumber,1
98,0,06090,Jim McGovern,1
98,0,08635,Colin Montgomerie,1,1
98,0,01846,Jodie Mudd,1
98,0,01864,Larry Nelson,1
98,0,01871,Mike Nicolette,1,1
98,0,06373,José María Olazábal,1
98,0,01905,Joe Ozaki,1
98,0,01958,Dan Pohl,1,1
98,0,01960,Don Pooley,1
98,0,01971,Dillard Pruitt,1
98,0,01975,Tom Purtzer,1
98,0,01996,Mike Reid,1,1
98,0,01998,Jack Renner,1
98,0,08973,Wayne Riley,1
98,0,02033,Dave Rummells,1
98,0,02090,Tom Sieckmann,1
98,0,02095,Larry Silveira,1
98,0,02099,Scott Simpson,1
98,0,06567,Vijay Singh,1
98,0,02111,Mike Smith,1
98,0,02196,Robert Thompson,1
98,0,02206,David Toms,1,1
98,0,02214,Kirk Triplett,1,1
98,0,06969,Mike Tschetter,1
98,0,06751,Chris Tucker,1,1
98,0,02224,Greg Twiggs,1,1
98,0,02292,Bob Wolcott,1
98,0,02294,Willie Wood,1
98,0,02300,Ian Woosnam,1
98,0,02303,Robert Wrenn,1,1
98,0,02321,Fuzzy Zoeller,1
