RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,06522,Ernie Els,2.84,210,74
2,0,20157,Retief Goosen,2.92,222,76
3,0,01457,Jay Haas,2.94,482,164
3,0,10423,Mike Weir,2.94,350,119
5,0,01381,Fred Funk,2.95,608,206
5,0,10809,Jim Furyk,2.95,484,164
5,0,12680,Shigeki Maruyama,2.95,451,153
8,0,02010,Loren Roberts,2.96,467,158
8,0,06567,Vijay Singh,2.96,370,125
8,0,02104,Jeff Sluman,2.96,606,205
11,0,06643,Paul Goydos,2.97,452,152
11,0,22046,Geoff Ogilvy,2.97,425,143
11,0,01938,David Peoples,2.97,577,194
14,0,20229,Stewart Cink,2.98,536,180
14,0,01320,Bob Estes,2.98,471,158
14,0,10213,Dicky Pride,2.98,465,156
14,0,06527,Steve Stricker,2.98,376,126
14,0,20548,Hidemichi Tanaka,2.98,701,235
19,0,01157,Tom Byrum,2.99,618,207
19,0,06034,Marco Dawson,2.99,569,190
19,0,08931,Glen Day,2.99,593,198
19,0,06251,Chris DiMarco,2.99,521,174
19,0,07749,Brett Quigley,2.99,575,192
19,0,02002,John Riegger,2.99,335,112
19,0,06078,Esteban Toledo,2.99,748,250
26,0,19846,Brian Gay,3.00,619,206
26,0,06575,Dudley Hart,3.00,375,125
26,0,01677,Tom Lehman,3.00,561,187
26,0,01810,Phil Mickelson,3.00,465,155
26,0,20628,Arron Oberholser,3.00,498,166
26,0,08793,Tiger Woods,3.00,228,76
32,0,19824,Craig Barlow,3.01,578,192
32,0,07223,Brian Bateman,3.01,430,143
32,0,24357,K.J. Choi,3.01,612,203
32,0,01226,Fred Couples,3.01,310,103
32,0,07457,Steve Flesch,3.01,639,212
32,0,01475,Donnie Hammond,3.01,621,206
32,0,12782,Tim Herron,3.01,624,207
32,0,21961,Charles Howell III,3.01,639,212
32,0,01706,Davis Love III,3.01,388,129
32,0,01724,Jeff Maggert,3.01,472,157
32,0,01797,Rocco Mediate,3.01,461,153
32,0,01968,Nick Price,3.01,286,95
32,0,02170,Hal Sutton,3.01,499,166
45,0,19972,José Coceres,3.02,365,121
45,0,01378,David Frost,3.02,562,186
45,0,06573,Brandt Jobe,3.02,477,158
45,0,26420,Richard Johnson,3.02,629,208
45,0,12705,Cliff Kresge,3.02,662,219
45,0,25345,Carl Pettersson,3.02,538,178
45,0,23621,Rory Sabbatini,3.02,611,202
45,0,06595,Kevin Sutherland,3.02,537,178
53,0,20029,Notah Begay III,3.03,542,179
53,0,23541,Ben Crane,3.03,600,198
53,0,08537,J.P. Hayes,3.03,530,175
53,0,01577,Lee Janzen,3.03,497,164
53,0,24502,Adam Scott,3.03,182,60
53,0,08375,Paul Stankowski,3.03,358,118
53,0,02206,David Toms,3.03,424,140
60,0,10885,Robert Allenby,3.04,389,128
60,0,06004,Stephen Ames,3.04,599,197
60,0,12652,Cameron Beckman,3.04,513,169
60,0,06621,Joe Durant,3.04,636,209
60,0,01307,Joel Edwards,3.04,392,129
60,0,01361,Dan Forsman,3.04,669,220
60,0,12645,Brent Geiberger,3.04,344,113
60,0,21806,Paul Gow,3.04,359,118
60,0,10733,Kent Jones,3.04,423,139
60,0,20940,Kenichi Kuboya,3.04,559,184
60,0,10565,Ian Leggatt,3.04,453,149
60,0,11032,Frank Lickliter II,3.04,551,181
60,0,20634,Peter Lonard,3.04,545,179
60,0,01948,Tim Petrovic,3.04,580,191
60,0,23034,Brent Schwarzrock,3.04,432,142
60,0,20645,John Senden,3.04,677,223
60,0,02239,Scott Verplank,3.04,541,178
77,0,20098,Stuart Appleby,3.05,512,168
77,0,01161,Mark Calcavecchia,3.05,515,169
77,0,20472,Alex Cejka,3.05,628,206
77,0,23983,Luke Donald,3.05,506,166
77,0,01388,Robert Gamez,3.05,678,222
77,0,06617,Brian Henninger,3.05,384,126
77,0,23353,J.J. Henry,3.05,585,192
77,0,01569,Peter Jacobsen,3.05,451,148
77,0,08633,Per-Ulrik Johansson,3.05,580,190
77,0,20573,Scott Laycock,3.05,451,148
77,0,10860,Justin Leonard,3.05,430,141
77,0,01766,Billy Mayfair,3.05,704,231
77,0,08339,Spike McRoy,3.05,720,236
77,0,25031,Andy Miller,3.05,559,183
77,0,01945,Kenny Perry,3.05,500,164
77,0,02223,Bob Tway,3.05,405,133
93,0,07867,Woody Austin,3.06,624,204
93,0,20498,Briny Baird,3.06,547,179
93,0,07721,Pat Bates,3.06,694,227
93,0,01132,Mark Brooks,3.06,585,191
93,0,12388,Michael Clark II,3.06,389,127
93,0,20121,Todd Fischer,3.06,599,196
93,0,12823,Carlos Franco,3.06,608,199
