RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
71,0,26851,Marc Leishman,.164,11.290,69
72,0,32448,James Hahn,.162,11.857,73
73,0,29926,Danny Lee,.157,10.849,69
74,0,24024,Zach Johnson,.145,12.186,84
75,0,30692,Scott Stallings,.135,8.527,63
76,0,27556,Ted Potter Jr.,.134,8.023,60
77,0,27933,John Merrick,.129,9.274,72
78,0,10809,Jim Furyk,.121,8.007,66
78,0,24140,Sean O'Hair,.121,8.108,67
80,0,25632,Jimmy Walker,.119,8.658,73
81,0,28486,Michael Putnam,.111,10.115,91
81,0,29425,Andrew Svoboda,.111,7.325,66
83,0,34409,David Lingmerth,.094,6.265,67
84,0,02206,David Toms,.083,4.461,54
85,0,24925,Jonathan Byrd,.079,5.112,65
86,0,12510,Chad Campbell,.056,2.596,46
86,0,28475,Jeff Overton,.056,3.710,66
88,0,25562,Andres Romero,.050,3.601,72
89,0,29478,Kevin Kisner,.049,3.424,70
90,0,32333,Kevin Tway,.048,2.264,47
90,0,23623,Bo Van Pelt,.048,3.199,67
92,0,24912,Will MacKenzie,.044,3.212,73
93,0,24138,Ian Poulter,.042,1.715,41
94,0,34360,Patrick Reed,.040,2.989,74
94,0,25834,Daniel Summerhays,.040,3.546,88
96,0,34046,Jordan Spieth,.034,2.701,79
97,0,30926,Chris Kirk,.033,2.804,86
98,0,30927,Brendon Todd,.015,1.385,91
99,0,33419,Cameron Tringale,.008,.756,98
100,0,31202,William McGirt,.002,.172,84
101,0,28500,Martin Flores,-.001,-.058,68
102,0,25274,Steven Bowditch,-.002,-.155,78
103,0,22378,Trevor Immelman,-.006,-.385,67
104,0,20229,Stewart Cink,-.007,-.477,72
105,0,25364,Paul Casey,-.013,-.552,44
106,0,27644,Brian Harman,-.014,-1.437,101
107,0,06522,Ernie Els,-.016,-1.003,63
108,0,22046,Geoff Ogilvy,-.020,-1.447,73
109,0,29221,Webb Simpson,-.027,-2.008,74
110,0,25572,Graeme McDowell,-.034,-1.574,46
110,0,31560,Brian Stuard,-.034,-2.496,74
112,0,26956,Bronson La'Cassie,-.040,-1.444,36
113,0,27649,Brandt Snedeker,-.043,-2.816,66
114,0,29740,Brad Fritsch,-.048,-1.886,39
115,0,10885,Robert Allenby,-.050,-3.478,70
116,0,29535,Brice Garnett,-.056,-4.375,78
117,0,34174,John Huh,-.059,-4.159,70
118,0,24490,George McNeill,-.061,-4.294,70
119,0,21753,Brian Davis,-.064,-5.167,81
120,0,23621,Rory Sabbatini,-.065,-4.248,65
121,0,34021,Bud Cauley,-.073,-3.377,46
122,0,24494,Erik Compton,-.089,-6.711,75
122,0,08075,Jerry Kelly,-.089,-5.864,66
124,0,20104,Ken Duke,-.092,-6.081,66
125,0,24663,Y.E. Yang,-.097,-5.946,61
126,0,25396,Kevin Na,-.100,-7.788,78
127,0,29222,Billy Hurley III,-.103,-7.424,72
128,0,26758,David Hearn,-.118,-9.643,82
129,0,32200,Roberto Castro,-.122,-7.192,59
130,0,01724,Jeff Maggert,-.135,-5.922,44
131,0,25349,Tim Wilkinson,-.145,-10.295,71
132,0,35732,Wes Roach,-.149,-7.452,50
133,0,35139,Richard Lee,-.150,-9.121,61
134,0,27770,Camilo Villegas,-.159,-13.340,84
135,0,21731,Freddie Jacobson,-.162,-13.126,81
136,0,33461,Morgan Hoffmann,-.172,-15.452,90
137,0,27963,Chris Stroud,-.174,-12.528,72
138,0,22913,John Rollins,-.204,-13.646,67
139,0,26951,Johnson Wagner,-.209,-12.150,58
140,0,32150,Michael Thompson,-.211,-12.677,60
141,0,32640,Troy Merritt,-.213,-11.736,55
142,0,27466,Spencer Levin,-.224,-11.178,50
143,0,35539,Luke Guthrie,-.231,-17.566,76
144,0,21878,Mark Wilson,-.232,-13.212,57
145,0,28307,Matt Every,-.234,-15.226,65
146,0,20498,Briny Baird,-.249,-11.200,45
147,0,22621,Ben Curtis,-.257,-16.462,64
148,0,30852,Ryo Ishikawa,-.259,-16.044,62
149,0,25191,Gonzalo Fernandez-Castaño,-.262,-18.086,69
150,0,27120,Troy Matteson,-.264,-12.922,49
151,0,24846,Ricky Barnes,-.267,-20.848,78
152,0,29289,S.Y. Noh,-.268,-20.071,75
153,0,24361,Pat Perez,-.280,-20.974,75
154,0,23135,Tim Clark,-.286,-17.737,62
155,0,23541,Ben Crane,-.297,-23.198,78
156,0,20098,Stuart Appleby,-.311,-26.128,84
157,0,07867,Woody Austin,-.318,-18.099,57
158,0,34563,Chesson Hadley,-.319,-22.682,71
159,0,28092,D.H. Lee,-.332,-14.958,45
160,0,24357,K.J. Choi,-.339,-22.744,67
160,0,31193,Jim Renner,-.339,-17.642,52
162,0,20160,Charlie Wi,-.350,-22.738,65
163,0,34261,Scott Langley,-.395,-31.238,79
164,0,25240,D.A. Points,-.424,-23.296,55
165,0,27895,Jonas Blixt,-.434,-18.645,43
166,0,20157,Retief Goosen,-.443,-34.531,78
167,0,24507,Jason Bohn,-.475,-34.701,73
168,0,23983,Luke Donald,-.493,-21.699,44
169,0,20593,Greg Chalmers,-.503,-36.739,73
170,0,19846,Brian Gay,-.508,-32.005,63
171,0,22371,Aaron Baddeley,-.589,-34.723,59
172,0,25720,Chad Collins,-.635,-38.714,61
173,0,23409,James Driscoll,-.661,-38.328,58
174,0,28132,Tyrone Van Aswegen,-.735,-47.798,65
175,0,10860,Justin Leonard,-.752,-46.598,62
176,0,23800,Bryce Molder,-.763,-48.863,64
177,0,10423,Mike Weir,-1.582,-83.837,53
