RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,01361,Dan Forsman,70
2,0,01677,Tom Lehman,69
2,0,01968,Nick Price,69
2,0,02010,Loren Roberts,69
5,0,01132,Mark Brooks,67
5,0,01553,John Huston,67
7,0,01457,Jay Haas,65
7,0,02104,Jeff Sluman,65
9,0,01200,Keith Clearwater,64
9,0,01766,Billy Mayfair,64
11,0,01385,Jim Gallagher Jr.,63
12,0,01226,Fred Couples,60
12,0,01706,Davis Love III,60
12,0,02101,Joey Sindelar,60
15,0,01042,Paul Azinger,59
16,0,01549,Mike Hulbert,58
17,0,01203,Russ Cochran,57
17,0,01926,Steve Pate,57
17,0,02246,Duffy Waldorf,57
20,0,01143,Brad Bryant,56
20,0,01261,Jay Delsing,56
20,0,01288,Ed Dougherty,56
20,0,01577,Lee Janzen,56
20,0,01771,Blaine McCallister,56
20,0,06090,Jim McGovern,56
26,0,01313,Steve Elkington,55
26,0,06044,Scott Gump,55
26,0,01887,Mark O'Meara,55
29,0,01072,Chip Beck,54
29,0,01196,Brian Claar,54
29,0,01353,Bruce Fleisher,54
29,0,06332,Neal Lancaster,54
29,0,01938,David Peoples,54
34,0,01093,Ronnie Black,53
34,0,06124,Patrick Burke,53
34,0,06575,Dudley Hart,53
34,0,01550,Ed Humenik,53
34,0,01633,Tom Kite,53
34,0,01723,Andrew Magee,53
34,0,01928,Corey Pavin,53
34,0,02111,Mike Smith,53
42,0,02067,Ted Schulz,52
42,0,02225,Howard Twitty,52
44,0,01060,Dave Barr,51
44,0,01306,David Edwards,51
44,0,01381,Fred Funk,51
44,0,01444,Ken Green,51
44,0,06284,Jim Hallet,51
44,0,01837,Gil Morgan,51
44,0,02135,Mike Standly,51
51,0,01006,John Adams,50
51,0,01510,Nolan Henke,50
51,0,01724,Jeff Maggert,50
51,0,01946,Peter Persons,50
51,0,02090,Tom Sieckmann,50
56,0,01014,Fulton Allem,49
56,0,01331,Rick Fehr,49
58,0,01219,John Cook,48
58,0,01323,Brad Fabel,48
58,0,06128,Steve Lamontagne,48
58,0,01823,Larry Mize,48
58,0,02146,Payne Stewart,48
58,0,02279,Mark Wiebe,48
64,0,01682,Wayne Levi,47
64,0,02133,Craig Stadler,47
64,0,02185,Lance Ten Broeck,47
64,0,02292,Bob Wolcott,47
68,0,01129,Bill Britton,46
68,0,01329,Brad Faxon,46
68,0,01414,Bob Gilder,46
71,0,01161,Mark Calcavecchia,45
71,0,01284,Mike Donald,45
71,0,01378,David Frost,45
71,0,01945,Kenny Perry,45
71,0,02049,Gene Sauers,45
71,0,02099,Scott Simpson,45
71,0,02190,Doug Tewell,45
78,0,01096,Phil Blackmar,44
78,0,01346,Ed Fiori,44
78,0,01971,Dillard Pruitt,44
78,0,02033,Dave Rummells,44
82,0,01235,Ben Crenshaw,43
82,0,01249,John Daly,43
82,0,02242,Lanny Wadkins,43
85,0,01098,Jay Don Blake,42
85,0,01139,Olin Browne,42
85,0,01320,Bob Estes,42
85,0,01376,Bob Friend,42
85,0,01408,Kelly Gibson,42
85,0,01797,Rocco Mediate,42
85,0,02007,Larry Rinker,42
92,0,01783,Mark McCumber,41
92,0,06040,John Ross,41
92,0,02267,D.A. Weibring,41
95,0,01557,John Inman,40
95,0,01569,Peter Jacobsen,40
95,0,01701,Bob Lohr,40
95,0,02206,David Toms,40
99,0,01185,Brandel Chamblee,39
99,0,01390,Buddy Gardner,39
99,0,01468,Gary Hallberg,39
99,0,01489,Steve Hart,39
99,0,02167,Mike Sullivan,39
99,0,02303,Robert Wrenn,39
105,0,01533,P.H. Horgan III,38
105,0,01690,Bruce Lietzke,38
107,0,01355,Raymond Floyd,37
108,0,01214,Frank Conner,36
108,0,06034,Marco Dawson,36
108,0,01388,Robert Gamez,36
108,0,01469,Dan Halldorson,36
108,0,01996,Mike Reid,36
108,0,02100,Tim Simpson,36
108,0,02131,Mike Springer,36
108,0,02298,Jim Woodward,36
116,0,01024,Billy Andrade,35
116,0,01133,Billy Ray Brown,35
116,0,06012,Greg Kraft,35
116,0,01876,Greg Norman,35
116,0,01975,Tom Purtzer,35
121,0,01725,John Mahaffey,34
121,0,02313,Bruce Zabriski,34
123,0,01035,Tommy Armour III,33
123,0,08277,Greg Lesher,33
123,0,01846,Jodie Mudd,33
123,0,06072,Greg Whisman,33
123,0,02321,Fuzzy Zoeller,33
128,0,01435,Wayne Grady,32
128,0,01943,Chris Perry,32
128,0,01958,Dan Pohl,32
131,0,01475,Donnie Hammond,31
131,0,08537,J.P. Hayes,31
133,0,01157,Tom Byrum,30
133,0,01239,Michael Cunning,30
133,0,01374,Robin Freeman,30
133,0,01748,Doug Martin,30
133,0,01960,Don Pooley,30
133,0,02322,Richard Zokol,30
139,0,07569,Mark Carnevale,29
139,0,01891,David Ogrin,29
141,0,06150,Carl Cooper,28
141,0,01527,Scott Hoch,28
141,0,01559,Hale Irwin,28
141,0,01736,Roger Maltbie,28
141,0,01755,Dick Mast,28
141,0,02214,Kirk Triplett,28
141,0,02224,Greg Twiggs,28
148,0,01023,Jerry Anderson,27
148,0,01142,Bart Bryant,27
148,0,01522,Lon Hinkle,27
148,0,06751,Chris Tucker,27
152,0,02159,Curtis Strange,26
153,0,01920,Craig Parry,25
153,0,06048,Dicky Thompson,25
153,0,02223,Bob Tway,25
153,0,02256,Tom Watson,25
157,0,06142,Mitch Adcock,24
157,0,01049,Ian Baker-Finch,24
157,0,01303,Bob Eastwood,24
157,0,02095,Larry Silveira,24
157,0,02170,Hal Sutton,24
162,0,01040,Emlyn Aubrey,23
162,0,01168,David Canipe,23
162,0,01307,Joel Edwards,23
162,0,01458,Jerry Haas,23
162,0,01495,Morris Hatalsky,23
162,0,01810,Phil Mickelson,23
162,0,06132,Sonny Skinner,23
162,0,02311,Kim Young,23
170,0,01418,Bill Glasson,22
170,0,01639,Kenny Knox,22
172,0,02094,Tony Sills,21
172,0,02195,Leonard Thompson,21
174,0,01156,Curt Byrum,20
174,0,01864,Larry Nelson,20
174,0,01984,Sam Randolph,20
174,0,02186,Brian Tennyson,20
178,0,06122,Greg Hickman,19
178,0,02226,Tray Tyner,19
180,0,01181,Jon Chaffee,18
180,0,01201,Lennie Clements,18
180,0,01779,Gary McCord,18
180,0,01934,Dave Peege,18
180,0,02002,John Riegger,18
185,0,01068,Andy Bean,17
185,0,01326,Nick Faldo,17
185,0,02241,Bobby Wadkins,17
188,0,01715,Mark Lye,16
188,0,06383,E.J. Pfister,16
190,0,06197,Michael Allen,15
190,0,01443,Hubert Green,15
190,0,01499,Mark Hayes,15
190,0,02201,Jim Thorpe,15
190,0,02230,Stan Utley,15
195,0,06010,Brad Bell,14
195,0,01571,Barry Jaeckel,14
195,0,01717,Sandy Lyle,14
195,0,01878,Andy North,14
195,0,02041,Bill Sander,14
