RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
70,0,01926,Steve Pate,71.036,7455,3.803,105
71,0,02224,Greg Twiggs,71.040,3719,- 24.931,52
72,0,06034,Marco Dawson,71.060,5687,- 2.236,80
72,0,01527,Scott Hoch,71.060,4206,- 13.479,59
74,0,02322,Richard Zokol,71.062,4767,- 5.863,67
75,0,01060,Dave Barr,71.070,6533,5.449,92
76,0,01381,Fred Funk,71.071,7764,- 17.315,109
76,0,02099,Scott Simpson,71.071,5177,11.200,73
78,0,06575,Dudley Hart,71.075,6781,- 28.887,95
79,0,01161,Mark Calcavecchia,71.076,6843,- 19.737,96
80,0,01682,Wayne Levi,71.082,5897,2.798,83
81,0,02090,Tom Sieckmann,71.083,6596,14.737,93
82,0,06128,Steve Lamontagne,71.100,6254,2.779,88
83,0,01736,Roger Maltbie,71.114,4560,- 8.717,64
84,0,02007,Larry Rinker,71.115,5822,9.423,82
85,0,06284,Jim Hallet,71.117,7958,7.101,112
86,0,01550,Ed Humenik,71.143,7111,3.274,100
87,0,01559,Hale Irwin,71.185,4645,- 18.003,65
88,0,02135,Mike Standly,71.190,7035,12.789,99
89,0,01435,Wayne Grady,71.195,5010,- 26.377,70
90,0,01014,Fulton Allem,71.196,7040,8.408,99
91,0,01946,Peter Persons,71.224,7015,36.203,99
92,0,02159,Curtis Strange,71.226,4276,- 2.415,60
93,0,01414,Bob Gilder,71.233,6699,- 3.131,94
94,0,01557,John Inman,71.236,6982,- .832,98
95,0,01958,Dan Pohl,71.254,4256,19.241,60
96,0,01975,Tom Purtzer,71.285,5863,- 17.604,82
97,0,01093,Ronnie Black,71.291,6317,27.875,89
98,0,06040,John Ross,71.296,6129,2.471,86
99,0,06044,Scott Gump,71.305,7923,- 8.102,111
100,0,01006,John Adams,71.306,6625,6.430,93
101,0,01320,Bob Estes,71.321,6357,- 9.431,89
102,0,01096,Phil Blackmar,71.334,5690,16.687,80
103,0,01408,Kelly Gibson,71.341,6628,6.690,93
104,0,01569,Peter Jacobsen,71.358,6649,- 12.710,93
105,0,01024,Billy Andrade,71.372,6167,- 28.977,86
106,0,01288,Ed Dougherty,71.389,7706,3.963,108
107,0,02321,Fuzzy Zoeller,71.395,4410,16.466,62
108,0,02167,Mike Sullivan,71.396,5704,7.662,80
109,0,01971,Dillard Pruitt,71.405,6527,- 29.190,91
110,0,01249,John Daly,71.433,5579,- 7.200,78
110,0,01701,Bob Lohr,71.433,6349,8.541,89
112,0,01376,Bob Friend,71.436,6932,- 2.681,97
113,0,07569,Mark Carnevale,71.442,5943,- 13.287,83
114,0,01388,Robert Gamez,71.443,5635,8.971,79
115,0,01346,Ed Fiori,71.455,6929,2.144,97
116,0,06124,Patrick Burke,71.475,6416,16.723,90
117,0,01846,Jodie Mudd,71.477,4709,8.502,66
118,0,01458,Jerry Haas,71.507,4235,- 16.064,59
119,0,01418,Bill Glasson,71.509,3802,- 12.033,53
120,0,01284,Mike Donald,71.517,7216,7.194,101
121,0,02303,Robert Wrenn,71.526,5857,8.128,82
122,0,08277,Greg Lesher,71.545,5588,- 7.519,78
123,0,02185,Lance Ten Broeck,71.547,7659,- 3.419,107
124,0,01468,Gary Hallberg,71.566,6244,- 17.734,87
124,0,02313,Bruce Zabriski,71.566,5721,4.246,80
126,0,02033,Dave Rummells,71.587,6855,17.384,96
126,0,02131,Mike Springer,71.587,6079,5.868,85
128,0,01157,Tom Byrum,71.597,5453,- 11.662,76
129,0,02298,Jim Woodward,71.626,5009,4.825,70
130,0,01185,Brandel Chamblee,71.653,6088,2.488,85
131,0,01533,P.H. Horgan III,71.659,5367,7.455,75
132,0,01469,Dan Halldorson,71.679,6147,17.386,86
133,0,01142,Bart Bryant,71.701,4286,16.043,60
134,0,02095,Larry Silveira,71.727,3883,- 9.750,54
135,0,06332,Neal Lancaster,71.747,8240,10.943,115
136,0,02292,Bob Wolcott,71.757,7321,- 1.755,102
137,0,02206,David Toms,71.772,6231,13.145,87
138,0,06012,Greg Kraft,71.843,5814,5.275,81
139,0,06132,Sonny Skinner,71.844,5255,- 10.366,73
140,0,02100,Tim Simpson,71.846,4926,31.352,69
141,0,01755,Dick Mast,71.860,5252,- 6.186,73
142,0,01040,Emlyn Aubrey,71.869,5189,- 14.406,72
143,0,01390,Buddy Gardner,71.882,6383,14.461,89
144,0,02201,Jim Thorpe,71.884,4048,- 22.516,56
145,0,06150,Carl Cooper,71.896,5475,- 10.868,76
146,0,02223,Bob Tway,71.901,4698,- 24.452,65
147,0,01943,Chris Perry,71.919,5666,15.583,79
148,0,01214,Frank Conner,71.920,6252,5.006,87
148,0,06072,Greg Whisman,71.920,5607,2.795,78
150,0,02311,Kim Young,71.939,4839,- 19.093,67
151,0,01725,John Mahaffey,71.985,5471,- .129,76
152,0,06048,Dicky Thompson,71.996,5055,- 15.276,70
153,0,06142,Mitch Adcock,72.002,5414,- 13.872,75
154,0,01891,David Ogrin,72.074,5775,- 9.119,80
155,0,01035,Tommy Armour III,72.083,5901,9.771,82
156,0,01139,Olin Browne,72.090,6473,15.127,90
157,0,01489,Steve Hart,72.131,6483,8.753,90
158,0,01748,Doug Martin,72.133,6136,- 4.684,85
159,0,02226,Tray Tyner,72.282,4873,- 30.079,67
160,0,08537,J.P. Hayes,72.283,5268,8.665,73
161,0,02195,Leonard Thompson,72.339,4999,- 7.609,69
162,0,01239,Michael Cunning,72.365,5927,6.912,82
163,0,02214,Kirk Triplett,72.420,5006,- 9.007,69
164,0,06751,Chris Tucker,72.425,6020,- 8.737,83
165,0,06010,Brad Bell,72.427,3922,- 10.934,54
166,0,01495,Morris Hatalsky,72.447,5435,- 1.443,75
167,0,01374,Robin Freeman,72.541,6095,- 1.583,84
168,0,01934,Dave Peege,72.573,5025,- 17.495,69
169,0,06122,Greg Hickman,72.629,4667,- 18.769,64
170,0,02170,Hal Sutton,72.697,5521,3.996,76
171,0,01168,David Canipe,72.789,5682,- 4.423,78
172,0,01023,Jerry Anderson,72.796,6344,- 10.707,87
173,0,01181,Jon Chaffee,72.906,4821,- 9.198,66
174,0,02230,Stan Utley,72.909,5335,- 12.619,73
175,0,01639,Kenny Knox,72.921,5978,1.481,82
176,0,02094,Tony Sills,72.933,4800,13.588,66
177,0,02002,John Riegger,72.939,5189,- 10.314,71
178,0,01978,Fran Quinn,73.011,4471,- 17.332,61
179,0,01443,Hubert Green,73.022,3640,11.114,50
180,0,06383,E.J. Pfister,73.111,4255,- 14.552,58
181,0,02063,Dave Schreyer,73.222,3907,- 26.243,53
182,0,02041,Bill Sander,73.234,3819,- 10.843,52
183,0,06599,John Elliott,73.298,4267,- 15.735,58
