RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,01361,Dan Forsman,46
2,0,02104,Jeff Sluman,45
3,0,01132,Mark Brooks,43
3,0,01385,Jim Gallagher Jr.,43
3,0,01553,John Huston,43
3,0,01968,Nick Price,43
7,0,01226,Fred Couples,42
7,0,01457,Jay Haas,42
9,0,01042,Paul Azinger,41
9,0,01706,Davis Love III,41
9,0,02010,Loren Roberts,41
12,0,01677,Tom Lehman,40
12,0,01938,David Peoples,40
14,0,01200,Keith Clearwater,39
15,0,01219,John Cook,38
16,0,01288,Ed Dougherty,37
16,0,01724,Jeff Maggert,37
18,0,01313,Steve Elkington,36
18,0,01331,Rick Fehr,36
18,0,01577,Lee Janzen,36
18,0,01887,Mark O'Meara,36
18,0,02101,Joey Sindelar,36
18,0,02111,Mike Smith,36
24,0,01072,Chip Beck,35
24,0,01129,Bill Britton,35
24,0,01203,Russ Cochran,35
24,0,01633,Tom Kite,35
24,0,06090,Jim McGovern,35
24,0,02246,Duffy Waldorf,35
30,0,01014,Fulton Allem,34
30,0,01306,David Edwards,34
30,0,01353,Bruce Fleisher,34
30,0,01766,Billy Mayfair,34
30,0,01928,Corey Pavin,34
35,0,01323,Brad Fabel,33
35,0,01510,Nolan Henke,33
35,0,01549,Mike Hulbert,33
38,0,01378,David Frost,32
38,0,02190,Doug Tewell,32
40,0,01006,John Adams,31
40,0,01143,Brad Bryant,31
40,0,01261,Jay Delsing,31
40,0,01381,Fred Funk,31
40,0,01444,Ken Green,31
40,0,06044,Scott Gump,31
40,0,01550,Ed Humenik,31
40,0,01837,Gil Morgan,31
48,0,06124,Patrick Burke,30
48,0,01408,Kelly Gibson,30
48,0,02067,Ted Schulz,30
48,0,02242,Lanny Wadkins,30
52,0,01096,Phil Blackmar,29
52,0,01161,Mark Calcavecchia,29
52,0,01346,Ed Fiori,29
52,0,06284,Jim Hallet,29
52,0,01771,Blaine McCallister,29
52,0,01823,Larry Mize,29
52,0,02133,Craig Stadler,29
52,0,02135,Mike Standly,29
52,0,02225,Howard Twitty,29
61,0,01320,Bob Estes,28
61,0,01355,Raymond Floyd,28
61,0,01926,Steve Pate,28
61,0,01946,Peter Persons,28
61,0,02146,Payne Stewart,28
61,0,02185,Lance Ten Broeck,28
67,0,01329,Brad Faxon,27
67,0,06575,Dudley Hart,27
67,0,06128,Steve Lamontagne,27
67,0,01690,Bruce Lietzke,27
67,0,01723,Andrew Magee,27
72,0,01196,Brian Claar,26
72,0,06332,Neal Lancaster,26
72,0,01971,Dillard Pruitt,26
72,0,02007,Larry Rinker,26
72,0,02049,Gene Sauers,26
77,0,01098,Jay Don Blake,25
77,0,01414,Bob Gilder,25
77,0,01557,John Inman,25
77,0,01797,Rocco Mediate,25
77,0,06040,John Ross,25
77,0,02033,Dave Rummells,25
77,0,02279,Mark Wiebe,25
84,0,01284,Mike Donald,24
84,0,01468,Gary Hallberg,24
84,0,06012,Greg Kraft,24
84,0,01682,Wayne Levi,24
84,0,01701,Bob Lohr,24
84,0,01945,Kenny Perry,24
84,0,01975,Tom Purtzer,24
84,0,02090,Tom Sieckmann,24
84,0,02099,Scott Simpson,24
84,0,02167,Mike Sullivan,24
84,0,02292,Bob Wolcott,24
95,0,01035,Tommy Armour III,23
95,0,01060,Dave Barr,23
95,0,01249,John Daly,23
95,0,01388,Robert Gamez,23
95,0,01469,Dan Halldorson,23
95,0,01533,P.H. Horgan III,23
95,0,02267,D.A. Weibring,23
95,0,02321,Fuzzy Zoeller,23
103,0,01214,Frank Conner,22
103,0,01235,Ben Crenshaw,22
103,0,01376,Bob Friend,22
103,0,01390,Buddy Gardner,22
103,0,01435,Wayne Grady,22
103,0,08277,Greg Lesher,22
103,0,01960,Don Pooley,22
103,0,02303,Robert Wrenn,22
103,0,02322,Richard Zokol,22
112,0,01024,Billy Andrade,21
112,0,01093,Ronnie Black,21
112,0,06034,Marco Dawson,21
112,0,01475,Donnie Hammond,21
112,0,01489,Steve Hart,21
112,0,02131,Mike Springer,21
118,0,01139,Olin Browne,20
118,0,01185,Brandel Chamblee,20
118,0,01527,Scott Hoch,20
118,0,01569,Peter Jacobsen,20
118,0,01996,Mike Reid,20
118,0,02100,Tim Simpson,20
118,0,02313,Bruce Zabriski,20
125,0,01846,Jodie Mudd,19
125,0,02206,David Toms,19
127,0,01133,Billy Ray Brown,18
127,0,07569,Mark Carnevale,18
127,0,01522,Lon Hinkle,18
127,0,01755,Dick Mast,18
