RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
1,0,02239,Scott Verplank,6.33,65,1027,+0.18
2,0,06621,Joe Durant,7.33,103,1405,+0.18
3,0,01619,Skip Kendall,7.81,74,947,+0.09
4,0,02110,Jerry Smith,7.96,102,1282,+0.17
5,0,01142,Bart Bryant,8.01,83,1036,+0.13
6,0,22293,Heath Slocum,8.05,100,1243,+0.03
7,0,06643,Paul Goydos,8.10,81,1000,+0.07
8,0,21646,David Branshaw,8.44,115,1363,+0.08
8,0,20631,David McKenzie,8.44,94,1114,+0.11
10,0,02214,Kirk Triplett,8.49,64,754,+0.23
11,0,01766,Billy Mayfair,8.61,101,1173,+0.04
12,0,19913,Ron Whittaker,8.63,95,1101,+0.24
13,0,08075,Jerry Kelly,8.67,111,1280,+0.10
14,0,22548,Patrick Sheehan,8.68,121,1394,+0.15
14,0,20812,Tjaart van der Walt,8.68,69,795,+0.17
16,0,20127,Chris Riley,8.76,95,1085,+0.06
17,0,10809,Jim Furyk,8.80,89,1011,+0.11
18,0,01928,Corey Pavin,8.88,79,890,+0.15
19,0,02206,David Toms,8.94,78,872,+0.05
20,0,01381,Fred Funk,8.99,114,1268,+0.22
21,0,22913,John Rollins,9.32,113,1213,+0.18
22,0,08385,Omar Uresti,9.38,77,821,+0.05
23,0,21753,Brian Davis,9.39,118,1256,+0.08
24,0,01313,Steve Elkington,9.40,64,681,+0.03
25,0,02106,Chris Smith,9.43,88,933,+0.23
26,0,01035,Tommy Armour III,9.46,80,846,+0.10
27,0,21959,Ted Purdy,9.49,118,1244,+0.11
28,0,08537,J.P. Hayes,9.52,73,767,+0.14
29,0,11032,Frank Lickliter II,9.57,129,1348,+0.05
30,0,08123,Jeff Brehaut,9.58,128,1336,+0.13
31,0,01219,John Cook,9.61,84,874,+0.18
32,0,06012,Greg Kraft,9.62,98,1019,+0.14
33,0,01823,Larry Mize,9.65,63,653,+0.16
34,0,24138,Ian Poulter,9.69,57,588,+0.25
35,0,24980,Scott Gutschewski,9.70,69,711,+0.19
36,0,10860,Justin Leonard,9.77,97,993,+0.20
37,0,20498,Briny Baird,9.79,105,1073,+0.03
38,0,20094,Jonathan Kaye,9.88,127,1285,+0.13
39,0,24024,Zach Johnson,9.93,108,1088,+0.18
40,0,19846,Brian Gay,9.95,148,1488,+0.17
41,0,24361,Pat Perez,10.00,67,670,+0.07
41,0,02246,Duffy Waldorf,10.00,125,1250,+0.18
43,0,01132,Mark Brooks,10.05,119,1184,+0.16
44,0,26420,Richard Johnson,10.09,129,1278,+0.21
45,0,12645,Brent Geiberger,10.13,137,1353,+0.30
46,0,01161,Mark Calcavecchia,10.16,119,1171,+0.13
47,0,24507,Jason Bohn,10.17,139,1367,+0.12
48,0,10733,Kent Jones,10.24,138,1348,+0.16
49,0,21470,Daisuke Maruyama,10.26,113,1101,+0.22
50,0,01388,Robert Gamez,10.28,132,1284,+0.20
51,0,01320,Bob Estes,10.31,116,1125,+0.08
52,0,21805,Harrison Frazar,10.46,127,1214,+0.08
53,0,01948,Tim Petrovic,10.47,133,1270,+0.11
54,0,26360,Bubba Dickerson,10.54,141,1338,+0.08
55,0,24781,Hunter Mahan,10.56,138,1307,+0.11
56,0,23788,D.J. Trahan,10.60,130,1226,+0.18
57,0,06573,Brandt Jobe,10.76,114,1059,+0.04
58,0,20645,John Senden,10.79,131,1214,+0.10
59,0,10885,Robert Allenby,10.80,92,852,+0.08
60,0,22371,Aaron Baddeley,10.84,106,978,+0.11
61,0,19881,Robert Damron,10.88,138,1268,+0.14
62,0,06373,José María Olazábal,10.90,64,587,+0.17
63,0,24912,Will MacKenzie,10.95,134,1224,+0.20
64,0,01042,Paul Azinger,10.97,130,1185,+0.02
65,0,01666,Bernhard Langer,10.99,101,919,+0.10
66,0,22621,Ben Curtis,11.04,111,1005,+0.07
67,0,24925,Jonathan Byrd,11.06,95,859,+0.08
67,0,20608,David Howell,11.06,48,434,+0.23
69,0,28780,Nicholas Thompson,11.12,141,1268,+0.17
70,0,06251,Chris DiMarco,11.16,103,923,+0.23
71,0,23307,Roger Tambellini,11.18,95,850,+0.02
72,0,01473,Todd Hamilton,11.21,97,865,+0.16
73,0,07457,Steve Flesch,11.30,175,1548,+0.15
74,0,01685,J.L. Lewis,11.31,90,796,+0.27
75,0,23320,Ryan Palmer,11.33,150,1324,+0.13
76,0,20593,Greg Chalmers,11.34,106,935,+0.23
77,0,02101,Joey Sindelar,11.36,133,1171,+0.15
78,0,23541,Ben Crane,11.37,108,950,+0.22
79,0,01553,John Huston,11.39,114,1001,+0.16
80,0,10505,Shane Bertsch,11.42,162,1418,+0.14
81,0,23673,Michael Connell,11.51,77,669,+0.25
82,0,01724,Jeff Maggert,11.57,121,1046,+0.21
83,0,06527,Steve Stricker,11.58,87,751,+0.02
84,0,21878,Mark Wilson,11.61,123,1059,+0.17
85,0,21949,Joe Ogilvie,11.66,145,1244,+0.11
86,0,12716,Charley Hoffman,11.67,153,1311,+0.10
87,0,20099,Doug Barron,11.69,119,1018,+0.18
88,0,22892,Jason Gore,11.70,131,1120,+0.19
88,0,23325,Vaughn Taylor,11.70,131,1120,+0.13
90,0,26596,Ryan Moore,11.85,101,852,+0.27
91,0,24357,K.J. Choi,11.89,136,1144,+0.13
91,0,22378,Trevor Immelman,11.89,126,1060,+0.05
93,0,22946,Henrik Bjornstad,11.91,158,1327,+0.12
94,0,20691,Greg Owen,11.92,118,990,-0.03
95,0,01599,Steve Jones,11.95,130,1088,+0.28
96,0,19824,Craig Barlow,11.97,112,936,+0.17
97,0,12760,Danny Ellis,11.98,107,893,+0.09
98,0,23322,Brett Wetterich,12.00,130,1083,+0.04
99,0,23614,Rich Beem,12.01,119,991,+0.09
100,0,21407,Arjun Atwal,12.03,159,1322,+0.19
101,0,12662,Thomas Levet,12.10,83,686,+0.20
101,0,23623,Bo Van Pelt,12.10,162,1339,+0.11
103,0,06034,Marco Dawson,12.12,147,1213,+0.08
104,0,20121,Todd Fischer,12.21,168,1376,+0.12
105,0,27120,Troy Matteson,12.22,172,1408,+0.05
106,0,08835,Kris Cox,12.23,138,1128,+0.09
107,0,20382,Stephen Leaney,12.25,143,1167,+0.20
107,0,21660,Jason Schultz,12.25,128,1045,+0.16
109,0,07867,Woody Austin,12.27,169,1377,+0.08
110,0,01024,Billy Andrade,12.29,116,944,+0.13
111,0,27095,Nick Watney,12.31,163,1324,+0.04
112,0,25842,Jon Mills,12.36,114,922,+0.21
113,0,11123,Chris Couch,12.41,126,1015,+0.19
113,0,08375,Paul Stankowski,12.41,121,975,+0.03
115,0,23048,Eric Axley,12.43,154,1239,+0.09
116,0,20850,Daniel Chopra,12.47,179,1436,+0.04
117,0,20574,Mathew Goggin,12.58,116,922,+0.15
118,0,24358,Robert Garrigus,12.61,146,1158,+0.16
119,0,02104,Jeff Sluman,12.66,160,1264,+0.18
120,0,01941,Tom Pernice Jr.,12.67,169,1334,+0.04
121,0,01139,Olin Browne,12.69,167,1316,+0.30
122,0,23718,Nathan Green,12.74,174,1366,+0.05
123,0,06515,Shaun Micheel,12.75,147,1153,+0.14
124,0,07749,Brett Quigley,12.76,176,1379,+0.03
125,0,28475,Jeff Overton,12.78,166,1299,-0.01
126,0,01707,Steve Lowery,12.80,162,1266,+0.17
127,0,12602,Dean Wilson,12.81,187,1460,+0.01
128,0,25900,Lucas Glover,12.88,164,1273,+0.17
129,0,23983,Luke Donald,12.94,85,657,+0.14
130,0,08793,Tiger Woods,12.97,69,532,-0.19
131,0,25240,D.A. Points,12.99,145,1116,+0.19
132,0,11011,Mike Sposa,13.01,118,907,+0.08
133,0,24924,Bill Haas,13.02,174,1336,+0.05
134,0,20378,Mathias Grönberg,13.03,162,1243,+0.09
135,0,20105,Jeff Gove,13.05,158,1211,+0.10
135,0,01761,Len Mattiace,13.05,107,820,+0.20
135,0,20548,Hidemichi Tanaka,13.05,133,1019,+0.29
138,0,01249,John Daly,13.12,79,602,+0.19
139,0,21731,Freddie Jacobson,13.15,103,783,+0.15
140,0,12755,Vance Veazey,13.21,109,825,+0.06
141,0,20472,Alex Cejka,13.25,168,1268,+0.12
142,0,24140,Sean O'Hair,13.27,156,1176,+0.13
143,0,21209,Sergio Garcia,13.32,77,578,+0.17
144,0,22405,Justin Rose,13.33,169,1268,+0.07
