RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,25804,Bubba Watson,51.63,127,246
2,0,01810,Phil Mickelson,50.20,127,253
3,0,12716,Charley Hoffman,48.52,131,270
4,0,30946,Alex Prugh,48.39,135,279
5,0,27141,J.B. Holmes,48.22,149,309
6,0,30925,Dustin Johnson,47.91,126,263
7,0,29221,Webb Simpson,47.83,143,299
8,0,23788,D.J. Trahan,47.65,142,298
9,0,20070,Matt Bettencourt,47.52,144,303
10,0,27095,Nick Watney,47.37,135,285
11,0,08725,Tom Gillis,47.28,148,313
12,0,28307,Matt Every,46.88,90,192
13,0,06567,Vijay Singh,46.58,102,219
14,0,23621,Rory Sabbatini,46.56,122,262
15,0,27936,Martin Laird,46.50,133,286
16,0,25364,Paul Casey,46.47,79,170
17,0,24924,Bill Haas,46.45,131,282
18,0,06527,Steve Stricker,46.43,104,224
19,0,26301,James Nitties,46.42,136,293
19,0,23623,Bo Van Pelt,46.42,149,321
21,0,24925,Jonathan Byrd,46.33,120,259
22,0,23108,Matt Kuchar,46.31,138,298
23,0,08375,Paul Stankowski,46.28,87,188
24,0,26679,Kevin Stadler,46.15,132,286
25,0,27436,Graham DeLaet,46.13,125,271
26,0,01249,John Daly,45.95,85,185
27,0,01706,Davis Love III,45.68,111,243
28,0,27933,John Merrick,45.64,157,344
29,0,26596,Ryan Moore,45.45,115,253
30,0,27302,Garth Mulroy,45.40,79,174
31,0,20157,Retief Goosen,45.12,97,215
32,0,23409,James Driscoll,45.00,108,240
33,0,21209,Sergio Garcia,44.97,76,169
34,0,25900,Lucas Glover,44.87,105,234
35,0,20850,Daniel Chopra,44.73,106,237
36,0,22405,Justin Rose,44.68,105,235
37,0,27214,Kevin Streelman,44.60,128,287
38,0,21961,Charles Howell III,44.55,147,330
39,0,28500,Martin Flores,44.53,110,247
40,0,25818,Scott Piercy,44.48,125,281
41,0,20229,Stewart Cink,44.35,110,248
42,0,32640,Troy Merritt,44.28,120,271
43,0,06522,Ernie Els,44.20,99,224
44,0,28620,Aron Price,43.98,95,216
45,0,10885,Robert Allenby,43.81,99,226
46,0,22371,Aaron Baddeley,43.77,130,297
47,0,28089,Jason Day,43.72,108,247
48,0,01161,Mark Calcavecchia,43.56,71,163
49,0,23349,Charles Warren,43.50,87,200
50,0,26300,Matt Jones,43.46,123,283
51,0,20848,Ángel Cabrera,43.37,85,196
52,0,22056,Cameron Percy,43.10,103,239
53,0,11123,Chris Couch,43.06,93,216
53,0,24358,Robert Garrigus,43.06,93,216
55,0,20766,Padraig Harrington,42.86,75,175
56,0,23325,Vaughn Taylor,42.81,122,285
57,0,23322,Brett Wetterich,42.68,70,164
58,0,21949,Joe Ogilvie,42.54,134,315
59,0,07749,Brett Quigley,42.49,133,313
60,0,24781,Hunter Mahan,42.32,113,267
61,0,27649,Brandt Snedeker,42.29,118,279
62,0,27120,Troy Matteson,42.11,112,266
63,0,26851,Marc Leishman,42.08,109,259
64,0,22913,John Rollins,42.06,106,252
65,0,24490,George McNeill,41.94,104,248
66,0,24357,K.J. Choi,41.83,110,263
67,0,23638,Brendon de Jonge,41.73,154,369
68,0,22946,Henrik Bjornstad,41.70,98,235
69,0,21959,Ted Purdy,41.67,115,276
70,0,27060,John Mallinger,41.60,104,250
71,0,26881,Jarrod Lyle,41.57,69,166
71,0,28158,Steve Marino,41.57,111,267
73,0,25396,Kevin Na,41.40,118,285
74,0,23320,Ryan Palmer,41.33,112,271
75,0,26951,Johnson Wagner,41.18,112,272
76,0,24663,Y.E. Yang,41.12,88,214
77,0,23541,Ben Crane,41.11,104,253
77,0,23353,J.J. Henry,41.11,118,287
77,0,24361,Pat Perez,41.11,118,287
80,0,27466,Spencer Levin,41.06,140,341
81,0,20645,John Senden,41.03,135,329
82,0,20498,Briny Baird,40.93,106,259
83,0,25720,Chad Collins,40.75,108,265
84,0,27963,Chris Stroud,40.70,116,285
85,0,27330,Josh Teater,40.62,132,325
86,0,07867,Woody Austin,40.54,120,296
87,0,25892,Steve Wheatcroft,40.51,96,237
88,0,26695,Michael Letzig,40.47,104,257
