RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
45,0,01666,Bernhard Langer,.176,8.086,46
46,0,02206,David Toms,.174,11.137,64
47,0,21350,Ryuji Imada,.170,11.368,67
48,0,20098,Stuart Appleby,.168,10.598,63
49,0,08537,J.P. Hayes,.167,8.862,53
50,0,10425,Jay Williamson,.156,7.328,47
51,0,20160,Charlie Wi,.150,9.130,61
52,0,10117,Bob Heintz,.147,9.128,62
53,0,25396,Kevin Na,.143,11.440,80
53,0,01941,Tom Pernice Jr.,.143,12.768,89
55,0,08545,Glen Hnatiuk,.130,6.641,51
55,0,21949,Joe Ogilvie,.130,10.274,79
57,0,01361,Dan Forsman,.129,6.041,47
58,0,19881,Robert Damron,.128,10.224,80
58,0,01313,Steve Elkington,.128,7.065,55
60,0,01457,Jay Haas,.126,4.899,39
61,0,01175,Jim Carter,.125,6.851,55
62,0,01685,J.L. Lewis,.122,10.028,82
63,0,01320,Bob Estes,.121,9.705,80
64,0,20099,Doug Barron,.119,7.742,65
64,0,23541,Ben Crane,.119,7.737,65
66,0,20474,Phillip Price,.117,7.486,64
67,0,12660,Jesper Parnevik,.116,7.907,68
68,0,08075,Jerry Kelly,.115,8.776,76
69,0,12510,Chad Campbell,.113,8.612,76
70,0,19846,Brian Gay,.106,9.878,93
71,0,01329,Brad Faxon,.099,5.756,58
71,0,20502,Michael Long,.099,6.319,64
73,0,10733,Kent Jones,.098,8.649,88
73,0,01948,Tim Petrovic,.098,7.844,80
75,0,01723,Andrew Magee,.096,6.826,71
76,0,21633,Steve Allan,.095,8.415,89
77,0,06004,Stephen Ames,.094,5.755,61
78,0,20850,Daniel Chopra,.091,8.468,93
79,0,24361,Pat Perez,.090,6.646,74
80,0,06599,John Elliott,.086,4.478,52
81,0,12823,Carlos Franco,.084,5.640,67
82,0,20472,Alex Cejka,.080,5.611,70
83,0,01381,Fred Funk,.072,5.897,82
83,0,12662,Thomas Levet,.072,2.574,36
85,0,12826,Paul Claxton,.071,4.684,66
86,0,23325,Vaughn Taylor,.070,6.277,90
87,0,01797,Rocco Mediate,.069,4.581,66
88,0,23614,Rich Beem,.068,3.281,48
89,0,06251,Chris DiMarco,.058,3.451,59
90,0,28088,Matt Davidson,.054,2.709,50
91,0,12602,Dean Wilson,.046,3.680,80
92,0,21498,Hideto Tanihara,.045,2.027,45
93,0,02104,Jeff Sluman,.044,3.708,85
94,0,20378,Mathias Grönberg,.043,2.404,56
95,0,21753,Brian Davis,.040,2.575,64
95,0,23409,James Driscoll,.040,2.547,63
97,0,06575,Dudley Hart,.038,2.743,73
98,0,01677,Tom Lehman,.037,1.847,50
98,0,20634,Peter Lonard,.037,2.434,66
100,0,20572,Rod Pampling,.033,2.339,70
100,0,20663,Brenden Pappas,.033,1.626,49
102,0,12652,Cameron Beckman,.028,2.395,85
102,0,06621,Joe Durant,.028,1.936,69
102,0,22913,John Rollins,.028,2.286,83
105,0,24502,Adam Scott,.024,1.253,52
106,0,19972,José Coceres,.021,1.116,53
106,0,24024,Zach Johnson,.021,1.737,83
108,0,24507,Jason Bohn,.019,1.546,82
108,0,26420,Richard Johnson,.019,.893,46
110,0,20548,Hidemichi Tanaka,.015,1.430,95
111,0,19824,Craig Barlow,.014,.903,64
111,0,01706,Davis Love III,.014,.809,57
111,0,01927,Dennis Paulson,.014,.826,57
114,0,20623,Gavin Coles,.012,.790,64
115,0,20229,Stewart Cink,.011,.810,71
116,0,20094,Jonathan Kaye,.010,.608,64
117,0,01127,Danny Briggs,.009,.575,62
118,0,22293,Heath Slocum,.007,.630,90
119,0,23788,D.J. Trahan,.003,.234,71
120,0,26758,David Hearn,.000,0,61
121,0,06332,Neal Lancaster,-.005,-.427,86
122,0,08123,Jeff Brehaut,-.006,-.408,63
123,0,24912,Will MacKenzie,-.007,-.504,68
124,0,20691,Greg Owen,-.008,-.581,71
125,0,21959,Ted Purdy,-.011,-1.062,100
126,0,01945,Kenny Perry,-.012,-.690,60
126,0,02223,Bob Tway,-.012,-.800,66
128,0,08793,Tiger Woods,-.015,-.805,55
129,0,23108,Matt Kuchar,-.018,-1.025,56
130,0,02246,Duffy Waldorf,-.019,-1.350,71
131,0,24227,Justin Bolli,-.026,-1.541,59
132,0,01887,Mark O'Meara,-.027,-1.389,52
133,0,01226,Fred Couples,-.030,-1.318,44
134,0,12645,Brent Geiberger,-.031,-1.616,52
135,0,20157,Retief Goosen,-.034,-1.469,43
136,0,21731,Freddie Jacobson,-.036,-2.038,56
137,0,20628,Arron Oberholser,-.042,-2.138,51
138,0,24604,Hunter Haas,-.046,-3.336,73
139,0,23353,J.J. Henry,-.047,-4.071,87
140,0,11032,Frank Lickliter II,-.051,-4.355,86
141,0,10201,Matt Gogel,-.056,-3.841,68
142,0,20645,John Senden,-.060,-5.475,91
143,0,21407,Arjun Atwal,-.061,-3.700,61
143,0,01619,Skip Kendall,-.061,-4.315,71
145,0,01024,Billy Andrade,-.063,-4.641,74
145,0,22295,Darron Stiles,-.063,-4.436,70
147,0,20498,Briny Baird,-.068,-6.008,89
148,0,07223,Brian Bateman,-.070,-6.028,86
148,0,24980,Scott Gutschewski,-.070,-5.004,72
150,0,20812,Tjaart van der Walt,-.072,-3.890,54
151,0,23036,Chris Anderson,-.076,-4.383,58
152,0,01823,Larry Mize,-.079,-3.634,46
153,0,01418,Bill Glasson,-.092,-4.050,44
154,0,01249,John Daly,-.106,-5.953,56
155,0,23540,Jason Allred,-.108,-6.905,64
156,0,01707,Steve Lowery,-.114,-9.935,87
157,0,01035,Tommy Armour III,-.117,-10.798,92
158,0,01142,Bart Bryant,-.120,-9.241,77
159,0,01157,Tom Byrum,-.123,-9.362,76
160,0,02214,Kirk Triplett,-.124,-5.437,44
161,0,01599,Steve Jones,-.126,-5.810,46
162,0,10585,Scott McCarron,-.146,-8.896,61
163,0,01139,Olin Browne,-.160,-13.398,84
164,0,23725,Brendan Jones,-.161,-11.771,73
165,0,23623,Bo Van Pelt,-.163,-15.168,93
165,0,27095,Nick Watney,-.163,-13.074,80
167,0,24290,D.J. Brigman,-.169,-10.473,62
167,0,25900,Lucas Glover,-.169,-13.313,79
169,0,10885,Robert Allenby,-.170,-12.393,73
169,0,01219,John Cook,-.170,-10.038,59
171,0,02101,Joey Sindelar,-.172,-16.978,99
172,0,10912,Craig Perks,-.173,-10.186,59
173,0,20433,Mark Hensby,-.179,-8.961,50
174,0,25847,Rob Rashell,-.181,-9.976,55
175,0,06573,Brandt Jobe,-.186,-15.225,82
176,0,01724,Jeff Maggert,-.193,-11.552,60
177,0,01161,Mark Calcavecchia,-.204,-15.715,77
178,0,23063,Scott Hend,-.215,-13.955,65
179,0,02106,Chris Smith,-.223,-19.190,86
180,0,06515,Shaun Micheel,-.226,-14.468,64
181,0,01388,Robert Gamez,-.232,-18.813,81
182,0,21805,Harrison Frazar,-.234,-21.984,94
183,0,08725,Tom Gillis,-.237,-16.352,69
184,0,01553,John Huston,-.243,-19.434,80
185,0,22621,Ben Curtis,-.251,-12.562,50
186,0,25240,D.A. Points,-.254,-21.048,83
187,0,23497,Tag Ridings,-.267,-22.441,84
188,0,26287,Roland Thatcher,-.272,-18.507,68
189,0,23552,Hank Kuehne,-.275,-20.591,75
190,0,01473,Todd Hamilton,-.310,-23.258,75
191,0,22548,Patrick Sheehan,-.321,-31.112,97
192,0,24781,Hunter Mahan,-.323,-30.063,93
193,0,24140,Sean O'Hair,-.324,-27.870,86
194,0,21951,Joey Snyder III,-.349,-32.081,92
195,0,23349,Charles Warren,-.352,-28.475,81
196,0,24138,Ian Poulter,-.370,-13.311,36
197,0,23320,Ryan Palmer,-.372,-30.091,81
198,0,12454,Mario Tiziani,-.384,-23.406,61
199,0,23322,Brett Wetterich,-.386,-26.223,68
200,0,20396,Lee Westwood,-.395,-13.032,33
201,0,26679,Kevin Stadler,-.400,-33.171,83
202,0,10962,Bradley Hughes,-.613,-30.060,49
