RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,02321,Fuzzy Zoeller,3.94,2318,588
2,0,01975,Tom Purtzer,3.95,2404,608
2,0,02099,Scott Simpson,3.95,3713,939
4,0,01444,Ken Green,3.96,2907,735
5,0,01201,Lennie Clements,3.97,3839,966
5,0,01797,Rocco Mediate,3.97,2146,541
5,0,01876,Greg Norman,3.97,2536,638
8,0,10860,Justin Leonard,3.98,4638,1164
9,0,10585,Scott McCarron,3.99,3200,802
9,0,01890,Brett Ogle,3.99,2758,692
9,0,02239,Scott Verplank,3.99,3601,902
12,0,01599,Steve Jones,4.00,3363,840
12,0,06527,Steve Stricker,4.00,3454,863
12,0,02214,Kirk Triplett,4.00,4165,1042
15,0,01006,John Adams,4.01,3332,831
15,0,01098,Jay Don Blake,4.01,3573,890
15,0,06124,Patrick Burke,4.01,3099,773
15,0,01219,John Cook,4.01,3597,896
15,0,01313,Steve Elkington,4.01,3115,776
15,0,01326,Nick Faldo,4.01,3156,787
15,0,01329,Brad Faxon,4.01,3713,925
15,0,01418,Bill Glasson,4.01,3097,773
15,0,01706,Davis Love III,4.01,3815,951
15,0,01707,Steve Lowery,4.01,4519,1127
15,0,01766,Billy Mayfair,4.01,4217,1052
15,0,01887,Mark O'Meara,4.01,4097,1022
15,0,01945,Kenny Perry,4.01,4020,1002
15,0,02104,Jeff Sluman,4.01,4220,1052
15,0,02246,Duffy Waldorf,4.01,3757,936
15,0,02267,D.A. Weibring,4.01,3477,868
31,0,01060,Dave Barr,4.02,3270,813
31,0,01132,Mark Brooks,4.02,3903,972
31,0,01203,Russ Cochran,4.02,3330,828
31,0,06522,Ernie Els,4.02,2669,664
31,0,01320,Bob Estes,4.02,3924,977
31,0,01381,Fred Funk,4.02,4699,1169
31,0,01475,Donnie Hammond,4.02,3397,844
31,0,01527,Scott Hoch,4.02,4294,1069
31,0,01569,Peter Jacobsen,4.02,3994,993
31,0,01677,Tom Lehman,4.02,2809,698
31,0,01724,Jeff Maggert,4.02,3470,864
31,0,01928,Corey Pavin,4.02,3467,862
31,0,02010,Loren Roberts,4.02,3527,877
31,0,02133,Craig Stadler,4.02,2872,715
