RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
54,0,33122,Russell Knox,65.85,540,820,-0.17
55,0,40026,Daniel Berger,65.82,541,822,-0.15
56,0,26951,Johnson Wagner,65.81,433,658,-0.18
57,0,29268,Bronson Burgoon,65.80,431,655,-0.18
58,0,32816,Satoshi Kodaira,65.77,467,710,-0.08
59,0,25900,Lucas Glover,65.48,736,1124,-0.22
60,0,24781,Hunter Mahan,65.38,425,650,-0.14
61,0,47959,Bryson DeChambeau,65.33,601,920,-0.22
62,0,28775,Nate Lashley,65.23,499,765,-0.22
63,0,24361,Pat Perez,65.09,371,570,-0.17
64,0,47993,Denny McCarthy,65.06,622,956,-0.21
65,0,32791,K.H. Lee,64.81,558,861,-0.14
66,0,39971,Sungjae Im,64.72,899,1389,-0.22
67,0,27895,Jonas Blixt,64.61,575,890,-0.17
68,0,37455,Si Woo Kim,64.60,531,822,-0.21
69,0,28237,Rory McIlroy,64.32,512,796,-0.29
70,0,29420,Billy Horschel,64.28,619,963,-0.19
71,0,49766,Hank Lebioda,64.22,517,805,-0.23
72,0,34021,Bud Cauley,64.09,655,1022,-0.22
73,0,30911,Tommy Fleetwood,63.98,444,694,-0.20
74,0,25396,Kevin Na,63.67,389,611,-0.18
75,0,29908,C.T. Pan,63.59,531,835,-0.15
76,0,28089,Jason Day,63.41,416,656,-0.23
77,0,49960,Sepp Straka,63.37,512,808,-0.23
78,0,23353,J.J. Henry,63.35,363,573,-0.09
79,0,37275,Sam Ryder,63.34,527,832,-0.22
80,0,27958,Ryan Blaum,63.09,629,997,-0.17
81,0,46970,Jon Rahm,63.06,466,739,-0.28
82,0,24138,Ian Poulter,63.03,387,614,-0.19
83,0,49771,J.T. Poston,63.02,772,1225,-0.22
84,0,27936,Martin Laird,62.88,637,1013,-0.21
85,0,37340,Chase Wright,62.78,496,790,-0.20
86,0,46523,Joey Garber,62.77,376,599,-0.17
87,0,39324,J.J. Spaun,62.63,558,891,-0.17
88,0,30944,Jason Kokrak,62.60,651,1040,-0.24
89,0,49964,Aaron Wise,62.57,473,756,-0.19
90,0,27649,Brandt Snedeker,62.43,698,1118,-0.20
91,0,30946,Alex Prugh,62.42,495,793,-0.19
92,0,25572,Graeme McDowell,62.28,431,692,-0.20
93,0,29970,Dylan Frittelli,62.21,586,942,-0.21
93,0,20572,Rod Pampling,62.21,354,569,-0.14
95,0,24924,Bill Haas,62.14,522,840,-0.20
96,0,33418,Shawn Stefani,62.06,530,854,-0.18
97,0,28259,Sangmoon Bae,62.03,343,553,-0.15
98,0,31323,Gary Woodland,62.00,563,908,-0.27
99,0,26300,Matt Jones,61.97,567,915,-0.20
99,0,34431,Robert Streb,61.97,515,831,-0.17
101,0,32839,Hideki Matsuyama,61.91,629,1016,-0.25
102,0,33667,Carlos Ortiz,61.87,615,994,-0.18
103,0,27556,Ted Potter Jr.,61.84,517,836,-0.12
104,0,27349,Alex Noren,61.76,365,591,-0.17
105,0,36689,Brooks Koepka,61.70,501,812,-0.24
106,0,34363,Tyrrell Hatton,61.62,358,581,-0.15
107,0,35879,Kelly Kraft,61.52,550,894,-0.12
108,0,25493,Nick Taylor,61.49,736,1197,-0.21
109,0,27330,Josh Teater,61.43,454,739,-0.19
110,0,21961,Charles Howell III,61.41,627,1021,-0.24
111,0,37454,Whee Kim,61.38,399,650,-0.17
112,0,35532,Tom Hoge,61.24,613,1001,-0.19
113,0,47128,Richy Werenski,61.20,620,1013,-0.19
114,0,23320,Ryan Palmer,61.10,432,707,-0.22
115,0,27974,Sung Kang,61.07,593,971,-0.19
116,0,31420,Anirban Lahiri,61.03,498,816,-0.11
117,0,34099,Harris English,61.00,668,1095,-0.19
118,0,45486,Joaquin Niemann,60.99,677,1110,-0.21
119,0,47347,Adam Schenk,60.70,692,1140,-0.25
120,0,39546,Keith Mitchell,60.59,515,850,-0.22
121,0,22405,Justin Rose,60.41,412,682,-0.24
122,0,32757,Patton Kizzire,60.38,442,732,-0.18
123,0,34360,Patrick Reed,60.32,611,1013,-0.21
124,0,48081,Xander Schauffele,60.14,445,740,-0.24
125,0,37189,Harold Varner III,60.10,616,1025,-0.19
126,0,26851,Marc Leishman,60.00,477,795,-0.17
127,0,33486,Roger Sloan,59.92,580,968,-0.17
128,0,34256,Andrew Putnam,59.87,467,780,-0.23
129,0,46402,Talor Gooch,59.70,394,660,-0.22
130,0,32102,Rickie Fowler,59.66,522,875,-0.24
130,0,33419,Cameron Tringale,59.66,420,704,-0.19
132,0,33448,Justin Thomas,59.64,467,783,-0.32
133,0,40009,Dominic Bozzelli,59.62,403,676,-0.24
134,0,30692,Scott Stallings,59.49,558,938,-0.23
135,0,21731,Freddie Jacobson,59.27,326,550,-0.14
136,0,36799,Stephan Jaeger,59.26,464,783,-0.17
137,0,27064,Jhonattan Vegas,59.03,500,847,-0.20
138,0,49303,Anders Albertson,59.00,426,722,-0.15
139,0,48822,Sebastián Muñoz,58.96,523,887,-0.25
140,0,21209,Sergio Garcia,58.94,310,526,-0.24
141,0,25804,Bubba Watson,58.85,409,695,-0.20
142,0,45157,Cam Davis,58.57,458,782,-0.17
143,0,33948,Byeong Hun An,58.56,496,847,-0.21
144,0,34563,Chesson Hadley,58.28,482,827,-0.16
145,0,12716,Charley Hoffman,58.18,377,648,-0.23
146,0,32139,Danny Willett,58.09,402,692,-0.14
147,0,39977,Max Homa,58.07,554,954,-0.17
148,0,24502,Adam Scott,58.01,355,612,-0.31
149,0,32058,José de Jesús Rodríguez,57.94,394,680,-0.15
150,0,35450,Patrick Cantlay,57.93,460,794,-0.25
151,0,29974,Branden Grace,57.78,360,623,-0.17
152,0,36699,Patrick Rodgers,57.67,361,626,-0.19
153,0,34306,John Chin,57.58,304,528,-0.17
154,0,29223,Sam Saunders,57.45,528,919,-0.21
155,0,35421,Brandon Harkins,57.43,545,949,-0.22
156,0,35891,Cameron Smith,57.41,422,735,-0.17
157,0,47504,Sam Burns,57.33,536,935,-0.24
158,0,27963,Chris Stroud,57.30,408,712,-0.13
159,0,51766,Wyndham Clark,57.24,569,994,-0.27
160,0,29926,Danny Lee,57.10,567,993,-0.15
160,0,27095,Nick Watney,57.10,543,951,-0.23
162,0,35506,Mackenzie Hughes,56.78,519,914,-0.17
163,0,06522,Ernie Els,56.76,235,414,-0.11
164,0,30925,Dustin Johnson,56.68,437,771,-0.27
165,0,29725,Tony Finau,56.56,509,900,-0.22
166,0,34264,Hudson Swafford,56.53,368,651,-0.17
167,0,28252,Seamus Power,56.51,482,853,-0.20
168,0,35461,Beau Hossler,56.48,532,942,-0.19
169,0,47856,Seth Reeves,55.89,408,730,-0.18
170,0,24925,Jonathan Byrd,55.80,279,500,-0.13
171,0,22371,Aaron Baddeley,55.38,324,585,-0.19
172,0,52372,Cameron Champ,55.31,521,942,-0.19
173,0,34466,Peter Malnati,55.15,578,1048,-0.23
174,0,37380,Curtis Luck,54.46,330,606,-0.17
174,0,34046,Jordan Spieth,54.46,495,909,-0.22
176,0,32333,Kevin Tway,54.22,501,924,-0.22
177,0,39954,Cody Gribble,54.21,431,795,-0.18
178,0,25632,Jimmy Walker,54.02,423,783,-0.15
179,0,27141,J.B. Holmes,53.94,356,660,-0.19
180,0,36852,Jim Knous,53.82,289,537,-0.17
181,0,27129,Luke List,53.55,407,760,-0.21
182,0,30191,Julián Etulain,53.48,377,705,-0.20
183,0,01810,Phil Mickelson,50.66,345,681,-0.21
184,0,39975,Michael Kim,50.65,313,618,-0.12
185,0,35617,Martin Trainer,50.37,343,681,-0.21
186,0,46601,Trey Mullinax,50.35,437,868,-0.22
187,0,29484,Peter Uihlein,50.06,399,797,-0.22
188,0,46501,Ollie Schniederjans,50.00,419,838,-0.23
