RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
150,0,25818,Scott Piercy,+.118
152,0,32640,Troy Merritt,+.119
153,0,39954,Cody Gribble,+.120
154,0,27958,Ryan Blaum,+.121
155,0,06522,Ernie Els,+.127
155,0,26329,Louis Oosthuizen,+.127
157,0,29479,Scott Brown,+.128
157,0,25396,Kevin Na,+.128
159,0,35376,Roberto Díaz,+.130
160,0,20472,Alex Cejka,+.131
160,0,35532,Tom Hoge,+.131
160,0,39975,Michael Kim,+.131
160,0,47347,Adam Schenk,+.131
164,0,30978,Kiradech Aphibarnrat,+.132
165,0,35879,Kelly Kraft,+.134
166,0,39977,Max Homa,+.136
166,0,26951,Johnson Wagner,+.136
168,0,32200,Roberto Castro,+.139
169,0,19803,Ryan Armour,+.145
170,0,49766,Hank Lebioda,+.150
171,0,34076,Joel Dahmen,+.153
172,0,37454,Whee Kim,+.155
173,0,35617,Martin Trainer,+.162
174,0,25572,Graeme McDowell,+.163
175,0,34261,Scott Langley,+.170
176,0,45609,Tyler Duncan,+.173
177,0,33410,Andrew Landry,+.178
178,0,31646,Emiliano Grillo,+.182
179,0,22405,Justin Rose,+.186
180,0,23353,J.J. Henry,+.187
181,0,12716,Charley Hoffman,+.189
182,0,10809,Jim Furyk,+.191
183,0,25686,Jason Dufner,+.195
184,0,29908,C.T. Pan,+.213
185,0,24361,Pat Perez,+.215
186,0,29268,Bronson Burgoon,+.219
187,0,21528,Henrik Stenson,+.240
188,0,30110,Kyle Stanley,+.261
