RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
1,0,40098,Matt Fitzpatrick,20' 5",6260.083,307
2,0,26476,Chez Reavie,21' 4",14568.750,684
3,0,35449,Adam Long,21' 9",13430.250,618
4,0,26329,Louis Oosthuizen,22' 0",8511.167,387
5,0,33399,Adam Hadwin,22' 1",12473.583,565
6,0,34076,Joel Dahmen,22' 3",14845.667,668
7,0,24502,Adam Scott,22' 4",6992.750,313
8,0,23621,Rory Sabbatini,22' 6",14640.583,650
9,0,34098,Russell Henley,22' 7",12738.000,565
9,0,22405,Justin Rose,22' 7",8431.667,374
11,0,32102,Rickie Fowler,22' 9",10631.417,468
11,0,24024,Zach Johnson,22' 9",10000.917,439
13,0,47990,Kyle Jones,22' 10",11396.833,500
13,0,37340,Chase Wright,22' 10",11121.917,487
15,0,45526,Abraham Ancer,22' 11",14473.417,632
15,0,30911,Tommy Fleetwood,22' 11",8976.333,392
15,0,34363,Tyrrell Hatton,22' 11",7241.083,316
15,0,27141,J.B. Holmes,22' 11",7573.333,331
15,0,29478,Kevin Kisner,22' 11",14588.833,637
15,0,25493,Nick Taylor,22' 11",15777.833,688
21,0,29970,Dylan Frittelli,23' 0",13081.417,568
21,0,21209,Sergio Garcia,23' 0",6126.583,266
23,0,31646,Emiliano Grillo,23' 1",10808.583,468
23,0,37189,Harold Varner III,23' 1",13679.917,593
25,0,25686,Jason Dufner,23' 2",11467.083,495
25,0,46402,Talor Gooch,23' 2",8986.583,388
27,0,39997,Corey Conners,23' 3",14830.000,637
27,0,29926,Danny Lee,23' 3",12692.000,545
27,0,32139,Danny Willett,23' 3",8217.167,354
30,0,19803,Ryan Armour,23' 4",17626.417,756
30,0,39327,Ben Silverman,23' 4",12042.917,517
30,0,40115,Adam Svensson,23' 4",11633.167,499
33,0,25572,Graeme McDowell,23' 5",9028.083,385
33,0,37275,Sam Ryder,23' 5",12033.250,513
33,0,27649,Brandt Snedeker,23' 5",15337.917,656
36,0,28679,Fabián Gómez,23' 6",10535.500,449
36,0,30110,Kyle Stanley,23' 6",11193.083,477
38,0,10809,Jim Furyk,23' 7",12796.250,542
38,0,23320,Ryan Palmer,23' 7",9767.750,414
40,0,29479,Scott Brown,23' 8",14507.583,613
41,0,37455,Si Woo Kim,23' 9",11753.333,495
41,0,49771,J.T. Poston,23' 9",17884.333,753
41,0,27214,Kevin Streelman,23' 9",15071.750,635
44,0,27958,Ryan Blaum,23' 10",14584.500,612
44,0,37380,Curtis Luck,23' 10",7736.333,325
44,0,27349,Alex Noren,23' 10",7978.083,335
44,0,30692,Scott Stallings,23' 10",12876.000,540
44,0,34431,Robert Streb,23' 10",11905.250,499
49,0,25900,Lucas Glover,23' 11",16909.500,706
49,0,26758,David Hearn,23' 11",7498.333,314
49,0,12716,Charley Hoffman,23' 11",8807.750,368
49,0,39977,Max Homa,23' 11",12982.167,543
49,0,29420,Billy Horschel,23' 11",13746.083,575
49,0,35879,Kelly Kraft,23' 11",12789.167,535
55,0,31557,Jim Herman,24' 0",8769.083,366
55,0,28775,Nate Lashley,24' 0",10828.333,451
55,0,32791,K.H. Lee,24' 0",12613.333,525
58,0,32200,Roberto Castro,24' 1",13538.250,563
58,0,46435,Austin Cook,24' 1",12247.167,509
58,0,29725,Tony Finau,24' 1",11338.833,471
58,0,27644,Brian Harman,24' 1",15759.667,654
58,0,45486,Joaquin Niemann,24' 1",15840.333,658
63,0,30191,Julián Etulain,24' 2",8640.167,358
63,0,39971,Sungjae Im,24' 2",21283.000,880
63,0,49766,Hank Lebioda,24' 2",12176.333,504
63,0,33486,Roger Sloan,24' 2",13832.667,572
63,0,23325,Vaughn Taylor,24' 2",18661.667,772
68,0,45609,Tyler Duncan,24' 3",14695.333,606
68,0,30944,Jason Kokrak,24' 3",15391.000,634
68,0,32058,José de Jesús Rodríguez,24' 3",9443.750,390
71,0,22371,Aaron Baddeley,24' 4",7395.917,304
71,0,25364,Paul Casey,24' 4",11427.667,469
71,0,24924,Bill Haas,24' 4",12390.750,509
71,0,24781,Hunter Mahan,24' 4",10138.833,416
71,0,34466,Peter Malnati,24' 4",13811.500,568
71,0,46970,Jon Rahm,24' 4",9989.917,410
71,0,49960,Sepp Straka,24' 4",11190.333,460
78,0,35450,Patrick Cantlay,24' 5",9943.833,407
78,0,34021,Bud Cauley,24' 5",15643.833,640
78,0,30946,Alex Prugh,24' 5",10730.417,439
81,0,27895,Jonas Blixt,24' 6",13681.417,559
81,0,27974,Sung Kang,24' 6",14276.583,582
81,0,33410,Andrew Landry,24' 6",15563.083,635
81,0,31560,Brian Stuard,24' 6",17500.417,715
85,0,36799,Stephan Jaeger,24' 7",11025.917,449
85,0,33418,Shawn Stefani,24' 7",12847.667,523
87,0,45157,Cam Davis,24' 8",11035.500,447
87,0,29974,Branden Grace,24' 8",8128.417,330
87,0,49298,Kramer Hickok,24' 8",13531.250,549
87,0,26851,Marc Leishman,24' 8",10496.333,426
87,0,27129,Luke List,24' 8",9328.000,378
87,0,32839,Hideki Matsuyama,24' 8",14345.667,582
87,0,01810,Phil Mickelson,24' 8",7258.083,294
87,0,25396,Kevin Na,24' 8",8979.083,364
87,0,34360,Patrick Reed,24' 8",13770.583,558
87,0,29518,Brendan Steele,24' 8",11255.583,457
87,0,32150,Michael Thompson,24' 8",15111.167,612
87,0,47128,Richy Werenski,24' 8",14940.917,605
