RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,10885,Robert Allenby,100.0,2
1,0,20098,Stuart Appleby,100.0,1
1,0,22371,Aaron Baddeley,100.0,1
1,0,20498,Briny Baird,100.0,1
1,0,20070,Matt Bettencourt,100.0,2
1,0,23541,Ben Crane,100.0,2
1,0,23983,Luke Donald,100.0,4
1,0,07457,Steve Flesch,100.0,1
1,0,30750,Tommy Gainey,100.0,2
1,0,32698,Bobby Gates,100.0,1
1,0,06643,Paul Goydos,100.0,1
1,0,24604,Hunter Haas,100.0,1
1,0,12716,Charley Hoffman,100.0,1
1,0,30925,Dustin Johnson,100.0,1
1,0,24024,Zach Johnson,100.0,2
1,0,19970,Robert Karlsson,100.0,1
1,0,29718,Anthony Kim,100.0,1
1,0,01766,Billy Mayfair,100.0,1
1,0,10585,Scott McCarron,100.0,1
1,0,25572,Graeme McDowell,100.0,1
1,0,25396,Kevin Na,100.0,1
1,0,22046,Geoff Ogilvy,100.0,1
1,0,28475,Jeff Overton,100.0,3
1,0,24361,Pat Perez,100.0,1
1,0,24138,Ian Poulter,100.0,1
1,0,22913,John Rollins,100.0,2
1,0,29221,Webb Simpson,100.0,2
1,0,27214,Kevin Streelman,100.0,2
1,0,27330,Josh Teater,100.0,1
1,0,02206,David Toms,100.0,1
1,0,27064,Jhonattan Vegas,100.0,2
1,0,25632,Jimmy Walker,100.0,1
33,0,24502,Adam Scott,75.0,3
34,0,27466,Spencer Levin,66.7,2
34,0,27095,Nick Watney,66.7,2
36,0,29910,Blake Adams,50.0,1
36,0,24846,Ricky Barnes,50.0,1
36,0,33141,Keegan Bradley,50.0,1
36,0,11123,Chris Couch,50.0,1
36,0,28679,Fabián Gómez,50.0,1
36,0,20766,Padraig Harrington,50.0,1
36,0,27141,J.B. Holmes,50.0,1
36,0,22378,Trevor Immelman,50.0,1
36,0,27974,Sung Kang,50.0,1
36,0,23108,Matt Kuchar,50.0,1
36,0,27936,Martin Laird,50.0,1
36,0,24781,Hunter Mahan,50.0,1
36,0,01810,Phil Mickelson,50.0,1
36,0,20572,Rod Pampling,50.0,1
36,0,25345,Carl Pettersson,50.0,1
36,0,25240,D.A. Points,50.0,1
36,0,31193,Jim Renner,50.0,1
36,0,27649,Brandt Snedeker,50.0,1
36,0,06527,Steve Stricker,50.0,1
36,0,27963,Chris Stroud,50.0,1
36,0,31323,Gary Woodland,50.0,1
57,0,21961,Charles Howell III,40.0,2
58,0,32102,Rickie Fowler,33.3,1
58,0,10809,Jim Furyk,33.3,1
58,0,26851,Marc Leishman,33.3,1
58,0,27933,John Merrick,33.3,1
58,0,26287,Roland Thatcher,33.3,1
58,0,33419,Cameron Tringale,33.3,1
58,0,23623,Bo Van Pelt,33.3,1
65,0,21731,Freddie Jacobson,20.0,1
66,0,06004,Stephen Ames,.0,0
66,0,12652,Cameron Beckman,.0,0
66,0,23614,Rich Beem,.0,0
66,0,28087,Kris Blanks,.0,0
66,0,24507,Jason Bohn,.0,0
66,0,25274,Steven Bowditch,.0,0
66,0,24925,Jonathan Byrd,.0,0
66,0,20593,Greg Chalmers,.0,0
66,0,32366,Kevin Chappell,.0,0
66,0,20229,Stewart Cink,.0,0
66,0,22621,Ben Curtis,.0,0
66,0,21753,Brian Davis,.0,0
66,0,28089,Jason Day,.0,0
66,0,23638,Brendon de Jonge,.0,0
66,0,06251,Chris DiMarco,.0,0
66,0,25686,Jason Dufner,.0,0
66,0,06621,Joe Durant,.0,0
66,0,06522,Ernie Els,.0,0
66,0,21805,Harrison Frazar,.0,0
66,0,21209,Sergio Garcia,.0,0
66,0,19846,Brian Gay,.0,0
66,0,20157,Retief Goosen,.0,0
66,0,23718,Nathan Green,.0,0
66,0,24924,Bill Haas,.0,0
66,0,08537,J.P. Hayes,.0,0
66,0,23353,J.J. Henry,.0,0
66,0,29420,Billy Horschel,.0,0
66,0,06573,Brandt Jobe,.0,0
66,0,30926,Chris Kirk,.0,0
66,0,29478,Kevin Kisner,.0,0
66,0,01706,Davis Love III,.0,0
66,0,23548,Bill Lunde,.0,0
66,0,22961,David Mathis,.0,0
66,0,27120,Troy Matteson,.0,0
66,0,31202,William McGirt,.0,0
66,0,23800,Bryce Molder,.0,0
66,0,26596,Ryan Moore,.0,0
66,0,22348,Nick O'Hern,.0,0
66,0,01948,Tim Petrovic,.0,0
66,0,25818,Scott Piercy,.0,0
66,0,28620,Aron Price,.0,0
66,0,26476,Chez Reavie,.0,0
66,0,20127,Chris Riley,.0,0
66,0,22405,Justin Rose,.0,0
66,0,23621,Rory Sabbatini,.0,0
66,0,26331,Charl Schwartzel,.0,0
66,0,20645,John Senden,.0,0
66,0,22293,Heath Slocum,.0,0
66,0,33911,Nate Smith,.0,0
66,0,29518,Brendan Steele,.0,0
66,0,23325,Vaughn Taylor,.0,0
66,0,32150,Michael Thompson,.0,0
66,0,23788,D.J. Trahan,.0,0
66,0,26951,Johnson Wagner,.0,0
66,0,25804,Bubba Watson,.0,0
66,0,26289,Boo Weekley,.0,0
66,0,20160,Charlie Wi,.0,0
66,0,20436,Garrett Willis,.0,0
66,0,12602,Dean Wilson,.0,0
66,0,21878,Mark Wilson,.0,0
66,0,24663,Y.E. Yang,.0,0
