RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,01823,Larry Mize,+.306,49,+15.00
2,0,23983,Luke Donald,+.343,35,+12.00
3,0,10425,Jay Williamson,+.346,52,+18.00
4,0,06567,Vijay Singh,+.368,87,+32.00
5,0,06575,Dudley Hart,+.378,74,+28.00
6,0,23108,Matt Kuchar,+.381,63,+24.00
7,0,06373,José María Olazábal,+.382,34,+13.00
8,0,01941,Tom Pernice Jr.,+.384,99,+38.00
9,0,10809,Jim Furyk,+.393,61,+24.00
10,0,20850,Daniel Chopra,+.398,103,+41.00
11,0,01487,Jeff Hart,+.403,62,+25.00
12,0,12826,Paul Claxton,+.405,79,+32.00
13,0,23036,Chris Anderson,+.407,81,+33.00
14,0,01313,Steve Elkington,+.412,68,+28.00
15,0,20474,Phillip Price,+.413,80,+33.00
16,0,22548,Patrick Sheehan,+.416,89,+37.00
17,0,12660,Jesper Parnevik,+.419,93,+39.00
18,0,10860,Justin Leonard,+.426,61,+26.00
19,0,06527,Steve Stricker,+.427,89,+38.00
20,0,21209,Sergio Garcia,+.432,37,+16.00
21,0,21949,Joe Ogilvie,+.434,99,+43.00
22,0,02223,Bob Tway,+.437,71,+31.00
23,0,02010,Loren Roberts,+.442,52,+23.00
24,0,23623,Bo Van Pelt,+.444,81,+36.00
25,0,02214,Kirk Triplett,+.446,56,+25.00
25,0,08793,Tiger Woods,+.446,56,+25.00
27,0,12823,Carlos Franco,+.449,69,+31.00
27,0,07749,Brett Quigley,+.449,98,+44.00
29,0,21407,Arjun Atwal,+.450,60,+27.00
30,0,12782,Tim Herron,+.451,82,+37.00
31,0,24361,Pat Perez,+.452,84,+38.00
32,0,20766,Padraig Harrington,+.458,48,+22.00
32,0,22046,Geoff Ogilvy,+.458,72,+33.00
34,0,07867,Woody Austin,+.459,98,+45.00
35,0,01761,Len Mattiace,+.462,145,+67.00
36,0,01139,Olin Browne,+.463,67,+31.00
36,0,08931,Glen Day,+.463,95,+44.00
36,0,20121,Todd Fischer,+.463,121,+56.00
36,0,01381,Fred Funk,+.463,67,+31.00
40,0,01887,Mark O'Meara,+.465,71,+33.00
41,0,12645,Brent Geiberger,+.467,60,+28.00
42,0,22371,Aaron Baddeley,+.469,96,+45.00
43,0,21805,Harrison Frazar,+.470,100,+47.00
44,0,20098,Stuart Appleby,+.471,68,+32.00
