RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,28237,Rory McIlroy,4.57,10,219,95.43
2,0,29221,Webb Simpson,4.73,14,296,95.27
3,0,40009,Dominic Bozzelli,4.87,11,226,95.13
4,0,29478,Kevin Kisner,4.91,16,326,95.09
5,0,27649,Brandt Snedeker,5.00,18,360,95.00
6,0,48081,Xander Schauffele,5.31,12,226,94.69
7,0,29535,Brice Garnett,5.43,17,313,94.57
8,0,51766,Wyndham Clark,5.44,18,331,94.56
9,0,47993,Denny McCarthy,5.52,17,308,94.48
10,0,25572,Graeme McDowell,5.88,12,204,94.12
11,0,26300,Matt Jones,6.02,18,299,93.98
12,0,34099,Harris English,6.04,25,414,93.96
13,0,25900,Lucas Glover,6.05,23,380,93.95
14,0,21209,Sergio Garcia,6.08,9,148,93.92
15,0,22405,Justin Rose,6.19,12,194,93.81
16,0,27644,Brian Harman,6.21,19,306,93.79
17,0,30925,Dustin Johnson,6.25,14,224,93.75
17,0,34466,Peter Malnati,6.25,19,304,93.75
19,0,32757,Patton Kizzire,6.28,15,239,93.72
20,0,32102,Rickie Fowler,6.34,18,284,93.66
21,0,39977,Max Homa,6.42,19,296,93.58
22,0,12716,Charley Hoffman,6.49,12,185,93.51
22,0,46970,Jon Rahm,6.49,15,231,93.51
24,0,34360,Patrick Reed,6.67,20,300,93.33
25,0,34256,Andrew Putnam,6.73,15,223,93.27
26,0,34264,Hudson Swafford,6.93,14,202,93.07
27,0,23325,Vaughn Taylor,6.96,22,316,93.04
28,0,30911,Tommy Fleetwood,6.99,16,229,93.01
29,0,39954,Cody Gribble,7.03,18,256,92.97
30,0,46402,Talor Gooch,7.08,15,212,92.92
31,0,47504,Sam Burns,7.14,22,308,92.86
32,0,24924,Bill Haas,7.19,22,306,92.81
33,0,24361,Pat Perez,7.25,14,193,92.75
34,0,29725,Tony Finau,7.27,21,289,92.73
35,0,21528,Henrik Stenson,7.33,14,191,92.67
36,0,35732,Wes Roach,7.34,16,218,92.66
37,0,45157,Cam Davis,7.35,18,245,92.65
38,0,21961,Charles Howell III,7.39,26,352,92.61
38,0,35891,Cameron Smith,7.39,15,203,92.61
40,0,31557,Jim Herman,7.47,13,174,92.53
41,0,28775,Nate Lashley,7.49,17,227,92.51
42,0,27349,Alex Noren,7.51,16,213,92.49
43,0,48822,Sebastián Muñoz,7.53,22,292,92.47
44,0,22371,Aaron Baddeley,7.56,13,172,92.44
44,0,26329,Louis Oosthuizen,7.56,13,172,92.44
44,0,33419,Cameron Tringale,7.56,17,225,92.44
47,0,29420,Billy Horschel,7.57,24,317,92.43
47,0,23621,Rory Sabbatini,7.57,24,317,92.43
49,0,33948,Byeong Hun An,7.60,19,250,92.40
49,0,30786,Brady Schnell,7.60,13,171,92.40
51,0,35461,Beau Hossler,7.64,23,301,92.36
52,0,47347,Adam Schenk,7.65,31,405,92.35
53,0,32640,Troy Merritt,7.66,18,235,92.34
53,0,46501,Ollie Schniederjans,7.66,20,261,92.34
55,0,27330,Josh Teater,7.69,18,234,92.31
56,0,30110,Kyle Stanley,7.72,19,246,92.28
57,0,24138,Ian Poulter,7.73,14,181,92.27
58,0,33667,Carlos Ortiz,7.74,27,349,92.26
59,0,34431,Robert Streb,7.77,23,296,92.23
60,0,20472,Alex Cejka,7.78,13,167,92.22
61,0,34261,Scott Langley,7.80,22,282,92.20
62,0,39324,J.J. Spaun,7.84,25,319,92.16
63,0,28089,Jason Day,7.87,17,216,92.13
64,0,37275,Sam Ryder,7.97,20,251,92.03
65,0,29908,C.T. Pan,8.03,20,249,91.97
66,0,27095,Nick Watney,8.06,27,335,91.94
67,0,25493,Nick Taylor,8.10,32,395,91.90
68,0,40098,Matt Fitzpatrick,8.19,14,171,91.81
69,0,37340,Chase Wright,8.21,22,268,91.79
70,0,27963,Chris Stroud,8.22,18,219,91.78
71,0,31420,Anirban Lahiri,8.33,20,240,91.67
71,0,47128,Richy Werenski,8.33,28,336,91.67
73,0,40026,Daniel Berger,8.37,22,263,91.63
73,0,24781,Hunter Mahan,8.37,20,239,91.63
75,0,34021,Bud Cauley,8.39,27,322,91.61
75,0,32333,Kevin Tway,8.39,25,298,91.61
77,0,47990,Kyle Jones,8.40,21,250,91.60
78,0,10809,Jim Furyk,8.43,22,261,91.57
79,0,19846,Brian Gay,8.49,27,318,91.51
80,0,26758,David Hearn,8.51,12,141,91.49
81,0,34046,Jordan Spieth,8.52,23,270,91.48
82,0,45486,Joaquin Niemann,8.55,26,304,91.45
83,0,27895,Jonas Blixt,8.60,24,279,91.40
84,0,26596,Ryan Moore,8.63,22,255,91.37
85,0,33486,Roger Sloan,8.67,26,300,91.33
86,0,31560,Brian Stuard,8.68,25,288,91.32
86,0,26951,Johnson Wagner,8.68,21,242,91.32
88,0,19803,Ryan Armour,8.75,28,320,91.25
89,0,29223,Sam Saunders,8.84,26,294,91.16
90,0,24502,Adam Scott,8.85,17,192,91.15
91,0,32200,Roberto Castro,8.86,24,271,91.14
92,0,27214,Kevin Streelman,8.90,29,326,91.10
93,0,39546,Keith Mitchell,8.98,22,245,91.02
94,0,36699,Patrick Rodgers,9.00,18,200,91.00
95,0,23353,J.J. Henry,9.05,19,210,90.95
96,0,29479,Scott Brown,9.06,29,320,90.94
97,0,32150,Michael Thompson,9.09,24,264,90.91
98,0,39971,Sungjae Im,9.11,43,472,90.89
99,0,47959,Bryson DeChambeau,9.13,24,263,90.87
99,0,27556,Ted Potter Jr.,9.13,22,241,90.87
101,0,45526,Abraham Ancer,9.15,26,284,90.85
102,0,06522,Ernie Els,9.17,11,120,90.83
103,0,30944,Jason Kokrak,9.18,29,316,90.82
104,0,49771,J.T. Poston,9.19,35,381,90.81
105,0,25396,Kevin Na,9.25,16,173,90.75
106,0,39975,Michael Kim,9.34,17,182,90.66
107,0,26476,Chez Reavie,9.40,25,266,90.60
108,0,35376,Roberto Díaz,9.43,20,212,90.57
109,0,27958,Ryan Blaum,9.46,30,317,90.54
110,0,29970,Dylan Frittelli,9.48,29,306,90.52
111,0,32139,Danny Willett,9.61,22,229,90.39
112,0,49964,Aaron Wise,9.64,24,249,90.36
113,0,30946,Alex Prugh,9.66,28,290,90.34
114,0,29268,Bronson Burgoon,9.68,21,217,90.32
115,0,25364,Paul Casey,9.69,22,227,90.31
115,0,46523,Joey Garber,9.69,19,196,90.31
117,0,34076,Joel Dahmen,9.75,31,318,90.25
118,0,25818,Scott Piercy,9.78,31,317,90.22
119,0,35506,Mackenzie Hughes,9.81,31,316,90.19
120,0,37455,Si Woo Kim,9.82,22,224,90.18
121,0,25686,Jason Dufner,9.85,27,274,90.15
121,0,34363,Tyrrell Hatton,9.85,20,203,90.15
123,0,35450,Patrick Cantlay,9.86,21,213,90.14
123,0,23108,Matt Kuchar,9.86,28,284,90.14
125,0,27936,Martin Laird,9.92,36,363,90.08
126,0,25198,Francesco Molinari,9.94,17,171,90.06
127,0,35617,Martin Trainer,9.95,20,201,90.05
128,0,25632,Jimmy Walker,9.96,25,251,90.04
129,0,27064,Jhonattan Vegas,10.00,28,280,90.00
130,0,35532,Tom Hoge,10.03,29,289,89.97
131,0,36799,Stephan Jaeger,10.04,26,259,89.96
131,0,35879,Kelly Kraft,10.04,25,249,89.96
133,0,26499,Rafa Cabrera Bello,10.05,20,199,89.95
134,0,33122,Russell Knox,10.07,30,298,89.93
135,0,49960,Sepp Straka,10.08,26,258,89.92
136,0,24024,Zach Johnson,10.10,21,208,89.90
136,0,46601,Trey Mullinax,10.10,29,287,89.90
138,0,46435,Austin Cook,10.24,21,205,89.76
139,0,24925,Jonathan Byrd,10.26,16,156,89.74
140,0,37380,Curtis Luck,10.27,19,185,89.73
140,0,31323,Gary Woodland,10.27,30,292,89.73
142,0,37189,Harold Varner III,10.28,33,321,89.72
143,0,36852,Jim Knous,10.29,18,175,89.71
143,0,01810,Phil Mickelson,10.29,21,204,89.71
145,0,33418,Shawn Stefani,10.36,32,309,89.64
146,0,21731,Freddie Jacobson,10.44,19,182,89.56
147,0,33399,Adam Hadwin,10.47,27,258,89.53
147,0,49298,Kramer Hickok,10.47,27,258,89.53
149,0,34563,Chesson Hadley,10.57,24,227,89.43
150,0,35449,Adam Long,10.60,30,283,89.40
151,0,32839,Hideki Matsuyama,10.63,34,320,89.37
152,0,26851,Marc Leishman,10.65,28,263,89.35
153,0,27129,Luke List,10.71,27,252,89.29
154,0,32058,José de Jesús Rodríguez,10.90,23,211,89.10
155,0,30191,Julián Etulain,11.00,23,209,89.00
156,0,36689,Brooks Koepka,11.02,28,254,88.98
157,0,20572,Rod Pampling,11.18,17,152,88.82
158,0,29484,Peter Uihlein,11.24,28,249,88.76
159,0,29518,Brendan Steele,11.42,29,254,88.58
160,0,32791,K.H. Lee,11.48,31,270,88.52
161,0,28679,Fabián Gómez,11.52,22,191,88.48
162,0,27141,J.B. Holmes,11.59,19,164,88.41
163,0,30978,Kiradech Aphibarnrat,11.64,22,189,88.36
164,0,34098,Russell Henley,11.90,32,269,88.10
165,0,29974,Branden Grace,11.96,22,184,88.04
166,0,23320,Ryan Palmer,11.97,28,234,88.03
167,0,39327,Ben Silverman,11.98,29,242,88.02
168,0,45609,Tyler Duncan,12.03,35,291,87.97
169,0,52372,Cameron Champ,12.15,44,362,87.85
170,0,37454,Whee Kim,12.21,26,213,87.79
171,0,33448,Justin Thomas,12.22,27,221,87.78
172,0,33410,Andrew Landry,12.30,30,244,87.70
173,0,28252,Seamus Power,12.33,36,292,87.67
174,0,33141,Keegan Bradley,12.50,38,304,87.50
174,0,40115,Adam Svensson,12.50,28,224,87.50
176,0,39997,Corey Conners,12.58,40,318,87.42
176,0,27974,Sung Kang,12.58,40,318,87.42
178,0,47856,Seth Reeves,12.85,32,249,87.15
179,0,31646,Emiliano Grillo,13.10,30,229,86.90
180,0,49766,Hank Lebioda,13.11,35,267,86.89
181,0,49303,Anders Albertson,13.15,33,251,86.85
182,0,32816,Satoshi Kodaira,13.56,32,236,86.44
183,0,28259,Sangmoon Bae,13.78,27,196,86.22
184,0,29926,Danny Lee,14.57,44,302,85.43
185,0,30692,Scott Stallings,15.12,39,258,84.88
186,0,35421,Brandon Harkins,15.36,41,267,84.64
187,0,34306,John Chin,15.66,31,198,84.34
188,0,25804,Bubba Watson,15.93,36,226,84.07
