RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
109,0,24024,Zach Johnson,21,24
109,0,47990,Kyle Jones,21,27
109,0,01810,Phil Mickelson,21,25
109,0,26951,Johnson Wagner,21,24
117,0,26499,Rafa Cabrera Bello,20,26
117,0,35376,Roberto Díaz,20,26
117,0,34363,Tyrrell Hatton,20,22
117,0,31420,Anirban Lahiri,20,28
117,0,24781,Hunter Mahan,20,24
117,0,29908,C.T. Pan,20,25
117,0,34360,Patrick Reed,20,26
117,0,37275,Sam Ryder,20,31
117,0,46501,Ollie Schniederjans,20,23
117,0,35617,Martin Trainer,20,23
127,0,33948,Byeong Hun An,19,26
127,0,46523,Joey Garber,19,24
127,0,27644,Brian Harman,19,21
127,0,23353,J.J. Henry,19,22
127,0,27141,J.B. Holmes,19,31
127,0,39977,Max Homa,19,25
127,0,21731,Freddie Jacobson,19,21
127,0,37380,Curtis Luck,19,27
127,0,34466,Peter Malnati,19,22
127,0,30110,Kyle Stanley,19,25
137,0,51766,Wyndham Clark,18,19
137,0,45157,Cam Davis,18,30
137,0,32102,Rickie Fowler,18,22
137,0,39954,Cody Gribble,18,23
137,0,26300,Matt Jones,18,21
137,0,36852,Jim Knous,18,25
137,0,32640,Troy Merritt,18,24
137,0,36699,Patrick Rodgers,18,19
137,0,27649,Brandt Snedeker,18,22
137,0,27963,Chris Stroud,18,24
137,0,27330,Josh Teater,18,23
148,0,28089,Jason Day,17,19
148,0,29535,Brice Garnett,17,20
148,0,39975,Michael Kim,17,21
148,0,28775,Nate Lashley,17,19
148,0,47993,Denny McCarthy,17,23
148,0,25198,Francesco Molinari,17,20
148,0,20572,Rod Pampling,17,21
148,0,24502,Adam Scott,17,22
148,0,33419,Cameron Tringale,17,22
157,0,24925,Jonathan Byrd,16,21
157,0,30911,Tommy Fleetwood,16,18
157,0,29478,Kevin Kisner,16,24
157,0,25396,Kevin Na,16,20
157,0,27349,Alex Noren,16,20
157,0,35732,Wes Roach,16,22
163,0,46402,Talor Gooch,15,21
163,0,32757,Patton Kizzire,15,19
163,0,34256,Andrew Putnam,15,19
163,0,46970,Jon Rahm,15,19
163,0,35891,Cameron Smith,15,17
168,0,40098,Matt Fitzpatrick,14,16
168,0,30925,Dustin Johnson,14,16
168,0,24361,Pat Perez,14,18
168,0,24138,Ian Poulter,14,16
168,0,29221,Webb Simpson,14,18
168,0,21528,Henrik Stenson,14,18
168,0,34264,Hudson Swafford,14,14
175,0,22371,Aaron Baddeley,13,18
175,0,20472,Alex Cejka,13,19
175,0,31557,Jim Herman,13,18
175,0,26329,Louis Oosthuizen,13,17
175,0,30786,Brady Schnell,13,17
180,0,26758,David Hearn,12,16
180,0,12716,Charley Hoffman,12,22
180,0,25572,Graeme McDowell,12,19
180,0,22405,Justin Rose,12,16
180,0,48081,Xander Schauffele,12,20
185,0,40009,Dominic Bozzelli,11,13
185,0,06522,Ernie Els,11,15
187,0,28237,Rory McIlroy,10,17
188,0,21209,Sergio Garcia,9,13
