RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,27895,Jonas Blixt,.40,1,252
2,0,31560,Brian Stuard,.58,2,342
3,0,46523,Joey Garber,.79,1,126
4,0,30925,Dustin Johnson,.98,3,306
4,0,34256,Andrew Putnam,.98,3,306
6,0,51766,Wyndham Clark,1.04,3,288
7,0,22371,Aaron Baddeley,1.11,2,180
7,0,21961,Charles Howell III,1.11,4,360
7,0,26329,Louis Oosthuizen,1.11,3,270
10,0,29221,Webb Simpson,1.17,4,342
11,0,40026,Daniel Berger,1.19,3,252
12,0,24925,Jonathan Byrd,1.23,2,162
12,0,34264,Hudson Swafford,1.23,2,162
12,0,37340,Chase Wright,1.23,2,162
15,0,24138,Ian Poulter,1.28,3,234
16,0,48081,Xander Schauffele,1.31,4,306
17,0,36852,Jim Knous,1.39,2,144
18,0,26300,Matt Jones,1.48,4,270
18,0,34466,Peter Malnati,1.48,4,270
20,0,36799,Stephan Jaeger,1.52,3,198
20,0,35879,Kelly Kraft,1.52,3,198
22,0,32102,Rickie Fowler,1.54,5,324
23,0,47993,Denny McCarthy,1.59,4,252
23,0,33667,Carlos Ortiz,1.59,4,252
25,0,19846,Brian Gay,1.63,5,306
25,0,39324,J.J. Spaun,1.63,5,306
27,0,27129,Luke List,1.67,3,180
27,0,45486,Joaquin Niemann,1.67,6,360
27,0,32058,José de Jesús Rodríguez,1.67,3,180
27,0,34431,Robert Streb,1.67,3,180
31,0,47959,Bryson DeChambeau,1.74,5,288
31,0,27644,Brian Harman,1.74,5,288
33,0,28259,Sangmoon Bae,1.85,2,108
33,0,21209,Sergio Garcia,1.85,3,162
33,0,37455,Si Woo Kim,1.85,5,270
33,0,37275,Sam Ryder,1.85,5,270
33,0,30110,Kyle Stanley,1.85,5,270
33,0,27064,Jhonattan Vegas,1.85,5,270
33,0,47128,Richy Werenski,1.85,5,270
40,0,19803,Ryan Armour,1.96,6,306
40,0,35450,Patrick Cantlay,1.96,6,306
42,0,30191,Julián Etulain,2.02,4,198
42,0,29420,Billy Horschel,2.02,8,396
42,0,32640,Troy Merritt,2.02,4,198
42,0,35732,Wes Roach,2.02,4,198
42,0,29518,Brendan Steele,2.02,4,198
47,0,28237,Rory McIlroy,2.08,6,288
48,0,35506,Mackenzie Hughes,2.14,5,234
49,0,34021,Bud Cauley,2.22,6,270
49,0,20472,Alex Cejka,2.22,2,90
49,0,10809,Jim Furyk,2.22,6,270
49,0,29478,Kevin Kisner,2.22,8,360
49,0,48822,Sebastián Muñoz,2.22,6,270
49,0,22405,Justin Rose,2.22,6,270
49,0,30786,Brady Schnell,2.22,2,90
49,0,39327,Ben Silverman,2.22,4,180
57,0,25364,Paul Casey,2.29,7,306
57,0,29908,C.T. Pan,2.29,7,306
57,0,34046,Jordan Spieth,2.29,7,306
57,0,33448,Justin Thomas,2.29,7,306
