RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,31420,Anirban Lahiri,1.01,4,396
2,0,23108,Matt Kuchar,1.06,4,378
3,0,39954,Cody Gribble,1.16,5,432
3,0,27963,Chris Stroud,1.16,5,432
5,0,22371,Aaron Baddeley,1.31,4,306
6,0,34466,Peter Malnati,1.33,6,450
7,0,34363,Tyrrell Hatton,1.39,4,288
7,0,31557,Jim Herman,1.39,5,360
7,0,28775,Nate Lashley,1.39,5,360
10,0,29478,Kevin Kisner,1.45,6,414
11,0,27958,Ryan Blaum,1.50,7,468
11,0,21961,Charles Howell III,1.50,7,468
11,0,47993,Denny McCarthy,1.50,7,468
11,0,23325,Vaughn Taylor,1.50,7,468
15,0,28237,Rory McIlroy,1.54,5,324
15,0,25396,Kevin Na,1.54,5,324
17,0,51766,Wyndham Clark,1.56,7,450
18,0,34076,Joel Dahmen,1.59,8,504
18,0,25198,Francesco Molinari,1.59,4,252
20,0,29420,Billy Horschel,1.62,7,432
21,0,27349,Alex Noren,1.63,5,306
22,0,46501,Ollie Schniederjans,1.65,8,486
23,0,32102,Rickie Fowler,1.67,6,360
24,0,30911,Tommy Fleetwood,1.74,5,288
25,0,24024,Zach Johnson,1.75,6,342
25,0,25572,Graeme McDowell,1.75,6,342
27,0,45526,Abraham Ancer,1.78,8,450
27,0,27214,Kevin Streelman,1.78,8,450
27,0,27095,Nick Watney,1.78,8,450
30,0,27644,Brian Harman,1.79,9,504
31,0,24924,Bill Haas,1.85,7,378
31,0,46970,Jon Rahm,1.85,6,324
31,0,35891,Cameron Smith,1.85,7,378
34,0,27649,Brandt Snedeker,1.92,9,468
35,0,34360,Patrick Reed,1.93,8,414
36,0,29221,Webb Simpson,1.94,7,360
37,0,26596,Ryan Moore,2.02,8,396
38,0,35450,Patrick Cantlay,2.05,7,342
38,0,10809,Jim Furyk,2.05,7,342
38,0,32640,Troy Merritt,2.05,7,342
38,0,35732,Wes Roach,2.05,7,342
38,0,34264,Hudson Swafford,2.05,7,342
43,0,29535,Brice Garnett,2.06,10,486
43,0,45486,Joaquin Niemann,2.06,10,486
45,0,26758,David Hearn,2.08,6,288
45,0,32757,Patton Kizzire,2.08,9,432
47,0,35376,Roberto Díaz,2.12,8,378
48,0,21209,Sergio Garcia,2.14,5,234
49,0,30925,Dustin Johnson,2.16,7,324
50,0,29725,Tony Finau,2.17,9,414
50,0,49960,Sepp Straka,2.17,9,414
52,0,34021,Bud Cauley,2.22,10,450
52,0,23621,Rory Sabbatini,2.22,10,450
52,0,29223,Sam Saunders,2.22,10,450
52,0,30786,Brady Schnell,2.22,8,360
56,0,40009,Dominic Bozzelli,2.27,9,396
56,0,27330,Josh Teater,2.27,9,396
58,0,26329,Louis Oosthuizen,2.29,7,306
59,0,46601,Trey Mullinax,2.31,10,432
59,0,48822,Sebastián Muñoz,2.31,10,432
61,0,29268,Bronson Burgoon,2.34,8,342
61,0,33419,Cameron Tringale,2.34,8,342
63,0,29479,Scott Brown,2.35,11,468
64,0,32200,Roberto Castro,2.38,9,378
65,0,47347,Adam Schenk,2.41,13,540
66,0,29970,Dylan Frittelli,2.42,10,414
67,0,22405,Justin Rose,2.43,7,288
68,0,39975,Michael Kim,2.44,11,450
68,0,34261,Scott Langley,2.44,11,450
68,0,32333,Kevin Tway,2.44,11,450
71,0,35879,Kelly Kraft,2.49,13,522
72,0,49964,Aaron Wise,2.50,9,360
73,0,39977,Max Homa,2.55,11,432
74,0,34099,Harris English,2.56,12,468
74,0,40098,Matt Fitzpatrick,2.56,6,234
74,0,26300,Matt Jones,2.56,12,468
74,0,26476,Chez Reavie,2.56,12,468
78,0,19803,Ryan Armour,2.58,13,504
78,0,49771,J.T. Poston,2.58,13,504
80,0,24925,Jonathan Byrd,2.59,7,270
81,0,36699,Patrick Rodgers,2.61,8,306
82,0,40026,Daniel Berger,2.63,9,342
82,0,36689,Brooks Koepka,2.63,9,342
82,0,24361,Pat Perez,2.63,9,342
85,0,33948,Byeong Hun An,2.65,10,378
86,0,25818,Scott Piercy,2.66,11,414
86,0,31323,Gary Woodland,2.66,11,414
88,0,47504,Sam Burns,2.67,12,450
88,0,39997,Corey Conners,2.67,13,486
88,0,30692,Scott Stallings,2.67,12,450
88,0,47128,Richy Werenski,2.67,12,450
92,0,28089,Jason Day,2.78,9,324
92,0,29974,Branden Grace,2.78,10,360
92,0,35532,Tom Hoge,2.78,15,540
92,0,21731,Freddie Jacobson,2.78,9,324
92,0,37455,Si Woo Kim,2.78,13,468
92,0,33122,Russell Knox,2.78,10,360
92,0,24138,Ian Poulter,2.78,8,288
92,0,32058,José de Jesús Rodríguez,2.78,11,396
92,0,48081,Xander Schauffele,2.78,10,360
92,0,35617,Martin Trainer,2.78,12,432
102,0,19846,Brian Gay,2.88,14,486
102,0,33667,Carlos Ortiz,2.88,14,486
104,0,25900,Lucas Glover,2.89,13,450
104,0,37189,Harold Varner III,2.89,13,450
106,0,32839,Hideki Matsuyama,2.90,12,414
107,0,25364,Paul Casey,2.91,11,378
107,0,32816,Satoshi Kodaira,2.91,11,378
107,0,37275,Sam Ryder,2.91,11,378
110,0,30978,Kiradech Aphibarnrat,2.92,10,342
110,0,20472,Alex Cejka,2.92,10,342
112,0,36852,Jim Knous,2.94,9,306
112,0,26951,Johnson Wagner,2.94,9,306
114,0,31560,Brian Stuard,2.98,15,504
115,0,37454,Whee Kim,2.99,14,468
115,0,34431,Robert Streb,2.99,14,468
117,0,27936,Martin Laird,3.01,13,432
118,0,27556,Ted Potter Jr.,3.03,12,396
118,0,34046,Jordan Spieth,3.03,12,396
118,0,32150,Michael Thompson,3.03,12,396
121,0,47959,Bryson DeChambeau,3.06,11,360
122,0,25493,Nick Taylor,3.09,15,486
123,0,39971,Sungjae Im,3.10,19,612
124,0,34563,Chesson Hadley,3.11,14,450
125,0,06522,Ernie Els,3.13,9,288
126,0,33141,Keegan Bradley,3.14,13,414
126,0,34098,Russell Henley,3.14,13,414
126,0,47856,Seth Reeves,3.14,13,414
126,0,39327,Ben Silverman,3.14,13,414
130,0,37380,Curtis Luck,3.17,12,378
130,0,34256,Andrew Putnam,3.17,12,378
130,0,27064,Jhonattan Vegas,3.17,12,378
133,0,35421,Brandon Harkins,3.21,15,468
134,0,27895,Jonas Blixt,3.24,14,432
135,0,46402,Talor Gooch,3.27,10,306
135,0,24502,Adam Scott,3.27,10,306
137,0,30191,Julián Etulain,3.28,13,396
138,0,35449,Adam Long,3.29,16,486
139,0,34306,John Chin,3.33,12,360
139,0,49298,Kramer Hickok,3.33,15,450
139,0,20572,Rod Pampling,3.33,12,360
142,0,33486,Roger Sloan,3.42,16,468
