RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,23621,Rory Sabbatini,6,38
2,0,23108,Matt Kuchar,5,35
2,0,27963,Chris Stroud,5,24
4,0,29479,Scott Brown,4,35
4,0,49298,Kramer Hickok,4,38
4,0,27974,Sung Kang,4,51
4,0,39546,Keith Mitchell,4,37
4,0,32058,José de Jesús Rodríguez,4,30
9,0,49303,Anders Albertson,3,38
9,0,19803,Ryan Armour,3,42
9,0,32200,Roberto Castro,3,32
9,0,52372,Cameron Champ,3,57
9,0,39997,Corey Conners,3,46
9,0,29970,Dylan Frittelli,3,34
9,0,35421,Brandon Harkins,3,47
9,0,27141,J.B. Holmes,3,31
9,0,35461,Beau Hossler,3,29
9,0,29926,Danny Lee,3,55
9,0,32791,K.H. Lee,3,39
9,0,25572,Graeme McDowell,3,19
9,0,28237,Rory McIlroy,3,17
9,0,27556,Ted Potter Jr.,3,35
9,0,37275,Sam Ryder,3,31
9,0,27214,Kevin Streelman,3,34
9,0,33419,Cameron Tringale,3,22
9,0,25804,Bubba Watson,3,42
9,0,49964,Aaron Wise,3,27
9,0,31323,Gary Woodland,3,38
29,0,33948,Byeong Hun An,2,26
29,0,30978,Kiradech Aphibarnrat,2,26
29,0,28259,Sangmoon Bae,2,33
29,0,40026,Daniel Berger,2,26
29,0,34076,Joel Dahmen,2,42
29,0,45157,Cam Davis,2,30
29,0,45609,Tyler Duncan,2,40
29,0,34099,Harris English,2,29
29,0,32102,Rickie Fowler,2,22
29,0,25900,Lucas Glover,2,40
29,0,46402,Talor Gooch,2,21
29,0,29974,Branden Grace,2,26
29,0,31646,Emiliano Grillo,2,37
29,0,34098,Russell Henley,2,37
29,0,35532,Tom Hoge,2,37
29,0,47990,Kyle Jones,2,27
29,0,29478,Kevin Kisner,2,24
29,0,34261,Scott Langley,2,27
29,0,27129,Luke List,2,33
29,0,46601,Trey Mullinax,2,38
29,0,45486,Joaquin Niemann,2,32
29,0,33667,Carlos Ortiz,2,31
29,0,25818,Scott Piercy,2,36
29,0,49771,J.T. Poston,2,45
29,0,47347,Adam Schenk,2,37
29,0,39327,Ben Silverman,2,33
29,0,30110,Kyle Stanley,2,25
29,0,29518,Brendan Steele,2,33
29,0,33418,Shawn Stefani,2,42
29,0,40115,Adam Svensson,2,39
29,0,27330,Josh Teater,2,23
29,0,32150,Michael Thompson,2,32
29,0,35617,Martin Trainer,2,23
29,0,37189,Harold Varner III,2,41
29,0,25632,Jimmy Walker,2,32
29,0,27095,Nick Watney,2,34
29,0,32139,Danny Willett,2,28
66,0,45526,Abraham Ancer,1,37
66,0,22371,Aaron Baddeley,1,18
66,0,27958,Ryan Blaum,1,35
66,0,40009,Dominic Bozzelli,1,13
66,0,33141,Keegan Bradley,1,47
66,0,29268,Bronson Burgoon,1,29
66,0,24925,Jonathan Byrd,1,21
66,0,26499,Rafa Cabrera Bello,1,26
66,0,34306,John Chin,1,34
66,0,46435,Austin Cook,1,28
66,0,47959,Bryson DeChambeau,1,34
66,0,06522,Ernie Els,1,15
66,0,29725,Tony Finau,1,26
66,0,40098,Matt Fitzpatrick,1,16
66,0,30911,Tommy Fleetwood,1,18
66,0,28679,Fabián Gómez,1,27
66,0,39954,Cody Gribble,1,23
66,0,34563,Chesson Hadley,1,27
66,0,33399,Adam Hadwin,1,34
66,0,26758,David Hearn,1,16
66,0,31557,Jim Herman,1,18
66,0,39977,Max Homa,1,25
66,0,21961,Charles Howell III,1,30
66,0,35506,Mackenzie Hughes,1,34
66,0,24024,Zach Johnson,1,24
66,0,26300,Matt Jones,1,21
66,0,37455,Si Woo Kim,1,29
66,0,37454,Whee Kim,1,28
66,0,32757,Patton Kizzire,1,19
66,0,32816,Satoshi Kodaira,1,39
66,0,36689,Brooks Koepka,1,32
66,0,31420,Anirban Lahiri,1,28
66,0,27936,Martin Laird,1,43
66,0,33410,Andrew Landry,1,33
66,0,49766,Hank Lebioda,1,42
66,0,26851,Marc Leishman,1,33
66,0,35449,Adam Long,1,36
66,0,24781,Hunter Mahan,1,24
66,0,34466,Peter Malnati,1,22
66,0,32839,Hideki Matsuyama,1,42
66,0,32640,Troy Merritt,1,24
66,0,01810,Phil Mickelson,1,25
66,0,26596,Ryan Moore,1,26
66,0,48822,Sebastián Muñoz,1,28
66,0,28252,Seamus Power,1,42
66,0,34256,Andrew Putnam,1,19
66,0,46970,Jon Rahm,1,19
66,0,26476,Chez Reavie,1,30
66,0,34360,Patrick Reed,1,26
66,0,35732,Wes Roach,1,22
66,0,22405,Justin Rose,1,16
66,0,29223,Sam Saunders,1,31
66,0,48081,Xander Schauffele,1,20
66,0,30786,Brady Schnell,1,17
66,0,33486,Roger Sloan,1,33
66,0,35891,Cameron Smith,1,17
66,0,39324,J.J. Spaun,1,33
66,0,30692,Scott Stallings,1,45
66,0,21528,Henrik Stenson,1,18
66,0,49960,Sepp Straka,1,35
66,0,34431,Robert Streb,1,26
66,0,31560,Brian Stuard,1,30
66,0,25493,Nick Taylor,1,41
66,0,23325,Vaughn Taylor,1,28
66,0,33448,Justin Thomas,1,29
66,0,32333,Kevin Tway,1,29
66,0,29484,Peter Uihlein,1,31
66,0,27064,Jhonattan Vegas,1,35
66,0,26951,Johnson Wagner,1,24
66,0,37340,Chase Wright,1,26
