RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
44,0,23320,Ryan Palmer,1.602,2278,1422
44,0,24138,Ian Poulter,1.602,1528,954
47,0,28237,Rory McIlroy,1.603,1587,990
47,0,08793,Tiger Woods,1.603,1731,1080
49,0,31202,William McGirt,1.604,2166,1350
49,0,25632,Jimmy Walker,1.604,2425,1512
51,0,23135,Tim Clark,1.605,1762,1098
51,0,26300,Matt Jones,1.605,2398,1494
51,0,34409,David Lingmerth,1.605,1964,1224
54,0,28500,Martin Flores,1.606,2400,1494
54,0,22806,Doug LaBelle II,1.606,2023,1260
56,0,20104,Ken Duke,1.607,2516,1566
56,0,21209,Sergio Garcia,1.607,1822,1134
56,0,29221,Webb Simpson,1.607,2546,1584
59,0,33141,Keegan Bradley,1.608,2518,1566
59,0,34099,Harris English,1.608,2750,1710
59,0,34098,Russell Henley,1.608,2257,1404
62,0,28679,Fabián Gómez,1.609,1883,1170
62,0,30944,Jason Kokrak,1.609,2259,1404
64,0,23541,Ben Crane,1.610,1681,1044
64,0,06522,Ernie Els,1.610,1797,1116
66,0,30692,Scott Stallings,1.611,2291,1422
66,0,33418,Shawn Stefani,1.611,1827,1134
66,0,26497,Casey Wittenberg,1.611,2030,1260
69,0,24494,Erik Compton,1.612,2147,1332
69,0,28307,Matt Every,1.612,2582,1602
69,0,08725,Tom Gillis,1.612,1886,1170
69,0,26331,Charl Schwartzel,1.612,1973,1224
69,0,02206,David Toms,1.612,1277,792
74,0,29479,Scott Brown,1.613,1887,1170
74,0,25572,Graeme McDowell,1.613,1423,882
74,0,26476,Chez Reavie,1.613,2090,1296
74,0,22295,Darron Stiles,1.613,1423,882
78,0,12716,Charley Hoffman,1.614,2440,1512
78,0,35139,Richard Lee,1.614,2237,1386
80,0,30750,Tommy Gainey,1.615,2442,1512
80,0,35539,Luke Guthrie,1.615,2384,1476
80,0,25345,Carl Pettersson,1.615,2326,1440
80,0,10213,Dicky Pride,1.615,1948,1206
84,0,24227,Justin Bolli,1.616,1600,990
84,0,34261,Scott Langley,1.616,2181,1350
84,0,25240,D.A. Points,1.616,2530,1566
84,0,33419,Cameron Tringale,1.616,2327,1440
88,0,23638,Brendon de Jonge,1.617,3201,1980
88,0,27120,Troy Matteson,1.617,1921,1188
88,0,27556,Ted Potter Jr.,1.617,1775,1098
88,0,24663,Y.E. Yang,1.617,1630,1008
92,0,24357,K.J. Choi,1.618,2446,1512
92,0,25818,Scott Piercy,1.618,2184,1350
94,0,29420,Billy Horschel,1.619,2797,1728
94,0,22056,Cameron Percy,1.619,1923,1188
94,0,27770,Camilo Villegas,1.619,2185,1350
97,0,26596,Ryan Moore,1.621,2072,1278
97,0,32150,Michael Thompson,1.621,1926,1188
99,0,32200,Roberto Castro,1.624,2836,1746
99,0,28092,D.H. Lee,1.624,1900,1170
99,0,20443,Jin Park,1.624,1462,900
102,0,20766,Padraig Harrington,1.625,1433,882
102,0,26851,Marc Leishman,1.625,2252,1386
102,0,01724,Jeff Maggert,1.625,1843,1134
105,0,24924,Bill Haas,1.626,2459,1512
105,0,27933,John Merrick,1.626,2312,1422
105,0,34431,Robert Streb,1.626,2078,1278
108,0,23621,Rory Sabbatini,1.627,2401,1476
109,0,10809,Jim Furyk,1.628,2286,1404
109,0,23497,Tag Ridings,1.628,1905,1170
109,0,22405,Justin Rose,1.628,1758,1080
109,0,31560,Brian Stuard,1.628,2169,1332
113,0,36884,Ben Kohles,1.629,2082,1278
113,0,27214,Kevin Streelman,1.629,2522,1548
115,0,29740,Brad Fritsch,1.630,2259,1386
115,0,24361,Pat Perez,1.630,2025,1242
115,0,31323,Gary Woodland,1.630,2641,1620
118,0,24024,Zach Johnson,1.631,2436,1494
118,0,22913,John Rollins,1.631,2143,1314
120,0,25336,Alistair Presnell,1.632,1674,1026
121,0,25686,Jason Dufner,1.633,2264,1386
121,0,30925,Dustin Johnson,1.633,2058,1260
121,0,27129,Luke List,1.633,1793,1098
121,0,24490,George McNeill,1.633,1999,1224
125,0,24781,Hunter Mahan,1.634,2500,1530
125,0,20396,Lee Westwood,1.634,2030,1242
127,0,32366,Kevin Chappell,1.635,2355,1440
128,0,34021,Bud Cauley,1.636,1855,1134
129,0,27330,Josh Teater,1.637,2416,1476
130,0,20572,Rod Pampling,1.638,1238,756
130,0,29518,Brendan Steele,1.638,2418,1476
132,0,27936,Martin Laird,1.639,2006,1224
132,0,26679,Kevin Stadler,1.639,2331,1422
134,0,29289,S.Y. Noh,1.640,1978,1206
134,0,24502,Adam Scott,1.640,1771,1080
136,0,12510,Chad Campbell,1.643,2248,1368
136,0,32698,Bobby Gates,1.643,1331,810
136,0,28780,Nicholas Thompson,1.643,2928,1782
139,0,23623,Bo Van Pelt,1.644,2071,1260
140,0,24358,Robert Garrigus,1.645,1925,1170
141,0,27436,Graham DeLaet,1.646,2785,1692
141,0,34174,John Huh,1.646,2608,1584
143,0,10885,Robert Allenby,1.647,1660,1008
144,0,22621,Ben Curtis,1.648,1691,1026
144,0,24399,Scott Gardiner,1.648,1750,1062
146,0,06573,Brandt Jobe,1.649,1722,1044
146,0,19970,Robert Karlsson,1.649,1543,936
146,0,23788,D.J. Trahan,1.649,1365,828
149,0,29425,Andrew Svoboda,1.650,1307,792
149,0,21878,Mark Wilson,1.650,1544,936
151,0,20848,Ángel Cabrera,1.651,2170,1314
151,0,27503,Steve LeBrun,1.651,1842,1116
153,0,22961,David Mathis,1.652,1992,1206
154,0,30163,Henrik Norlander,1.653,2023,1224
154,0,24140,Sean O'Hair,1.653,1666,1008
156,0,30852,Ryo Ishikawa,1.656,2087,1260
156,0,26951,Johnson Wagner,1.656,1789,1080
158,0,22046,Geoff Ogilvy,1.657,1700,1026
159,0,20691,Greg Owen,1.658,2119,1278
159,0,25804,Bubba Watson,1.658,2179,1314
161,0,37273,Derek Ernst,1.659,1732,1044
162,0,25444,Justin Hicks,1.661,2242,1350
162,0,21528,Henrik Stenson,1.661,1914,1152
164,0,22378,Trevor Immelman,1.663,2066,1242
165,0,20645,John Senden,1.665,2337,1404
166,0,32334,Charlie Beljan,1.666,1859,1116
166,0,20229,Stewart Cink,1.666,2129,1278
166,0,27095,Nick Watney,1.666,2579,1548
169,0,23353,J.J. Henry,1.667,2430,1458
169,0,27408,Martin Kaymer,1.667,1740,1044
171,0,26289,Boo Weekley,1.674,3013,1800
172,0,28455,Will Claxton,1.675,1899,1134
173,0,01116,Michael Bradley,1.676,1569,936
174,0,31557,Jim Herman,1.679,1662,990
175,0,24846,Ricky Barnes,1.683,2120,1260
176,0,30110,Kyle Stanley,1.692,2162,1278
177,0,25900,Lucas Glover,1.695,1983,1170
178,0,33869,Eric Meierdierks,1.696,1404,828
179,0,23452,Nicolas Colsaerts,1.708,1445,846
180,0,06567,Vijay Singh,1.716,1884,1098
