RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,02146,Payne Stewart,-39,3.95,3268
2,0,02100,Tim Simpson,-38,3.96,4264
3,2,01682,Wayne Levi,-16,3.98,3224
3,2,01837,Gil Morgan,-16,3.98,3432
5,2,02159,Curtis Strange,-13,3.98,3048
6,4,02033,Dave Rummells,-4,4.00,3588
7,13,01226,Fred Couples,-1,4.00,3376
8,23,01633,Tom Kite,E,4.00,3472
9,160,01042,Paul Azinger,+2,4.00,3608
10,262,01331,Rick Fehr,+6,4.01,2832
11,292,01072,Chip Beck,+7,4.01,2936
11,292,02118,J.C. Snead,+7,4.01,3312
13,323,01771,Blaine McCallister,+8,4.01,3972
13,323,01876,Greg Norman,+8,4.01,2424
15,345,02133,Craig Stadler,+9,4.01,2968
16,373,01133,Billy Ray Brown,+10,4.01,3688
17,405,01599,Steve Jones,+11,4.01,3724
18,456,01161,Mark Calcavecchia,+13,4.01,3528
18,456,01725,John Mahaffey,+13,4.01,4192
20,475,01175,Jim Carter,+14,4.01,4200
20,475,02321,Fuzzy Zoeller,+14,4.02,2632
22,485,01690,Bruce Lietzke,+15,4.02,2888
23,518,01864,Larry Nelson,+21,4.04,2336
23,518,02049,Gene Sauers,+21,4.03,3272
23,518,02170,Hal Sutton,+21,4.02,3952
23,518,02225,Howard Twitty,+21,4.02,3464
27,524,01527,Scott Hoch,+22,4.02,3896
27,524,01717,Sandy Lyle,+22,4.04,2232
29,528,01385,Jim Gallagher Jr.,+23,4.02,4568
29,528,02010,Loren Roberts,+23,4.02,4576
31,540,01049,Ian Baker-Finch,+26,4.04,2460
32,543,01035,Tommy Armour III,+27,4.03,4176
33,544,01444,Ken Green,+28,4.03,3264
34,545,01098,Jay Don Blake,+29,4.03,3472
34,545,01378,David Frost,+29,4.03,3704
36,545,01235,Ben Crenshaw,+30,4.04,3136
36,545,01715,Mark Lye,+30,4.03,3656
36,545,01773,Ronnie McCann,+30,4.05,2256
36,545,01783,Mark McCumber,+30,4.04,2720
36,545,01968,Nick Price,+30,4.03,3776
36,545,02087,Don Shirey Jr.,+30,4.04,3120
36,545,02292,Bob Wolcott,+30,4.05,2480
43,548,01935,Calvin Peete,+31,4.06,2120
43,548,01938,David Peoples,+31,4.05,2416
43,548,02186,Brian Tennyson,+31,4.03,3944
46,548,01797,Rocco Mediate,+32,4.03,3944
47,549,01323,Brad Fabel,+33,4.04,3256
47,549,01487,Jeff Hart,+33,4.06,2352
47,549,01941,Tom Pernice Jr.,+33,4.05,2624
47,549,02185,Lance Ten Broeck,+33,4.04,3016
47,549,02190,Doug Tewell,+33,4.04,3216
47,549,02303,Robert Wrenn,+33,4.04,3520
53,552,01926,Steve Pate,+35,4.03,4472
53,552,01960,Don Pooley,+35,4.05,3088
53,552,01996,Mike Reid,+35,4.05,3048
56,555,01435,Wayne Grady,+37,4.05,3288
56,555,01457,Jay Haas,+37,4.04,3696
56,555,02095,Larry Silveira,+37,4.05,2944
59,556,01151,Clark Burroughs,+38,4.06,2532
59,556,01418,Bill Glasson,+38,4.05,3184
59,556,02279,Mark Wiebe,+38,4.04,3968
62,558,01958,Dan Pohl,+39,4.05,2904
63,560,01522,Lon Hinkle,+41,4.05,3632
63,560,01557,John Inman,+41,4.05,3292
63,560,01666,Bernhard Langer,+41,4.07,2304
63,560,01706,Davis Love III,+41,4.05,3304
67,561,01060,Dave Barr,+42,4.05,3704
67,561,01313,Steve Elkington,+42,4.04,4056
69,561,01030,Isao Aoki,+43,4.08,2256
69,561,01129,Bill Britton,+43,4.04,4352
69,561,01346,Ed Fiori,+43,4.04,4008
69,561,01549,Mike Hulbert,+43,4.04,4592
69,561,02246,Duffy Waldorf,+43,4.05,3232
74,561,01569,Peter Jacobsen,+44,4.05,3480
74,561,02256,Tom Watson,+44,4.07,2504
76,564,01261,Jay Delsing,+46,4.08,2400
76,564,01884,Mac O'Grady,+46,4.09,2056
78,564,01143,Brad Bryant,+47,4.04,4208
78,564,01443,Hubert Green,+47,4.06,2936
80,564,01154,Bill Buttner,+48,4.06,3184
80,564,01306,David Edwards,+48,4.05,3620
80,564,01475,Donnie Hammond,+48,4.06,3480
80,564,01736,Roger Maltbie,+48,4.06,3072
80,564,01928,Corey Pavin,+48,4.05,4080
85,565,01162,Rex Caldwell,+49,4.07,2864
85,565,01326,Nick Faldo,+49,4.07,2632
85,565,01571,Barry Jaeckel,+49,4.08,2472
85,565,01777,John McComish,+49,4.06,3232
85,565,01887,Mark O'Meara,+49,4.06,3492
90,565,02223,Bob Tway,+50,4.05,3640
91,566,01626,Karl Kimball,+51,4.10,1968
91,566,01945,Kenny Perry,+51,4.06,3144
91,566,02067,Ted Schulz,+51,4.05,4304
91,566,02196,Robert Thompson,+51,4.07,2820
91,566,02201,Jim Thorpe,+51,4.07,3072
96,566,01559,Hale Irwin,+52,4.08,2688
96,566,01823,Larry Mize,+52,4.05,3896
98,567,01033,George Archer,+54,4.08,2592
98,567,01943,Chris Perry,+54,4.05,4400
98,567,01975,Tom Purtzer,+54,4.07,3080
101,567,01891,David Ogrin,+55,4.06,3872
101,567,02104,Jeff Sluman,+55,4.07,3016
101,567,02242,Lanny Wadkins,+55,4.07,3236
104,567,01469,Dan Halldorson,+56,4.06,3456
104,567,01662,Greg Ladehoff,+56,4.07,2988
106,567,01093,Ronnie Black,+58,4.07,3520
106,567,01201,Lennie Clements,+58,4.07,3104
106,567,01489,Steve Hart,+58,4.08,2920
106,567,01639,Kenny Knox,+58,4.05,4440
106,567,01931,Rick Pearson,+58,4.08,2856
106,567,02167,Mike Sullivan,+58,4.07,3228
112,568,01014,Fulton Allem,+59,4.07,3624
112,568,01641,Gary Koch,+59,4.09,2560
114,568,01355,Raymond Floyd,+60,4.10,2368
114,568,01499,Mark Hayes,+60,4.07,3208
114,568,01846,Jodie Mudd,+60,4.06,3712
117,568,01390,Buddy Gardner,+61,4.05,4520
