RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,06567,Vijay Singh,1495145
2,0,02170,Hal Sutton,1246233
3,0,01810,Phil Mickelson,964850
4,0,09011,David Duval,925748
5,0,10809,Jim Furyk,770039
6,0,01706,Davis Love III,730583
7,0,06527,Steve Stricker,727617
8,0,01766,Billy Mayfair,628796
9,0,01313,Steve Elkington,616111
10,0,01553,John Huston,601753
11,0,02239,Scott Verplank,559110
12,0,02104,Jeff Sluman,555853
13,0,01185,Brandel Chamblee,550490
14,0,01024,Billy Andrade,524043
15,0,01943,Chris Perry,470885
16,0,01381,Fred Funk,468483
17,0,08793,Tiger Woods,466750
18,0,01161,Mark Calcavecchia,459234
19,0,12660,Jesper Parnevik,440917
20,0,01941,Tom Pernice Jr.,433140
21,0,02146,Payne Stewart,425050
22,0,10860,Justin Leonard,419351
23,0,02223,Bob Tway,396634
24,0,01723,Andrew Magee,388482
25,0,01219,John Cook,336353
26,0,01376,Bob Friend,301475
27,0,08931,Glen Day,290454
28,0,01887,Mark O'Meara,289903
29,0,01510,Nolan Henke,271007
30,0,01457,Jay Haas,264813
31,0,01418,Bill Glasson,248552
32,0,01724,Jeff Maggert,248290
33,0,12663,Phil Tataurangi,243223
34,0,01569,Peter Jacobsen,236533
35,0,10962,Bradley Hughes,226507
36,0,12645,Brent Geiberger,224382
37,0,01677,Tom Lehman,221559
38,0,11032,Frank Lickliter II,216096
39,0,01797,Rocco Mediate,215657
40,0,01968,Nick Price,211720
41,0,02010,Loren Roberts,210427
42,0,01619,Skip Kendall,206846
43,0,08553,Lee Porter,206704
44,0,01042,Paul Azinger,206210
45,0,08537,J.P. Hayes,197586
46,0,01685,J.L. Lewis,192740
47,0,01320,Bob Estes,192629
48,0,02101,Joey Sindelar,187344
49,0,07457,Steve Flesch,185718
50,0,01549,Mike Hulbert,184310
51,0,01527,Scott Hoch,181429
52,0,02294,Willie Wood,180759
53,0,02218,Ted Tryba,171396
54,0,10885,Robert Allenby,163540
55,0,01191,Barry Cheesman,156395
56,0,02214,Kirk Triplett,156011
57,0,01226,Fred Couples,155300
58,0,20099,Doug Barron,154467
59,0,10423,Mike Weir,149774
60,0,20229,Stewart Cink,149597
61,0,01175,Jim Carter,145857
62,0,02256,Tom Watson,144200
63,0,01468,Gary Hallberg,143016
64,0,02321,Fuzzy Zoeller,142789
65,0,01329,Brad Faxon,142740
66,0,01599,Steve Jones,133178
67,0,01157,Tom Byrum,132296
68,0,01414,Bob Gilder,124656
69,0,01748,Doug Martin,124275
70,0,01926,Steve Pate,124254
71,0,08375,Paul Stankowski,124207
72,0,01035,Tommy Armour III,124159
73,0,06251,Chris DiMarco,121514
74,0,01196,Brian Claar,120843
75,0,01063,Ben Bates,119379
76,0,01928,Corey Pavin,118751
77,0,21584,Richie Coughlan,113589
78,0,02007,Larry Rinker,112481
79,0,02131,Mike Springer,110887
80,0,01891,David Ogrin,110394
81,0,06064,Jeff Gallagher,110012
82,0,02206,David Toms,108972
83,0,06044,Scott Gump,106768
84,0,12782,Tim Herron,104032
85,0,06315,Pete Jordan,103968
86,0,06573,Brandt Jobe,103000
87,0,01132,Mark Brooks,101756
88,0,01996,Mike Reid,101709
89,0,01282,Trevor Dodds,101419
90,0,10733,Kent Jones,99386
91,0,01975,Tom Purtzer,97589
92,0,07707,Mike Small,96270
93,0,02106,Chris Smith,94951
94,0,06595,Kevin Sutherland,92441
95,0,06621,Joe Durant,91497
96,0,01577,Lee Janzen,90952
97,0,07569,Mark Carnevale,88604
98,0,02135,Mike Standly,88387
99,0,01261,Jay Delsing,88352
100,0,08547,John Maginnes,85952
101,0,01717,Sandy Lyle,85859
102,0,02002,John Riegger,85330
103,0,06014,Eric Booker,84288
104,0,01203,Russ Cochran,83386
105,0,01707,Steve Lowery,82785
106,0,01945,Kenny Perry,82131
107,0,01331,Rick Fehr,81525
108,0,02023,Clarence Rose,80645
109,0,08385,Omar Uresti,78094
110,0,01408,Kelly Gibson,74263
111,0,01353,Bruce Fleisher,74224
112,0,06575,Dudley Hart,73736
113,0,06581,David Sutherland,73645
114,0,19881,Robert Damron,73537
115,0,07087,Hugh Royer III,73495
116,0,01920,Craig Parry,72850
117,0,21007,Gabriel Hjertstedt,71400
118,0,01705,Tim Loustalot,71181
119,0,01096,Phil Blackmar,70150
120,0,06522,Ernie Els,69935
121,0,06643,Paul Goydos,69215
122,0,08339,Spike McRoy,66642
123,0,06332,Neal Lancaster,66110
124,0,06613,Tommy Tolles,66108
125,0,01156,Curt Byrum,65247
126,0,01266,Clark Dennis,65101
127,0,08993,Franklin Langham,63646
128,0,02246,Duffy Waldorf,63250
129,0,07749,Brett Quigley,61466
130,0,06617,Brian Henninger,60092
131,0,06132,Sonny Skinner,56487
132,0,06004,Stephen Ames,51929
133,0,08545,Glen Hnatiuk,51709
134,0,02267,D.A. Weibring,50739
135,0,01607,Brian Kamm,50655
136,0,01116,Michael Bradley,49784
137,0,02133,Craig Stadler,48395
138,0,01533,P.H. Horgan III,48021
139,0,01306,David Edwards,48010
140,0,02008,Lee Rinker,46987
141,0,01771,Blaine McCallister,45862
142,0,08633,Per-Ulrik Johansson,45600
143,0,21805,Harrison Frazar,43594
144,0,01302,R.W. Eaks,43325
145,0,07867,Woody Austin,42699
146,0,01761,Len Mattiace,40731
147,0,01098,Jay Don Blake,40083
148,0,01139,Olin Browne,39633
149,0,20098,Stuart Appleby,39400
150,0,19824,Craig Barlow,38645
151,0,20565,Shinichi Yokota,38250
152,0,01823,Larry Mize,37916
153,0,06012,Greg Kraft,35800
154,0,07269,Greg Turner,35700
155,0,07137,Ashley Chinner,35444
156,0,06090,Jim McGovern,34988
157,0,10569,Mike Brisky,34586
158,0,10585,Scott McCarron,34555
159,0,01093,Ronnie Black,34295
160,0,01475,Donnie Hammond,31443
161,0,06056,Jim Estes,31154
162,0,06350,Bob May,31000
163,0,01905,Joe Ozaki,28742
164,0,01334,Keith Fergus,26538
165,0,02257,Brian Watts,26475
166,0,01060,Dave Barr,25698
167,0,01323,Brad Fabel,24345
168,0,02245,Grant Waite,23881
169,0,07101,Dave Stockton Jr.,23823
170,0,02244,Fred Wadsworth,23250
171,0,20094,Jonathan Kaye,22599
172,0,01938,David Peoples,22250
173,0,02322,Richard Zokol,22060
174,0,06214,Guy Boros,21344
175,0,01068,Andy Bean,21207
176,0,20583,David Carter,19050
176,0,20925,Mitsutaka Kusakabe,19050
178,0,01388,Robert Gamez,18889
179,0,02099,Scott Simpson,18650
180,0,01592,Tony Johnstone,18575
181,0,02313,Bruce Zabriski,18500
182,0,01378,David Frost,17735
183,0,10457,Frank Nobilo,17350
184,0,10195,Tim Conley,17172
185,0,02300,Ian Woosnam,17100
186,0,01444,Ken Green,16858
187,0,01984,Sam Randolph,16792
188,0,02159,Curtis Strange,16380
189,0,01361,Dan Forsman,16082
190,0,02279,Mark Wiebe,15514
191,0,21631,Iain Steel,14815
192,0,02241,Bobby Wadkins,13975
193,0,12755,Vance Veazey,13937
194,0,01385,Jim Gallagher Jr.,12510
195,0,01960,Don Pooley,11736
196,0,12823,Carlos Franco,11250
197,0,01072,Chip Beck,10866
198,0,01014,Fulton Allem,10311
199,0,01133,Billy Ray Brown,10173
200,0,12740,Paul Devenport,9334
201,0,01593,Philip Jonas,9075
202,0,01469,Dan Halldorson,8620
203,0,02190,Doug Tewell,8379
204,0,08635,Colin Montgomerie,7990
205,0,08075,Jerry Kelly,7978
206,0,20154,Guy Hill,7932
207,0,08337,Mike Heinen,7757
207,0,01514,Eduardo Herrera,7757
209,0,10207,Jimmy Johnston,7488
210,0,01604,Steve Jurgensen,7200
211,0,23353,J.J. Henry,6871
212,0,01326,Nick Faldo,6550
213,0,07003,David Berganio Jr.,6487
214,0,01958,Dan Pohl,6367
215,0,01864,Larry Nelson,6090
216,0,19970,Robert Karlsson,5750
217,0,20382,Stephen Leaney,5650
218,0,02224,Greg Twiggs,5550
219,0,20083,John Johnson,5350
220,0,20631,David McKenzie,5210
221,0,01886,Peter O'Malley,5088
222,0,01201,Lennie Clements,4775
222,0,07235,John Morse,4775
224,0,01249,John Daly,4566
225,0,01305,Danny Edwards,4422
226,0,10565,Ian Leggatt,4420
226,0,01812,Danny Mijovic,4420
228,0,20051,Joe Acosta Jr.,4361
229,0,12510,Chad Campbell,4332
230,0,01633,Tom Kite,4000
231,0,01006,John Adams,3980
231,0,02201,Jim Thorpe,3980
233,0,01489,Steve Hart,3971
233,0,02242,Lanny Wadkins,3971
235,0,23477,Scott Hebert,3960
235,0,06731,Jeff Roth,3960
237,0,06791,Mark Wurtz,3899
238,0,22603,Jay Hobby,3800
239,0,19883,Joe Daley,3654
240,0,01200,Keith Clearwater,3640
241,0,10213,Dicky Pride,3636
242,0,02230,Stan Utley,3610
243,0,01755,Dick Mast,3435
243,0,22925,Shannon Sykora,3435
245,0,22752,Greg Gregory,3400
246,0,01949,Mark Pfeil,3285
247,0,23125,Brad Elder,3165
248,0,02033,Dave Rummells,3060
249,0,01206,Bobby Cole,2970
