RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,30944,Jason Kokrak,65.26,308,201
2,0,24138,Ian Poulter,64.68,218,141
3,0,35449,Adam Long,64.63,311,201
4,0,48081,Xander Schauffele,64.26,249,160
5,0,48119,Ben Taylor,64.12,131,84
6,0,34563,Chesson Hadley,64.08,245,157
7,0,49771,J.T. Poston,64.06,320,205
8,0,21961,Charles Howell III,63.68,201,128
9,0,26329,Louis Oosthuizen,63.52,244,155
10,0,46435,Austin Cook,63.41,246,156
11,0,47959,Bryson DeChambeau,62.83,269,169
12,0,35617,Martin Trainer,62.76,196,123
13,0,24781,Hunter Mahan,62.50,184,115
14,0,34264,Hudson Swafford,62.12,264,164
15,0,47504,Sam Burns,62.05,303,188
16,0,26758,David Hearn,61.86,194,120
17,0,39546,Keith Mitchell,61.82,330,204
18,0,35891,Cameron Smith,61.81,288,178
19,0,25632,Jimmy Walker,61.72,290,179
20,0,35506,Mackenzie Hughes,61.56,307,189
20,0,47347,Adam Schenk,61.56,333,205
22,0,35461,Beau Hossler,61.40,285,175
23,0,24024,Zach Johnson,61.39,316,194
23,0,23320,Ryan Palmer,61.39,303,186
25,0,26499,Rafa Cabrera Bello,61.33,256,157
26,0,28252,Seamus Power,61.31,168,103
27,0,48822,Sebastián Muñoz,61.19,420,257
28,0,32618,Rhein Gibson,61.11,126,77
29,0,39971,Sungjae Im,61.10,437,267
30,0,35450,Patrick Cantlay,61.07,280,171
30,0,29221,Webb Simpson,61.07,244,149
32,0,34046,Jordan Spieth,61.02,313,191
33,0,40098,Matt Fitzpatrick,60.98,246,150
34,0,27644,Brian Harman,60.90,376,229
35,0,32662,Michael Gligic,60.87,276,168
36,0,26851,Marc Leishman,60.84,263,160
36,0,24502,Adam Scott,60.84,263,160
36,0,33419,Cameron Tringale,60.84,309,188
39,0,34099,Harris English,60.77,311,189
40,0,27349,Alex Noren,60.66,305,185
41,0,56278,Matthew Wolff,60.43,230,139
42,0,29478,Kevin Kisner,60.30,267,161
43,0,34363,Tyrrell Hatton,60.19,211,127
44,0,30927,Brendon Todd,60.00,300,180
45,0,32757,Patton Kizzire,59.94,347,208
46,0,36689,Brooks Koepka,59.82,219,131
47,0,34098,Russell Henley,59.81,316,189
48,0,29420,Billy Horschel,59.77,261,156
49,0,34360,Patrick Reed,59.70,263,157
50,0,22371,Aaron Baddeley,59.62,156,93
51,0,19846,Brian Gay,59.58,240,143
52,0,32816,Satoshi Kodaira,59.57,277,165
53,0,45157,Cam Davis,59.54,388,231
54,0,32640,Troy Merritt,59.50,321,191
55,0,47993,Denny McCarthy,59.43,350,208
56,0,33597,Harry Higgs,59.42,345,205
57,0,24924,Bill Haas,59.38,128,76
58,0,20396,Lee Westwood,59.35,214,127
59,0,33448,Justin Thomas,59.34,305,181
60,0,45526,Abraham Ancer,59.09,352,208
61,0,45486,Joaquin Niemann,59.08,413,244
62,0,30926,Chris Kirk,59.02,327,193
63,0,25804,Bubba Watson,58.98,256,151
64,0,51894,Vince Whaley,58.96,251,148
65,0,34431,Robert Streb,58.90,292,172
66,0,32791,K.H. Lee,58.79,398,234
67,0,33490,Bo Hoag,58.72,281,165
68,0,35310,Lanto Griffin,58.65,341,200
69,0,29725,Tony Finau,58.60,285,167
70,0,30692,Scott Stallings,58.52,311,182
71,0,12716,Charley Hoffman,58.49,318,186
72,0,34256,Andrew Putnam,58.48,330,193
73,0,25493,Nick Taylor,58.31,343,200
74,0,01810,Phil Mickelson,58.27,278,162
75,0,46970,Jon Rahm,58.13,246,143
76,0,49964,Aaron Wise,58.12,308,179
77,0,23108,Matt Kuchar,58.11,265,154
78,0,34314,Sebastian Cappelen,58.08,167,97
79,0,30925,Dustin Johnson,57.95,264,153
80,0,25364,Paul Casey,57.74,239,138
80,0,32102,Rickie Fowler,57.74,265,153
80,0,23623,Bo Van Pelt,57.74,239,138
83,0,27649,Brandt Snedeker,57.56,311,179
84,0,29535,Brice Garnett,57.55,278,160
85,0,46402,Talor Gooch,57.53,332,191
86,0,33399,Adam Hadwin,57.48,341,196
87,0,39975,Michael Kim,57.44,242,139
88,0,39953,Chase Seiffert,57.41,263,151
89,0,46717,Viktor Hovland,57.38,305,175
89,0,27974,Sung Kang,57.38,305,175
91,0,34466,Peter Malnati,57.34,293,168
92,0,27064,Jhonattan Vegas,57.30,274,157
93,0,31557,Jim Herman,57.20,243,139
94,0,40026,Daniel Berger,57.19,299,171
95,0,37455,Si Woo Kim,57.18,383,219
96,0,20229,Stewart Cink,57.10,331,189
96,0,25900,Lucas Glover,57.10,359,205
98,0,25396,Kevin Na,56.97,323,184
99,0,32333,Kevin Tway,56.94,209,119
100,0,23621,Rory Sabbatini,56.83,278,158
101,0,23325,Vaughn Taylor,56.73,245,139
102,0,37275,Sam Ryder,56.57,251,142
103,0,39997,Corey Conners,56.50,354,200
104,0,35658,Kris Ventura,56.48,193,109
105,0,49766,Hank Lebioda,56.41,234,132
106,0,33486,Roger Sloan,56.37,259,146
107,0,22405,Justin Rose,56.35,181,102
108,0,52372,Cameron Champ,56.32,261,147
109,0,31560,Brian Stuard,56.30,341,192
110,0,50525,Collin Morikawa,56.23,313,176
111,0,46046,Scottie Scheffler,56.21,338,190
112,0,26300,Matt Jones,56.12,335,188
112,0,28237,Rory McIlroy,56.12,278,156
114,0,27554,Scott Harrington,56.03,282,158
115,0,31646,Emiliano Grillo,55.93,270,151
116,0,33204,Shane Lowry,55.88,272,152
117,0,49298,Kramer Hickok,55.79,242,135
118,0,48887,Matt Wallace,55.74,183,102
119,0,29908,C.T. Pan,55.71,280,156
120,0,27942,Rob Oppenheim,55.65,230,128
121,0,46442,Maverick McNealy,55.56,288,160
122,0,27330,Josh Teater,55.48,146,81
123,0,47128,Richy Werenski,55.46,348,193
124,0,23983,Luke Donald,55.43,184,102
125,0,29479,Scott Brown,55.38,260,144
126,0,33667,Carlos Ortiz,55.28,322,178
127,0,25686,Jason Dufner,55.07,345,190
128,0,24361,Pat Perez,55.05,327,180
129,0,28089,Jason Day,55.00,240,132
130,0,29974,Branden Grace,54.98,251,138
131,0,28775,Nate Lashley,54.90,255,140
132,0,28679,Fabián Gómez,54.86,144,79
133,0,21209,Sergio Garcia,54.76,294,161
134,0,51766,Wyndham Clark,54.74,274,150
135,0,40006,Erik van Rooyen,54.69,256,140
136,0,19803,Ryan Armour,54.66,247,135
136,0,39977,Max Homa,54.66,311,170
138,0,49960,Sepp Straka,54.52,354,193
139,0,35104,Tom Lewis,54.49,301,164
140,0,35532,Tom Hoge,54.40,375,204
140,0,27141,J.B. Holmes,54.40,182,99
142,0,47483,Will Zalatoris,54.28,304,165
