RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,26329,Louis Oosthuizen,7.2
2,0,35450,Patrick Cantlay,6.8
2,0,34099,Harris English,6.8
4,0,40026,Daniel Berger,6.7
4,0,39997,Corey Conners,6.7
4,0,12716,Charley Hoffman,6.7
4,0,22405,Justin Rose,6.7
8,0,28237,Rory McIlroy,6.6
9,0,45526,Abraham Ancer,6.5
9,0,47959,Bryson DeChambeau,6.5
9,0,39971,Sungjae Im,6.5
9,0,30925,Dustin Johnson,6.5
9,0,24024,Zach Johnson,6.5
9,0,30944,Jason Kokrak,6.5
9,0,29221,Webb Simpson,6.5
16,0,34360,Patrick Reed,6.4
16,0,48081,Xander Schauffele,6.4
16,0,24502,Adam Scott,6.4
19,0,46717,Viktor Hovland,6.3
20,0,45486,Joaquin Niemann,6.2
21,0,32757,Patton Kizzire,6.1
21,0,33204,Shane Lowry,6.1
21,0,34046,Jordan Spieth,6.1
21,0,33448,Justin Thomas,6.1
21,0,30927,Brendon Todd,6.1
21,0,40006,Erik van Rooyen,6.1
27,0,47504,Sam Burns,6.0
27,0,35891,Cameron Smith,6.0
27,0,29518,Brendan Steele,6.0
27,0,33419,Cameron Tringale,6.0
27,0,49964,Aaron Wise,6.0
32,0,29725,Tony Finau,5.9
32,0,40098,Matt Fitzpatrick,5.9
32,0,34098,Russell Henley,5.9
35,0,45157,Cam Davis,5.8
35,0,29420,Billy Horschel,5.8
35,0,29478,Kevin Kisner,5.8
35,0,36689,Brooks Koepka,5.8
35,0,46970,Jon Rahm,5.8
35,0,46046,Scottie Scheffler,5.8
41,0,20229,Stewart Cink,5.7
41,0,25396,Kevin Na,5.7
41,0,32150,Michael Thompson,5.7
44,0,30911,Tommy Fleetwood,5.6
44,0,27644,Brian Harman,5.6
44,0,26300,Matt Jones,5.6
44,0,49771,J.T. Poston,5.6
44,0,24138,Ian Poulter,5.6
49,0,35310,Lanto Griffin,5.5
49,0,36801,Mark Hubbard,5.5
49,0,35506,Mackenzie Hughes,5.5
49,0,49766,Hank Lebioda,5.5
49,0,24361,Pat Perez,5.5
54,0,31646,Emiliano Grillo,5.4
54,0,48822,Sebastián Muñoz,5.4
54,0,33667,Carlos Ortiz,5.4
54,0,23320,Ryan Palmer,5.4
54,0,25493,Nick Taylor,5.4
54,0,48887,Matt Wallace,5.4
60,0,19803,Ryan Armour,5.3
60,0,25364,Paul Casey,5.3
60,0,46402,Talor Gooch,5.3
60,0,37189,Harold Varner III,5.3
60,0,47483,Will Zalatoris,5.3
65,0,29535,Brice Garnett,5.2
65,0,25900,Lucas Glover,5.2
65,0,33399,Adam Hadwin,5.2
65,0,32839,Hideki Matsuyama,5.2
65,0,50525,Collin Morikawa,5.2
65,0,27349,Alex Noren,5.2
65,0,31560,Brian Stuard,5.2
65,0,32139,Danny Willett,5.2
73,0,52375,Doug Ghim,5.1
73,0,34363,Tyrrell Hatton,5.1
73,0,32816,Satoshi Kodaira,5.1
73,0,46442,Maverick McNealy,5.1
73,0,36699,Patrick Rodgers,5.1
73,0,27649,Brandt Snedeker,5.1
73,0,27064,Jhonattan Vegas,5.1
73,0,20396,Lee Westwood,5.1
73,0,56278,Matthew Wolff,5.1
82,0,26499,Rafa Cabrera Bello,5.0
82,0,33597,Harry Higgs,5.0
82,0,39977,Max Homa,5.0
82,0,26851,Marc Leishman,5.0
82,0,27942,Rob Oppenheim,5.0
82,0,27214,Kevin Streelman,5.0
88,0,28089,Jason Day,4.9
88,0,32618,Rhein Gibson,4.9
