RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,39971,Sungjae Im,-174,4.57,2020
2,0,46046,Scottie Scheffler,-152,4.55,1690
3,0,34099,Harris English,-150,4.49,1460
4,0,45486,Joaquin Niemann,-147,4.54,1590
4,0,46970,Jon Rahm,-147,4.46,1350
6,0,32839,Hideki Matsuyama,-146,4.54,1600
7,0,27644,Brian Harman,-145,4.54,1560
7,0,32757,Patton Kizzire,-145,4.57,1690
7,0,35891,Cameron Smith,-145,4.45,1330
10,0,47959,Bryson DeChambeau,-143,4.45,1310
11,0,36699,Patrick Rodgers,-140,4.60,1730
12,0,39997,Corey Conners,-139,4.60,1750
12,0,33667,Carlos Ortiz,-139,4.55,1540
14,0,48081,Xander Schauffele,-138,4.46,1280
15,0,27129,Luke List,-135,4.55,1500
15,0,48822,Sebastián Muñoz,-135,4.61,1720
15,0,34046,Jordan Spieth,-135,4.55,1510
18,0,39977,Max Homa,-134,4.54,1450
18,0,47483,Will Zalatoris,-134,4.53,1430
20,0,47504,Sam Burns,-132,4.53,1390
20,0,30944,Jason Kokrak,-132,4.55,1460
20,0,47347,Adam Schenk,-132,4.61,1690
23,0,37455,Si Woo Kim,-131,4.59,1600
24,0,46717,Viktor Hovland,-130,4.54,1415
25,0,33419,Cameron Tringale,-129,4.58,1530
26,0,45526,Abraham Ancer,-127,4.60,1600
26,0,46402,Talor Gooch,-127,4.58,1510
28,0,12716,Charley Hoffman,-126,4.62,1660
29,0,32791,K.H. Lee,-125,4.64,1740
30,0,33141,Keegan Bradley,-124,4.57,1430
30,0,35450,Patrick Cantlay,-124,4.52,1300
30,0,29725,Tony Finau,-124,4.58,1480
30,0,49960,Sepp Straka,-124,4.59,1520
34,0,40026,Daniel Berger,-123,4.54,1350
34,0,26300,Matt Jones,-123,4.62,1600
34,0,33448,Justin Thomas,-123,4.56,1390
37,0,23320,Ryan Palmer,-122,4.52,1280
38,0,24361,Pat Perez,-121,4.62,1600
39,0,51894,Vince Whaley,-120,4.57,1380
40,0,45157,Cam Davis,-119,4.62,1550
40,0,35532,Tom Hoge,-119,4.64,1650
42,0,35310,Lanto Griffin,-118,4.61,1520
43,0,26331,Charl Schwartzel,-117,4.62,1530
44,0,27064,Jhonattan Vegas,-116,4.60,1460
45,0,33490,Bo Hoag,-115,4.61,1485
45,0,35506,Mackenzie Hughes,-115,4.61,1460
45,0,50525,Collin Morikawa,-115,4.55,1280
45,0,36871,Matthew NeSmith,-115,4.60,1440
45,0,29221,Webb Simpson,-115,4.51,1180
50,0,29420,Billy Horschel,-114,4.60,1410
51,0,31646,Emiliano Grillo,-113,4.64,1590
51,0,27649,Brandt Snedeker,-113,4.59,1380
51,0,31560,Brian Stuard,-113,4.66,1680
54,0,25396,Kevin Na,-112,4.60,1400
54,0,26329,Louis Oosthuizen,-112,4.54,1230
56,0,21209,Sergio Garcia,-111,4.52,1160
56,0,27349,Alex Noren,-111,4.61,1430
56,0,34360,Patrick Reed,-111,4.58,1320
56,0,27214,Kevin Streelman,-111,4.64,1540
60,0,35461,Beau Hossler,-110,4.63,1480
60,0,36801,Mark Hubbard,-110,4.65,1550
62,0,20229,Stewart Cink,-109,4.61,1400
62,0,29535,Brice Garnett,-109,4.63,1460
62,0,34264,Hudson Swafford,-109,4.60,1360
65,0,33486,Roger Sloan,-108,4.61,1370
66,0,34256,Andrew Putnam,-107,4.63,1450
66,0,49964,Aaron Wise,-107,4.59,1310
68,0,25364,Paul Casey,-106,4.57,1240
68,0,49766,Hank Lebioda,-106,4.56,1210
68,0,47993,Denny McCarthy,-106,4.66,1560
71,0,33597,Harry Higgs,-105,4.61,1340
71,0,28237,Rory McIlroy,-105,4.58,1250
73,0,26851,Marc Leishman,-104,4.60,1310
74,0,30925,Dustin Johnson,-103,4.54,1120
74,0,49771,J.T. Poston,-103,4.63,1390
74,0,30927,Brendon Todd,-103,4.63,1380
77,0,34255,Joseph Bramlett,-102,4.63,1360
77,0,31420,Anirban Lahiri,-102,4.55,1140
77,0,27936,Martin Laird,-102,4.64,1430
77,0,25493,Nick Taylor,-102,4.67,1540
81,0,36689,Brooks Koepka,-101,4.52,1060
81,0,47128,Richy Werenski,-101,4.65,1450
83,0,25900,Lucas Glover,-100,4.68,1560
83,0,56762,Will Gordon,-100,4.66,1470
83,0,37275,Sam Ryder,-100,4.65,1410
86,0,52375,Doug Ghim,-99,4.65,1430
87,0,45609,Tyler Duncan,-98,4.68,1540
87,0,27942,Rob Oppenheim,-98,4.61,1250
87,0,22056,Cameron Percy,-98,4.63,1330
90,0,32662,Michael Gligic,-96,4.64,1350
90,0,21961,Charles Howell III,-96,4.59,1180
90,0,33122,Russell Knox,-96,4.69,1540
90,0,39546,Keith Mitchell,-96,4.64,1320
94,0,29974,Branden Grace,-95,4.65,1360
94,0,25804,Bubba Watson,-95,4.60,1180
96,0,29479,Scott Brown,-94,4.65,1360
96,0,34098,Russell Henley,-94,4.64,1300
98,0,52372,Cameron Champ,-93,4.66,1350
99,0,46442,Maverick McNealy,-92,4.64,1280
100,0,51766,Wyndham Clark,-91,4.64,1270
100,0,40098,Matt Fitzpatrick,-91,4.60,1140
100,0,35104,Tom Lewis,-91,4.66,1330
100,0,37189,Harold Varner III,-91,4.68,1420
104,0,30163,Henrik Norlander,-90,4.68,1410
104,0,23325,Vaughn Taylor,-90,4.66,1315
106,0,32640,Troy Merritt,-89,4.72,1570
106,0,25818,Scott Piercy,-89,4.64,1240
108,0,33948,Byeong Hun An,-88,4.69,1420
108,0,39324,J.J. Spaun,-88,4.64,1220
108,0,30692,Scott Stallings,-88,4.65,1240
111,0,34466,Peter Malnati,-87,4.66,1280
112,0,34431,Robert Streb,-86,4.66,1280
112,0,40006,Erik van Rooyen,-86,4.63,1150
112,0,35658,Kris Ventura,-86,4.65,1220
115,0,35449,Adam Long,-85,4.69,1380
115,0,40042,Tyler McCumber,-85,4.62,1110
115,0,32333,Kevin Tway,-85,4.58,1000
118,0,39953,Chase Seiffert,-84,4.68,1300
119,0,19803,Ryan Armour,-83,4.67,1270
119,0,23788,D.J. Trahan,-83,4.63,1120
121,0,28420,Ryan Brehm,-82,4.59,1000
121,0,28089,Jason Day,-82,4.64,1130
121,0,33399,Adam Hadwin,-82,4.71,1430
121,0,33204,Shane Lowry,-82,4.67,1230
125,0,24024,Zach Johnson,-81,4.69,1290
125,0,28775,Nate Lashley,-81,4.66,1190
125,0,27770,Camilo Villegas,-81,4.67,1240
128,0,27556,Ted Potter Jr.,-80,4.65,1140
128,0,46441,Robby Shelton,-80,4.69,1290
128,0,23623,Bo Van Pelt,-80,4.67,1210
131,0,28252,Seamus Power,-79,4.59,960
131,0,24502,Adam Scott,-79,4.64,1090
133,0,31323,Gary Woodland,-78,4.67,1190
134,0,34076,Joel Dahmen,-77,4.73,1410
134,0,32102,Rickie Fowler,-77,4.71,1340
134,0,29908,C.T. Pan,-77,4.70,1270
134,0,24138,Ian Poulter,-77,4.66,1120
134,0,32150,Michael Thompson,-77,4.68,1210
139,0,25686,Jason Dufner,-76,4.73,1420
139,0,19846,Brian Gay,-76,4.66,1120
139,0,32448,James Hahn,-76,4.67,1160
142,0,46550,Brandon Hagy,-75,4.70,1250
142,0,27554,Scott Harrington,-75,4.72,1330
142,0,29478,Kevin Kisner,-75,4.70,1240
145,0,33120,Mark Anderson,-74,4.63,990
145,0,31557,Jim Herman,-74,4.65,1070
145,0,30926,Chris Kirk,-74,4.73,1390
145,0,23621,Rory Sabbatini,-74,4.69,1185
145,0,30110,Kyle Stanley,-74,4.75,1490
150,0,29518,Brendan Steele,-73,4.72,1290
150,0,56278,Matthew Wolff,-73,4.59,890
152,0,49298,Kramer Hickok,-72,4.69,1145
153,0,27330,Josh Teater,-71,4.58,850
154,0,29970,Dylan Frittelli,-70,4.71,1200
154,0,33413,Ben Martin,-70,4.61,890
154,0,26476,Chez Reavie,-70,4.73,1320
157,0,29268,Bronson Burgoon,-69,4.71,1200
157,0,32070,Rafael Campos,-69,4.66,1010
157,0,32254,Xinjun Zhang,-69,4.70,1150
160,0,48887,Matt Wallace,-68,4.59,835
161,0,39975,Michael Kim,-67,4.71,1145
161,0,24140,Sean O'Hair,-67,4.61,850
161,0,22405,Justin Rose,-67,4.61,860
164,0,22371,Aaron Baddeley,-65,4.65,920
164,0,34563,Chesson Hadley,-65,4.72,1160
164,0,32139,Danny Willett,-65,4.61,825
167,0,48119,Ben Taylor,-64,4.63,860
168,0,26499,Rafa Cabrera Bello,-63,4.74,1200
168,0,30911,Tommy Fleetwood,-63,4.68,980
168,0,23108,Matt Kuchar,-63,4.71,1070
168,0,01810,Phil Mickelson,-63,4.75,1260
168,0,53165,Doc Redman,-63,4.75,1280
173,0,34174,John Huh,-62,4.67,940
173,0,32816,Satoshi Kodaira,-62,4.75,1250
173,0,20396,Lee Westwood,-62,4.69,1000
176,0,34314,Sebastian Cappelen,-61,4.68,940
176,0,24924,Bill Haas,-61,4.60,770
176,0,34363,Tyrrell Hatton,-61,4.68,950
179,0,46435,Austin Cook,-60,4.74,1170
180,0,35230,Nelson Ledesma,-57,4.66,840
181,0,27974,Sung Kang,-55,4.80,1400
181,0,25632,Jimmy Walker,-55,4.78,1260
183,0,26758,David Hearn,-53,4.76,1100
183,0,27141,J.B. Holmes,-53,4.67,805
185,0,33410,Andrew Landry,-52,4.76,1090
185,0,29926,Danny Lee,-52,4.74,1005
187,0,35617,Martin Trainer,-50,4.74,980
188,0,24357,K.J. Choi,-49,4.72,880
188,0,23983,Luke Donald,-49,4.73,920
190,0,32618,Rhein Gibson,-47,4.76,980
191,0,28679,Fabián Gómez,-45,4.76,935
192,0,48045,Michael Gellerman,-44,4.73,815
193,0,34213,Grayson Murray,-43,4.75,865
194,0,24781,Hunter Mahan,-35,4.81,945
194,0,27095,Nick Watney,-35,4.81,920
196,0,33404,Chris Baker,-33,4.81,890
