RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,29518,Brendan Steele,-.393
2,0,22371,Aaron Baddeley,-.390
3,0,07867,Woody Austin,-.362
4,0,12716,Charley Hoffman,-.348
5,0,20593,Greg Chalmers,-.342
6,0,08537,J.P. Hayes,-.316
7,0,27095,Nick Watney,-.310
8,0,27770,Camilo Villegas,-.300
9,0,27933,John Merrick,-.295
10,0,01706,Davis Love III,-.294
11,0,21753,Brian Davis,-.286
11,0,30926,Chris Kirk,-.286
11,0,23621,Rory Sabbatini,-.286
14,0,33413,Ben Martin,-.283
15,0,31323,Gary Woodland,-.279
16,0,32102,Rickie Fowler,-.278
16,0,25818,Scott Piercy,-.278
18,0,01810,Phil Mickelson,-.273
19,0,12602,Dean Wilson,-.269
20,0,25572,Graeme McDowell,-.265
21,0,28089,Jason Day,-.263
22,0,28620,Aron Price,-.262
23,0,22405,Justin Rose,-.261
24,0,06004,Stephen Ames,-.259
25,0,24604,Hunter Haas,-.254
26,0,23108,Matt Kuchar,-.247
27,0,19846,Brian Gay,-.246
28,0,20229,Stewart Cink,-.241
29,0,06527,Steve Stricker,-.233
30,0,23983,Luke Donald,-.229
31,0,27649,Brandt Snedeker,-.222
32,0,29221,Webb Simpson,-.219
32,0,02206,David Toms,-.219
34,0,24507,Jason Bohn,-.218
35,0,27120,Troy Matteson,-.217
36,0,29718,Anthony Kim,-.216
37,0,27214,Kevin Streelman,-.215
38,0,28486,Michael Putnam,-.211
39,0,28087,Kris Blanks,-.210
39,0,23800,Bryce Molder,-.210
41,0,20498,Briny Baird,-.208
41,0,22293,Heath Slocum,-.208
43,0,21878,Mark Wilson,-.203
44,0,23541,Ben Crane,-.200
45,0,21350,Ryuji Imada,-.190
46,0,12510,Chad Campbell,-.188
47,0,30925,Dustin Johnson,-.186
47,0,28158,Steve Marino,-.186
49,0,24502,Adam Scott,-.182
50,0,30692,Scott Stallings,-.181
51,0,24357,K.J. Choi,-.180
51,0,21961,Charles Howell III,-.180
53,0,30110,Kyle Stanley,-.179
54,0,33911,Nate Smith,-.178
55,0,25274,Steven Bowditch,-.175
56,0,25562,Andres Romero,-.173
57,0,06515,Shaun Micheel,-.171
58,0,27466,Spencer Levin,-.170
59,0,22621,Ben Curtis,-.164
60,0,26287,Roland Thatcher,-.163
61,0,26668,Marc Turnesa,-.162
62,0,06251,Chris DiMarco,-.158
62,0,24781,Hunter Mahan,-.158
64,0,20572,Rod Pampling,-.156
65,0,29910,Blake Adams,-.155
66,0,23718,Nathan Green,-.152
67,0,24924,Bill Haas,-.148
68,0,31202,William McGirt,-.147
69,0,08375,Paul Stankowski,-.146
70,0,10733,Kent Jones,-.145
70,0,32150,Michael Thompson,-.145
72,0,28679,Fabián Gómez,-.143
73,0,10505,Shane Bertsch,-.141
73,0,26758,David Hearn,-.141
73,0,22348,Nick O'Hern,-.141
73,0,20160,Charlie Wi,-.141
77,0,34255,Joseph Bramlett,-.140
78,0,24925,Jonathan Byrd,-.138
79,0,22913,John Rollins,-.136
80,0,21407,Arjun Atwal,-.134
80,0,27963,Chris Stroud,-.134
82,0,24358,Robert Garrigus,-.133
83,0,25686,Jason Dufner,-.132
84,0,10885,Robert Allenby,-.130
84,0,08075,Jerry Kelly,-.130
86,0,23638,Brendon de Jonge,-.129
87,0,23325,Vaughn Taylor,-.128
88,0,20127,Chris Riley,-.127
89,0,26851,Marc Leishman,-.125
90,0,20472,Alex Cejka,-.119
90,0,06643,Paul Goydos,-.119
90,0,27141,J.B. Holmes,-.119
90,0,01577,Lee Janzen,-.119
94,0,01948,Tim Petrovic,-.118
95,0,01766,Billy Mayfair,-.115
95,0,26951,Johnson Wagner,-.115
97,0,24361,Pat Perez,-.111
97,0,30946,Alex Prugh,-.111
99,0,24024,Zach Johnson,-.108
100,0,29720,Andres Gonzales,-.106
101,0,25804,Bubba Watson,-.105
102,0,09011,David Duval,-.100
103,0,23409,James Driscoll,-.098
103,0,32876,Martin Piller,-.098
105,0,25632,Jimmy Walker,-.096
106,0,24290,D.J. Brigman,-.094
106,0,26881,Jarrod Lyle,-.094
108,0,06621,Joe Durant,-.092
109,0,10860,Justin Leonard,-.091
110,0,23614,Rich Beem,-.089
111,0,23497,Tag Ridings,-.088
112,0,31557,Jim Herman,-.085
112,0,12782,Tim Herron,-.085
112,0,26420,Richard Johnson,-.085
115,0,11123,Chris Couch,-.082
115,0,06567,Vijay Singh,-.082
115,0,27330,Josh Teater,-.082
118,0,12652,Cameron Beckman,-.081
118,0,32698,Bobby Gates,-.081
120,0,26289,Boo Weekley,-.079
120,0,20436,Garrett Willis,-.079
122,0,23788,D.J. Trahan,-.078
123,0,27974,Sung Kang,-.075
124,0,23548,Bill Lunde,-.072
124,0,25345,Carl Pettersson,-.072
126,0,20766,Padraig Harrington,-.065
126,0,01797,Rocco Mediate,-.065
128,0,25444,Justin Hicks,-.063
128,0,26300,Matt Jones,-.063
128,0,20645,John Senden,-.063
131,0,06573,Brandt Jobe,-.061
132,0,35087,Bio Kim,-.060
133,0,26476,Chez Reavie,-.056
134,0,06522,Ernie Els,-.053
135,0,07457,Steve Flesch,-.049
135,0,25457,Alexandre Rocha,-.049
137,0,08725,Tom Gillis,-.044
138,0,20848,Ángel Cabrera,-.040
139,0,28475,Jeff Overton,-.037
140,0,27936,Martin Laird,-.036
