RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,21528,Henrik Stenson,28,2014210
2,0,21209,Sergio Garcia,24,2014300
3,0,34431,Robert Streb,14,2015280
4,0,34099,Harris English,13,2015310
5,0,25364,Paul Casey,12,2015300
6,0,23108,Matt Kuchar,11,2015310
6,0,28237,Rory McIlroy,11,2015190
8,0,01810,Phil Mickelson,10,2015290
9,0,28089,Jason Day,9,2015340
9,0,23983,Luke Donald,9,2015330
9,0,25686,Jason Dufner,9,2015300
12,0,10809,Jim Furyk,8,2015320
12,0,24924,Bill Haas,8,2015410
12,0,30925,Dustin Johnson,8,2015340
12,0,25198,Francesco Molinari,8,2015230
12,0,34360,Patrick Reed,8,2015360
12,0,33448,Justin Thomas,8,2015360
18,0,27141,J.B. Holmes,7,2015400
18,0,21961,Charles Howell III,7,2015370
18,0,29926,Danny Lee,7,2015410
18,0,29221,Webb Simpson,7,2015390
18,0,23325,Vaughn Taylor,7,2015330
18,0,25804,Bubba Watson,7,2015400
24,0,28259,Sangmoon Bae,6,2015430
24,0,25191,Gonzalo Fernandez-Castaño,6,2015360
24,0,32640,Troy Merritt,6,2015410
24,0,29289,S.Y. Noh,6,2015330
24,0,26329,Louis Oosthuizen,6,2015360
24,0,30110,Kyle Stanley,6,2015330
24,0,02190,Doug Tewell,6,1999230
31,0,24461,Thomas Aiken,5,2014410
31,0,32200,Roberto Castro,5,2015370
31,0,32366,Kevin Chappell,5,2015410
31,0,46435,Austin Cook,5,2015330
31,0,35532,Tom Hoge,5,2015380
31,0,01682,Wayne Levi,5,2001300
31,0,36326,David Lipsky,5,2015040
31,0,25562,Andres Romero,5,2015360
31,0,25841,Marc Warren,5,2015270
31,0,20396,Lee Westwood,5,2015340
41,0,24925,Jonathan Byrd,4,2015380
41,0,20593,Greg Chalmers,4,2015370
41,0,24357,K.J. Choi,4,2015400
41,0,20157,Retief Goosen,4,2015390
41,0,29974,Branden Grace,4,2015390
41,0,12716,Charley Hoffman,4,2015460
41,0,33461,Morgan Hoffmann,4,2015440
41,0,24024,Zach Johnson,4,2015460
41,0,26300,Matt Jones,4,2015440
41,0,27408,Martin Kaymer,4,2015390
41,0,29478,Kevin Kisner,4,2015460
41,0,33413,Ben Martin,4,2015450
41,0,32839,Hideki Matsuyama,4,2015460
41,0,25396,Kevin Na,4,2015460
41,0,24140,Sean O'Hair,4,2015440
41,0,33968,Thorbjørn Olesen,4,2014400
41,0,22400,Hennie Otto,4,2010350
41,0,06567,Vijay Singh,4,2015410
41,0,35891,Cameron Smith,4,2015340
41,0,27214,Kevin Streelman,4,2015420
41,0,25834,Daniel Summerhays,4,2015450
62,0,40026,Daniel Berger,3,2015470
62,0,40058,Zac Blair,3,2015460
62,0,26525,Grégory Bourdy,3,2013310
62,0,06522,Ernie Els,3,2015410
62,0,20721,Darren Fichardt,3,2014040
62,0,32102,Rickie Fowler,3,2015470
62,0,24083,Marcus Fraser,3,2013350
62,0,28679,Fabián Gómez,3,2015460
62,0,31646,Emiliano Grillo,3,2015380
62,0,27644,Brian Harman,3,2015460
62,0,29930,Mike Hendry,3,2013110
62,0,35461,Beau Hossler,3,2012260
62,0,33122,Russell Knox,3,2015460
62,0,22806,Doug LaBelle II,3,2014420
62,0,31420,Anirban Lahiri,3,2015390
62,0,10860,Justin Leonard,3,2015400
62,0,27466,Spencer Levin,3,2015450
62,0,29256,James Morrison,3,2012320
62,0,27118,Toshinori Muto,3,2012320
62,0,23320,Ryan Palmer,3,2015460
62,0,24361,Pat Perez,3,2015460
62,0,35732,Wes Roach,3,2014420
62,0,25457,Alexandre Rocha,3,2013100
62,0,36699,Patrick Rodgers,3,2015410
62,0,23621,Rory Sabbatini,3,2015460
62,0,02084,Bob Shearer,3,1984320
62,0,27649,Brandt Snedeker,3,2015470
62,0,33418,Shawn Stefani,3,2015460
62,0,20580,Andre Stolz,3,2011300
62,0,06527,Steve Stricker,3,2015370
62,0,30927,Brendon Todd,3,2015460
62,0,33419,Cameron Tringale,3,2015460
62,0,27770,Camilo Villegas,3,2015450
62,0,32139,Danny Willett,3,2015390
62,0,24663,Y.E. Yang,3,2015170
62,0,29939,Fabrizio Zanotti,3,2014430
98,0,23783,Felipe Aguilar,2,2009110
98,0,28697,Gaganjeet Bhullar,2,2014030
98,0,10944,Thomas Bjørn,2,2015430
98,0,25274,Steven Bowditch,2,2015480
98,0,33141,Keegan Bradley,2,2015470
98,0,32262,Mark Brown,2,2013310
98,0,23699,Danny Chia,2,2010310
98,0,28937,George Coetzee,2,2015440
98,0,47906,Austin Connelly,2,2015310
98,0,23638,Brendon de Jonge,2,2015470
98,0,28339,Victor Dubuisson,2,2015430
98,0,37273,Derek Ernst,2,2015420
98,0,40098,Matt Fitzpatrick,2,2014270
98,0,28500,Martin Flores,2,2015420
98,0,30736,Oscar Fraustro,2,2015420
98,0,32105,Nicholas Fung,2,2014030
98,0,25900,Lucas Glover,2,2015400
98,0,24980,Scott Gutschewski,2,2011450
98,0,01527,Scott Hoch,2,2008100
98,0,29420,Billy Horschel,2,2015470
98,0,28719,Mu Hu,2,2014040
98,0,24956,Mikko Ilonen,2,2015430
98,0,30852,Ryo Ishikawa,2,2015450
98,0,08075,Jerry Kelly,2,2015470
98,0,28308,Troy Kelly,2,2015420
98,0,37092,Hyung-Sung Kim,2,2015060
98,0,30926,Chris Kirk,2,2015470
98,0,25234,Jason Knutzon,2,2015040
98,0,36689,Brooks Koepka,2,2015480
98,0,26434,Antonio Lascuna,2,2015040
98,0,35296,Haotong Li,2,2014040
98,0,29461,Jamie Lovemark,2,2015170
98,0,24781,Hunter Mahan,2,2015470
98,0,31202,William McGirt,2,2015470
98,0,01793,Mac McLendon,2,1980430
98,0,46442,Maverick McNealy,2,2015360
98,0,01866,Jack Newton,2,1982420
98,0,46048,Jordan Niebrugge,2,2014390
98,0,01887,Mark O'Meara,2,2015240
98,0,27119,Koumei Oda,2,2015430
98,0,33667,Carlos Ortiz,2,2015460
98,0,29908,C.T. Pan,2,2015340
98,0,01920,Craig Parry,2,2008320
98,0,28723,John Parry,2,2013250
98,0,25818,Scott Piercy,2,2015480
98,0,35451,Scott Pinckney,2,2015460
98,0,33592,Andy Pope,2,2015030
98,0,35957,Daniel Popovic,2,2013340
98,0,24138,Ian Poulter,2,2015470
98,0,30946,Alex Prugh,2,2015420
98,0,27072,Alvaro Quiros,2,2015070
98,0,46970,Jon Rahm,2,2015130
98,0,20127,Chris Riley,2,2015380
98,0,22405,Justin Rose,2,2015480
98,0,02064,John Schroeder,2,1995300
98,0,20645,John Senden,2,2015460
98,0,23481,Marcel Siem,2,2015430
98,0,02105,Bob Smith,2,1985280
98,0,28023,Byron Smith,2,2015420
98,0,02106,Chris Smith,2,2015380
98,0,34046,Jordan Spieth,2,2015480
98,0,32493,Gary Stal,2,2015190
98,0,29518,Brendan Steele,2,2015470
98,0,34264,Hudson Swafford,2,2015460
98,0,30798,Yoshitaka Takeya,2,2014430
98,0,20935,Toru Taniguchi,2,2013340
98,0,23788,D.J. Trahan,2,2015380
98,0,26951,Johnson Wagner,2,2015460
98,0,25632,Jimmy Walker,2,2015480
