RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,790594
2,0,01677,Tom Lehman,735388
3,0,01810,Phil Mickelson,592180
4,0,01132,Mark Brooks,568820
5,0,01329,Brad Faxon,564446
6,0,10860,Justin Leonard,531998
7,0,01945,Kenny Perry,487500
8,0,01381,Fred Funk,485249
9,0,06527,Steve Stricker,439400
10,0,01116,Michael Bradley,407021
11,0,01706,Davis Love III,394023
12,0,06575,Dudley Hart,359070
13,0,02023,Clarence Rose,337807
14,0,01891,David Ogrin,327981
15,0,02010,Loren Roberts,308688
16,0,01723,Andrew Magee,264800
17,0,09011,David Duval,252605
18,0,02246,Duffy Waldorf,250300
19,0,06613,Tommy Tolles,240306
20,0,01226,Fred Couples,238160
21,0,01219,John Cook,232805
22,0,01457,Jay Haas,225156
23,0,01346,Ed Fiori,220634
24,0,01161,Mark Calcavecchia,220278
25,0,06214,Guy Boros,219646
26,0,02104,Jeff Sluman,216648
27,0,06567,Vijay Singh,210263
28,0,01766,Billy Mayfair,206460
29,0,12660,Jesper Parnevik,205113
30,0,01577,Lee Janzen,195924
31,0,10809,Jim Furyk,189516
32,0,08075,Jerry Kelly,184842
33,0,01928,Corey Pavin,175950
34,0,01408,Kelly Gibson,170919
35,0,06522,Ernie Els,170616
36,0,02115,Taylor Smith,169937
37,0,01331,Rick Fehr,161625
38,0,02101,Joey Sindelar,158368
39,0,07867,Woody Austin,156889
40,0,02223,Bob Tway,156753
41,0,01599,Steve Jones,155668
42,0,02256,Tom Watson,151734
43,0,06315,Pete Jordan,150084
44,0,01313,Steve Elkington,148018
45,0,01326,Nick Faldo,147113
46,0,01761,Len Mattiace,142174
47,0,02146,Payne Stewart,139567
48,0,01887,Mark O'Meara,138535
49,0,01093,Ronnie Black,136262
50,0,06036,Scott Dunlap,134355
51,0,01072,Chip Beck,133700
52,0,01724,Jeff Maggert,131331
53,0,01175,Jim Carter,131228
54,0,07101,Dave Stockton Jr.,125857
55,0,01527,Scott Hoch,123559
56,0,02267,D.A. Weibring,121910
57,0,06643,Paul Goydos,120583
58,0,01157,Tom Byrum,120566
59,0,01876,Greg Norman,120326
60,0,01040,Emlyn Aubrey,119833
61,0,01510,Nolan Henke,119013
62,0,01139,Olin Browne,118089
63,0,01943,Chris Perry,116606
64,0,07087,Hugh Royer III,115136
65,0,06012,Greg Kraft,114468
66,0,01203,Russ Cochran,112588
67,0,01024,Billy Andrade,112004
68,0,08547,John Maginnes,107606
69,0,12782,Tim Herron,107254
70,0,01388,Robert Gamez,104327
71,0,01707,Steve Lowery,95879
72,0,01196,Brian Claar,94841
73,0,06124,Patrick Burke,87909
74,0,01042,Paul Azinger,84039
75,0,08633,Per-Ulrik Johansson,79100
76,0,01334,Keith Fergus,78188
77,0,20095,Carl Paulson,77984
78,0,20472,Alex Cejka,77692
79,0,06090,Jim McGovern,71814
80,0,01823,Larry Mize,69710
81,0,01143,Brad Bryant,68932
82,0,02170,Hal Sutton,67102
83,0,01201,Lennie Clements,66099
84,0,10585,Scott McCarron,65678
85,0,02131,Mike Springer,65100
86,0,01323,Brad Fabel,64509
87,0,02294,Willie Wood,64478
88,0,10457,Frank Nobilo,64138
89,0,01920,Craig Parry,63735
90,0,10569,Mike Brisky,63000
91,0,12626,Joey Gullion,61712
92,0,01096,Phil Blackmar,61224
93,0,20229,Stewart Cink,59350
94,0,01968,Nick Price,57500
95,0,02241,Bobby Wadkins,55299
