RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01633,Tom Kite,$6655474
2,0,02256,Tom Watson,$5729108
3,0,02159,Curtis Strange,$5629225
4,0,01869,Jack Nicklaus,$5294261
5,0,02242,Lanny Wadkins,$5265876
6,0,02146,Payne Stewart,$5059959
7,0,01235,Ben Crenshaw,$4690831
8,0,01876,Greg Norman,$4571466
9,0,01559,Hale Irwin,$4488732
10,0,01042,Paul Azinger,$4372987
11,0,01355,Raymond Floyd,$4165562
12,0,01226,Fred Couples,$4122727
13,0,02133,Craig Stadler,$4090523
14,0,01072,Chip Beck,$4011553
15,0,01690,Bruce Lietzke,$4008896
16,0,01887,Mark O'Meara,$3889103
17,0,01682,Wayne Levi,$3573360
18,0,01837,Gil Morgan,$3542908
19,0,01161,Mark Calcavecchia,$3482362
20,0,02213,Lee Trevino,$3478449
21,0,01725,John Mahaffey,$3467594
22,0,01527,Scott Hoch,$3380155
23,0,02170,Hal Sutton,$3278315
24,0,01928,Corey Pavin,$3273118
25,0,02321,Fuzzy Zoeller,$3228083
26,0,01068,Andy Bean,$3166175
27,0,01864,Larry Nelson,$3056618
28,0,02100,Tim Simpson,$3025176
29,0,01569,Peter Jacobsen,$2932353
30,0,01823,Larry Mize,$2867593
31,0,02099,Scott Simpson,$2802823
32,0,01457,Jay Haas,$2776945
33,0,01996,Mike Reid,$2748069
34,0,02223,Bob Tway,$2718264
35,0,01783,Mark McCumber,$2715647
36,0,01378,David Frost,$2680230
37,0,01975,Tom Purtzer,$2668517
38,0,01968,Nick Price,$2612161
39,0,01846,Jodie Mudd,$2558439
40,0,01926,Steve Pate,$2552715
41,0,01443,Hubert Green,$2522222
42,0,01815,Johnny Miller,$2517112
43,0,01958,Dan Pohl,$2491801
44,0,02101,Joey Sindelar,$2460937
45,0,01444,Ken Green,$2428921
46,0,01219,John Cook,$2337325
47,0,01935,Calvin Peete,$2302363
48,0,02267,D.A. Weibring,$2287238
49,0,01960,Don Pooley,$2248554
50,0,02268,Tom Weiskopf,$2226391
51,0,02118,J.C. Snead,$2219171
52,0,02104,Jeff Sluman,$2078703
53,0,01706,Davis Love III,$2068984
54,0,01414,Bob Gilder,$2022985
55,0,02241,Bobby Wadkins,$2003793
56,0,02190,Doug Tewell,$1908876
57,0,01910,Arnold Palmer,$1902697
58,0,02049,Gene Sauers,$1888169
59,0,01599,Steve Jones,$1885939
60,0,01436,David Graham,$1874780
61,0,01549,Mike Hulbert,$1872554
62,0,01955,Gary Player,$1811250
63,0,01306,David Edwards,$1793416
64,0,01736,Roger Maltbie,$1769534
65,0,01150,George Burns,$1753794
66,0,02225,Howard Twitty,$1712195
67,0,02195,Leonard Thompson,$1703998
68,0,01177,Billy Casper,$1691583
69,0,01203,Russ Cochran,$1663335
70,0,01284,Mike Donald,$1645374
71,0,01851,Bob Murphy,$1642861
72,0,01715,Mark Lye,$1620403
73,0,01641,Gary Koch,$1609015
74,0,01057,Miller Barber,$1602408
75,0,01475,Donnie Hammond,$1593625
76,0,01723,Andrew Magee,$1588981
77,0,02279,Mark Wiebe,$1585898
78,0,02201,Jim Thorpe,$1576505
79,0,01313,Steve Elkington,$1554457
80,0,01205,Jim Colbert,$1553135
81,0,01418,Bill Glasson,$1545458
82,0,01639,Kenny Knox,$1542697
83,0,01925,Jerry Pate,$1539388
84,0,01060,Dave Barr,$1539097
85,0,01771,Blaine McCallister,$1536421
86,0,01998,Jack Renner,$1531654
87,0,01132,Mark Brooks,$1530580
88,0,01049,Ian Baker-Finch,$1514314
89,0,01361,Dan Forsman,$1511466
90,0,01522,Lon Hinkle,$1495361
91,0,01499,Mark Hayes,$1487570
92,0,01385,Jim Gallagher Jr.,$1483538
93,0,01346,Ed Fiori,$1481411
94,0,02010,Loren Roberts,$1460547
95,0,01435,Wayne Grady,$1458201
96,0,01495,Morris Hatalsky,$1445445
97,0,01303,Bob Eastwood,$1436569
98,0,02167,Mike Sullivan,$1427299
99,0,01468,Gary Hallberg,$1419679
100,0,02016,Bill Rogers,$1384710
101,0,01233,Bruce Crampton,$1376193
102,0,01878,Andy North,$1329988
103,0,01329,Brad Faxon,$1328688
104,0,01390,Buddy Gardner,$1318980
105,0,01701,Bob Lohr,$1304505
106,0,02152,Dave Stockton,$1275453
107,0,01401,Al Geiberger,$1265187
108,0,02033,Dave Rummells,$1257892
109,0,01648,Billy Kratzert,$1251682
110,0,01797,Rocco Mediate,$1233161
111,0,01215,Charles Coody,$1208189
112,0,01129,Bill Britton,$1202162
113,0,01305,Danny Edwards,$1192784
114,0,01553,John Huston,$1185050
115,0,02023,Clarence Rose,$1177329
116,0,01093,Ronnie Black,$1174548
117,0,01310,Dave Eichelberger,$1172714
118,0,01096,Phil Blackmar,$1158331
119,0,01576,Don January,$1140925
120,0,02255,Denis Watson,$1138421
121,0,01098,Jay Don Blake,$1132307
122,0,01519,Dave Hill,$1130429
123,0,01197,Bobby Clampett,$1125105
124,0,01024,Billy Andrade,$1124319
125,0,02067,Ted Schulz,$1110877
126,0,01945,Kenny Perry,$1097425
127,0,01412,Gibby Gilbert,$1055472
128,0,02015,Chi Chi Rodriguez,$1037105
129,0,02303,Robert Wrenn,$1031427
130,0,01884,Mac O'Grady,$1027127
131,0,01469,Dan Halldorson,$1022632
132,0,01312,Lee Elder,$1021449
133,0,01069,Frank Beard,$1018442
134,0,02007,Larry Rinker,$1008532
135,0,01108,Julius Boros,$1004860
136,0,01943,Chris Perry,$1001297
137,0,01334,Keith Fergus,$1000195
138,0,01162,Rex Caldwell,$999332
139,0,02094,Tony Sills,$997899
140,0,01143,Brad Bryant,$996927
141,0,01867,Bobby Nichols,$993004
142,0,01766,Billy Mayfair,$991324
143,0,02098,Jim Simons,$984722
144,0,01156,Curt Byrum,$983869
145,0,01938,David Peoples,$937345
146,0,01157,Tom Byrum,$937222
147,0,01331,Rick Fehr,$909142
148,0,01571,Barry Jaeckel,$908523
149,0,01133,Billy Ray Brown,$907103
150,0,01269,Bruce Devlin,$907068
151,0,01790,Pat McGowan,$904862
152,0,06284,Jim Hallet,$892453
153,0,02090,Tom Sieckmann,$872500
154,0,01786,Jerry McGee,$871545
155,0,01510,Nolan Henke,$870867
156,0,01200,Keith Clearwater,$860202
157,0,02186,Brian Tennyson,$851236
158,0,02120,Ed Sneed,$842579
159,0,02294,Willie Wood,$828738
160,0,02239,Scott Verplank,$809066
161,0,02160,Ron Streck,$804219
162,0,01597,Grier Jones,$803218
163,0,01124,Gay Brewer,$800963
164,0,01035,Tommy Armour III,$799614
165,0,02041,Bill Sander,$799598
166,0,02322,Richard Zokol,$796844
167,0,01502,Jerry Heard,$777375
168,0,02042,Doug Sanders,$772993
169,0,01006,John Adams,$771412
170,0,01891,David Ogrin,$758368
171,0,01030,Isao Aoki,$754650
172,0,01014,Fulton Allem,$749545
173,0,01388,Robert Gamez,$741755
174,0,01897,Peter Oosterhuis,$737166
175,0,01556,Joe Inman,$727630
176,0,02314,Kermit Zarley,$715720
177,0,01201,Lennie Clements,$708397
178,0,02309,Bert Yancey,$690336
179,0,01323,Brad Fabel,$685437
180,0,01782,Mike McCullough,$679070
181,0,01242,Rod Curl,$678623
182,0,01099,Homero Blancas,$670991
183,0,01196,Brian Claar,$661140
184,0,01422,Bob Goalby,$645012
185,0,01214,Frank Conner,$632879
186,0,01994,Victor Regalado,$629077
187,0,02119,Sam Snead,$620125
188,0,01192,T.C. Chen,$607408
189,0,02111,Mike Smith,$607342
190,0,01261,Jay Delsing,$600570
191,0,01290,Dale Douglass,$577950
192,0,01249,John Daly,$574782
193,0,01288,Ed Dougherty,$573252
194,0,01268,Jim Dent,$565244
195,0,01017,Bud Allin,$563587
196,0,01353,Bruce Fleisher,$553581
197,0,01877,Tim Norris,$543906
198,0,01793,Mac McLendon,$542120
199,0,02064,John Schroeder,$540752
200,0,01753,Rik Massengale,$536437
201,0,01779,Gary McCord,$534558
202,0,01273,Gardner Dickinson,$534348
203,0,01206,Bobby Cole,$533069
204,0,01838,Mike Morley,$532402
205,0,02185,Lance Ten Broeck,$529706
206,0,02246,Duffy Waldorf,$528096
207,0,01342,Forrest Fezler,$525385
208,0,01949,Mark Pfeil,$517819
209,0,01168,David Canipe,$515380
210,0,02150,Ken Still,$504550
211,0,01135,Ken Brown,$501570
212,0,01320,Bob Estes,$495082
213,0,01557,John Inman,$483858
214,0,01861,Jim Nelford,$478816
215,0,02148,Ray Stewart,$478794
216,0,01799,Steve Melnyk,$477903
217,0,01381,Fred Funk,$465956
218,0,01714,Bob Lunn,$461454
219,0,01578,Tom Jenkins,$457664
220,0,01106,Jim Booros,$456950
221,0,02022,Bob Rosburg,$436445
222,0,01984,Sam Randolph,$429269
223,0,01814,Allen Miller,$427840
224,0,01820,Bobby Mitchell,$422499
225,0,01477,Phillip Hancock,$420672
226,0,02083,Tom Shaw,$419293
227,0,01359,Doug Ford,$414662
228,0,01871,Mike Nicolette,$410193
229,0,01505,Lionel Hebert,$408455
230,0,01036,Wally Armstrong,$405329
231,0,01746,Fred Marti,$404643
232,0,01275,Terry Diehl,$404584
233,0,01345,Dow Finsterwald,$402101
234,0,01833,Orville Moody,$389915
235,0,01363,John Fought,$386616
236,0,01524,Larry Hinson,$383282
237,0,02105,Bob Smith,$382785
238,0,01971,Dillard Pruitt,$382101
239,0,01078,Jim Benepe,$381314
240,0,02230,Stan Utley,$378852
241,0,02084,Bob Shearer,$378335
242,0,01763,Billy Maxwell,$375598
243,0,01755,Dick Mast,$375330
244,0,01962,Johnny Pott,$371396
245,0,01076,Deane Beman,$369647
246,0,01743,Dave Marr,$366571
247,0,02224,Greg Twiggs,$365498
248,0,01158,George Cadle,$362542
249,0,01577,Lee Janzen,$361228
250,0,01946,Peter Persons,$348951
251,0,02093,R.H. Sikes,$345019
252,0,02091,Charles Sifford,$341344
253,0,01703,Lyn Lott,$325966
254,0,02280,Jim Wiechers,$325389
255,0,01821,Jeff Mitchell,$322320
256,0,02214,Kirk Triplett,$320766
257,0,01692,Pat Lindsey,$318777
258,0,01964,Greg Powers,$315463
259,0,01227,Charles Courtney,$310819
260,0,01095,Woody Blackburn,$310230
261,0,01151,Clark Burroughs,$303684
262,0,01573,Jim Jamieson,$302174
263,0,02292,Bob Wolcott,$299354
264,0,01274,Bob Dickson,$296639
265,0,01486,Labron Harris,$296036
266,0,01154,Bill Buttner,$289738
267,0,01504,Jay Hebert,$289155
268,0,01704,Dick Lotz,$282981
