RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01457,Jay Haas,14' 3",1080.750,76,-0.18
2,0,01381,Fred Funk,14' 4",2068.250,144,-0.16
3,0,02010,Loren Roberts,14' 5",1574.417,109,-0.23
4,0,01527,Scott Hoch,14' 6",1335.250,92,-0.25
4,0,21731,Freddie Jacobson,14' 6",898.583,62,-0.10
4,0,20572,Rod Pampling,14' 6",1221.250,84,-0.08
7,0,23135,Tim Clark,14' 7",2174.583,149,-0.19
8,0,02206,David Toms,14' 9",1104.917,75,-0.33
9,0,01157,Tom Byrum,14' 11",1521.667,102,-0.07
9,0,01577,Lee Janzen,14' 11",1432.250,96,-0.14
11,0,01320,Bob Estes,15' 0",1032.417,69,-0.16
12,0,20157,Retief Goosen,15' 3",549.083,36,-0.03
12,0,02239,Scott Verplank,15' 3",1266.750,83,-0.23
14,0,10423,Mike Weir,15' 4",1229.917,80,-0.18
15,0,08793,Tiger Woods,15' 5",877.500,57,-0.26
16,0,23541,Ben Crane,15' 6",1443.583,93,-0.23
17,0,06373,José María Olazábal,15' 8",985.667,63,-0.10
18,0,01219,John Cook,15' 9",1226.833,78,-0.09
19,0,20229,Stewart Cink,15' 10",1661.083,105,-0.14
19,0,10860,Justin Leonard,15' 10",1554.917,98,+0.02
19,0,24781,Hunter Mahan,15' 10",1411.667,89,-0.16
19,0,02104,Jeff Sluman,15' 10",1888.667,119,-0.16
19,0,12602,Dean Wilson,15' 10",1933.083,122,-0.11
24,0,08075,Jerry Kelly,15' 11",2183.667,137,-0.15
25,0,20472,Alex Cejka,16' 0",1152.083,72,-0.04
25,0,12823,Carlos Franco,16' 0",1538.167,96,-0.11
25,0,08881,Tripp Isenhour,16' 0",1234.167,77,-0.06
25,0,20127,Chris Riley,16' 0",1311.833,82,-0.17
25,0,06527,Steve Stricker,16' 0",1788.917,112,-0.06
25,0,02214,Kirk Triplett,16' 0",1999.667,125,-0.07
31,0,01666,Bernhard Langer,16' 1",950.833,59,-0.17
31,0,01677,Tom Lehman,16' 1",1156.583,72,-0.26
31,0,22405,Justin Rose,16' 1",1460.583,91,-0.12
34,0,10201,Matt Gogel,16' 2",1729.917,107,-0.24
35,0,01127,Danny Briggs,16' 3",2115.583,130,-0.21
35,0,08537,J.P. Hayes,16' 3",1980.333,122,-0.18
35,0,01948,Tim Petrovic,16' 3",1947.667,120,-0.08
38,0,06251,Chris DiMarco,16' 4",1914.083,117,-0.19
38,0,19846,Brian Gay,16' 4",2594.417,159,-0.16
38,0,01706,Davis Love III,16' 4",818.583,50,-0.06
38,0,23320,Ryan Palmer,16' 4",2029.000,124,-0.05
42,0,01132,Mark Brooks,16' 5",1464.167,89,+0.09
42,0,01329,Brad Faxon,16' 5",1479.833,90,E
42,0,01887,Mark O'Meara,16' 5",1198.333,73,-0.03
45,0,06197,Michael Allen,16' 6",1784.000,108,-0.12
45,0,12510,Chad Campbell,16' 6",1484.167,90,-0.04
45,0,01920,Craig Parry,16' 6",743.250,45,+0.16
45,0,06567,Vijay Singh,16' 6",2065.500,125,-0.15
49,0,07867,Woody Austin,16' 7",2027.000,122,-0.11
49,0,24925,Jonathan Byrd,16' 7",1362.083,82,-0.09
49,0,20593,Greg Chalmers,16' 7",1212.250,73,-0.25
49,0,08931,Glen Day,16' 7",2301.000,139,-0.11
49,0,01797,Rocco Mediate,16' 7",579.750,35,-0.23
49,0,21959,Ted Purdy,16' 7",2319.917,140,-0.19
49,0,10425,Jay Williamson,16' 7",2299.500,139,-0.09
56,0,20121,Todd Fischer,16' 8",1837.000,110,-0.11
56,0,20663,Brenden Pappas,16' 8",2305.333,138,-0.12
56,0,24361,Pat Perez,16' 8",1802.833,108,-0.19
56,0,20645,John Senden,16' 8",1847.417,111,-0.18
56,0,02101,Joey Sindelar,16' 8",1931.000,116,-0.06
61,0,01810,Phil Mickelson,16' 9",936.250,56,-0.02
61,0,23497,Tag Ridings,16' 9",1104.250,66,-0.05
61,0,23623,Bo Van Pelt,16' 9",1592.750,95,-0.12
64,0,10885,Robert Allenby,16' 10",1160.750,69,+0.13
64,0,19881,Robert Damron,16' 10",1666.500,99,-0.06
64,0,07457,Steve Flesch,16' 10",2051.250,122,-0.17
64,0,01553,John Huston,16' 10",924.333,55,-0.09
64,0,10733,Kent Jones,16' 10",2007.083,119,-0.10
64,0,25396,Kevin Na,16' 10",1955.333,116,-0.25
64,0,02223,Bob Tway,16' 10",1718.083,102,-0.20
71,0,06522,Ernie Els,16' 11",624.500,37,-0.08
71,0,21878,Mark Wilson,16' 11",1388.750,82,-0.16
73,0,20029,Notah Begay III,17' 0",1464.667,86,-0.16
73,0,02049,Gene Sauers,17' 0",1529.583,90,E
73,0,22293,Heath Slocum,17' 0",2328.667,137,+0.01
76,0,01042,Paul Azinger,17' 1",1450.750,85,-0.02
76,0,23108,Matt Kuchar,17' 1",1829.167,107,-0.14
76,0,06332,Neal Lancaster,17' 1",2268.000,133,-0.11
76,0,01761,Len Mattiace,17' 1",1523.583,89,-0.13
80,0,07721,Pat Bates,17' 2",2417.167,141,-0.16
81,0,01249,John Daly,17' 3",1446.833,84,-0.13
81,0,23338,David Gossett,17' 3",1192.250,69,+0.12
81,0,20433,Mark Hensby,17' 3",1778.417,103,-0.11
81,0,23621,Rory Sabbatini,17' 3",1845.750,107,-0.15
81,0,22548,Patrick Sheehan,17' 3",2298.500,133,-0.13
