RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,48822,Sebastián Muñoz,34.00,544,16
2,0,34046,Jordan Spieth,34.05,715,21
3,0,35532,Tom Hoge,34.27,514,15
4,0,29223,Sam Saunders,34.32,755,22
5,0,46970,Jon Rahm,34.41,757,22
6,0,20229,Stewart Cink,34.42,895,26
6,0,26851,Marc Leishman,34.42,826,24
8,0,31557,Jim Herman,34.50,828,24
9,0,25364,Paul Casey,34.52,794,23
9,0,01810,Phil Mickelson,34.52,725,21
11,0,30110,Kyle Stanley,34.54,967,28
12,0,35450,Patrick Cantlay,34.58,415,12
13,0,29518,Brendan Steele,34.61,796,23
14,0,28252,Seamus Power,34.65,797,23
14,0,22405,Justin Rose,34.65,589,17
16,0,36801,Mark Hubbard,34.68,867,25
17,0,34098,Russell Henley,34.69,902,26
18,0,19846,Brian Gay,34.71,833,24
19,0,21961,Charles Howell III,34.73,764,22
20,0,22056,Cameron Percy,34.75,695,20
21,0,27141,J.B. Holmes,34.76,730,21
22,0,34264,Hudson Swafford,34.78,939,27
23,0,40026,Daniel Berger,34.79,835,24
23,0,46550,Brandon Hagy,34.79,835,24
23,0,23325,Vaughn Taylor,34.79,835,24
26,0,39975,Michael Kim,34.81,940,27
27,0,46443,Brian Campbell,34.83,627,18
28,0,32102,Rickie Fowler,34.85,697,20
28,0,26758,David Hearn,34.85,941,27
28,0,48081,Xander Schauffele,34.85,941,27
31,0,29289,S.Y. Noh,34.86,1011,29
31,0,27095,Nick Watney,34.86,732,21
33,0,33448,Justin Thomas,34.87,802,23
34,0,22371,Aaron Baddeley,34.89,663,19
34,0,27958,Ryan Blaum,34.89,977,28
36,0,34358,Jonathan Randolph,34.90,698,20
37,0,12716,Charley Hoffman,34.93,1048,30
38,0,27936,Martin Laird,34.96,874,25
38,0,25493,Nick Taylor,34.96,979,28
38,0,32333,Kevin Tway,34.96,874,25
41,0,27644,Brian Harman,34.97,1014,29
42,0,24846,Ricky Barnes,35.00,1015,29
42,0,29479,Scott Brown,35.00,980,28
42,0,34021,Bud Cauley,35.00,945,27
42,0,24358,Robert Garrigus,35.00,840,24
42,0,36689,Brooks Koepka,35.00,770,22
42,0,33413,Ben Martin,35.00,875,25
42,0,24361,Pat Perez,35.00,840,24
42,0,25818,Scott Piercy,35.00,735,21
42,0,49771,J.T. Poston,35.00,910,26
42,0,24138,Ian Poulter,35.00,665,19
42,0,33418,Shawn Stefani,35.00,840,24
53,0,27214,Kevin Streelman,35.04,876,25
54,0,20572,Rod Pampling,35.05,771,22
55,0,28500,Martin Flores,35.08,877,25
55,0,29478,Kevin Kisner,35.08,912,26
