RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,20157,Retief Goosen,80.00,4,5
2,0,32876,Martin Piller,75.00,6,8
3,0,01313,Steve Elkington,71.43,5,7
4,0,06004,Stephen Ames,66.67,2,3
4,0,24138,Ian Poulter,66.67,2,3
6,0,08537,J.P. Hayes,62.50,5,8
6,0,31193,Jim Renner,62.50,5,8
8,0,06251,Chris DiMarco,58.33,7,12
9,0,33911,Nate Smith,57.14,4,7
10,0,26758,David Hearn,55.56,5,9
11,0,10860,Justin Leonard,53.85,7,13
12,0,29420,Billy Horschel,52.94,9,17
13,0,32366,Kevin Chappell,50.00,7,14
13,0,24357,K.J. Choi,50.00,4,8
13,0,23983,Luke Donald,50.00,4,8
13,0,09011,David Duval,50.00,4,8
13,0,06522,Ernie Els,50.00,7,14
13,0,24924,Bill Haas,50.00,6,12
13,0,26420,Richard Johnson,50.00,6,12
13,0,35087,Bio Kim,50.00,5,10
13,0,10585,Scott McCarron,50.00,4,8
13,0,21949,Joe Ogilvie,50.00,4,8
13,0,22913,John Rollins,50.00,5,10
13,0,22293,Heath Slocum,50.00,4,8
13,0,08375,Paul Stankowski,50.00,3,6
13,0,27963,Chris Stroud,50.00,6,12
13,0,23623,Bo Van Pelt,50.00,5,10
13,0,25804,Bubba Watson,50.00,3,6
13,0,21878,Mark Wilson,50.00,8,16
30,0,26287,Roland Thatcher,47.37,9,19
31,0,20098,Stuart Appleby,46.67,7,15
31,0,22371,Aaron Baddeley,46.67,7,15
31,0,27770,Camilo Villegas,46.67,7,15
34,0,24502,Adam Scott,46.15,6,13
35,0,23108,Matt Kuchar,45.45,5,11
36,0,06621,Joe Durant,44.44,4,9
36,0,29518,Brendan Steele,44.44,4,9
36,0,25632,Jimmy Walker,44.44,8,18
39,0,21407,Arjun Atwal,43.75,7,16
39,0,24604,Hunter Haas,43.75,7,16
39,0,10733,Kent Jones,43.75,7,16
42,0,20160,Charlie Wi,43.48,10,23
43,0,10809,Jim Furyk,42.86,6,14
43,0,29478,Kevin Kisner,42.86,6,14
43,0,23621,Rory Sabbatini,42.86,6,14
46,0,25834,Daniel Summerhays,42.11,8,19
47,0,32102,Rickie Fowler,41.67,5,12
47,0,27936,Martin Laird,41.67,5,12
47,0,31401,Zack Miller,41.67,5,12
50,0,20070,Matt Bettencourt,40.91,9,22
51,0,19846,Brian Gay,40.00,4,10
51,0,26596,Ryan Moore,40.00,4,10
51,0,26331,Charl Schwartzel,40.00,2,5
51,0,12602,Dean Wilson,40.00,2,5
51,0,24663,Y.E. Yang,40.00,4,10
56,0,20593,Greg Chalmers,38.89,7,18
57,0,21961,Charles Howell III,38.46,5,13
57,0,20572,Rod Pampling,38.46,5,13
57,0,20645,John Senden,38.46,5,13
60,0,33141,Keegan Bradley,37.50,6,16
60,0,28089,Jason Day,37.50,6,16
60,0,23638,Brendon de Jonge,37.50,6,16
60,0,22378,Trevor Immelman,37.50,3,8
60,0,06515,Shaun Micheel,37.50,3,8
60,0,25396,Kevin Na,37.50,3,8
60,0,27649,Brandt Snedeker,37.50,6,16
60,0,32150,Michael Thompson,37.50,6,16
68,0,21805,Harrison Frazar,36.36,4,11
68,0,32640,Troy Merritt,36.36,4,11
68,0,01810,Phil Mickelson,36.36,4,11
68,0,20127,Chris Riley,36.36,4,11
68,0,02206,David Toms,36.36,4,11
68,0,27095,Nick Watney,36.36,4,11
74,0,23614,Rich Beem,35.71,5,14
74,0,28679,Fabián Gómez,35.71,5,14
76,0,20436,Garrett Willis,35.29,6,17
77,0,07867,Woody Austin,33.33,3,9
77,0,28087,Kris Blanks,33.33,5,15
77,0,11123,Chris Couch,33.33,1,3
77,0,22621,Ben Curtis,33.33,3,9
77,0,30750,Tommy Gainey,33.33,6,18
77,0,29720,Andres Gonzales,33.33,4,12
77,0,24980,Scott Gutschewski,33.33,4,12
77,0,06573,Brandt Jobe,33.33,4,12
77,0,26300,Matt Jones,33.33,6,18
77,0,27974,Sung Kang,33.33,3,9
77,0,29718,Anthony Kim,33.33,3,9
77,0,27797,Derek Lamely,33.33,5,15
77,0,22961,David Mathis,33.33,3,9
77,0,25572,Graeme McDowell,33.33,1,3
77,0,31202,William McGirt,33.33,4,12
77,0,23800,Bryce Molder,33.33,6,18
77,0,23320,Ryan Palmer,33.33,5,15
77,0,25345,Carl Pettersson,33.33,5,15
77,0,25240,D.A. Points,33.33,5,15
77,0,26476,Chez Reavie,33.33,5,15
77,0,29221,Webb Simpson,33.33,7,21
