RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,21528,Henrik Stenson,16
2,0,21209,Sergio Garcia,15
3,0,34431,Robert Streb,14
4,0,34099,Harris English,13
5,0,25364,Paul Casey,12
6,0,23108,Matt Kuchar,11
6,0,28237,Rory McIlroy,11
8,0,01810,Phil Mickelson,10
9,0,28089,Jason Day,9
9,0,23983,Luke Donald,9
9,0,25686,Jason Dufner,9
12,0,10809,Jim Furyk,8
12,0,24924,Bill Haas,8
12,0,30925,Dustin Johnson,8
12,0,25198,Francesco Molinari,8
12,0,34360,Patrick Reed,8
12,0,33448,Justin Thomas,8
18,0,27141,J.B. Holmes,7
18,0,21961,Charles Howell III,7
18,0,29926,Danny Lee,7
18,0,29221,Webb Simpson,7
18,0,23325,Vaughn Taylor,7
18,0,25804,Bubba Watson,7
24,0,28259,Sangmoon Bae,6
24,0,25191,Gonzalo Fernandez-Castaño,6
24,0,32640,Troy Merritt,6
24,0,29289,S.Y. Noh,6
24,0,26329,Louis Oosthuizen,6
24,0,30110,Kyle Stanley,6
30,0,32200,Roberto Castro,5
30,0,32366,Kevin Chappell,5
30,0,46435,Austin Cook,5
30,0,35532,Tom Hoge,5
30,0,36326,David Lipsky,5
30,0,25562,Andres Romero,5
30,0,25841,Marc Warren,5
30,0,20396,Lee Westwood,5
38,0,24461,Thomas Aiken,4
38,0,24925,Jonathan Byrd,4
38,0,20593,Greg Chalmers,4
38,0,24357,K.J. Choi,4
38,0,20157,Retief Goosen,4
38,0,29974,Branden Grace,4
38,0,12716,Charley Hoffman,4
38,0,33461,Morgan Hoffmann,4
38,0,24024,Zach Johnson,4
38,0,26300,Matt Jones,4
38,0,27408,Martin Kaymer,4
38,0,29478,Kevin Kisner,4
38,0,33413,Ben Martin,4
38,0,32839,Hideki Matsuyama,4
38,0,25396,Kevin Na,4
38,0,24140,Sean O'Hair,4
38,0,06567,Vijay Singh,4
38,0,35891,Cameron Smith,4
38,0,27214,Kevin Streelman,4
38,0,25834,Daniel Summerhays,4
58,0,40026,Daniel Berger,3
58,0,40058,Zac Blair,3
58,0,06522,Ernie Els,3
58,0,32102,Rickie Fowler,3
58,0,28679,Fabián Gómez,3
58,0,31646,Emiliano Grillo,3
58,0,27644,Brian Harman,3
58,0,33122,Russell Knox,3
58,0,31420,Anirban Lahiri,3
58,0,10860,Justin Leonard,3
58,0,27466,Spencer Levin,3
58,0,23320,Ryan Palmer,3
58,0,24361,Pat Perez,3
58,0,36699,Patrick Rodgers,3
58,0,23621,Rory Sabbatini,3
58,0,27649,Brandt Snedeker,3
58,0,33418,Shawn Stefani,3
58,0,06527,Steve Stricker,3
58,0,30927,Brendon Todd,3
58,0,33419,Cameron Tringale,3
58,0,27770,Camilo Villegas,3
58,0,32139,Danny Willett,3
58,0,24663,Y.E. Yang,3
81,0,10944,Thomas Bjørn,2
81,0,25274,Steven Bowditch,2
81,0,33141,Keegan Bradley,2
81,0,28937,George Coetzee,2
81,0,47906,Austin Connelly,2
81,0,23638,Brendon de Jonge,2
81,0,28339,Victor Dubuisson,2
81,0,37273,Derek Ernst,2
81,0,28500,Martin Flores,2
81,0,24083,Marcus Fraser,2
81,0,30736,Oscar Fraustro,2
81,0,25900,Lucas Glover,2
81,0,29420,Billy Horschel,2
81,0,24956,Mikko Ilonen,2
81,0,30852,Ryo Ishikawa,2
81,0,08075,Jerry Kelly,2
81,0,28308,Troy Kelly,2
81,0,37092,Hyung-Sung Kim,2
81,0,30926,Chris Kirk,2
81,0,25234,Jason Knutzon,2
81,0,36689,Brooks Koepka,2
81,0,26434,Antonio Lascuna,2
81,0,29461,Jamie Lovemark,2
81,0,24781,Hunter Mahan,2
81,0,31202,William McGirt,2
81,0,46442,Maverick McNealy,2
81,0,29256,James Morrison,2
81,0,01887,Mark O'Meara,2
81,0,27119,Koumei Oda,2
81,0,33667,Carlos Ortiz,2
81,0,29908,C.T. Pan,2
81,0,25818,Scott Piercy,2
81,0,35451,Scott Pinckney,2
81,0,33592,Andy Pope,2
81,0,24138,Ian Poulter,2
81,0,30946,Alex Prugh,2
81,0,27072,Alvaro Quiros,2
81,0,46970,Jon Rahm,2
81,0,20127,Chris Riley,2
81,0,22405,Justin Rose,2
81,0,20645,John Senden,2
81,0,23481,Marcel Siem,2
81,0,28023,Byron Smith,2
81,0,02106,Chris Smith,2
81,0,34046,Jordan Spieth,2
81,0,32493,Gary Stal,2
81,0,29518,Brendan Steele,2
81,0,34264,Hudson Swafford,2
81,0,23788,D.J. Trahan,2
81,0,26951,Johnson Wagner,2
81,0,25632,Jimmy Walker,2
81,0,27095,Nick Watney,2
81,0,36836,Cory Whitsett,2
81,0,21878,Mark Wilson,2
81,0,27506,Oliver Wilson,2
81,0,31323,Gary Woodland,2
