RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
64,-4,20548,Hidemichi Tanaka,2.63,126.36,-88.00,98.36
65,0,01926,Steve Pate,2.61,146.38,-137.00,59.38
66,0,06251,Chris DiMarco,2.59,170.83,-42.00,140.83
67,0,01906,Masashi Jumbo Ozaki,2.55,119.66,-137.00,83.66
68,0,12461,Paul McGinley,2.48,131.64,-48.00,103.64
69,1,19905,Andrew Coltart,2.40,141.68,-92.00,108.68
70,1,12645,Brent Geiberger,2.38,128.49,-111.00,53.49
71,1,06036,Scott Dunlap,2.38,142.54,-63.00,96.54
72,1,01723,Andrew Magee,2.36,125.02,-113.00,77.02
73,1,01887,Mark O'Meara,2.33,109.55,-265.00,48.55
74,-5,01920,Craig Parry,2.32,127.72,-118.00,51.72
75,0,01381,Fred Funk,2.26,149.01,-148.00,74.01
76,0,01329,Brad Faxon,2.22,108.93,-61.00,80.93
77,0,08633,Per-Ulrik Johansson,2.22,99.87,-50.00,75.87
78,0,01619,Skip Kendall,2.21,139.36,-96.00,91.36
79,0,01707,Steve Lowery,2.20,132.26,-40.00,120.26
80,0,06431,Jean Van de Velde,2.20,138.46,-70.00,93.46
81,0,21489,Nobuhito Sato,2.19,131.29,-33.00,125.29
82,0,01577,Lee Janzen,2.18,117.67,-147.00,68.67
83,1,01945,Kenny Perry,2.12,97.47,-47.00,79.47
84,1,23621,Rory Sabbatini,2.11,111.90,-18.00,93.90
85,-2,02300,Ian Woosnam,2.10,111.55,-81.00,75.55
86,0,20094,Jonathan Kaye,2.07,136.85,-41.00,95.85
87,0,11032,Frank Lickliter II,2.04,126.79,-89.00,78.79
88,0,08931,Glen Day,2.04,120.34,-146.00,57.34
89,0,10649,Tom Scherrer,1.98,122.47,-17.00,105.47
90,1,12682,Hirofumi Miyase,1.96,123.36,-39.00,89.36
91,-1,06527,Steve Stricker,1.96,82.13,-134.00,42.13
92,0,02133,Craig Stadler,1.91,78.35,-51.00,53.35
93,0,20820,Patrik Sjöland,1.87,100.98,-90.00,76.98
94,0,06004,Stephen Ames,1.86,93.24,-56.00,67.24
95,0,08537,J.P. Hayes,1.86,100.34,-54.00,77.34
96,0,20387,Jarmo Sandelin,1.86,94.75,-76.00,46.75
97,0,01418,Bill Glasson,1.84,93.91,-75.00,46.91
98,0,01796,Mark McNulty,1.83,82.16,-41.00,65.16
99,0,20378,Mathias Grönberg,1.81,94.04,-47.00,83.04
100,0,20593,Greg Chalmers,1.79,121.47,-67.00,104.47
101,0,01313,Steve Elkington,1.79,73.23,-123.00,20.23
102,0,06595,Kevin Sutherland,1.76,98.58,-58.00,65.58
103,2,01886,Peter O'Malley,1.72,96.17,-86.00,58.17
104,0,06012,Greg Kraft,1.71,97.66,-61.00,57.66
105,1,20382,Stephen Leaney,1.70,88.43,-84.00,59.43
106,1,20831,Emanuele Canonica,1.64,74.02,-13.00,62.02
107,0,19982,Jaime Spence,1.63,74.85,-30.00,55.85
108,1,01024,Billy Andrade,1.62,94.22,-54.00,77.22
109,-6,22348,Nick O'Hern,1.60,89.67,-31.00,61.67
110,1,01599,Steve Jones,1.59,65.00,-60.00,49.00
111,1,01139,Olin Browne,1.58,90.34,-87.00,39.34
112,4,01766,Billy Mayfair,1.58,93.32,-135.00,45.32
113,4,20566,Kaname Yokoo,1.58,101.09,-76.00,63.09
114,-1,01823,Larry Mize,1.57,65.88,-50.00,45.88
115,-1,02223,Bob Tway,1.57,92.36,-142.00,39.36
116,-1,21805,Harrison Frazar,1.56,82.78,-54.00,58.78
117,1,01326,Nick Faldo,1.54,78.56,-38.00,61.56
118,1,01771,Blaine McCallister,1.52,93.01,-19.00,82.01
119,4,20992,Kazuhiko Hosokawa,1.52,98.87,-91.00,43.87
120,0,08375,Paul Stankowski,1.52,75.80,-38.00,59.80
121,0,21753,Brian Davis,1.51,80.22,-17.00,70.22
122,0,01185,Brandel Chamblee,1.50,69.17,-66.00,45.17
123,1,02218,Ted Tryba,1.47,102.81,-105.00,21.81
124,1,19881,Robert Damron,1.47,85.12,-45.00,64.12
125,1,01572,Mark James,1.47,64.48,-53.00,23.48
126,1,02245,Grant Waite,1.46,90.79,-25.00,80.79
127,-17,07269,Greg Turner,1.43,62.89,-70.00,29.89
128,1,02076,Peter Senior,1.42,65.34,-46.00,47.34
129,-1,22371,Aaron Baddeley,1.41,56.59,-19.00,37.59
130,0,08075,Jerry Kelly,1.40,91.12,-41.00,69.12
131,0,20043,Edward Fryatt,1.38,74.70,-10.00,67.70
132,0,20095,Carl Paulson,1.37,72.57,72.57
133,0,01175,Jim Carter,1.36,80.26,-45.00,60.26
134,1,20944,Tsuyoshi Yoneyama,1.36,78.83,-69.00,27.83
135,-1,01457,Jay Haas,1.36,67.88,-75.00,26.88
136,0,06573,Brandt Jobe,1.33,70.44,-91.00,40.44
137,0,01750,Miguel Angel Martin,1.32,64.88,-34.00,40.88
138,0,02202,Steen Tinning,1.32,66.00,-20.00,52.00
139,0,01219,John Cook,1.32,72.56,-109.00,46.56
140,0,20585,Niclas Fasth,1.32,54.03,-3.00,51.03
141,0,06617,Brian Henninger,1.32,75.02,-38.00,47.02
142,5,22034,Yasuharu Imano,1.31,74.94,-37.00,52.94
143,0,20385,Dean Robertson,1.30,71.70,-37.00,42.70
144,0,21731,Freddie Jacobson,1.30,67.65,-17.00,61.65
145,4,21806,Paul Gow,1.30,70.18,-19.00,59.18
145,0,01761,Len Mattiace,1.30,80.57,-41.00,61.57
147,-1,20472,Alex Cejka,1.30,66.19,-63.00,29.19
148,0,23797,Brett Rumford,1.29,51.57,-9.00,42.57
149,-7,01378,David Frost,1.27,75.14,-66.00,29.14
150,0,06643,Paul Goydos,1.27,73.80,-57.00,36.80
151,4,20939,Keiichiro Fukabori,1.26,76.96,-47.00,60.96
152,0,01685,J.L. Lewis,1.25,76.21,-38.00,56.21
153,0,01132,Mark Brooks,1.25,78.67,-41.00,51.67
154,0,02257,Brian Watts,1.25,69.81,-139.00,24.81
155,-4,22046,Geoff Ogilvy,1.24,63.32,-26.00,38.32
156,0,01307,Joel Edwards,1.23,60.29,60.29
157,1,20772,Toru Suzuki,1.21,75.04,-47.00,60.04
158,1,19970,Robert Karlsson,1.21,58.04,-80.00,14.04
159,1,01941,Tom Pernice Jr.,1.21,75.93,-62.00,38.93
160,1,24138,Ian Poulter,1.20,59.01,59.01
161,-4,22064,Craig Spence,1.18,64.85,-39.00,32.85
162,1,20473,Ignacio Garrido,1.18,59.94,-39.00,36.94
163,1,01098,Jay Don Blake,1.18,68.15,-43.00,52.15
164,1,01203,Russ Cochran,1.17,65.25,-29.00,54.25
165,1,01035,Tommy Armour III,1.16,67.35,-65.00,35.35
166,1,24502,Adam Scott,1.14,45.59,45.59
167,1,22075,Ricardo Gonzalez,1.14,55.73,-14.00,44.73
168,1,01157,Tom Byrum,1.13,59.79,-36.00,37.79
169,1,20608,David Howell,1.12,71.44,-65.00,35.44
170,1,10201,Matt Gogel,1.11,55.53,55.53
171,1,12388,Michael Clark II,1.11,53.13,53.13
172,1,07271,Rolf Muntz,1.11,53.04,-17.00,42.04
173,7,20650,Jarrod Moseley,1.10,67.13,-43.00,24.13
174,0,23125,Brad Elder,1.09,59.11,59.11
175,1,20634,Peter Lonard,1.09,57.84,-50.00,35.84
176,-1,19974,Roger Chapman,1.09,57.81,-6.00,54.81
177,0,20691,Greg Owen,1.09,63.01,-17.00,50.01
178,0,21528,Henrik Stenson,1.08,43.03,43.03
179,-17,20773,Taichi Teshima,1.07,67.38,-47.00,31.38
180,4,20929,Katsunori Kuwabara,1.06,58.46,-45.00,36.46
181,0,20369,John Bickerton,1.06,63.57,-40.00,27.57
182,0,01996,Mike Reid,1.06,47.63,-34.00,28.63
183,0,20127,Chris Riley,1.06,60.32,-16.00,44.32
184,-5,20505,Lucas Parsons,1.05,49.23,-10.00,43.23
185,7,20569,Richard Green,1.03,58.72,-8.00,52.72
186,-1,06078,Esteban Toledo,1.02,69.65,-36.00,52.65
187,-1,02279,Mark Wiebe,1.02,56.14,-36.00,36.14
188,0,21007,Gabriel Hjertstedt,1.01,61.36,-43.00,28.36
189,0,20213,Katsumasa Miyamoto,1.00,56.15,-49.00,49.15
190,0,23892,David Park,1.00,49.10,-23.00,26.10
191,0,20394,Steve Webster,1.00,54.91,-44.00,28.91
192,1,01361,Dan Forsman,.99,53.69,-34.00,36.69
193,1,20583,David Carter,.99,51.69,-59.00,21.69
194,1,01928,Corey Pavin,.99,49.66,-47.00,16.66
195,1,07867,Woody Austin,.99,59.31,-17.00,44.31
196,3,10962,Bradley Hughes,.98,67.89,-62.00,44.89
197,0,02101,Joey Sindelar,.98,52.66,-48.00,34.66
198,0,23614,Rich Beem,.97,51.57,-32.00,19.57
199,0,01803,Hajime Meshiai,.97,55.19,-64.00,30.19
200,0,20928,Kiyoshi Maita,.96,51.05,-6.00,49.05
