RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
59,0,01175,Jim Carter,5.0,1801000,10
59,0,21007,Gabriel Hjertstedt,5.0,360000,2
61,0,02246,Duffy Waldorf,5.1,920000,5
62,0,06251,Chris DiMarco,5.2,1885000,10
62,0,01619,Skip Kendall,5.2,1113000,6
64,0,01685,J.L. Lewis,5.3,1704000,9
64,0,21949,Joe Ogilvie,5.3,957000,5
66,0,02214,Kirk Triplett,5.4,774000,4
66,0,02218,Ted Tryba,5.4,966000,5
66,0,02245,Grant Waite,5.4,1172000,6
69,0,10201,Matt Gogel,5.5,984000,5
69,0,06643,Paul Goydos,5.5,1194000,6
69,0,10565,Ian Leggatt,5.5,790000,4
69,0,06595,Kevin Sutherland,5.5,1377000,7
73,0,08931,Glen Day,5.6,601000,3
73,0,22051,Ben Ferguson,5.6,402000,2
73,0,19846,Brian Gay,5.6,1006000,5
73,0,01677,Tom Lehman,5.6,607000,3
73,0,08375,Paul Stankowski,5.6,1410000,7
78,0,20498,Briny Baird,5.9,1285000,6
78,0,01928,Corey Pavin,5.9,638000,3
78,0,08057,Brian Wilson,5.9,424000,2
81,0,01098,Jay Don Blake,6.0,1083000,5
81,0,01577,Lee Janzen,6.0,1075000,5
81,0,02010,Loren Roberts,6.0,861000,4
84,0,20099,Doug Barron,6.2,899000,4
84,0,12645,Brent Geiberger,6.2,1119000,5
84,0,10733,Kent Jones,6.2,224000,1
84,0,01707,Steve Lowery,6.2,3336000,15
88,0,01157,Tom Byrum,6.3,1800000,8
88,0,06315,Pete Jordan,6.3,1355000,6
88,0,01706,Davis Love III,6.3,1587000,7
88,0,06567,Vijay Singh,6.3,1813000,8
88,0,02110,Jerry Smith,6.3,909000,4
93,0,20574,Mathew Goggin,6.4,1143000,5
93,0,06090,Jim McGovern,6.4,458000,2
93,0,01887,Mark O'Meara,6.4,1376000,6
93,0,01938,David Peoples,6.4,1143000,5
93,0,10649,Tom Scherrer,6.4,917000,4
93,0,06078,Esteban Toledo,6.4,690000,3
93,0,02223,Bob Tway,6.4,1842000,8
100,0,11032,Frank Lickliter II,6.5,3031000,13
101,0,01226,Fred Couples,6.6,956000,4
101,0,06522,Ernie Els,6.6,1186000,5
101,0,12753,David Morland IV,6.6,1658000,7
101,0,01945,Kenny Perry,6.6,1903000,8
105,0,10457,Frank Nobilo,6.7,720000,3
105,0,23621,Rory Sabbatini,6.7,1941000,8
105,0,06613,Tommy Tolles,6.7,480000,2
108,0,19972,José Coceres,6.8,1725000,7
108,0,21209,Sergio Garcia,6.8,1950000,8
110,0,10963,Jimmy Green,6.9,2739000,11
110,0,08339,Spike McRoy,6.9,1490000,6
112,0,01761,Len Mattiace,7.0,1513000,6
112,0,01941,Tom Pernice Jr.,7.0,1776000,7
114,0,06004,Stephen Ames,7.1,1018000,4
114,0,01329,Brad Faxon,7.1,3088000,12
114,0,10423,Mike Weir,7.1,1282000,5
117,0,01666,Bernhard Langer,7.2,778000,3
118,0,20098,Stuart Appleby,7.3,1572000,6
118,0,12760,Danny Ellis,7.3,1056000,4
118,0,23353,J.J. Henry,7.3,2375000,9
118,0,07547,Craig Kanada,7.3,526000,2
118,0,12660,Jesper Parnevik,7.3,1317000,5
123,0,01035,Tommy Armour III,7.4,1334000,5
123,0,22892,Jason Gore,7.4,797000,3
125,0,02099,Scott Simpson,7.5,1073000,4
125,0,02106,Chris Smith,7.5,1615000,6
125,0,11011,Mike Sposa,7.5,1616000,6
128,0,10809,Jim Furyk,7.7,1669000,6
129,0,24357,K.J. Choi,7.8,281000,1
129,0,10962,Bradley Hughes,7.8,1121000,4
129,0,01926,Steve Pate,7.8,1403000,5
132,0,08793,Tiger Woods,7.9,1701000,6
133,0,01200,Keith Clearwater,8.0,865000,3
133,0,08545,Glen Hnatiuk,8.0,2019000,7
135,0,20094,Jonathan Kaye,8.1,1452000,5
136,0,01024,Billy Andrade,8.2,1477000,5
136,0,07003,David Berganio Jr.,8.2,884000,3
136,0,09011,David Duval,8.2,885000,3
136,0,01527,Scott Hoch,8.2,1187000,4
140,0,06809,Bob Burns,8.3,2692000,9
141,0,10585,Scott McCarron,8.5,2434000,8
142,0,06036,Scott Dunlap,8.6,311000,1
143,0,10912,Craig Perks,8.7,1253000,4
144,0,10885,Robert Allenby,8.8,2220000,7
145,0,01014,Fulton Allem,8.9,2568000,8
145,0,22122,Andrew McLardy,8.9,959000,3
145,0,02170,Hal Sutton,8.9,2890000,9
148,0,06573,Brandt Jobe,9.0,1295000,4
149,0,06527,Steve Stricker,9.3,1342000,4
150,0,07867,Woody Austin,9.5,1022000,3
151,0,01823,Larry Mize,9.8,1758000,5
152,0,06621,Joe Durant,10.2,2569000,7
153,0,06515,Shaun Micheel,10.4,2239000,6
154,0,01771,Blaine McCallister,11.5,1650000,4
155,0,07763,Doug Dunakey,11.6,836000,2
156,0,01132,Mark Brooks,11.7,841000,2
157,0,19881,Robert Damron,11.8,851000,2
158,0,01381,Fred Funk,12.5,1354000,3
159,0,01185,Brandel Chamblee,12.7,913000,2
160,0,08535,Gary Nicklaus,13.8,2476000,5
161,0,06514,Kevin Johnson,15.1,1085000,2
162,0,02239,Scott Verplank,24.3,874000,1
