RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,01388,Robert Gamez,3.2,228000,2
2,0,01927,Dennis Paulson,3.6,384000,3
3,0,12823,Carlos Franco,3.8,2073000,15
4,0,06140,Sean Murphy,4.1,296000,2
5,0,22051,Ben Ferguson,4.2,458000,3
6,0,07763,Doug Dunakey,4.3,2302000,15
7,0,01313,Steve Elkington,4.4,3459000,22
7,0,07547,Craig Kanada,4.4,1737000,11
7,0,01724,Jeff Maggert,4.4,4484000,28
10,0,08633,Per-Ulrik Johansson,4.5,3427000,21
10,0,02106,Chris Smith,4.5,2124000,13
12,0,10649,Tom Scherrer,4.8,2743000,16
13,0,23125,Brad Elder,5.1,3323000,18
13,0,06643,Paul Goydos,5.1,3488000,19
13,0,01926,Steve Pate,5.1,1665000,9
13,0,20095,Carl Paulson,5.1,4909000,27
17,0,20099,Doug Barron,5.2,2643000,14
17,0,21007,Gabriel Hjertstedt,5.2,3197000,17
17,0,08075,Jerry Kelly,5.2,2978000,16
17,0,01920,Craig Parry,5.2,1678000,9
17,0,01943,Chris Perry,5.2,935000,5
17,0,02010,Loren Roberts,5.2,5392000,29
23,0,06315,Pete Jordan,5.3,4192000,22
23,0,01968,Nick Price,5.3,6346000,33
23,0,23621,Rory Sabbatini,5.3,7453000,39
23,0,11011,Mike Sposa,5.3,7229000,38
27,0,01185,Brandel Chamblee,5.4,1165000,6
27,0,12782,Tim Herron,5.4,195000,1
29,0,01132,Mark Brooks,5.5,4568000,23
29,0,01157,Tom Byrum,5.5,4151000,21
29,0,01226,Fred Couples,5.5,3951000,20
29,0,01685,J.L. Lewis,5.5,6581000,33
29,0,02245,Grant Waite,5.5,5345000,27
34,0,10457,Frank Nobilo,5.6,5288000,26
35,0,01945,Kenny Perry,5.7,10954000,53
36,0,09011,David Duval,5.8,7696000,37
36,0,21805,Harrison Frazar,5.8,3946000,19
36,0,01823,Larry Mize,5.8,5655000,27
36,0,02246,Duffy Waldorf,5.8,1675000,8
40,0,01098,Jay Don Blake,5.9,9723000,46
40,0,01139,Olin Browne,5.9,6210000,29
40,0,12705,Cliff Kresge,5.9,1479000,7
40,0,01771,Blaine McCallister,5.9,8063000,38
40,0,06591,Rocky Walcher,5.9,3796000,18
40,0,20566,Kaname Yokoo,5.9,5090000,24
46,0,01175,Jim Carter,6.0,7558000,35
46,0,01203,Russ Cochran,6.0,6735000,31
46,0,19881,Robert Damron,6.0,6084000,28
46,0,19846,Brian Gay,6.0,4092000,19
46,0,01707,Steve Lowery,6.0,12408000,57
46,0,01887,Mark O'Meara,6.0,4942000,23
46,0,01928,Corey Pavin,6.0,2590000,12
46,0,02223,Bob Tway,6.0,8417000,39
54,0,01249,John Daly,6.1,3739000,17
54,0,06251,Chris DiMarco,6.1,12426000,57
56,0,01320,Bob Estes,6.2,10723000,48
56,0,02206,David Toms,6.2,7553000,34
58,0,12388,Michael Clark II,6.3,5190000,23
58,0,06036,Scott Dunlap,6.3,3165000,14
58,0,21209,Sergio Garcia,6.3,5247000,23
58,0,01577,Lee Janzen,6.3,8599000,38
58,0,06514,Kevin Johnson,6.3,1368000,6
58,0,20094,Jonathan Kaye,6.3,5650000,25
58,0,10565,Ian Leggatt,6.3,5407000,24
58,0,12680,Shigeki Maruyama,6.3,5664000,25
58,0,10213,Dicky Pride,6.3,4101000,18
58,0,10425,Jay Williamson,6.3,5873000,26
68,0,06004,Stephen Ames,6.4,5071000,22
68,0,01042,Paul Azinger,6.4,8520000,37
68,0,12760,Danny Ellis,6.4,8525000,37
68,0,01418,Bill Glasson,6.4,4853000,21
68,0,23353,J.J. Henry,6.4,6960000,30
73,0,01035,Tommy Armour III,6.5,8628000,37
73,0,07003,David Berganio Jr.,6.5,5609000,24
73,0,10963,Jimmy Green,6.5,5140000,22
73,0,02002,John Riegger,6.5,7051000,30
73,0,10423,Mike Weir,6.5,7437000,32
78,0,01307,Joel Edwards,6.6,8525000,36
78,0,08063,Kelly Grunewald,6.6,1656000,7
78,0,01527,Scott Hoch,6.6,5974000,25
78,0,01619,Skip Kendall,6.6,9704000,41
78,0,01706,Davis Love III,6.6,13486000,57
83,0,19972,José Coceres,6.7,9179000,38
83,0,08931,Glen Day,6.7,10829000,45
83,0,06621,Joe Durant,6.7,7216000,30
83,0,06617,Brian Henninger,6.7,8990000,37
83,0,02099,Scott Simpson,6.7,4371000,18
83,0,06613,Tommy Tolles,6.7,1204000,5
83,0,02214,Kirk Triplett,6.7,3858000,16
90,0,21633,Steve Allan,6.8,1464000,6
90,0,21584,Richie Coughlan,6.8,978000,4
90,0,20043,Edward Fryatt,6.8,3163000,13
90,0,08545,Glen Hnatiuk,6.8,4148000,17
90,0,10860,Justin Leonard,6.8,12515000,51
90,0,06567,Vijay Singh,6.8,13002000,53
96,0,01014,Fulton Allem,6.9,4236000,17
96,0,01381,Fred Funk,6.9,8471000,34
96,0,24604,Hunter Haas,6.9,1483000,6
96,0,20127,Chris Riley,6.9,6733000,27
96,0,02239,Scott Verplank,6.9,11637000,47
101,0,06809,Bob Burns,7.0,6066000,24
101,0,01329,Brad Faxon,7.0,11584000,46
101,0,21961,Charles Howell III,7.0,11762000,47
101,0,01723,Andrew Magee,7.0,8512000,34
101,0,08535,Gary Nicklaus,7.0,3267000,13
101,0,10912,Craig Perks,7.0,6565000,26
101,0,08793,Tiger Woods,7.0,7864000,31
108,0,20098,Stuart Appleby,7.1,10423000,41
108,0,20229,Stewart Cink,7.1,15381000,60
108,0,07457,Steve Flesch,7.1,9917000,39
108,0,01378,David Frost,7.1,6416000,25
108,0,01797,Rocco Mediate,7.1,5621000,22
108,0,06515,Shaun Micheel,7.1,8897000,35
108,0,12753,David Morland IV,7.1,4881000,19
108,0,01938,David Peoples,7.1,10919000,43
108,0,01941,Tom Pernice Jr.,7.1,8663000,34
108,0,12714,Chris Tidland,7.1,1536000,6
108,0,20436,Garrett Willis,7.1,5888000,23
119,0,07867,Woody Austin,7.2,5201000,20
119,0,01219,John Cook,7.2,7554000,29
119,0,06522,Ernie Els,7.2,7502000,29
119,0,08881,Tripp Isenhour,7.2,1298000,5
119,0,06332,Neal Lancaster,7.2,6737000,26
119,0,08339,Spike McRoy,7.2,5701000,22
119,0,02104,Jeff Sluman,7.2,12945000,50
119,0,08375,Paul Stankowski,7.2,3370000,13
119,0,06527,Steve Stricker,7.2,5730000,22
119,0,02170,Hal Sutton,7.2,8541000,33
129,0,19817,Michael Muehr,7.3,7629000,29
129,0,02110,Jerry Smith,7.3,5799000,22
129,0,06595,Kevin Sutherland,7.3,7103000,27
132,0,10885,Robert Allenby,7.4,9891000,37
132,0,01374,Robin Freeman,7.4,3193000,12
134,0,01161,Mark Calcavecchia,7.5,5906000,22
134,0,20574,Mathew Goggin,7.5,9222000,34
134,0,01487,Jeff Hart,7.5,5669000,21
134,0,01599,Steve Jones,7.5,4865000,18
