RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
89,0,20099,Doug Barron,4.7,505000,3
89,0,06809,Bob Burns,4.7,1843000,11
89,0,01175,Jim Carter,4.7,2512000,15
89,0,20229,Stewart Cink,4.7,3395000,20
89,0,01313,Steve Elkington,4.7,1363000,8
89,0,10457,Frank Nobilo,4.7,1364000,8
89,0,01938,David Peoples,4.7,2013000,12
89,0,10423,Mike Weir,4.7,1857000,11
97,0,19972,José Coceres,4.8,2269000,13
97,0,01226,Fred Couples,4.8,1376000,8
97,0,12760,Danny Ellis,4.8,1717000,10
97,0,10962,Bradley Hughes,4.8,2059000,12
101,0,25083,Jeremy Anderson,4.9,1053000,6
101,0,19881,Robert Damron,4.9,1237000,7
101,0,21209,Sergio Garcia,4.9,1766000,10
101,0,08339,Spike McRoy,4.9,1601000,9
105,0,06012,Greg Kraft,5.0,2160000,12
105,0,06078,Esteban Toledo,5.0,891000,5
105,0,08793,Tiger Woods,5.0,1997000,11
108,0,10885,Robert Allenby,5.1,2771000,15
108,0,01706,Davis Love III,5.1,5147000,28
108,0,02002,John Riegger,5.1,3117000,17
111,0,01014,Fulton Allem,5.2,752000,4
111,0,06332,Neal Lancaster,5.2,2452000,13
113,0,01945,Kenny Perry,5.3,2867000,15
114,0,01098,Jay Don Blake,5.4,2134000,11
114,0,06315,Pete Jordan,5.4,973000,5
114,0,01968,Nick Price,5.4,2894000,15
117,0,09011,David Duval,5.5,4558000,23
117,0,21007,Gabriel Hjertstedt,5.5,397000,2
117,0,10733,Kent Jones,5.5,394000,2
117,0,02106,Chris Smith,5.5,793000,4
117,0,08375,Paul Stankowski,5.5,981000,5
122,0,01378,David Frost,5.6,2200000,11
123,0,20498,Briny Baird,5.7,1861000,9
123,0,01320,Bob Estes,5.7,2456000,12
123,0,22051,Ben Ferguson,5.7,614000,3
126,0,01203,Russ Cochran,5.8,2933000,14
126,0,12823,Carlos Franco,5.8,2925000,14
126,0,20433,Mark Hensby,5.8,421000,2
129,0,12388,Michael Clark II,5.9,1481000,7
130,0,01161,Mark Calcavecchia,6.0,1299000,6
130,0,01249,John Daly,6.0,1296000,6
132,0,01132,Mark Brooks,6.1,1100000,5
132,0,23353,J.J. Henry,6.1,661000,3
134,0,20574,Mathew Goggin,6.2,2471000,11
135,0,01418,Bill Glasson,6.3,3190000,14
135,0,01707,Steve Lowery,6.3,3417000,15
135,0,01724,Jeff Maggert,6.3,2512000,11
135,0,12680,Shigeki Maruyama,6.3,2505000,11
135,0,02245,Grant Waite,6.3,2701000,12
140,0,02214,Kirk Triplett,6.4,2086000,9
141,0,20593,Greg Chalmers,6.5,2110000,9
141,0,21949,Joe Ogilvie,6.5,1413000,6
141,0,01941,Tom Pernice Jr.,6.5,935000,4
144,0,07867,Woody Austin,6.7,1441000,6
144,0,01139,Olin Browne,6.7,2406000,10
146,0,06034,Marco Dawson,6.9,988000,4
147,0,21961,Charles Howell III,7.0,3289000,13
148,0,21806,Paul Gow,7.2,516000,2
149,0,10860,Justin Leonard,7.4,3190000,12
150,0,02223,Bob Tway,7.5,4864000,18
150,0,08057,Brian Wilson,7.5,1625000,6
152,0,08633,Per-Ulrik Johansson,7.6,3022000,11
152,0,06514,Kevin Johnson,7.6,820000,3
152,0,07547,Craig Kanada,7.6,816000,3
155,0,11011,Mike Sposa,8.0,2869000,10
156,0,12652,Cameron Beckman,8.2,3550000,12
156,0,10585,Scott McCarron,8.2,3240000,11
158,0,02170,Hal Sutton,8.5,1843000,6
159,0,22122,Andrew McLardy,8.6,308000,1
160,0,01677,Tom Lehman,8.8,4118000,13
161,0,22892,Jason Gore,9.2,664000,2
162,0,01388,Robert Gamez,9.5,343000,1
163,0,01920,Craig Parry,10.4,1874000,5
164,0,06350,Bob May,11.0,1184000,3
165,0,01599,Steve Jones,12.0,1291000,3
166,0,12782,Tim Herron,12.2,881000,2
167,0,01329,Brad Faxon,14.6,2106000,4
