RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,19846,Brian Gay,69.71,145,208
2,0,23135,Tim Clark,69.13,103,149
3,0,06527,Steve Stricker,68.84,95,138
4,0,01132,Mark Brooks,66.07,74,112
5,0,22548,Patrick Sheehan,65.66,65,99
6,0,24024,Zach Johnson,65.38,119,182
7,0,08793,Tiger Woods,65.32,81,124
8,0,20766,Padraig Harrington,65.31,96,147
9,0,07867,Woody Austin,64.74,123,190
10,0,27649,Brandt Snedeker,64.63,95,147
11,0,23108,Matt Kuchar,64.25,124,193
12,0,10809,Jim Furyk,63.58,103,162
13,0,25396,Kevin Na,63.38,135,213
14,0,10423,Mike Weir,62.92,112,178
15,0,01945,Kenny Perry,62.62,129,206
16,0,20127,Chris Riley,62.59,87,139
17,0,25686,Jason Dufner,62.50,120,192
18,0,01320,Bob Estes,62.37,116,186
19,0,25190,Jeff Quinney,62.22,112,180
20,0,10585,Scott McCarron,62.00,124,200
21,0,01142,Bart Bryant,61.97,88,142
22,0,01577,Lee Janzen,61.96,101,163
23,0,21731,Freddie Jacobson,61.90,117,189
24,0,23353,J.J. Henry,61.83,115,186
25,0,21961,Charles Howell III,61.58,125,203
25,0,24361,Pat Perez,61.58,109,177
27,0,08845,Scott Sterling,61.46,59,96
28,0,28158,Steve Marino,61.38,116,189
29,0,01948,Tim Petrovic,61.34,119,194
30,0,02214,Kirk Triplett,61.29,76,124
31,0,06522,Ernie Els,61.21,71,116
32,0,06251,Chris DiMarco,60.89,137,225
32,0,02206,David Toms,60.89,109,179
34,0,28475,Jeff Overton,60.85,143,235
35,0,23541,Ben Crane,60.80,107,176
36,0,26300,Matt Jones,60.55,66,109
37,0,23718,Nathan Green,60.41,148,245
38,0,24140,Sean O'Hair,60.39,93,154
39,0,24503,Jeff Klauk,60.31,117,194
40,0,22961,David Mathis,60.12,101,168
41,0,10885,Robert Allenby,60.00,72,120
41,0,25919,Brian Vranesh,60.00,69,115
43,0,24357,K.J. Choi,59.69,77,129
44,0,01941,Tom Pernice Jr.,59.59,115,193
45,0,20104,Ken Duke,59.52,125,210
46,0,08931,Glen Day,59.48,91,153
47,0,27060,John Mallinger,59.47,113,190
48,0,21350,Ryuji Imada,59.44,107,180
49,0,23548,Bill Lunde,59.38,95,160
50,0,23983,Luke Donald,59.26,96,162
51,0,26596,Ryan Moore,59.02,108,183
52,0,24358,Robert Garrigus,58.97,92,156
53,0,22348,Nick O'Hern,58.96,102,173
54,0,24138,Ian Poulter,58.93,66,112
55,0,26668,Marc Turnesa,58.82,110,187
56,0,25240,D.A. Points,58.64,112,191
57,0,01810,Phil Mickelson,58.55,89,152
58,0,20157,Retief Goosen,58.47,107,183
59,0,12510,Chad Campbell,58.44,90,154
60,0,08075,Jerry Kelly,58.42,111,190
61,0,20593,Greg Chalmers,58.38,108,185
62,0,26679,Kevin Stadler,58.26,67,115
62,0,21878,Mark Wilson,58.26,127,218
64,0,28089,Jason Day,58.16,82,141
65,0,30925,Dustin Johnson,58.13,118,203
66,0,01226,Fred Couples,58.10,61,105
67,0,21805,Harrison Frazar,57.94,135,233
68,0,24449,Parker McLachlin,57.87,114,197
69,0,12782,Tim Herron,57.84,118,204
70,0,25632,Jimmy Walker,57.81,111,192
71,0,22295,Darron Stiles,57.73,56,97
72,0,24912,Will MacKenzie,57.62,87,151
73,0,22621,Ben Curtis,57.60,72,125
74,0,20070,Matt Bettencourt,57.58,152,264
75,0,29221,Webb Simpson,57.52,130,226
76,0,12716,Charley Hoffman,57.42,120,209
77,0,07749,Brett Quigley,57.40,97,169
78,0,01329,Brad Faxon,57.38,105,183
79,0,01707,Steve Lowery,57.36,113,197
79,0,27770,Camilo Villegas,57.36,74,129
81,0,10117,Bob Heintz,57.34,82,143
82,0,27466,Spencer Levin,57.32,90,157
83,0,26476,Chez Reavie,57.24,87,152
84,0,26695,Michael Letzig,57.21,123,215
84,0,26301,James Nitties,57.21,123,215
84,0,27095,Nick Watney,57.21,115,201
87,0,23778,Brad Adamonis,57.14,88,154
88,0,07457,Steve Flesch,57.05,89,156
89,0,10733,Kent Jones,57.04,81,142
90,0,27120,Troy Matteson,56.99,106,186
91,0,12602,Dean Wilson,56.98,102,179
92,0,01161,Mark Calcavecchia,56.97,94,165
93,0,22046,Geoff Ogilvy,56.89,95,167
94,0,26881,Jarrod Lyle,56.80,71,125
95,0,20472,Alex Cejka,56.67,85,150
96,0,22293,Heath Slocum,56.57,99,175
97,0,06643,Paul Goydos,56.52,91,161
98,0,20498,Briny Baird,56.39,75,133
98,0,22405,Justin Rose,56.39,75,133
100,0,06004,Stephen Ames,56.35,71,126
101,0,01313,Steve Elkington,56.29,85,151
102,0,10860,Justin Leonard,56.08,83,148
103,0,01724,Jeff Maggert,55.97,89,159
104,0,24663,Y.E. Yang,55.91,104,186
