RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
159,0,22378,Trevor Immelman,14.46,133,920
160,0,26287,Roland Thatcher,14.40,104,722
161,0,01797,Rocco Mediate,14.34,81,565
162,0,29478,Kevin Kisner,14.30,109,762
163,0,10809,Jim Furyk,14.23,135,949
164,0,08725,Tom Gillis,14.15,88,622
165,0,31557,Jim Herman,14.08,105,746
166,0,12602,Dean Wilson,14.05,93,662
167,0,26668,Marc Turnesa,14.04,82,584
168,0,30711,Colt Knost,13.99,122,872
169,0,06621,Joe Durant,13.91,107,769
170,0,35087,Bio Kim,13.87,106,764
171,0,26420,Richard Johnson,13.85,96,693
172,0,08537,J.P. Hayes,13.83,82,593
173,0,25444,Justin Hicks,13.70,90,657
174,0,06522,Ernie Els,13.67,104,761
175,0,01313,Steve Elkington,13.64,72,528
176,0,24663,Y.E. Yang,13.59,89,655
177,0,32640,Troy Merritt,13.49,92,682
178,0,23673,Michael Connell,13.31,111,834
179,0,20127,Chris Riley,13.29,109,820
180,0,24290,D.J. Brigman,13.28,98,738
181,0,25457,Alexandre Rocha,12.99,93,716
182,0,06515,Shaun Micheel,12.98,108,832
183,0,32876,Martin Piller,12.90,88,682
184,0,23614,Rich Beem,12.83,73,569
185,0,26881,Jarrod Lyle,12.72,114,896
186,0,10860,Justin Leonard,12.64,112,886
