RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,32333,Kevin Tway,14,2,2,15,2022160
2,0,26300,Matt Jones,13,0,2,16,2022270
2,0,34360,Patrick Reed,13,1,2,2,2022340
4,0,40026,Daniel Berger,12,1,2,9,2022160
4,0,32839,Hideki Matsuyama,12,2,3,16,2022050
6,0,48084,Wesley Bryan,11,0,2,7,2022290
6,0,27644,Brian Harman,11,3,4,11,2022340
8,0,34563,Chesson Hadley,10,2,3,4,2022330
8,0,29420,Billy Horschel,10,1,1,6,2022500
8,0,39971,Sungjae Im,10,1,1,5,2022030
8,0,33204,Shane Lowry,10,3,2,13,2022480
8,0,46442,Maverick McNealy,10,1,2,16,2022390
8,0,25493,Nick Taylor,10,4,1,2,2022070
14,0,19803,Ryan Armour,9,0,2,17,2022310
14,0,40098,Matt Fitzpatrick,9,1,2,17,2022290
14,0,32102,Rickie Fowler,9,1,1,10,2022180
14,0,21209,Sergio Garcia,9,0,3,3,2022050
14,0,52686,Rasmus Hojgaard,9,2,1,11,2022050
14,0,21961,Charles Howell III,9,2,3,13,2022140
14,0,29478,Kevin Kisner,9,3,2,3,2022480
14,0,48117,Kurt Kitayama,9,3,1,8,2022240
14,0,35449,Adam Long,9,0,3,13,2022390
14,0,25198,Francesco Molinari,9,0,3,5,2022040
14,0,49947,Taylor Moore,9,5,3,12,2022110
14,0,24138,Ian Poulter,9,0,1,12,2022350
14,0,34256,Andrew Putnam,9,1,1,13,2022380
14,0,48081,Xander Schauffele,9,0,1,12,2022180
14,0,49960,Sepp Straka,9,1,4,6,2022190
14,0,32150,Michael Thompson,9,3,1,17,2022160
30,0,51766,Wyndham Clark,8,0,1,7,2022350
30,0,45609,Tyler Duncan,8,0,2,17,2022450
30,0,30911,Tommy Fleetwood,8,1,2,1,2022280
30,0,46402,Talor Gooch,8,1,4,4,2022280
30,0,29974,Branden Grace,8,2,2,12,2022230
30,0,34363,Tyrrell Hatton,8,1,4,14,2022480
30,0,39977,Max Homa,8,2,4,14,2022480
30,0,36801,Mark Hubbard,8,0,3,5,2022010
30,0,35506,Mackenzie Hughes,8,2,2,11,2022060
30,0,24024,Zach Johnson,8,1,3,10,2022110
30,0,27974,Sung Kang,8,0,4,16,2022050
30,0,30926,Chris Kirk,8,1,1,16,2022220
30,0,45486,Joaquin Niemann,8,2,3,5,2022160
30,0,40250,Taylor Pendrith,8,0,2,17,2022480
30,0,22056,Cameron Percy,8,2,1,18,2022210
30,0,47529,Mito Pereira,8,0,3,16,2022340
30,0,46414,Aaron Rai,8,0,2,4,2022010
30,0,36699,Patrick Rodgers,8,0,4,4,2022400
30,0,34610,Matthias Schwab,8,1,4,5,2022070
30,0,27649,Brandt Snedeker,8,1,3,2,2022170
30,0,33448,Justin Thomas,8,6,3,8,2022240
30,0,35617,Martin Trainer,8,0,2,17,2022140
30,0,37189,Harold Varner III,8,0,1,8,2022350
53,0,24846,Ricky Barnes,7,0,2,7,2022070
53,0,20229,Stewart Cink,7,0,3,14,2022130
53,0,35110,Brett Drewitt,7,3,2,2,2022070
53,0,29970,Dylan Frittelli,7,2,2,7,2022230
53,0,59437,Luke Gannon,7,0,1,11,2022380
53,0,19846,Brian Gay,7,0,2,2,2022230
53,0,33597,Harry Higgs,7,0,2,6,2022140
53,0,35532,Tom Hoge,7,2,1,17,2022150
53,0,36799,Stephan Jaeger,7,0,2,4,2022160
53,0,47917,Takumi Kanaya,7,0,1,9,2022060
53,0,55182,Tom Kim,7,0,2,14,2022340
53,0,36689,Brooks Koepka,7,0,1,16,2022340
53,0,23108,Matt Kuchar,7,0,2,8,2022480
53,0,27129,Luke List,7,1,1,14,2022160
53,0,47993,Denny McCarthy,7,0,4,16,2022350
53,0,39546,Keith Mitchell,7,1,3,6,2022340
53,0,25396,Kevin Na,7,0,1,18,2022050
53,0,27349,Alex Noren,7,0,2,8,2022340
53,0,29908,C.T. Pan,7,2,2,2,2022180
53,0,49771,J.T. Poston,7,1,2,16,2022480
53,0,28252,Seamus Power,7,3,2,7,2022140
53,0,23621,Rory Sabbatini,7,2,2,18,2022320
53,0,46046,Scottie Scheffler,7,0,2,8,2022340
53,0,24502,Adam Scott,7,0,1,11,2022050
53,0,34431,Robert Streb,7,1,2,18,2022150
53,0,08385,Omar Uresti,7,7,1,12,2022400
53,0,23623,Bo Van Pelt,7,1,2,4,2022030
53,0,51894,Vince Whaley,7,1,2,15,2022390
53,0,29454,Bernd Wiesberger,7,1,3,7,2022340
53,0,32139,Danny Willett,7,1,4,12,2022280
53,0,57366,Cameron Young,7,0,2,14,2022160
