RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,34098,Russell Henley,74.90,179,239,-0.15
2,0,31646,Emiliano Grillo,73.41,185,252,-0.17
3,0,30163,Henrik Norlander,73.39,171,233,-0.15
4,0,32839,Hideki Matsuyama,71.77,150,209,-0.22
5,0,31560,Brian Stuard,71.63,207,289,-0.16
6,0,33122,Russell Knox,71.38,197,276,-0.17
7,0,39971,Sungjae Im,71.17,200,281,-0.21
8,0,29725,Tony Finau,70.59,192,272,-0.18
9,0,40115,Adam Svensson,70.53,225,319,-0.15
10,0,24502,Adam Scott,69.79,164,235,-0.23
11,0,29974,Branden Grace,69.66,101,145,-0.18
12,0,47993,Denny McCarthy,69.58,247,355,-0.23
13,0,30978,Kiradech Aphibarnrat,69.53,89,128,-0.26
13,0,26476,Chez Reavie,69.53,194,279,-0.15
15,0,54783,Dylan Wu,69.49,123,177,-0.16
16,0,34610,Matthias Schwab,69.30,149,215,-0.14
17,0,27974,Sung Kang,69.27,151,218,-0.20
18,0,48887,Matt Wallace,69.23,126,182,-0.13
19,0,36871,Matthew NeSmith,69.00,227,329,-0.13
20,0,47529,Mito Pereira,68.98,189,274,-0.16
21,0,33204,Shane Lowry,68.97,120,174,-0.16
22,0,45522,Christiaan Bezuidenhout,68.95,151,219,-0.21
23,0,39997,Corey Conners,68.89,186,270,-0.13
23,0,25686,Jason Dufner,68.89,93,135,-0.12
25,0,37275,Sam Ryder,68.85,221,321,-0.22
26,0,40250,Taylor Pendrith,68.84,137,199,-0.14
27,0,27936,Martin Laird,68.80,172,250,-0.15
27,0,53165,Doc Redman,68.80,161,234,-0.17
29,0,34076,Joel Dahmen,68.75,198,288,-0.19
30,0,36884,Ben Kohles,68.60,118,172,-0.24
31,0,27139,David Skinns,68.53,135,197,-0.17
32,0,34174,John Huh,68.51,161,235,-0.16
33,0,31557,Jim Herman,68.48,113,165,-0.12
34,0,48081,Xander Schauffele,68.47,139,203,-0.14
35,0,36326,David Lipsky,68.44,193,282,-0.10
36,0,48084,Wesley Bryan,68.42,91,133,-0.20
37,0,46046,Scottie Scheffler,68.35,162,237,-0.19
38,0,22056,Cameron Percy,68.27,71,104,-0.15
39,0,23320,Ryan Palmer,68.21,118,173,-0.14
40,0,25900,Lucas Glover,68.20,208,305,-0.14
41,0,23325,Vaughn Taylor,68.18,90,132,-0.24
42,0,29908,C.T. Pan,68.14,201,295,-0.18
43,0,49960,Sepp Straka,67.93,197,290,-0.15
44,0,46414,Aaron Rai,67.87,188,277,-0.14
45,0,35450,Patrick Cantlay,67.78,122,180,-0.23
46,0,29289,S.Y. Noh,67.57,100,148,-0.17
47,0,27349,Alex Noren,67.55,127,188,-0.14
48,0,20229,Stewart Cink,67.50,162,240,-0.14
49,0,55708,Hayden Buckley,67.46,199,295,-0.16
49,0,45486,Joaquin Niemann,67.46,141,209,-0.17
51,0,49298,Kramer Hickok,67.38,190,282,-0.17
52,0,27064,Jhonattan Vegas,67.32,138,205,-0.12
53,0,28089,Jason Day,67.25,115,171,-0.20
54,0,48822,Sebastián Muñoz,67.14,188,280,-0.26
55,0,40006,Erik van Rooyen,67.11,102,152,-0.16
56,0,29478,Kevin Kisner,66.96,152,227,-0.20
57,0,19803,Ryan Armour,66.95,79,118,-0.22
58,0,27214,Kevin Streelman,66.90,194,290,-0.19
59,0,35110,Brett Drewitt,66.87,109,163,-0.13
59,0,34256,Andrew Putnam,66.87,220,329,-0.19
61,0,34563,Chesson Hadley,66.80,165,247,-0.18
62,0,45609,Tyler Duncan,66.67,170,255,-0.20
62,0,33490,Bo Hoag,66.67,88,132,-0.11
62,0,30926,Chris Kirk,66.67,150,225,-0.17
62,0,27129,Luke List,66.67,150,225,-0.08
62,0,28252,Seamus Power,66.67,156,234,-0.19
67,0,40162,Justin Lower,66.50,135,203,-0.19
68,0,32816,Satoshi Kodaira,66.46,109,164,-0.22
69,0,27644,Brian Harman,66.42,180,271,-0.19
70,0,47983,Chad Ramey,66.36,144,217,-0.19
71,0,22405,Justin Rose,66.20,94,142,-0.28
72,0,46717,Viktor Hovland,65.99,130,197,-0.24
73,0,50095,Austin Smotherman,65.88,139,211,-0.15
74,0,48117,Kurt Kitayama,65.85,108,164,-0.09
75,0,33486,Roger Sloan,65.81,154,234,-0.18
76,0,36801,Mark Hubbard,65.75,144,219,-0.19
77,0,47988,Nick Hardy,65.66,109,166,-0.20
78,0,32448,James Hahn,65.64,149,227,-0.20
79,0,29518,Brendan Steele,65.56,158,241,-0.03
80,0,45540,Jared Wolfe,65.54,116,177,-0.16
81,0,35891,Cameron Smith,65.48,110,168,-0.22
82,0,49766,Hank Lebioda,65.34,164,251,-0.16
83,0,54628,Lee Hodges,65.28,220,337,-0.18
84,0,46442,Maverick McNealy,65.17,174,267,-0.23
85,0,35310,Lanto Griffin,65.15,172,264,-0.22
86,0,46970,Jon Rahm,65.05,134,206,-0.16
87,0,36799,Stephan Jaeger,64.96,165,254,-0.24
88,0,40098,Matt Fitzpatrick,64.92,124,191,-0.11
89,0,29535,Brice Garnett,64.86,144,222,-0.15
90,0,49964,Aaron Wise,64.85,190,293,-0.18
91,0,51997,Andrew Novak,64.84,118,182,-0.14
92,0,48699,Callum Tarren,64.80,127,196,-0.14
93,0,39977,Max Homa,64.56,153,237,-0.18
