RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,52372,Cameron Champ,63.44,59,93,-0.05
2,0,39997,Corey Conners,62.41,88,141,-0.13
3,0,29518,Brendan Steele,58.77,67,114,-0.09
4,0,48081,Xander Schauffele,58.14,75,129,-0.16
5,0,50525,Collin Morikawa,58.00,58,100,-0.21
6,0,50095,Austin Smotherman,57.72,71,123,-0.06
7,0,55708,Hayden Buckley,56.94,82,144,-0.04
8,0,47988,Nick Hardy,56.63,47,83,-0.04
9,0,20229,Stewart Cink,55.81,72,129,-0.13
10,0,28775,Nate Lashley,55.65,69,124,-0.04
11,0,21961,Charles Howell III,55.56,45,81,-0.04
12,0,34255,Joseph Bramlett,54.55,66,121,-0.09
13,0,46402,Talor Gooch,54.47,67,123,-0.15
14,0,27936,Martin Laird,54.35,75,138,-0.03
15,0,32662,Michael Gligic,54.21,58,107,-0.07
16,0,47529,Mito Pereira,54.11,79,146,-0.01
17,0,49964,Aaron Wise,54.02,94,174,-0.16
18,0,46046,Scottie Scheffler,53.52,76,142,-0.09
19,0,24980,Scott Gutschewski,53.42,39,73,-0.05
20,0,31646,Emiliano Grillo,53.24,74,139,-0.12
21,0,36699,Patrick Rodgers,52.78,76,144,-0.09
22,0,33141,Keegan Bradley,52.59,61,116,-0.07
23,0,37275,Sam Ryder,52.50,84,160,-0.15
24,0,46717,Viktor Hovland,51.69,61,118,-0.21
25,0,40250,Taylor Pendrith,51.55,50,97,+0.02
26,0,36801,Mark Hubbard,51.47,70,136,-0.10
27,0,35879,Kelly Kraft,51.39,74,144,-0.14
28,0,48117,Kurt Kitayama,51.16,44,86,-0.23
29,0,46970,Jon Rahm,50.93,55,108,-0.07
30,0,54628,Lee Hodges,50.90,85,167,-0.09
31,0,32366,Kevin Chappell,50.72,35,69,-0.17
32,0,39971,Sungjae Im,50.69,73,144,-0.08
33,0,54421,Garrick Higgo,50.67,38,75,-0.18
34,0,27649,Brandt Snedeker,50.43,59,117,-0.12
35,0,28252,Seamus Power,50.41,61,121,-0.05
36,0,45609,Tyler Duncan,50.36,70,139,-0.17
37,0,47504,Sam Burns,50.30,83,165,-0.13
37,0,46340,Alex Smalley,50.30,83,165,-0.04
39,0,29725,Tony Finau,50.00,82,164,-0.06
39,0,23320,Ryan Palmer,50.00,50,100,-0.08
39,0,33448,Justin Thomas,50.00,65,130,-0.11
42,0,34563,Chesson Hadley,49.61,64,129,-0.03
43,0,27064,Jhonattan Vegas,49.60,62,125,-0.10
44,0,27129,Luke List,49.57,58,117,-0.05
45,0,19803,Ryan Armour,49.48,48,97,-0.15
46,0,29926,Danny Lee,49.41,42,85,-0.05
47,0,33419,Cameron Tringale,49.10,82,167,-0.10
48,0,37212,Paul Barjon,48.78,60,123,-0.08
49,0,34174,John Huh,48.72,76,156,-0.12
50,0,35110,Brett Drewitt,48.57,51,105,-0.08
51,0,30927,Brendon Todd,48.40,91,188,-0.15
52,0,48822,Sebastián Muñoz,48.37,74,153,+0.04
53,0,36326,David Lipsky,48.35,88,182,-0.16
54,0,46414,Aaron Rai,48.28,84,174,-0.11
54,0,56278,Matthew Wolff,48.28,42,87,-0.14
56,0,28237,Rory McIlroy,48.21,54,112,-0.13
57,0,33204,Shane Lowry,48.11,51,106,-0.04
58,0,46550,Brandon Hagy,47.90,57,119,E
59,0,30163,Henrik Norlander,47.79,65,136,+0.02
60,0,35449,Adam Long,47.78,86,180,-0.05
61,0,49766,Hank Lebioda,47.62,80,168,-0.05
61,0,40162,Justin Lower,47.62,60,126,-0.12
63,0,48699,Callum Tarren,47.57,49,103,-0.04
64,0,47856,Seth Reeves,47.42,46,97,-0.13
65,0,29478,Kevin Kisner,47.37,63,133,-0.03
66,0,39953,Chase Seiffert,47.25,43,91,-0.05
67,0,47347,Adam Schenk,47.19,84,178,-0.10
68,0,33399,Adam Hadwin,47.06,72,153,-0.10
69,0,32448,James Hahn,47.01,55,117,-0.11
70,0,51766,Wyndham Clark,46.81,66,141,-0.14
71,0,52375,Doug Ghim,46.72,64,137,+0.09
72,0,33122,Russell Knox,46.67,70,150,-0.09
73,0,32839,Hideki Matsuyama,46.56,61,131,-0.13
74,0,24925,Jonathan Byrd,46.53,47,101,-0.06
75,0,35532,Tom Hoge,46.39,77,166,-0.12
76,0,37455,Si Woo Kim,46.33,82,177,-0.06
77,0,51890,Greyson Sigg,46.30,75,162,-0.11
78,0,32139,Danny Willett,46.23,49,106,-0.18
79,0,49298,Kramer Hickok,46.20,79,171,-0.13
80,0,33490,Bo Hoag,46.07,41,89,-0.10
81,0,57366,Cameron Young,46.03,58,126,-0.16
82,0,49947,Taylor Moore,45.98,80,174,-0.09
83,0,34046,Jordan Spieth,45.90,56,122,-0.05
84,0,49771,J.T. Poston,45.88,78,170,-0.12
85,0,33667,Carlos Ortiz,45.76,54,118,-0.02
86,0,35450,Patrick Cantlay,45.74,43,94,-0.14
87,0,30944,Jason Kokrak,45.71,48,105,-0.13
88,0,26476,Chez Reavie,45.54,92,202,-0.12
88,0,37189,Harold Varner III,45.54,51,112,-0.12
90,0,27644,Brian Harman,45.50,86,189,-0.12
91,0,51634,Sahith Theegala,45.45,90,198,-0.12
92,0,22056,Cameron Percy,45.21,33,73,-0.12
93,0,32791,K.H. Lee,45.08,87,193,-0.15
94,0,31420,Anirban Lahiri,45.00,54,120,-0.13
95,0,29970,Dylan Frittelli,44.97,67,149,-0.12
96,0,46601,Trey Mullinax,44.90,66,147,-0.08
97,0,39324,J.J. Spaun,44.85,74,165,-0.05
98,0,45540,Jared Wolfe,44.79,43,96,E
99,0,23325,Vaughn Taylor,44.74,51,114,-0.16
100,0,31557,Jim Herman,44.68,42,94,-0.17
101,0,36871,Matthew NeSmith,44.65,71,159,-0.07
102,0,39546,Keith Mitchell,44.59,66,148,-0.08
103,0,34610,Matthias Schwab,44.44,52,117,E
104,0,45526,Abraham Ancer,44.35,51,115,-0.02
105,0,34076,Joel Dahmen,44.27,85,192,-0.07
106,0,46435,Austin Cook,44.12,60,136,-0.22
107,0,22405,Justin Rose,44.09,41,93,-0.15
108,0,52374,Brandon Wu,44.07,52,118,-0.08
109,0,39977,Max Homa,44.06,63,143,-0.16
110,0,45157,Cam Davis,44.05,74,168,-0.08
111,0,27139,David Skinns,44.00,55,125,-0.25
112,0,12716,Charley Hoffman,43.93,47,107,E
