RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
117,0,27349,Alex Noren,65.71,757,1152,-0.28
118,0,30911,Tommy Fleetwood,65.67,662,1008,-0.29
119,0,37275,Sam Ryder,65.66,1040,1584,-0.29
120,0,49766,Hank Lebioda,65.63,945,1440,-0.26
121,0,27770,Camilo Villegas,65.62,815,1242,-0.27
122,0,37455,Si Woo Kim,65.59,1157,1764,-0.29
123,0,26300,Matt Jones,65.57,720,1098,-0.29
124,0,32757,Patton Kizzire,65.56,1062,1620,-0.29
125,0,37212,Paul Barjon,65.49,837,1278,-0.29
126,0,35310,Lanto Griffin,65.46,919,1404,-0.30
127,0,33490,Bo Hoag,65.42,577,882,-0.25
128,0,30692,Scott Stallings,65.39,1130,1728,-0.31
129,0,29974,Branden Grace,65.38,612,936,-0.25
130,0,34563,Chesson Hadley,65.35,941,1440,-0.28
131,0,47993,Denny McCarthy,65.33,1176,1800,-0.28
132,0,45157,Cam Davis,65.31,964,1476,-0.32
133,0,30944,Jason Kokrak,65.30,717,1098,-0.29
134,0,51766,Wyndham Clark,65.23,1139,1746,-0.29
135,0,12716,Charley Hoffman,65.22,810,1242,-0.28
136,0,25493,Nick Taylor,65.21,1033,1584,-0.25
137,0,23983,Luke Donald,65.17,786,1206,-0.27
138,0,51997,Andrew Novak,65.06,890,1368,-0.26
139,0,40006,Erik van Rooyen,65.05,562,864,-0.28
140,0,30927,Brendon Todd,64.99,971,1494,-0.28
141,0,31560,Brian Stuard,64.98,1041,1602,-0.24
142,0,22405,Justin Rose,64.92,631,972,-0.31
143,0,57366,Cameron Young,64.91,958,1476,-0.34
144,0,31420,Anirban Lahiri,64.89,841,1296,-0.28
145,0,32333,Kevin Tway,64.79,898,1386,-0.26
146,0,28089,Jason Day,64.72,664,1026,-0.31
147,0,24924,Bill Haas,64.69,1048,1620,-0.24
148,0,35110,Brett Drewitt,64.66,675,1044,-0.23
149,0,29970,Dylan Frittelli,64.64,1082,1674,-0.27
150,0,29221,Webb Simpson,64.60,686,1062,-0.30
151,0,24024,Zach Johnson,64.58,744,1152,-0.27
152,0,32139,Danny Willett,64.52,720,1116,-0.25
153,0,47347,Adam Schenk,64.44,1044,1620,-0.26
154,0,34431,Robert Streb,64.32,961,1494,-0.26
155,0,34466,Peter Malnati,64.29,1192,1854,-0.31
156,0,24361,Pat Perez,64.25,717,1116,-0.28
157,0,25686,Jason Dufner,64.11,577,900,-0.24
158,0,32150,Michael Thompson,64.09,969,1512,-0.30
159,0,34363,Tyrrell Hatton,64.06,738,1152,-0.31
159,0,27139,David Skinns,64.06,761,1188,-0.30
161,0,46435,Austin Cook,64.01,795,1242,-0.27
162,0,30978,Kiradech Aphibarnrat,63.94,610,954,-0.29
162,0,23621,Rory Sabbatini,63.94,633,990,-0.31
164,0,23108,Matt Kuchar,63.93,817,1278,-0.28
165,0,28114,Dawie van der Walt,63.80,712,1116,-0.25
166,0,54421,Garrick Higgo,63.79,666,1044,-0.27
166,0,51894,Vince Whaley,63.79,976,1530,-0.34
168,0,51950,Max McGreevy,63.58,824,1296,-0.28
169,0,33486,Roger Sloan,63.55,835,1314,-0.28
170,0,35617,Martin Trainer,63.53,892,1404,-0.29
171,0,35461,Beau Hossler,63.49,800,1260,-0.28
172,0,36799,Stephan Jaeger,63.46,971,1530,-0.30
173,0,35879,Kelly Kraft,63.45,788,1242,-0.29
174,0,25198,Francesco Molinari,63.42,605,954,-0.27
175,0,33667,Carlos Ortiz,63.39,696,1098,-0.31
176,0,32640,Troy Merritt,63.31,1037,1638,-0.30
177,0,36852,Jim Knous,63.18,580,918,-0.28
178,0,36689,Brooks Koepka,63.16,523,828,-0.31
179,0,10381,Curtis Thompson,63.11,727,1152,-0.27
180,0,35506,Mackenzie Hughes,62.80,927,1476,-0.28
181,0,47128,Richy Werenski,62.79,712,1134,-0.29
182,0,34360,Patrick Reed,62.78,791,1260,-0.28
183,0,25818,Scott Piercy,62.63,868,1386,-0.30
184,0,46550,Brandon Hagy,62.54,878,1404,-0.29
185,0,24138,Ian Poulter,62.25,493,792,-0.27
186,0,32102,Rickie Fowler,62.21,795,1278,-0.28
187,0,56278,Matthew Wolff,62.17,526,846,-0.31
188,0,29926,Danny Lee,61.86,579,936,-0.32
189,0,33597,Harry Higgs,61.39,884,1440,-0.26
190,0,48084,Wesley Bryan,61.00,538,882,-0.28
191,0,39436,Joshua Creel,60.40,511,846,-0.25
192,0,27895,Jonas Blixt,58.78,529,900,-0.28
193,0,39058,Lucas Herbert,57.82,562,972,-0.33
