RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,29221,Webb Simpson,1.67,48,8
2,0,25900,Lucas Glover,1.40,57,8
3,0,35461,Beau Hossler,1.36,66,9
3,0,39953,Chase Seiffert,1.36,59,8
5,0,23621,Rory Sabbatini,1.32,68,9
6,0,46442,Maverick McNealy,1.30,54,7
7,0,34046,Jordan Spieth,1.15,52,6
8,0,30927,Brendon Todd,1.13,62,7
9,0,40026,Daniel Berger,1.11,63,7
9,0,26329,Louis Oosthuizen,1.11,54,6
9,0,24502,Adam Scott,1.11,45,5
12,0,34098,Russell Henley,1.07,75,8
13,0,32791,K.H. Lee,1.05,86,9
13,0,22056,Cameron Percy,1.05,57,6
13,0,25493,Nick Taylor,1.05,76,8
16,0,19803,Ryan Armour,1.04,67,7
17,0,29479,Scott Brown,1.02,49,5
17,0,21209,Sergio Garcia,1.02,59,6
17,0,27936,Martin Laird,1.02,59,6
20,0,47959,Bryson DeChambeau,1.01,69,7
20,0,34099,Harris English,1.01,69,7
22,0,32662,Michael Gligic,1.00,40,4
22,0,47347,Adam Schenk,1.00,80,8
22,0,32333,Kevin Tway,1.00,40,4
25,0,46046,Scottie Scheffler,.97,72,7
26,0,32816,Satoshi Kodaira,.96,52,5
27,0,27141,J.B. Holmes,.95,42,4
28,0,28089,Jason Day,.94,53,5
28,0,48045,Michael Gellerman,.94,32,3
28,0,32448,James Hahn,.94,53,5
28,0,29478,Kevin Kisner,.94,64,6
32,0,39997,Corey Conners,.92,65,6
33,0,39971,Sungjae Im,.91,99,9
33,0,35230,Nelson Ledesma,.91,22,2
33,0,27770,Camilo Villegas,.91,66,6
36,0,35658,Kris Ventura,.89,45,4
37,0,47504,Sam Burns,.88,68,6
37,0,12716,Charley Hoffman,.88,57,5
37,0,39977,Max Homa,.88,57,5
37,0,31420,Anirban Lahiri,.88,34,3
37,0,24781,Hunter Mahan,.88,34,3
37,0,27649,Brandt Snedeker,.88,68,6
43,0,35449,Adam Long,.87,46,4
44,0,26499,Rafa Cabrera Bello,.85,59,5
45,0,20229,Stewart Cink,.83,72,6
45,0,32757,Patton Kizzire,.83,72,6
45,0,32150,Michael Thompson,.83,60,5
45,0,32139,Danny Willett,.83,24,2
49,0,49771,J.T. Poston,.82,61,5
50,0,23983,Luke Donald,.81,37,3
50,0,27349,Alex Noren,.81,62,5
50,0,33667,Carlos Ortiz,.81,74,6
50,0,27064,Jhonattan Vegas,.81,62,5
54,0,23623,Bo Van Pelt,.80,50,4
55,0,29535,Brice Garnett,.79,38,3
56,0,51766,Wyndham Clark,.78,51,4
56,0,56762,Will Gordon,.78,64,5
56,0,28775,Nate Lashley,.78,51,4
59,0,46550,Brandon Hagy,.77,52,4
59,0,33410,Andrew Landry,.77,52,4
61,0,35506,Mackenzie Hughes,.76,79,6
62,0,46435,Austin Cook,.75,53,4
62,0,24138,Ian Poulter,.75,40,3
64,0,29420,Billy Horschel,.74,68,5
64,0,32839,Hideki Matsuyama,.74,54,4
64,0,28237,Rory McIlroy,.74,54,4
64,0,33419,Cameron Tringale,.74,68,5
68,0,36689,Brooks Koepka,.73,41,3
68,0,26476,Chez Reavie,.73,55,4
68,0,31323,Gary Woodland,.73,41,3
71,0,52375,Doug Ghim,.71,56,4
71,0,25632,Jimmy Walker,.71,42,3
71,0,49964,Aaron Wise,.71,56,4
74,0,20396,Lee Westwood,.70,43,3
74,0,47483,Will Zalatoris,.70,71,5
76,0,34431,Robert Streb,.69,72,5
77,0,46441,Robby Shelton,.68,44,3
77,0,47128,Richy Werenski,.68,74,5
79,0,22371,Aaron Baddeley,.67,30,2
79,0,33141,Keegan Bradley,.67,75,5
79,0,28420,Ryan Brehm,.67,30,2
79,0,34314,Sebastian Cappelen,.67,30,2
79,0,34076,Joel Dahmen,.67,45,3
79,0,33122,Russell Knox,.67,75,5
79,0,27556,Ted Potter Jr.,.67,45,3
79,0,27214,Kevin Streelman,.67,75,5
79,0,33448,Justin Thomas,.67,45,3
88,0,45486,Joaquin Niemann,.66,76,5
89,0,45609,Tyler Duncan,.65,62,4
89,0,33413,Ben Martin,.65,31,2
89,0,40006,Erik van Rooyen,.65,46,3
89,0,56278,Matthew Wolff,.65,46,3
93,0,32640,Troy Merritt,.64,78,5
94,0,32618,Rhein Gibson,.63,48,3
94,0,49298,Kramer Hickok,.63,48,3
94,0,46970,Jon Rahm,.63,48,3
94,0,30110,Kyle Stanley,.63,48,3
98,0,29725,Tony Finau,.62,65,4
98,0,34256,Andrew Putnam,.62,65,4
98,0,26331,Charl Schwartzel,.62,81,5
101,0,33399,Adam Hadwin,.61,66,4
101,0,26758,David Hearn,.61,33,2
101,0,01810,Phil Mickelson,.61,49,3
104,0,40042,Tyler McCumber,.60,50,3
104,0,50525,Collin Morikawa,.60,50,3
106,0,46402,Talor Gooch,.59,68,4
107,0,30944,Jason Kokrak,.58,69,4
107,0,29908,C.T. Pan,.58,52,3
109,0,26851,Marc Leishman,.57,53,3
110,0,33120,Mark Anderson,.56,36,2
110,0,24357,K.J. Choi,.56,36,2
110,0,47993,Denny McCarthy,.56,71,4
110,0,48081,Xander Schauffele,.56,54,3
110,0,37189,Harold Varner III,.56,71,4
110,0,32254,Xinjun Zhang,.56,36,2
116,0,31560,Brian Stuard,.55,91,5
117,0,34563,Chesson Hadley,.54,56,3
118,0,33490,Bo Hoag,.53,76,4
118,0,24024,Zach Johnson,.53,76,4
120,0,26300,Matt Jones,.52,77,4
120,0,23108,Matt Kuchar,.52,58,3
122,0,25686,Jason Dufner,.51,59,3
122,0,36801,Mark Hubbard,.51,78,4
122,0,35617,Martin Trainer,.51,39,2
125,0,45157,Cam Davis,.50,80,4
126,0,30911,Tommy Fleetwood,.48,42,2
126,0,19846,Brian Gay,.48,42,2
128,0,29926,Danny Lee,.47,43,2
128,0,27942,Rob Oppenheim,.47,43,2
