RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
94,0,23541,Ben Crane,63.51,710,1118
95,0,20574,Mathew Goggin,63.50,621,978
96,0,12602,Dean Wilson,63.47,980,1544
97,0,23325,Vaughn Taylor,63.31,780,1232
98,0,21407,Arjun Atwal,63.24,836,1322
98,0,23614,Rich Beem,63.24,733,1159
100,0,23718,Nathan Green,63.10,915,1450
101,0,06004,Stephen Ames,62.98,546,867
102,0,19881,Robert Damron,62.93,798,1268
103,0,24912,Will MacKenzie,62.91,770,1224
104,0,01024,Billy Andrade,62.84,646,1028
105,0,26360,Bubba Dickerson,62.81,841,1339
106,0,01042,Paul Azinger,62.65,760,1213
107,0,22946,Henrik Bjornstad,62.55,830,1327
108,0,20628,Arron Oberholser,62.53,691,1105
109,0,01707,Steve Lowery,62.52,844,1350
110,0,20378,Mathias Grönberg,62.51,777,1243
111,0,21731,Freddie Jacobson,62.45,489,783
112,0,01666,Bernhard Langer,62.41,626,1003
113,0,20608,David Howell,62.38,393,630
114,0,25240,D.A. Points,62.37,696,1116
115,0,22378,Trevor Immelman,62.08,745,1200
116,0,23320,Ryan Palmer,62.03,856,1380
117,0,24502,Adam Scott,62.00,589,950
118,0,06350,Bob May,61.90,533,861
119,0,22046,Geoff Ogilvy,61.89,609,984
120,0,06515,Shaun Micheel,61.79,799,1293
121,0,27095,Nick Watney,61.78,818,1324
122,0,23322,Brett Wetterich,61.46,700,1139
123,0,12680,Shigeki Maruyama,61.37,788,1284
123,0,12660,Jesper Parnevik,61.37,718,1170
125,0,08375,Paul Stankowski,61.23,597,975
126,0,06034,Marco Dawson,61.17,742,1213
127,0,02223,Bob Tway,61.16,666,1089
128,0,06573,Brandt Jobe,61.12,750,1227
129,0,07867,Woody Austin,61.11,910,1489
129,0,21209,Sergio Garcia,61.11,473,774
131,0,10565,Ian Leggatt,61.10,647,1059
132,0,25345,Carl Pettersson,61.01,795,1303
133,0,23673,Michael Connell,60.99,408,669
134,0,11123,Chris Couch,60.98,636,1043
135,0,01677,Tom Lehman,60.96,509,835
136,0,21805,Harrison Frazar,60.94,774,1270
137,0,22371,Aaron Baddeley,60.73,645,1062
138,0,23623,Bo Van Pelt,60.72,864,1423
139,0,08793,Tiger Woods,60.71,442,728
140,0,12760,Danny Ellis,60.58,541,893
141,0,20572,Rod Pampling,60.46,708,1171
142,0,23353,J.J. Henry,60.03,778,1296
143,0,22892,Jason Gore,59.95,705,1176
144,0,01706,Davis Love III,59.89,636,1062
145,0,27943,Matt Hansen,59.85,550,919
146,0,07223,Brian Bateman,59.78,541,905
147,0,12510,Chad Campbell,59.77,725,1213
148,0,20229,Stewart Cink,59.72,731,1224
149,0,06373,José María Olazábal,59.68,484,811
150,0,20098,Stuart Appleby,59.62,651,1092
151,0,27120,Troy Matteson,59.45,837,1408
152,0,21660,Jason Schultz,59.43,621,1045
153,0,06567,Vijay Singh,59.40,831,1399
154,0,08835,Kris Cox,59.31,669,1128
154,0,24361,Pat Perez,59.31,414,698
156,0,20548,Hidemichi Tanaka,58.88,600,1019
157,0,07749,Brett Quigley,58.85,861,1463
158,0,01553,John Huston,58.74,588,1001
159,0,21350,Ryuji Imada,58.62,833,1421
160,0,01810,Phil Mickelson,58.61,565,964
161,0,12782,Tim Herron,58.28,658,1129
161,0,28475,Jeff Overton,58.28,757,1299
163,0,06575,Dudley Hart,58.13,672,1156
164,0,25935,John Engler Jr.,58.07,543,935
165,0,27770,Camilo Villegas,58.06,753,1297
166,0,19824,Craig Barlow,58.04,592,1020
167,0,06197,Michael Allen,58.01,681,1174
167,0,12716,Charley Hoffman,58.01,793,1367
169,0,07013,Wes Short Jr.,57.78,761,1317
170,0,24924,Bill Haas,57.71,771,1336
171,0,06522,Ernie Els,57.62,514,892
172,0,12755,Vance Veazey,57.58,475,825
173,0,01329,Brad Faxon,57.56,628,1091
174,0,23307,Roger Tambellini,57.53,489,850
175,0,01887,Mark O'Meara,57.35,398,694
176,0,20157,Retief Goosen,57.28,480,838
177,0,24358,Robert Garrigus,57.25,663,1158
178,0,25842,Jon Mills,57.05,526,922
179,0,20850,Daniel Chopra,56.77,847,1492
180,0,01761,Len Mattiace,56.71,465,820
181,0,23621,Rory Sabbatini,56.49,653,1156
182,0,21961,Charles Howell III,56.39,732,1298
182,0,01577,Lee Janzen,56.39,618,1096
184,0,01473,Todd Hamilton,56.32,566,1005
185,0,12823,Carlos Franco,55.71,668,1199
186,0,01226,Fred Couples,54.36,380,699
187,0,27141,J.B. Holmes,54.13,583,1077
188,0,23497,Tag Ridings,54.10,752,1390
189,0,20593,Greg Chalmers,53.90,504,935
190,0,01249,John Daly,52.48,360,686
191,0,25804,Bubba Watson,51.50,566,1099
192,0,25936,Alex Aragon,51.12,435,851
193,0,09011,David Duval,51.09,493,965
194,0,23616,Ryan Hietala,51.03,420,823
195,0,23409,James Driscoll,50.54,564,1116
196,0,25632,Jimmy Walker,49.75,402,808
