RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
174,0,07867,Woody Austin,6.4,88,1377,+0.216
174,0,21209,Sergio Garcia,6.4,37,578,+0.135
174,0,20378,Mathias Grönberg,6.4,80,1243,+0.150
174,0,24912,Will MacKenzie,6.4,78,1224,+0.141
174,0,12680,Shigeki Maruyama,6.4,78,1228,+0.103
180,0,02206,David Toms,6.5,57,872,+0.070
181,0,01226,Fred Couples,6.6,35,531,+0.400
181,0,21731,Freddie Jacobson,6.6,52,783,+0.192
181,0,12662,Thomas Levet,6.6,45,686,+0.044
181,0,01707,Steve Lowery,6.6,84,1266,+0.405
185,0,20593,Greg Chalmers,6.7,63,935,+0.175
186,0,21350,Ryuji Imada,6.8,93,1365,+0.129
186,0,01685,J.L. Lewis,6.8,54,796,+0.352
186,0,07013,Wes Short Jr.,6.8,88,1289,+0.216
189,0,06034,Marco Dawson,6.9,84,1213,+0.250
189,0,25632,Jimmy Walker,6.9,56,808,+0.286
191,0,24924,Bill Haas,7.1,95,1336,+0.337
192,0,20850,Daniel Chopra,7.2,103,1436,+0.078
193,0,12823,Carlos Franco,7.3,88,1199,+0.364
193,0,01706,Davis Love III,7.3,65,894,+0.338
193,0,25842,Jon Mills,7.3,67,922,+0.179
196,0,12755,Vance Veazey,7.8,64,825,+0.188
