RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,08793,Tiger Woods,57.68,139,241
2,0,24925,Jonathan Byrd,53.87,174,323
3,0,21961,Charles Howell III,52.91,200,378
4,0,02206,David Toms,52.71,185,351
5,0,01249,John Daly,52.09,112,215
6,0,20157,Retief Goosen,51.56,99,192
7,0,01226,Fred Couples,50.95,107,210
8,0,01945,Kenny Perry,50.31,162,322
9,0,10885,Robert Allenby,49.84,158,317
10,0,09011,David Duval,48.86,129,264
11,0,01577,Lee Janzen,48.70,168,345
12,0,06527,Steve Stricker,48.62,106,218
13,0,01810,Phil Mickelson,48.59,155,319
14,0,21209,Sergio Garcia,48.25,110,228
15,0,01161,Mark Calcavecchia,47.81,131,274
15,0,20645,John Senden,47.81,153,320
17,0,08375,Paul Stankowski,47.79,162,339
18,0,10860,Justin Leonard,47.65,152,319
19,0,07457,Steve Flesch,47.41,174,367
20,0,06251,Chris DiMarco,47.34,169,357
21,0,23621,Rory Sabbatini,46.82,103,220
22,0,20029,Notah Begay III,46.75,115,246
23,0,02133,Craig Stadler,46.72,114,244
24,0,06373,José María Olazábal,46.61,103,221
25,0,10585,Scott McCarron,46.13,155,336
26,0,01938,David Peoples,46.09,171,371
27,0,23541,Ben Crane,45.89,145,316
28,0,01381,Fred Funk,45.83,165,360
29,0,01927,Dennis Paulson,45.82,148,323
30,0,06573,Brandt Jobe,45.45,150,330
30,0,23322,Brett Wetterich,45.45,140,308
32,0,23614,Rich Beem,45.37,147,324
33,0,06567,Vijay Singh,45.29,149,329
34,0,01024,Billy Andrade,45.18,150,332
35,0,20098,Stuart Appleby,45.02,149,331
36,0,02246,Duffy Waldorf,45.00,135,300
37,0,21633,Steve Allan,44.97,143,318
38,0,12680,Shigeki Maruyama,44.76,128,286
39,0,10565,Ian Leggatt,44.75,145,324
40,0,01553,John Huston,44.71,148,331
41,0,06350,Bob May,44.59,140,314
42,0,01797,Rocco Mediate,44.57,119,267
43,0,12823,Carlos Franco,44.56,172,386
44,0,02223,Bob Tway,44.48,153,344
45,0,01685,J.L. Lewis,44.44,156,351
46,0,08075,Jerry Kelly,44.28,151,341
47,0,23800,Bryce Molder,44.19,95,215
48,0,23338,David Gossett,44.16,140,317
49,0,01707,Steve Lowery,44.13,139,315
50,0,20572,Rod Pampling,44.12,150,340
51,0,10117,Bob Heintz,44.03,107,243
52,0,01706,Davis Love III,43.86,125,285
53,0,02239,Scott Verplank,43.85,139,317
54,0,20593,Greg Chalmers,43.83,142,324
55,0,23177,Kenneth Staton,43.73,157,359
56,0,20634,Peter Lonard,43.59,136,312
57,0,20229,Stewart Cink,43.55,135,310
58,0,02106,Chris Smith,43.52,151,347
59,0,12652,Cameron Beckman,43.51,124,285
60,0,20574,Mathew Goggin,43.44,96,221
61,0,01968,Nick Price,43.40,92,212
62,0,22913,John Rollins,43.36,183,422
63,0,24361,Pat Perez,43.33,130,300
64,0,12663,Phil Tataurangi,43.31,123,284
65,0,01948,Tim Petrovic,43.23,134,310
66,0,10423,Mike Weir,43.07,143,332
67,0,07223,Brian Bateman,43.04,136,316
67,0,07721,Pat Bates,43.04,136,316
69,0,01374,Robin Freeman,43.02,114,265
70,0,06522,Ernie Els,43.00,86,200
71,0,20094,Jonathan Kaye,42.86,120,280
71,0,12660,Jesper Parnevik,42.86,123,287
73,0,01666,Bernhard Langer,42.71,82,192
74,0,06575,Dudley Hart,42.55,120,282
75,0,01219,John Cook,42.27,123,291
76,0,20095,Carl Paulson,42.25,120,284
77,0,12782,Tim Herron,42.22,141,334
77,0,20436,Garrett Willis,42.22,114,270
79,0,01475,Donnie Hammond,42.16,86,204
80,0,22046,Geoff Ogilvy,42.12,131,311
81,0,21805,Harrison Frazar,41.99,131,312
82,0,01175,Jim Carter,41.82,138,330
83,0,01361,Dan Forsman,41.78,122,292
84,0,08881,Tripp Isenhour,41.77,99,237
85,0,23135,Tim Clark,41.76,109,261
86,0,06197,Michael Allen,41.70,108,259
87,0,08633,Per-Ulrik Johansson,41.53,125,301
88,0,01042,Paul Azinger,41.52,93,224
89,0,01761,Len Mattiace,41.50,144,347
90,0,02214,Kirk Triplett,41.39,113,273
91,0,20043,Edward Fryatt,41.12,132,321
92,0,20548,Hidemichi Tanaka,41.09,143,348
93,0,06515,Shaun Micheel,41.04,142,346
94,0,23353,J.J. Henry,40.92,151,369
95,0,20498,Briny Baird,40.91,153,374
95,0,02101,Joey Sindelar,40.91,153,374
97,0,26289,Boo Weekley,40.89,83,203
98,0,11032,Frank Lickliter II,40.88,121,296
99,0,01527,Scott Hoch,40.87,94,230
100,0,06613,Tommy Tolles,40.77,95,233
101,0,10962,Bradley Hughes,40.76,86,211
102,0,01723,Andrew Magee,40.66,124,305
103,0,10425,Jay Williamson,40.63,130,320
104,0,23623,Bo Van Pelt,40.58,112,276
105,0,01329,Brad Faxon,40.55,118,291
106,0,08537,J.P. Hayes,40.52,109,269
107,0,12645,Brent Geiberger,40.51,126,311
108,0,06595,Kevin Sutherland,40.45,127,314
109,0,23108,Matt Kuchar,40.43,114,282
110,0,23125,Brad Elder,40.40,101,250
111,0,06004,Stephen Ames,40.20,121,301
112,0,01920,Craig Parry,40.16,100,249
113,0,20502,Michael Long,40.15,104,259
114,0,24357,K.J. Choi,40.00,122,305
115,0,12510,Chad Campbell,39.84,153,384
115,0,20566,Kaname Yokoo,39.84,98,246
117,0,07749,Brett Quigley,39.76,132,332
118,0,01098,Jay Don Blake,39.72,143,360
119,0,01185,Brandel Chamblee,39.66,117,295
120,0,01320,Bob Estes,39.65,113,285
121,0,06617,Brian Henninger,39.55,87,220
122,0,01388,Robert Gamez,39.50,94,238
122,0,01569,Peter Jacobsen,39.50,94,238
124,0,06332,Neal Lancaster,39.44,142,360
125,0,01307,Joel Edwards,39.43,138,350
126,0,08123,Jeff Brehaut,39.35,122,310
127,0,01142,Bart Bryant,39.18,96,245
128,0,10809,Jim Furyk,39.16,112,286
129,0,07867,Woody Austin,39.13,135,345
130,0,01313,Steve Elkington,39.10,104,266
131,0,02010,Loren Roberts,39.07,118,302
132,0,10912,Craig Perks,39.03,121,310
133,0,20127,Chris Riley,39.02,135,346
134,0,19846,Brian Gay,38.99,154,395
134,0,01766,Billy Mayfair,38.99,124,318
136,0,24937,Jess Daley,38.93,102,262
137,0,01203,Russ Cochran,38.91,93,239
138,0,02245,Grant Waite,38.78,133,343
139,0,08931,Glen Day,38.77,145,374
140,0,02002,John Riegger,38.75,112,289
141,0,01941,Tom Pernice Jr.,38.70,137,354
142,0,21259,Jason Hill,38.65,80,207
143,0,07003,David Berganio Jr.,38.41,106,276
144,0,06809,Bob Burns,38.37,127,331
145,0,01599,Steve Jones,38.20,89,233
146,0,01887,Mark O'Meara,38.14,90,236
147,0,10201,Matt Gogel,38.11,101,265
148,0,19881,Robert Damron,38.08,115,302
149,0,02104,Jeff Sluman,37.98,158,416
150,0,01619,Skip Kendall,37.90,141,372
151,0,10457,Frank Nobilo,37.80,127,336
151,0,01928,Corey Pavin,37.80,93,246
153,0,19817,Michael Muehr,37.75,94,249
154,0,10649,Tom Scherrer,37.61,126,335
155,0,12388,Michael Clark II,37.58,124,330
156,0,19824,Craig Barlow,37.56,74,197
157,0,06036,Scott Dunlap,37.34,90,241
158,0,01926,Steve Pate,37.32,78,209
159,0,10733,Kent Jones,37.09,135,364
160,0,01457,Jay Haas,37.04,100,270
161,0,01139,Olin Browne,36.89,135,366
162,0,20663,Brenden Pappas,36.82,81,220
