RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
154,0,23177,Kenneth Staton,1.11,358,323
156,0,01203,Russ Cochran,1.10,225,205
156,0,20095,Carl Paulson,1.10,298,272
158,0,01132,Mark Brooks,1.08,310,286
158,0,12826,Paul Claxton,1.08,277,257
158,0,10213,Dicky Pride,1.08,171,158
161,0,24937,Jess Daley,1.07,244,229
161,0,01374,Robin Freeman,1.07,274,257
161,0,08339,Spike McRoy,1.07,214,200
161,0,01928,Corey Pavin,1.07,256,239
165,0,23125,Brad Elder,1.05,255,242
165,0,01771,Blaine McCallister,1.05,243,231
165,0,10912,Craig Perks,1.05,316,302
168,0,01249,John Daly,1.03,240,232
168,0,21806,Paul Gow,1.03,321,312
168,0,19958,Miguel Angel Jiménez,1.03,193,188
171,0,07867,Woody Austin,1.02,334,326
171,0,10117,Bob Heintz,1.02,273,268
171,0,01599,Steve Jones,1.02,224,220
171,0,26289,Boo Weekley,1.02,204,200
175,0,01035,Tommy Armour III,1.01,274,271
175,0,20043,Edward Fryatt,1.01,318,314
175,0,08553,Lee Porter,1.01,283,280
178,0,23322,Brett Wetterich,.99,328,332
179,0,20566,Kaname Yokoo,.98,250,255
180,0,10962,Bradley Hughes,.96,197,206
181,0,10107,Deane Pappas,.95,297,311
181,0,02257,Brian Watts,.95,169,177
181,0,20436,Garrett Willis,.95,276,290
184,0,19972,José Coceres,.94,155,165
184,0,08993,Franklin Langham,.94,215,228
184,0,23623,Bo Van Pelt,.94,285,302
187,0,06197,Michael Allen,.93,236,253
188,0,19817,Michael Muehr,.92,227,247
189,0,02110,Jerry Smith,.91,270,296
190,0,01549,Mike Hulbert,.89,161,181
190,0,02170,Hal Sutton,.89,217,243
192,0,06315,Pete Jordan,.87,237,272
193,0,02099,Scott Simpson,.86,184,213
194,0,21949,Joe Ogilvie,.85,155,183
195,0,20663,Brenden Pappas,.84,199,237
195,0,02322,Richard Zokol,.84,149,178
197,0,21259,Jason Hill,.83,187,224
198,0,01014,Fulton Allem,.80,181,225
198,0,06036,Scott Dunlap,.80,216,270
198,0,08535,Gary Nicklaus,.80,192,240
201,0,01514,Eduardo Herrera,.78,172,221
202,0,06016,Brad Lardon,.75,174,231
