RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
51,0,33461,Morgan Hoffmann,2.444,278.7,114.025,48,0211002675
51,0,27963,Chris Stroud,2.444,268.5,109.844,63,0218802620
54,0,29518,Brendan Steele,2.443,279.9,114.532,65,0221102604
54,0,33418,Shawn Stefani,2.443,284.9,116.626,34,0216602598
56,0,24399,Scott Gardiner,2.442,274.3,112.337,44,0223702708
56,0,19846,Brian Gay,2.442,255.6,104.686,64,0209502621
56,0,26497,Casey Wittenberg,2.442,267.3,109.488,53,0225002660
59,0,24358,Robert Garrigus,2.439,292.9,120.094,35,0204302668
59,0,23353,J.J. Henry,2.439,277.9,113.940,46,0210202620
59,0,27120,Troy Matteson,2.439,280.1,114.866,43,0220302667
62,0,20766,Padraig Harrington,2.438,278.1,114.089,28,0207702685
62,0,21099,David Lynn,2.438,263.2,107.967,47,0223102660
64,0,28237,Rory McIlroy,2.437,296.2,121.512,31,0210902671
65,0,32102,Rickie Fowler,2.436,281.7,115.619,52,0217602654
65,0,22295,Darron Stiles,2.436,255.4,104.818,37,0212702592
67,0,35539,Luke Guthrie,2.434,274.8,112.910,60,0222902641
68,0,26331,Charl Schwartzel,2.433,287.6,118.192,34,0214902660
68,0,20396,Lee Westwood,2.433,281.9,115.833,47,0204002702
70,0,12716,Charley Hoffman,2.432,283.1,116.381,65,0214002661
71,0,29479,Scott Brown,2.430,277.2,114.050,50,0217302588
71,0,34409,David Lingmerth,2.430,270.5,111.276,54,0220902630
71,0,01810,Phil Mickelson,2.430,282.1,116.066,19,0218002625
74,0,23135,Tim Clark,2.429,254.0,104.593,38,0211802633
74,0,06573,Brandt Jobe,2.429,276.6,113.893,39,0208802697
76,0,28135,Aaron Watkins,2.428,259.2,106.764,31,0221702570
77,0,10885,Robert Allenby,2.426,271.5,111.917,44,0209902701
77,0,12782,Tim Herron,2.426,271.3,111.804,35,0218802653
77,0,22913,John Rollins,2.426,280.3,115.579,58,0218402604
80,0,27408,Martin Kaymer,2.425,283.8,117.028,37,0211002674
81,0,34099,Harris English,2.424,286.1,118.030,57,0210802734
82,0,24227,Justin Bolli,2.423,262.1,108.178,37,0210402645
82,0,23983,Luke Donald,2.423,266.9,110.191,38,0224202685
82,0,24924,Bill Haas,2.423,278.5,114.933,60,0219002585
82,0,26851,Marc Leishman,2.423,282.0,116.378,51,0201302641
86,0,31202,William McGirt,2.422,268.9,111.059,57,0217402629
86,0,34046,Jordan Spieth,2.422,270.9,111.869,65,0205902639
88,0,32366,Kevin Chappell,2.421,283.2,116.971,50,0217202619
88,0,34174,John Huh,2.421,268.3,110.807,64,0209902677
88,0,28310,Lee Williams,2.421,257.5,106.358,47,0221202603
91,0,29289,S.Y. Noh,2.420,289.7,119.705,43,0201702674
91,0,24138,Ian Poulter,2.420,271.5,112.197,29,0199802610
93,0,25572,Graeme McDowell,2.419,265.6,109.809,30,0219102606
94,0,22621,Ben Curtis,2.418,261.6,108.164,40,0206902676
94,0,23108,Matt Kuchar,2.418,268.0,110.834,66,0215302654
94,0,26596,Ryan Moore,2.418,267.6,110.685,54,0212402636
94,0,06567,Vijay Singh,2.418,270.8,112.026,41,0211302645
98,0,25336,Alistair Presnell,2.417,270.1,111.730,39,0219702633
98,0,34360,Patrick Reed,2.417,284.1,117.546,55,0215502674
100,0,21961,Charles Howell III,2.416,283.3,117.246,71,0219602661
101,0,28475,Jeff Overton,2.414,274.3,113.606,64,0193002765
102,0,29740,Brad Fritsch,2.413,279.4,115.804,58,0214302588
103,0,22056,Cameron Percy,2.412,275.2,114.121,49,0200702610
104,0,30944,Jason Kokrak,2.411,290.4,120.424,53,0214202668
104,0,27129,Luke List,2.411,296.9,123.137,35,0219902692
104,0,29425,Andrew Svoboda,2.411,270.5,112.196,32,0217502590
107,0,23788,D.J. Trahan,2.410,273.4,113.452,30,0212402608
107,0,26289,Boo Weekley,2.410,275.3,114.214,71,0212802610
109,0,10860,Justin Leonard,2.409,256.5,106.478,65,0217702633
110,0,25900,Lucas Glover,2.408,282.2,117.183,37,0211702668
110,0,22961,David Mathis,2.408,262.0,108.832,51,0206002579
112,0,32200,Roberto Castro,2.407,271.1,112.662,63,0212002583
112,0,25834,Daniel Summerhays,2.407,268.6,111.564,80,0203802591
114,0,01320,Bob Estes,2.406,267.1,111.016,40,0206502709
114,0,20160,Charlie Wi,2.406,262.9,109.290,59,0217302609
116,0,24494,Erik Compton,2.405,273.6,113.749,52,0205902657
116,0,24663,Y.E. Yang,2.405,268.1,111.448,34,0198502607
118,0,33869,Eric Meierdierks,2.404,288.6,120.052,27,0215602571
119,0,31557,Jim Herman,2.403,278.9,116.064,30,0214702566
119,0,27503,Steve LeBrun,2.403,277.2,115.377,46,0210202662
119,0,25632,Jimmy Walker,2.403,284.2,118.257,61,0202302750
122,0,23800,Bryce Molder,2.402,259.8,108.161,62,0214302626
123,0,28500,Martin Flores,2.401,283.7,118.170,65,0197302595
123,0,25804,Bubba Watson,2.401,295.3,122.957,38,0189902762
125,0,20098,Stuart Appleby,2.400,269.5,112.267,65,0198702719
125,0,29221,Webb Simpson,2.400,272.9,113.701,59,0220402572
127,0,24490,George McNeill,2.399,278.3,115.994,52,0212202597
127,0,27214,Kevin Streelman,2.399,273.6,114.014,63,0210702670
129,0,25240,D.A. Points,2.398,262.5,109.445,57,0201802634
130,0,20848,Ángel Cabrera,2.397,287.8,120.075,44,0184702648
130,0,08075,Jerry Kelly,2.397,253.0,105.549,62,0206402676
130,0,36884,Ben Kohles,2.397,264.3,110.259,57,0219002632
130,0,31323,Gary Woodland,2.397,293.2,122.359,41,0208602616
134,0,26300,Matt Jones,2.396,282.0,117.698,55,0198802654
135,0,35139,Richard Lee,2.394,263.8,110.190,62,0213002669
136,0,24502,Adam Scott,2.393,286.0,119.518,30,0222202616
137,0,23497,Tag Ridings,2.391,285.0,119.199,38,0189302647
138,0,28455,Will Claxton,2.389,264.5,110.752,49,0205002616
138,0,27933,John Merrick,2.389,270.3,113.158,59,0221402645
140,0,20593,Greg Chalmers,2.388,261.4,109.484,62,0209502643
140,0,28679,Fabián Gómez,2.388,268.2,112.312,49,0209002559
142,0,10213,Dicky Pride,2.387,254.8,106.770,58,0214002599
143,0,26951,Johnson Wagner,2.384,262.8,110.213,41,0217402572
144,0,24507,Jason Bohn,2.383,258.6,108.539,58,0217602556
144,0,25686,Jason Dufner,2.383,268.1,112.505,57,0210902597
144,0,19970,Robert Karlsson,2.383,271.2,113.807,33,0197802622
147,0,10809,Jim Furyk,2.382,260.8,109.475,55,0205302612
148,0,30711,Colt Knost,2.381,251.9,105.771,59,0207702612
149,0,22371,Aaron Baddeley,2.379,282.6,118.793,33,0217002626
149,0,23409,James Driscoll,2.379,279.1,117.315,44,0208202602
149,0,30852,Ryo Ishikawa,2.379,272.5,114.523,48,0196002647
152,0,27095,Nick Watney,2.378,284.6,119.687,58,0202002584
153,0,28259,Sangmoon Bae,2.377,270.7,113.867,59,0211202691
153,0,20229,Stewart Cink,2.377,277.7,116.846,32,0217102568
155,0,28092,D.H. Lee,2.376,261.6,110.097,48,0204902587
156,0,12510,Chad Campbell,2.374,269.0,113.274,54,0207302602
157,0,01116,Michael Bradley,2.371,270.1,113.934,23,0217602599
158,0,25444,Justin Hicks,2.368,259.7,109.643,53,0209602724
158,0,27556,Ted Potter Jr.,2.368,261.6,110.470,49,0203802633
160,0,24357,K.J. Choi,2.362,258.4,109.426,57,0202302549
160,0,37273,Derek Ernst,2.362,283.5,120.011,42,0209002557
162,0,21209,Sergio Garcia,2.361,285.0,120.710,31,0212702690
163,0,20691,Greg Owen,2.360,276.6,117.194,56,0206202617
164,0,33419,Cameron Tringale,2.359,272.9,115.717,55,0206302575
165,0,32334,Charlie Beljan,2.358,294.0,124.660,32,0211502519
166,0,23638,Brendon de Jonge,2.356,273.1,115.904,79,0213602540
166,0,24361,Pat Perez,2.356,277.2,117.630,53,0199402597
168,0,34431,Robert Streb,2.353,278.5,118.327,45,0208602595
169,0,34261,Scott Langley,2.350,254.4,108.268,50,0212602570
170,0,32698,Bobby Gates,2.348,279.9,119.234,33,0212202517
171,0,20645,John Senden,2.346,271.6,115.770,50,0215702563
172,0,20572,Rod Pampling,2.345,261.2,111.405,31,0201802521
173,0,27770,Camilo Villegas,2.343,266.5,113.747,49,0195502617
174,0,06004,Stephen Ames,2.342,258.0,110.181,33,0202902543
175,0,10423,Mike Weir,2.332,254.1,108.971,36,0213302508
176,0,20104,Ken Duke,2.325,256.9,110.467,61,0211102560
177,0,08725,Tom Gillis,2.319,264.5,114.035,52,0207102489
178,0,21731,Freddie Jacobson,2.306,263.6,114.320,40,0209202573
179,0,24846,Ricky Barnes,2.302,268.1,116.496,48,0195602467
180,0,22378,Trevor Immelman,2.289,270.1,118.006,45,0208802538
