RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1,0,01810,Phil Mickelson,35.66,302,847
2,0,08793,Tiger Woods,35.26,244,692
3,0,20850,Daniel Chopra,34.75,424,1220
4,0,23325,Vaughn Taylor,34.26,346,1010
5,0,24925,Jonathan Byrd,33.09,273,825
6,0,20608,David Howell,32.88,168,511
7,0,21805,Harrison Frazar,32.70,342,1046
8,0,08537,J.P. Hayes,32.60,207,635
9,0,23541,Ben Crane,32.28,287,889
10,0,23322,Brett Wetterich,32.23,322,999
11,0,25900,Lucas Glover,32.02,390,1218
12,0,12716,Charley Hoffman,31.94,374,1171
13,0,06197,Michael Allen,31.86,302,948
14,0,06567,Vijay Singh,31.77,387,1218
15,0,23497,Tag Ridings,31.72,348,1097
15,0,22405,Justin Rose,31.72,368,1160
15,0,27095,Nick Watney,31.72,354,1116
18,0,01941,Tom Pernice Jr.,31.70,382,1205
19,0,27141,J.B. Holmes,31.56,285,903
20,0,20098,Stuart Appleby,31.53,279,885
20,0,01706,Davis Love III,31.53,286,907
22,0,01249,John Daly,31.47,169,537
23,0,22046,Geoff Ogilvy,31.44,249,792
24,0,24358,Robert Garrigus,31.43,303,964
24,0,02206,David Toms,31.43,258,821
26,0,22371,Aaron Baddeley,31.36,249,794
27,0,23718,Nathan Green,31.32,369,1178
28,0,20766,Padraig Harrington,31.18,183,587
29,0,23048,Eric Axley,31.14,327,1050
30,0,10885,Robert Allenby,31.09,291,936
30,0,23623,Bo Van Pelt,31.09,378,1216
32,0,24781,Hunter Mahan,31.06,369,1188
33,0,19846,Brian Gay,31.05,377,1214
34,0,20229,Stewart Cink,30.99,318,1026
34,0,21949,Joe Ogilvie,30.99,330,1065
36,0,23320,Ryan Palmer,30.93,352,1138
37,0,09011,David Duval,30.91,230,744
38,0,12660,Jesper Parnevik,30.90,300,971
39,0,12680,Shigeki Maruyama,30.86,325,1053
40,0,06034,Marco Dawson,30.74,312,1015
41,0,22913,John Rollins,30.73,331,1077
41,0,10423,Mike Weir,30.73,311,1012
43,0,23135,Tim Clark,30.66,287,936
43,0,25804,Bubba Watson,30.66,290,946
45,0,20572,Rod Pampling,30.65,289,943
46,0,01577,Lee Janzen,30.58,274,896
47,0,07013,Wes Short Jr.,30.56,331,1083
47,0,06527,Steve Stricker,30.56,231,756
49,0,27770,Camilo Villegas,30.55,333,1090
50,0,19824,Craig Barlow,30.54,262,858
51,0,11123,Chris Couch,30.53,272,891
52,0,01161,Mark Calcavecchia,30.51,317,1039
52,0,06522,Ernie Els,30.51,223,731
54,0,07867,Woody Austin,30.49,368,1207
55,0,10809,Jim Furyk,30.47,340,1116
56,0,21209,Sergio Garcia,30.43,203,667
57,0,06004,Stephen Ames,30.41,225,740
58,0,24502,Adam Scott,30.39,255,839
59,0,25240,D.A. Points,30.35,275,906
60,0,23983,Luke Donald,30.29,226,746
61,0,10505,Shane Bertsch,30.28,354,1169
62,0,26596,Ryan Moore,30.27,224,740
63,0,20157,Retief Goosen,30.26,213,704
64,0,01553,John Huston,30.24,244,807
65,0,23621,Rory Sabbatini,30.18,290,961
66,0,22378,Trevor Immelman,30.06,321,1068
67,0,24361,Pat Perez,30.05,174,579
68,0,20127,Chris Riley,30.03,276,919
69,0,12755,Vance Veazey,30.02,196,653
70,0,01035,Tommy Armour III,29.97,223,744
70,0,22892,Jason Gore,29.97,285,951
72,0,02239,Scott Verplank,29.90,305,1020
73,0,25936,Alex Aragon,29.89,194,649
73,0,26360,Bubba Dickerson,29.89,338,1131
75,0,11032,Frank Lickliter II,29.87,354,1185
76,0,21878,Mark Wilson,29.85,277,928
77,0,24140,Sean O'Hair,29.74,339,1140
78,0,25345,Carl Pettersson,29.62,308,1040
