RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,23541,Ben Crane,22.9
2,0,19846,Brian Gay,44.2
3,0,20229,Stewart Cink,47.7
4,0,12660,Jesper Parnevik,55.7
5,0,06527,Steve Stricker,58.8
6,0,26420,Richard Johnson,61.1
7,0,20850,Daniel Chopra,66.9
8,0,12602,Dean Wilson,74.2
9,0,26596,Ryan Moore,77.8
10,0,07749,Brett Quigley,80.5
11,0,20572,Rod Pampling,86.4
12,0,20608,David Howell,91.3
13,0,10809,Jim Furyk,92.8
14,0,23718,Nathan Green,99.8
15,0,06004,Stephen Ames,104.9
16,0,12755,Vance Veazey,107.3
17,0,06197,Michael Allen,108.4
18,0,01887,Mark O'Meara,110.3
19,0,01329,Brad Faxon,110.5
20,0,22371,Aaron Baddeley,112.3
21,0,25632,Jimmy Walker,114.2
22,0,01042,Paul Azinger,117.9
23,0,12760,Danny Ellis,118.8
24,0,08793,Tiger Woods,119.2
25,0,06515,Shaun Micheel,120.2
26,0,20121,Todd Fischer,122.2
27,0,01823,Larry Mize,126.0
28,0,21805,Harrison Frazar,130.5
29,0,01320,Bob Estes,132.3
30,0,24357,K.J. Choi,139.0
31,0,21731,Freddie Jacobson,142.7
31,0,01706,Davis Love III,142.7
33,0,20382,Stephen Leaney,143.3
34,0,11032,Frank Lickliter II,144.4
35,0,25900,Lucas Glover,146.8
35,0,23497,Tag Ridings,146.8
37,0,23983,Luke Donald,150.6
38,0,12716,Charley Hoffman,152.5
39,0,01139,Olin Browne,157.8
40,0,23320,Ryan Palmer,159.8
41,0,12645,Brent Geiberger,160.8
42,0,21407,Arjun Atwal,161.7
43,0,22946,Henrik Bjornstad,162.1
44,0,06012,Greg Kraft,164.3
45,0,20631,David McKenzie,165.0
46,0,25345,Carl Pettersson,166.3
47,0,10885,Robert Allenby,167.7
48,0,28475,Jeff Overton,168.3
49,0,23048,Eric Axley,168.7
50,0,12680,Shigeki Maruyama,168.8
51,0,22621,Ben Curtis,169.1
52,0,23135,Tim Clark,169.2
53,0,01035,Tommy Armour III,170.0
54,0,24138,Ian Poulter,170.3
55,0,21878,Mark Wilson,171.8
56,0,01766,Billy Mayfair,173.7
57,0,22892,Jason Gore,176.3
58,0,08835,Kris Cox,176.6
58,0,23353,J.J. Henry,176.6
60,0,20098,Stuart Appleby,177.7
61,0,01666,Bernhard Langer,177.9
62,0,01685,J.L. Lewis,178.1
63,0,24024,Zach Johnson,179.5
63,0,01941,Tom Pernice Jr.,179.5
65,0,06034,Marco Dawson,181.2
66,0,10733,Kent Jones,181.6
