RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,33448,Justin Thomas,1250
2,0,29221,Webb Simpson,989
3,0,50525,Collin Morikawa,974
4,0,30925,Dustin Johnson,968
5,0,47959,Bryson DeChambeau,833
6,0,40026,Daniel Berger,790
7,0,34360,Patrick Reed,724
8,0,30927,Brendon Todd,703
9,0,48081,Xander Schauffele,665
10,0,35310,Lanto Griffin,620
11,0,34099,Harris English,598
12,0,46046,Scottie Scheffler,537
13,0,25396,Kevin Na,531
14,0,29725,Tony Finau,511
15,0,52372,Cameron Champ,478
16,0,23320,Ryan Palmer,468
17,0,35449,Adam Long,463
18,0,27214,Kevin Streelman,461
19,0,29420,Billy Horschel,458
20,0,29478,Kevin Kisner,436
21,0,35450,Patrick Cantlay,404
22,0,56278,Matthew Wolff,403
23,0,45609,Tyler Duncan,387
24,0,34076,Joel Dahmen,383
25,0,31323,Gary Woodland,382
26,0,47128,Richy Werenski,376
27,0,36801,Mark Hubbard,368
28,0,35532,Tom Hoge,360
29,0,29518,Brendan Steele,352
30,0,32150,Michael Thompson,326
31,0,33410,Andrew Landry,317
32,0,08793,Tiger Woods,309
33,0,27644,Brian Harman,307
34,0,31557,Jim Herman,298
35,0,25804,Bubba Watson,296
36,0,46402,Talor Gooch,280
37,0,23108,Matt Kuchar,278
38,0,33597,Harry Higgs,271
39,0,46442,Maverick McNealy,271
40,0,49771,J.T. Poston,269
41,0,30944,Jason Kokrak,268
42,0,39977,Max Homa,266
43,0,21961,Charles Howell III,257
44,0,53165,Doc Redman,257
45,0,47993,Denny McCarthy,249
46,0,01810,Phil Mickelson,244
47,0,46441,Robby Shelton,241
48,0,34098,Russell Henley,235
49,0,37189,Harold Varner III,228
50,0,32640,Troy Merritt,223
51,0,34021,Bud Cauley,222
52,0,23325,Vaughn Taylor,221
53,0,31560,Brian Stuard,219
54,0,36699,Patrick Rodgers,217
55,0,24361,Pat Perez,210
56,0,26476,Chez Reavie,208
57,0,33419,Cameron Tringale,204
58,0,28775,Nate Lashley,197
59,0,32102,Rickie Fowler,194
60,0,27554,Scott Harrington,187
61,0,36871,Matthew NeSmith,186
62,0,12716,Charley Hoffman,185
63,0,19803,Ryan Armour,183
64,0,26596,Ryan Moore,180
65,0,36689,Brooks Koepka,180
66,0,27649,Brandt Snedeker,179
67,0,34046,Jordan Spieth,177
68,0,37275,Sam Ryder,175
69,0,24024,Zach Johnson,173
70,0,47504,Sam Burns,172
71,0,33141,Keegan Bradley,168
72,0,56762,Will Gordon,167
73,0,39546,Keith Mitchell,167
74,0,29479,Scott Brown,162
75,0,19846,Brian Gay,161
76,0,47347,Adam Schenk,160
77,0,25818,Scott Piercy,159
78,0,25900,Lucas Glover,151
79,0,51766,Wyndham Clark,151
80,0,27129,Luke List,149
81,0,30692,Scott Stallings,148
82,0,29535,Brice Garnett,147
83,0,35461,Beau Hossler,147
84,0,33490,Bo Hoag,140
85,0,29268,Bronson Burgoon,128
86,0,39953,Chase Seiffert,127
87,0,27095,Nick Watney,126
88,0,30110,Kyle Stanley,123
89,0,34563,Chesson Hadley,119
90,0,34466,Peter Malnati,119
91,0,27942,Rob Oppenheim,118
92,0,49766,Hank Lebioda,115
93,0,34255,Joseph Bramlett,111
94,0,27330,Josh Teater,108
95,0,20229,Stewart Cink,104
96,0,34431,Robert Streb,103
97,0,34256,Andrew Putnam,92
98,0,27141,J.B. Holmes,92
99,0,49964,Aaron Wise,88
100,0,46550,Brandon Hagy,83
101,0,23788,D.J. Trahan,82
102,0,27556,Ted Potter Jr.,81
103,0,46435,Austin Cook,81
104,0,33120,Mark Anderson,77
105,0,40042,Tyler McCumber,75
106,0,33413,Ben Martin,71
107,0,33404,Chris Baker,71
108,0,25686,Jason Dufner,69
109,0,29484,Peter Uihlein,68
110,0,34264,Hudson Swafford,68
111,0,49298,Kramer Hickok,65
112,0,32448,James Hahn,65
