RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,28089,Jason Day,26.6
2,0,01810,Phil Mickelson,48.8
3,0,33410,Andrew Landry,50.7
4,0,30927,Brendon Todd,61.6
5,0,29478,Kevin Kisner,62.4
6,0,23800,Bryce Molder,66.5
7,0,33399,Adam Hadwin,73.6
8,0,34046,Jordan Spieth,75.0
9,0,34262,Jon Curran,78.5
10,0,27649,Brandt Snedeker,78.7
11,0,34099,Harris English,84.8
12,0,32876,Martin Piller,95.5
13,0,20157,Retief Goosen,96.0
14,0,32757,Patton Kizzire,99.3
15,0,23108,Matt Kuchar,102.3
16,0,21731,Freddie Jacobson,102.9
17,0,25834,Daniel Summerhays,103.7
18,0,26596,Ryan Moore,103.8
19,0,06527,Steve Stricker,105.9
20,0,29222,Billy Hurley III,107.3
21,0,24781,Hunter Mahan,110.5
22,0,34466,Peter Malnati,112.8
23,0,27895,Jonas Blixt,112.9
24,0,27644,Brian Harman,115.0
25,0,22371,Aaron Baddeley,116.9
26,0,34098,Russell Henley,117.7
27,0,24846,Ricky Barnes,118.2
28,0,26851,Marc Leishman,121.6
29,0,30711,Colt Knost,123.3
30,0,23638,Brendon de Jonge,126.8
31,0,24140,Sean O'Hair,127.5
32,0,24024,Zach Johnson,128.6
33,0,35879,Kelly Kraft,129.3
34,0,32102,Rickie Fowler,130.9
35,0,26758,David Hearn,131.3
36,0,28092,D.H. Lee,136.7
37,0,35539,Luke Guthrie,138.9
38,0,40026,Daniel Berger,139.3
39,0,31202,William McGirt,139.6
40,0,24494,Erik Compton,144.3
41,0,20645,John Senden,145.6
42,0,34360,Patrick Reed,146.0
43,0,34409,David Lingmerth,147.3
44,0,36689,Brooks Koepka,149.4
45,0,20098,Stuart Appleby,153.3
46,0,40058,Zac Blair,156.7
47,0,27747,Hiroshi Iwata,156.9
48,0,32640,Troy Merritt,158.3
49,0,29289,S.Y. Noh,158.5
50,0,33461,Morgan Hoffmann,158.7
51,0,34265,Will Wilcox,162.2
52,0,29479,Scott Brown,164.9
53,0,31416,Derek Fathauer,165.9
54,0,25349,Tim Wilkinson,166.8
55,0,24357,K.J. Choi,167.6
56,0,29461,Jamie Lovemark,168.1
57,0,06522,Ernie Els,168.2
58,0,36801,Mark Hubbard,168.3
59,0,27963,Chris Stroud,168.4
60,0,27770,Camilo Villegas,168.8
61,0,35732,Wes Roach,170.2
62,0,27974,Sung Kang,170.9
63,0,37454,Whee Kim,171.0
64,0,27936,Martin Laird,171.1
65,0,26329,Louis Oosthuizen,172.8
66,0,27466,Spencer Levin,173.0
67,0,30925,Dustin Johnson,173.3
68,0,30926,Chris Kirk,174.3
69,0,21961,Charles Howell III,174.8
70,0,46440,Smylie Kaufman,174.9
71,0,23541,Ben Crane,175.8
72,0,25396,Kevin Na,176.5
73,0,24507,Jason Bohn,177.3
